,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X601600.SH,X600010.SH,X600309.SH,X600011.SH,X601898.SH,X600688.SH,X600660.SH,X600795.SH,X002466.SZ,X600188.SH,X601992.SH,X300072.SZ,X600362.SH,X600547.SH,X601991.SH,X002460.SZ,X600886.SH,X600111.SH,X000898.SZ,X000786.SZ,X000709.SZ,X600157.SH,X600027.SH,X600516.SH,X600176.SH,X000553.SZ,X000792.SZ,X600352.SH,X600489.SH,X000408.SZ,X600219.SH,X600339.SH,X600808.SH,X002271.SZ,X000959.SZ,X600299.SH,X000723.SZ,X601158.SH,X000883.SZ,X000983.SZ,X002470.SZ,X000630.SZ,X002092.SZ,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.612372465947972,0,0,0,0,0,0.0033451888007838,0,0,0,0,0.0154951979120069,0,0,0,0.0292709213641939,0,0,0,0.0352467920889946,0,0,0,0,0,0,0,0,0,0,0.0194081091090489,0.0396367605111238,0,0,0,0,-0.0401776726152486,0.10156723357812,0.0260977293030788,0,0,0,0,0,0,0,0,0,0,-0.00663632206538982,0,0,0,0,0,0,0
X600028.SH,0.33912712980859,0,0,0,0.13189267037027,0.0187932473816466,0,0,0,0,0,0,0,0.00522847976439474,0,0,0,0,0,0,0,0,0,0.0427869190202884,0,0,0,0,0,-0.0727388532336255,0,0.0205179777318006,0,0,-0.000465140477128643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00616152302732656,0,0,0,0,0,0
X601088.SH,0,0,0,0.017812388778308,0,3.46944695195361e-18,0,0,0,0,0,0,0.773958009942655,0,0,0,0,0,0,0,-0.0546983716806445,0,0.199488155599837,0,0,0,0,0,0,0.0459771622475352,0,0,0.0101533565092788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608553872499226,0.0798543047895373,0,0.0505470891839402,-0.0306206001436598,0,0,0,0,0,0
X600019.SH,0,0,0.102265180004383,0,0,0,0,0,0,0,0,0.110438776104032,0,0,0,0,0,0,0,0,0,0,0.0578362147809895,0.142756779004794,0,0,0,0,0,0,0,-0.0325344001852302,0,0,0,0,0,0.198529063587239,0,0.162740321068171,0,0,0,0,0,0,0,0,0.0462437967978551,-0.0925691754508939,0,-0.0125145021303827,0.11644562564208,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.230831956243319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0752346506185146,-0.124148435550626,-0.0361171663649876,-0.0121581579346851,0,-0.0403086440058199,0.250822870724433,-0.119442020568889,0,0,-0.234404678376422,0,0,0,0,0,0,0,0,-0.08335039500127,0.0689344425619268,-1.73472347597681e-18,0,0,0,0,0
X601600.SH,0,0,0,0.0097196415223912,0,0,0,0,0,0,0,0,0,0,0,0,-0.0579315148854323,0,0,0.00885941778745189,0,0,0.0174663146534131,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0393163350579434,0,0,0.189728529282505,0.0987562236619688,0,-0.00498072382435901,0,0,0,0,0,0.0347609700391474,0,0,0,0,0,-0.0194145655397484,-0.0327000893762804,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.0684108149319857,0,0,0,0,0,0,0,0.0611134932295332,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0404431639223889,0.0348289462299565,0,0,0,0,0,0,0.209223270397124,0,0,0,0.0516192225513577,0,0,0.0920277299970607,0,0,0.0407380605653917,0,0,0,0.00315501581405465,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.149321115607634,0,0,-0.110291985779276,0,0,0,-0.0114759933288211,0,0,0,-0.179846242101186,0,0,0,0.0714971412976848,0.173865803996147,0,0,0,0,0,0,0,0,-0.336381622031152,0,0,0,0,0,0,0,0,0.451582790210524,0,0,0,0.0246750689790848,0,0,0,0,0,0
X600011.SH,0,0,0.00770128643196301,0,0,0,0,-0.0188901511908817,0,0,0,0,0,0,0.084743340590718,0.0748527894847787,0,0,0,0,0,0,0,0,0.00914562386691939,0,0,0,0,0,0,0,-0.0260245291522534,0,0,0,0,0,0,0,0.0426595706615314,0.0535077372463983,0,0,0.0691553039590115,0,0,-0.00220775516946571,0,0,0,0.00519330610220822,0,0,0,0,0,0
X601898.SH,0,0,0,0.000965311209939513,0,0,0.049950563412929,0,0,0,0,0,0,0,0.249687742067883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358077684301064,0.0210365522400669,0,0,0,0,0,0.0599885157625447,0,0,0,0,0,0,0.138678504466099,0,0,0.00209964578248057,0.062691982564851,0,0,-0.00342564935087317,0,0,0,0,0,0
X600688.SH,0,0,0.06550112843926,0,0,0,0,0,0,0,0,0,0,0.0893072160986643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0700850824786083,0,0.168017454147007,0,0,-0.203623787475993,0,0,0.0488304651414096,0.146942441874981,0,0.14339794041762,0,0,0,0,0,0,0,0,0,0,-0.0139425983621736,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0676614168917787,0,0.0118602250676813,-0.134534855794865,0,0,0,0,0,0,0,0.228953683201439,0,0,0,0,0,0,-0.071290951612412,0.0056811728584378,0,0,0,0.107770184088675,0.0957586685658262,0,0.0445684408072824,0,0,0.0326390955687223,0,0,0,0.109535242539019,0,0,0,0,0,0,-0.160270627989987,0,-0.0140600122783658,0,0,-0.0274429393086328,0.0281342779426884,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,-0.0523897766925465,0,0,0,0,0,0,0,0,0,0,0,-0.218685033223411,0,0,-0.0208313488134113,0,0,0.104927675941575,0,0,0,0,0.00513901575495908,0,0,0.0328285946895701,0,0,-0.113075942842701,0,-0.187141353847496,0,0,0,0,0,0,0,0,0,0,0,0.388436147952663,0.0484865973193607,8.67361737988404e-19,-0.0116257118683277,0,0,0,0,0,0
X002466.SZ,0,0,-0.0805858228762477,0,-0.187788239969983,0,0,0,0,0,0,0,0,0,0,0,0.0332204557899061,0,0,0,0.604389145655054,0,0.0228156369612956,0,0,0,0,0,0,0.082971122155916,0,1.73472347597681e-18,0,0,0.0763975939912199,0,0,0,0,0,0.0935947483208577,0,0,0,0,0,0,0,0.066544751898774,0,0,0.00616965042562829,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.313925053528799,0,0,0,0,0,0.0653976289847666,0,0,0,0,0,0,0.0810620575459302,0,0,0,0,0,0,0,0,0,0,0,0.0739343320164166,0,0,0,0,0,0,0,0,0,0.221554738882066,0,0,0.0366048220680472,0,0,0,-0.0122512265961647,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0.00312204735997797,0,0,0,0,0,0,0,0,0,0,0,0,0.0611986346214636,0,0,0,0,0,0,0,0,0,0.0485118437670094,0,0.142825632001838,-0.0208019933379856,0,0,-0.0303823908285823,0,0,0,0,0.0659703984315359,0,0,0,0,0.128708147800347,0,0,0,0,-0.201712689314049,0,-0.0122978835152296,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0.0791697842938835,0,0,0,0,0,0,-0.209475671756259,0,0,0,0,0,-0.0521996517321663,0,0,0,0,0,0,0.115710196543355,0,0,0,0,0.172848452909727,0.207010329050989,-0.0957716965857451,0,0,0,0,0,-0.0221531638145798,0,0,0,0,0,0,0,0,0,-0.156374200494415,0,0,-0.0959349010350378,0.110140670597849,-0.0587081154462689,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0735932754753364,0,0,0,0,0,0.0154784416060132,0,0.197648960380129,0,0,0,0,0,-0.00301782138921471,0,-0.038476897863116,0.0528414167852013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240775758456604,0,0,0,-0.0790833639462961,0.0289363001337521,0,0,0,0,0,0
X600547.SH,0,0,0.0707864903216118,0,-0.154500047635611,0,0,0.0497064633732371,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125043632978005,0.170366393062419,0,0,-0.0384245103667023,0,0,0,0,0,-0.0194606513585516,0,0,0.67680166699766,0.0355335419609585,0.0632668831392427,0,0,0,0,0.0733791625983864,0,0,0,0,0,0,0,0,0,0,-0.00652189253589244,0,0,0,0,0,0
X601991.SH,0,0,-0.0304260733713207,0,0,0.167715438876675,0,0.0314059471241925,0,0,0,0,0,0,0,0,0,0,0.0405828961093464,0,0,0,0,0,-0.0843657098020766,0,0,0,0,0.053346442054328,0.147163353409771,0.0566699818231577,0,0,0,0,0,0,0,0,0,0.0541813345426584,0,0,0.0157456462373898,-0.0115899577948937,0,0,0,0,-0.0308612608203318,0.0053535386683673,0,0,0,0,0,0
X002460.SZ,0,0,0,0,-0.0150180230307067,0,0,0,0,0,0,0,0,0.665848348671199,0,0,0,0,0,0,0,0,0,0,0.104975321215893,0,0,0,-0.0917256464964447,0,0,0.0829672882188739,0,0,0.0591185033789186,0,0,0,0,0,-0.0962513934271969,0,0,0,0,0,0,0,0,0,0.00205183231030002,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,-0.170596313452508,0,0,0,0,0,0.0020272735594501,0,0,0,0,0.0949724549798347,0,0,0,0,0,-0.0292615441317993,0,0,0,0,0,0.0468941429499324,-0.0284474315183165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0297434061921813,-0.12266501843441,0,0.00486370953606507,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0418759559518503,0,0,0,0,0,0,0,0,0,0.250221024838236,0,0,0,0,0.104225894819182,0,0,0.117581935015491,0,0,0.025772165748806,0,0.272912068717466,0,-0.0743298952798843,0,0,0,0,0,0.294040396595327,0,0,0.239579766541048,0,0,0,-0.0145849930426738,0,0,0,0,0,0
X000898.SZ,0,0,0,0.0998566135540435,0,0,0,0,0,0,0,0,0,0.116001566396751,0,0,0,0,-0.0126325016566197,0,0,0,0.0475370804914645,0,0,0,0,0,0,0,0,0.0756912727523094,0,0,0,0,0,0.403745713012698,0,0.208381147505577,0,0,0,0,0,0,0,0,0.176126587942768,0,-0.00285944359303062,-0.00538630826501659,0,0,0,0,0,0
X000786.SZ,0,0,-0.0316751984096956,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330010509931969,0,0,-0.0372636949570313,-0.120307215463978,0,-0.0907505702318218,0,0,0,0,0,0,0.485474281033498,0.11542233953825,0,0.253741658893284,0.423278006225109,0.00411737308741609,0,0,0,0.111384269490718,0.034400567694437,0,0,0,0,0,-0.0194260786837344,0,0,0,0,0.020966173851134,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0.0873639272721622,0,0,0,0,0,0,-0.01997723949618,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.218519589762534,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691896638001854,0.0568207621929823,0.0304455710069224,0,0,0,0,0.138424662471374,0,0,0,0,0,0,0,0,0,0,0,0,0
X600157.SH,0,0,0,0.0421962411825167,0,0.0256726233613229,0,0,0,0,0.0637790247112108,-0.0129293659638541,0,0,0,0,0,0,0,0,0,0,0.0147594241297114,0,-0.0102043913614365,0,0,0,-0.00178992933454634,0,0,0.0193612337158863,0.0368337428469827,0,0,0,0,0,0,0,0,0,0,0,0.162020397124146,0,0,0.0250874127768081,0,0,0,-0.00311649693955257,0,0,0,0,0,0
X600027.SH,0,0,-0.0710936861061928,-0.12960922223008,0.030869423730402,0,0,0,0,0.215068873948227,0,0,0.0627854799154685,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0356752393718162,0,0,0,0,-0.0345506748732835,0,0,-1.73472347597681e-18,0,0,0.0707171728855063,0,0.023029724014928,0,0,0,0.00776271086152219,0,0,0,0,0,0,0.0456788331589457,0,0,0,0.00130881728990299,0,0,0,0,0,0
X600516.SH,0,0,0,0.139402046476094,0,0,0,0.663628731141477,0,0,0,0.164282788689234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795223082835894,0,0,0,0.0268310220918863,-0.0711436531800157,0,-0.349639865161321,0,-0.0545153021708454,0,0,0,0,0,0,0.268594557589875,0.335326067681317,0,0.0325799040146041,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0.0857852402407437,0,0,0.0134930354766724,0.132344253119767,0,0,0,0,0,-0.0187436620518155,0,0,-0.0527294434205632,0,0,0,0.104974930861182,0,0,0,0.0638089212576099,0,0.216385192051179,0.151906387264974,6.93889390390723e-18,0,0.0122455478768965,0,0,0,0.0369185416068259,0,0,0,0,0,0,0,0,0,0,0,0.0450272733661747,0,0,0,0,0.0603245906990235,0,0
X000553.SZ,0,0,0,0,-0.0654625105357649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148439357240256,0,0,0,0.0631346068111477,0,0,0,0,0,-0.0689560125355769,0,0,0,0.0643373139636491,0,0,0,0,0,0,0,0,0.19226985838536,0,0,-0.0204992025280617,0.0466153729640185,0,0,0,0,0,0
