,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X601898.SH,X600011.SH,X600585.SH,X600547.SH,X600660.SH,X600886.SH,X601600.SH,X002466.SZ,X000792.SZ,X002460.SZ,X600795.SH,X601699.SH,X000708.SZ,X600111.SH,X600010.SH,X600362.SH,X000301.SZ,X000877.SZ,X000983.SZ,X600426.SH,X600027.SH,X600803.SH,X002271.SZ,X600489.SH,X601991.SH,X600160.SH,X600985.SH,X000807.SZ,X000786.SZ,X600176.SH,X000408.SZ,X000630.SZ,X600612.SH,X000933.SZ,X000932.SZ,X300037.SZ,X600348.SH,X600219.SH,X600995.SH,X002128.SZ,X601168.SH,X600688.SH,X600157.SH,X000629.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0,0,0,0.248462225134409,0,0,0.165560040359044,0,0,0,-0.0300598693924441,0,0,0,0,0.0716792258591704,0,0,0,0.215432572876257,0,0.167195841096187,0,-0.108010185362971,0,0,0,0,-0.0588724168904719,0.0531178349362773,0,0,0,0,0,0,0.166805072813283,0,0,0,0,0,0,0,0,0,0.00535324097029207,0.00659710353289842,0,0,0,0,0,0
X600886.SH,0.153743144562253,0,0.125971980069905,0,0,0,0,0.060145111505077,0,0,0.139754588075688,0,0,0,0,0,0.210938368022808,0.0333588270347781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0285468059589679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0971366092482571,0,0,0.0135032015360723,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.178774799151941,0,0,0,0,0,0,0,0,0,0,0,0,0.016244435643304,0,0,0,0,0,0,0,0,0,0.023121562378533,0,0.184938799876816,0,0,0.350436709038125,0,0,0.0444123380803368,0,0.0486458793967943,0.0411846423362701,0,0,0,0.198125938596098,0,0,0.252273257644491,0,0,0,0,-0.00594006496252431,0.0236582323707957,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0.0799850833204609,0,0,0,0,0,0.74945983984294,0,-0.0663358564120831,0,0,0,0,0.103225725117565,0,0,0,0,0,0,0.0264592739603116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0042562750580834,-0.0019395564015901,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.0841722125703109,0,0.00512584554600208,0,0,0.162391151700168,0,0,0.2954910992278,0,0,0,0,0,0.284628730949089,0,0,0,0,0,0,0,0,0.0871624267718515,0,0,0,0,0,-8.67361737988404e-19,0.0435519511325373,0.00909679662064072,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0809302368065745,0.0274606058506127,-0.0391783342983831,0,0,0,0,0,0
X002460.SZ,0,0,-0.00725455164897277,0,0,0,0,0,0,-0.0249687074184331,0,0,0,0.684246497800446,0,0,0,0,0.112748984240207,0.0480433660992365,0.127336813346601,0,0,0,0,0,0.0360897327091563,-0.0502480075216675,0,-0.0438738712354875,0,0,-0.186371771063543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,-6.7762635780344e-21,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0.43124657686104,0,0,0,0,0,0,0.0669684334805766,0,0,0,0,0,0,0,0.0860168193232364,0,-0.139875268303725,0,0.301149418592643,0,0,-0.0202708114126273,0,0,0,0,0.0749086271699414,0,0,0,0,0,0.102254924735535,0,0,0,0,0,-0.0641857562054298,-0.0086507108170752,-0.00389999119451823,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.391384132538874,0,0.118020659517154,0,0,0,0.0413395107016575,0,0,0,0,0,0,0,0,0,-0.216730466343633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968780309969342,0,0,0.0971624697374931,0,0,0,0,0,0,0,0.0193909139331751,0,0.0191405771099226,0,0,0,0.0335838994120387,0,0
X000708.SZ,0.0234266083848338,0,0,0,0,0.290496212851728,0,0,0,0,0,-0.266110983868111,0,-0.0622628726425837,0,0,0,0,0,0,0,0,0,0.0569239757067259,0,0,0.368966197282431,0,0.121098709195138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319513750196805,-0.0263321950297589,0,0,0,0,0
X600111.SH,0.133097398938486,0,0,0,0,0,0,0,0,0,0,0,0,0.277377964378055,0,0,0,0,0,0,0.0905739039249861,0,0,0,0,0.141188956573891,0,0,0,0,0,0,0,0,0,0,0,0.0286421717376193,0.0108685490138571,0,0,0,0,0,0,0.212654255712335,0,0,0,0.0892784011772562,0,0.0219918671585952,-0.0209070045778224,-0.0422951346464644,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784853841736689,0,0,0.0113425679494877,-0.143379161881858,0.220178479490613,0.403040423876396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116359659991058,0,0,0,0,0,0,0,0,0.0867402550456752,0,0,-0.225076532847524,0.0242205411682577,-0.0593236649870418,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111725503166137,0,0,0,0,0,0,0,0,0,0.158469584723465,0,0,0,0,0,0,0,0,0,0.0630732569436479,0,0,0,0,0.162088157316574,0,0,0,0,0,0.28572941440743,0,-0.000341066536148009,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,-0.147480148364185,0,0,0.0596904156447227,0,0.153749013904616,0,0,0,0,0,0,0,0,-0.0140857089631005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789447478341195,0,0.0901130403227574,0.120073505782195,0,0,0,0,0,0,0,0.0997244681767,0.0514511826950661,0.00945024853343871,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0.487215902032102,0,0,0,0,0.010672020042612,0,0,0,0,0,0,0,0,0,0,0.0849762385410662,0,0,0,0,0,0,0.0407183271553341,0,0,0.183560611918521,0,0,0,0,0,-0.0548627474599092,0,0.109682201804386,0,-0.137153327001857,0,0,0,0.0408849615771687,0,0,-0.00312714123125476,-0.0242754533824189,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422737645758269,0,0,0,0,0,0.116249031182776,0,0,0,0,0,0,0,0,0,0,0.100175495463756,0,0,0,0,0,0,0,0.257560500515326,0,0,0,0,0,0,0,0,0.000723860606141255,0,0,0,0,0.041643489142505,0,0
X600426.SH,0,0,0,0.232160341008328,0.121031031333138,0,0,0,0,0,0.251483726166604,0,-0.0363897996266313,0,0,0.00841578664425826,0,0,0,0,0,0,0,0,0,0,0,0,0.112390140396465,0,0,0.0314962032809146,0,0,0,0,0,0,0,0.311994961669434,0,0,0,0,0,0,0,0,0,0,0.414054192625995,-0.0118351946271372,0,0,0,0,0,0,0
X600027.SH,0,-0.0225964610483336,0,0,0,0,0,0.515317379685194,0,0,0,0,0,0,0,0,0,-0.0945870430630222,0,0,0,0,0,0,-0.10813758985963,0,0,0,-0.0762637572289037,0,0.307798710632041,0,0,0,-0.146058127624308,0.0478320147452108,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.00645513244726278,0,-0.054654286746202,0,0,0,0,0
X600803.SH,0,0,0,0.128924508180364,0.0511039221323208,-0.0150176275955673,0,0,0,0,0.206792273943867,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0616398891049007,0,0,0,0,0,0.226383410626016,0,0,0.0481033048485883,0.0802684765140847,0.0166798079653214,0,0,-0.159326628188958,0,0,0,0,0,0.291768115605819,0,0,0,0,0,0.158939940444092,0,-0.0116760220941943,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0.22876031347883,0,0,0,0,0.0264563312128478,0,0,0,0,0,0,0,0,0,0,0,0,-0.601456682982542,0,0,0,0.175546511232754,0,0,0.0355525533545509,0.563962311149063,0,0,0,0.108952299637988,0.137540137932649,0,0.18959844198447,0,0,0,0,0,0,0,0,0.138619423721056,2.16840434497101e-19,0.0174322847864595,0,0,0,0,0,0
X600489.SH,0,0.0138436798978792,0,-0.068967299349019,0,0,0,0,0,0.595920537870895,0,0,0.0700809480118124,0.0342242133434985,0,0,0,0,0.0623841349298966,0,0,0,0.0118938181804908,0,0,0,0,-0.0858849552428368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.009295973052757,-0.00532617862784596,0,0,0,-0.0411797438947025,0,0
X601991.SH,0,0,0,0,0,0,0,0.186968732677996,0,0,0,0,0.0919846962391087,0,0,0,0.0825880248249289,0,0,0.162828454623523,0,0,0,0,0,0.06306686072823,0.0930832952978719,0.0419547669699036,0.0657075795110174,0,0,0,0.0402280002744036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206142856321333,0.0128766969135322,0,0,0,0,0,0
X600160.SH,0,-0.134245989280562,0,0,0.0829172750839138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0809122842222265,0,1.73472347597681e-18,0,0,0,0,0.697931843610648,0,-3.46944695195361e-18,0.0054442598533714,-0.0200236549071645,0,0,0.075591210500521,0,0.367338545116364,0,0,0,0,-0.00997422300753293,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0.419122408802515,0,0,-0.045784861737488,0,0,0,0,0,0,0,0,0,0.19508477300563,0,0,0,0,0,0,0.0427685811353408,0.220764593327269,0,0,0,0,0,0,0,0,0,-0.209148849860648,0,0,0,0,-0.0476267425199309,-0.0997420682999645,0,0,0,0,0,0,0,0,0,-0.0319926947747277,0.0243820243386347,0,0,0,-0.0533886597628848,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,-0.409295302266335,0,0,0.626442826562943,0,0,0,0,-0.0574600812364653,0,-0.00998601856233408,0,0,0,0,0,0,0,0,0.00308189585947271,0,0,0,0,0,0,0.0660034387283303,0,0,-0.150638162144537,0,0,0,0,0,0,0,-0.0547565256843656,0,0,0,0,0,-0.0074552158085531,0,0,0,-0.137674916945355,0,0
X000786.SZ,0.194021405015916,0,0,0,0,8.67361737988404e-19,0,0,0.24263677793729,0,0.13410520892995,0,0,0,0,0.0155250801421184,0,0,0,0,0.108562410030676,0,0,0,0.0946403337820242,0,0,0.0673435386188367,0,0,0,0,0,0,0,0,0,0,0,0.226537627221907,0,0,0,0,0.0221003675374269,0,0,0,0,0,0,0.024962103709559,0.0171494479952099,0,0,0,0.122719330756982,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.666056369309248,0,0,0,0,0,0,0,-0.139282923061164,0,0,-0.108940199529447,-0.270472622143359,0,0,0,0,0,0,-0.237724793706455,0,-0.123458108249657,0,0.15368304247686,-0.226794134596854,0.200950425856277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0586861634508548,0,0,0,0.08728316641965,0,0
X000408.SZ,0.0683704459745462,0,0,0,0,0,0,0,0,0,0.152442024581881,0,0,0,0.613817164308174,0.0448207186013294,0,0,0.169359083223114,0,0,0,0,0,0,0.0322880190306269,0,0,0.0497779040259207,0.0953706296171674,0,-0.180444051984061,0,0,0,0,0,0,0,-0.0676671733678302,0,0,0,0,0,0,0,0,0,0,0,-0.0268367099416364,0,0.125630507500032,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0981206174982479,0,0,0,0,0,0,0.25562037510169,0,0,0,0,0,0,0,0,0,0,0,0.0597775254082343,0.0354758007320383,0.0832340520895288,0,-0.0574084654965845,0,0,0,0.0599092418196038,0,0,0,0.0850950945534171,0.0704378623556806,0,0,0,0,0,0,0.00533707210978352,-0.0194855252358863,0,0,0,0,0,0
X600612.SH,0.0780262633471461,0,0,0,0,-0.14078854559318,0,0,0,0,0,0,0,0,0,-0.0243072774463118,0.0990683487876144,0,0,0,0,0,0.196744189137387,0,0,0,0,0,0,0,0,0,0,0.316629734351817,0,0,-0.0876326862287999,0,0,0,0.0277358654073423,0.105303184568677,0,0,0,0,0,0,0,0.260906087931872,0.141869001211373,0,0.0135433174927412,0,0,0,0.157445518884194,0,0
X000933.SZ,0,0,0,0,0.177312242334203,0,0,0,0,0,0,0,0,0,0,0,0,0.103836858435064,0,0,0,0,0,0,0.0938373202412977,0.0848678401537817,0,0,0,0,0,0,0,0.548663576796529,0,-0.133288729145192,0,0,0,0,0,0,0,0,0,0,0.248569237170235,0,0,-0.0706496779238282,0,0.00351094698748396,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0.327193032085227,0,-0.0643517856027714,0,0,0,0,0.220292434998157,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186875396629753,0,0,0,0,0,0,0,0,0,0,0,-0.105006028165845,0.0133229397450942,0.00324896698997807,0,0,0,0,0,0
X300037.SZ,-0.147312950539537,0,0,0,-0.0897736306304712,0,0,0,0,0,0,0,0,0.055953988453215,0,0.0197113690829563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228077065378994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025255696623636,0,0,0,0.0376893008008434,0,0
X600348.SH,0,0,0,0,0.0608430950960884,0,0,0,0,0,0,0,0.0152915553504761,0.00555651289218455,0,0,0,0.0709989468328816,0,0,0,0,0,0.00988298071560201,0.0851531730810782,0,0,0.158901410064892,0,0,0,0.220564454048152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189600248345142,0,-0.00287539445430426,0,0,0,0,0,0,0
X600219.SH,0,0,0,0.0684507016895582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533618670299721,0,0,0,0,0,0,0.0523187777030958,0,0,0,0,0,0,0,0.0945811135462982,0.114716009262418,0,0,0,0,0.0454581940556395,0,0.0535442631870845,0,0,0,0,0.184276442534211,0,0,0.0068784930347476,0,0,0,0,0,0
X600995.SH,0.334267887113114,0,0,0,0,0,0,0,0,0.00846734615161888,0,0,0,0.0947037364217173,0,0,0.217253811536482,0,0,0,0,0,0,0,0,-0.0752881392260603,0,0.0614592283438451,0,0.049288959475795,0,0.0951030342339585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141053055073496,0.00353274673679134,0,0,0,0.0016646719052647,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0651986302251757,0,0.17622557986687,0,0,0,0,0.0257496578956269,0,0,0,0,0,0,0,0,0,0.0268585242589177,0,0,0,0,0,0.0574403480167069,0,0,0,0.117848245705619,0,0,0,0,0.161190992425724,0,0,0,-0.00412505185298495,-0.010187550615889,0,0,0,0.042904720561406,0,0
X601168.SH,0,0,0.0586341054872254,0,0.112335813047177,0.195928863388471,0,-0.246841773426459,0,0,0,0,0.121304218783083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039878781628104,0,0,0,0,0,0,0.031681774013304,0.0554978268601146,0,0,0.0529242736164224,0,0,0,0,0,0,0,-0.124917750868307,-0.0140518688770441,0,0,0,0,0,0,0
X600688.SH,0,0.123217154840083,0,0,0,0.0943924421098005,0,0,0,0,0,0,0,0.024250393016243,0,0.0418015975662277,0.0777112151653929,0,0,0,0,0,0,0,0,0,0,0,0.0530758306420045,0,0.371148548988067,0.00189998714509462,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0033331452719105,-0.0309298590988065,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144655868487992,0,0.226029517646613,0,0,0,0,0,0,0,0,0.0559941631559989,0,0,0.0380500863604063,0,0,0,0,0,0,0,0,0,0,0.020151879974269,0,0,0,0,0,0,0,0,-0.00576732335635102,0,0,0,0,-0.015837205919591,0,0
X000629.SZ,0,0,0,0.0563470465715709,0,0.05821777297969,0,0,0,0.0489328582344224,0,0,0.141203660845543,0.116805179857487,0,0,0,-0.0525307860680006,0,0.161570848948064,0,0,0,0,0,0,0,0,0.0537890861466397,0,0,0.00941395708058374,0,0,0,0,0,0,0.138863429524153,0,0,0,0,0,0.0251475843090093,0,0,0,0,0,0.0522479840720965,0.000727222565538645,0,0,0,0,0.00397437178021932,0,0
Change_TY3M,0,0,0,0,-0.120288428330681,0,0,0,0,0,0,0,-0.107067800484117,0,0,0,0,0,0,0,-0.194775012449321,0,0.066954308482831,0,-0.293603370628011,0.136448348671365,0,0,0,0,0,-0.133265033405274,-0.138169885464013,-0.0757951596508625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0810342438646182,-0.115385193619771,0,0,0,0,0,0
Slope,0,0,0,-0.159238812246773,0,0,0.357309112101224,0,0,0,0,0,-0.227116907278899,0,0,0,0,0,0,0.260553245185718,0,0,0,0,0.337230274357836,0,0,0,0,0,0,0,0,-0.72564300773772,0,0.239809292143774,0,0,-0.236429270601716,0,0,-0.228009214223912,0,0,0.120949377378882,0,0,0,0,0,0,0,0.943165161623676,0,0,0,-2.97229206632095,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.199651360171488,0.0921738020856666,0,0,0,0,0,0,0,0,0.0588306360772027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.646406105967082,0,0,0,0,0.512771192350556,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.0764222418682649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0188204332700849,0.0836222528518823,0,0,-0.133510931210404,0,-0.0120115982996831,0,0,0.0482619347625073,0,0,0,0,-0.0768265529757048,0,0,0,0,0,0,0,0,0,-0.00475862687538336,-0.0195874752836807,0,0,0,-0.0225469757565563,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.0098169397363764,0,0,0,0,0,-0.105926126480543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0245300494924702,0.0487805477993833,0,0,-0.0139384837660388,0,0,0.0660988114903401,0,0,0,0,0,0,0,0,0,0.0130965932390157,-0.00940023469638673,0,0,0,0.0289602327884406,0,0
MKvol,0,0.00137898066281819,0,0,0,0.00070959183792875,0,0,0,0.00109964260498235,0,0,0,0,0,-0.00180624644072242,0,0,0,0,0,0,0,0,0,0,0,0,0.00102313695104005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00271671189862815,-0.00209432833459319,0,0,0,-0.00490676526082456,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.317320640549926,0.344867916975589,0,0,0,0,0,0
CarbonVol_Guangdong,0.0053327847047482,0,0,0,0,0,0,0,0,0,0,0,0,-0.00325297480033303,0,0,0.00651155633354748,0,0,0,0,0,0.00724534679045894,0,0,0,0,0,0,0,0,0,0,0.00490243558654573,0,0,0,0,0,0.000415576249994223,0,0,0,0,0,0.0119446492243842,0,0,0,0,0,-0.00464018775058956,0.00857321477000606,0,0,0,0.0169342021732989,0,0
CarbonVol_Hubei,-0.0074413769376965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0096904171622219,0,0,0,0,0,0,0,0,0,-0.00338126611579841,0,0,0,0,0,0,0,0,0,0,0,0.00174130352634448,0,0,0,0,-0.0135278717995117,0.0115189439294028,0,0,0,0.0568068041938784,0,0
