,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600688.SH,X601600.SH,X600795.SH,X600027.SH,X600547.SH,X601991.SH,X600111.SH,X600157.SH,X600362.SH,X600188.SH,X002466.SZ,X600886.SH,X601992.SH,X600623.SH,X600309.SH,X000792.SZ,X600299.SH,X600489.SH,X600660.SH,X600549.SH,X300072.SZ,X601158.SH,X600583.SH,X000883.SZ,X002075.SZ,X000709.SZ,X000723.SZ,X002407.SZ,X600352.SH,X000539.SZ,X000898.SZ,X002460.SZ,X000027.SZ,X002470.SZ,X000630.SZ,X000761.SZ,X000012.SZ,X000983.SZ,X000060.SZ,X600176.SH,X600021.SH,X600219.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0,0,0,0.0182379975883183,0,0,0,0,0,0.0606777948123081,0.0289161502838546,0,0.0433192150251203,0.00316154443439412,0,0,0,0,0,0.0384653858290043,0,0,0,0.0157681468649209,0,0.0915825913402337,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0100598849137767,0,0,0,0,0,0,0.0221633131858122,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0.0347027658399533,0,0,0,-0.0135251143128437,0,0,0,0,0,0.0516605476616315,0.0274404574416786,0,0,0,0,0.0145995871378813,0,0,0.00643669231634005,0,0.0123533424342895,0.0979469353587205,0,0,0,0,0,0,0,0,0,0,0,0,0.0167796265488662,0,0,0.0638333825868804,0,0,0,0,0.0454632249562429,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003536369405122,0,-0.103729572819835,0.714767811376096,0,0.0474813110693443,0,0,0,0,0,0,0,0.0545823835989666,0,0,0,0,0,0,0,0,0,0,0,-0.0794135204644623,0,0.161227459843745,0,0,0.0690345214878084,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0256469192271331,0,0,0,-0.0128698877343355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122106549090718,0,0,0,0.00332053259453942,0,-0.039503510475451,0.0408537194274077,0,0,0,0,0.195990398795226,0,0,0,0,0.142796471092241,0.0764190353134574,0.0107834550292225,0.0250792079205266,0,0,-0.0426806542361551,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.699583908528326,0,0,0,0,0,0,0,0.0365879487061525,0,0,0,0,0,0.0482687714065313,0,0,0.0865453144026505,0,0,0,0,0,0.354100090847748,0,0,0,0,-0.154556119616073,0,0,-0.0551898193794097,0.00894512603290536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0536922563148643,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.00695890668236664,0.0342673584325019,0.0574402002762497,0,0,0,0,0,0,0,0,0,0,0.0535233380160424,0,0,0.227338320220137,0,0,0,0,0.069209331624002,0,0,0,0.129816880546202,0,0.057941185327132,0,0,0,0,0,0,0,0,0.0801147332915727,0,3.46944695195361e-18,0,0,0,0,0,0.0818021401856032,0.0345460212781911,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.115658214841018,0,0,0,0,0,0.0423411633161542,0,0,0.212983935591196,0,0,-0.131370427794072,0,0,0,0,0.0234900559007861,0,0.127204539530398,0,0,0,0,0.0541819695668847,0,0,-4.33680868994202e-19,0,0,0,0,0,-0.0177730995620201,0.292759507964208,0,0,0,0.0286364175824179,0,0,0,0,-0.0232817216134703,0.0191785379093229,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.135695289177291,0,0,0,0.123231956739225,0,0.190032730988985,0,0,0,0,0,0,0,0,0,0.157411225340584,0,0,0.0638790192924273,0,0,0,0,0.0730100370793102,0,0,-0.117325866989317,0,0,0,0,0,0,0,-0.0564255733801428,0,0.305637290611223,0,0,0,0.00579131830739116,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.0983194027179972,0,0,0,0,0,0,0,0,0,0,0,0,0.116835719662047,0,0.141732730889507,0,0,0,0,0,0,0,0,0,0,0,0.296210654855754,0,0,0,0.578341475217674,0,0,0,0,0,0,0.113649304128367,0,0,0,0,0,-0.00213847611626207,0,0,0,0,0,0
X600886.SH,0,0,0,0.157058603222923,0,0,0,0,0,0,0,0.284157493787769,0,0,0,0,0,0,0,0,0,-0.0433277091004878,0,0,0,0,0,0,0,0.0505478667569248,0.0895764347483529,0,0,0,-0.0269911706584256,-0.0362448974897063,0,0,0,0,0.0748580074509267,0,0,0,0,0,0,0.067836616473565,0,0.0247015291604563,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0.0301551626687916,0,0,0,0,0,0,0,0,0,0.0879945310674353,0,0,0,0.0501767130642952,0.0744037935822361,0,0.00441229889910869,0,-0.0615815601983921,0,0,0.455056517609496,0,0.00824974773096318,0,-0.0819871982538381,0,0,0,0,0,0,0.122191564489496,0,0,0,0.0427161670483674,0,0,0,0.145722257037126,0,0,0.0274609761661308,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0.0125997569460985,0,0.0127467373104888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306465304999759,0,0,0,0.0408654665293227,0.134027642878023,0,0,0,0.218174343548379,0,0,0,0,0,0.376918163414282,0,0,0.0204278734594033,0,0.0308804454943861,0,0,0,0.0727450087945571,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0918976741442065,0,0,0,0.0156554630161036,-0.0375679624463806,0,0,0,0.131661095806707,0,0,-0.0163248946833896,0,0,0,0,0,0,0,0,0.102795637686022,0.0596964085920767,0,0,0,0,0,0,0.0172454038979379,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0929127531400087,0.0168620987337464,0,0,0.120544260459793,0,0.13061609753609,0.135688041449029,0,0,0,0,0,0.0413249053443824,0.101108372252791,0,0,0,0.0412534259785059,0,0.0357595776727537,0,0,0,0,0,0.165772699082064,0,0,0,0.10277811715977,0,0,0,0,-0.0598871829394185,0,-0.0439543877845482,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0.0825947056402154,0,0,0,0,0,-0.117077647541054,1.73472347597681e-18,0,0.509227200147686,0,0,0,-0.174757945119631,0,0.128137309952178,0,0,0,0,0.112174345024173,0,0,0,0.0132385127559485,0,0.0106275360168129,0.0756316870383194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0514714593552192,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.124868756155089,0,0,0,0,0,0,0.593644051185844,0,0,0,0.0443443425088521,0.111767055967949,-0.0467173265309385,0,0,0.0400614427414935,0,0,0,0,0,-0.075932215842131,0,0,0.061704171463284,0,0.0988327591153409,0,-0.0710251921985171,0,0,0,0,0,0,0,0,-0.0653342651808954,6.93889390390723e-18,0,0,0,0,0,0,0.146555205766847,-0.139969696260127,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0553064114631871,0,0.0304360057595514,0,0,0,0,0,0,0,0,0.0790066189126566,0,0,0,0,0,0,0,0,0,-0.013602457152152,0.0493920773449208,0,0,0,0,0,0,0,0.00140208609572689,0,0,0.0571872054197521,0,0,0,0,0,1.0842021724855e-19,-0.021215202374212,0,0,0,0,0,-0.0237460802771542,-0.0582917875534291,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,-0.102849470408109,0,0,0,0,0,0,0,0.694165288978788,0,0,0,0,0,0,0,0,0.240782884439482,0,0,0,0,0.0970750207944818,0,0,0,0.104374617747028,0,0,-0.124068549069367,0,0,0,0,0,0,0,0,0,0,0.00789270567580971,0,0,0.0318679204379643,0,-0.00362553775544615,0,0,0.0840674750444309,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310370583976462,0,0,0,0,0,-0.0857014560318265,0,0.112206966928824,0,-0.0709929646841152,0,0.0796101625711002,0,0.0963307315102161,0,0,0,0,0,-0.0514342871876518,0.0424551831501488,0,0,-0.0179548410476883,0,0.015734271026813,0,0,0,0,0,0.165219265834586,0,0,0,0.0764706054035585,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0404152389720772,0,0,0,0,0.0529414296824864,0,0.00258181847671702,0,0,0,0,0.210244371485052,0,0,0.0614880110650396,0,0,0,0,0.139445847055046,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00426775626053045,0.0195658904452528,0,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.182727159321662,0,0,0,0,0,0,0,0.0229482609720575,0.0700283238397664,0,0,0,0,0.184539744194254,0,0,0.107414073060428,0,0,0,0,0,0,0.0105774293535349,0,-0.0391603047952782,-0.00894618243295617,0,0,0,0,0,0,0,0,0.149727902204239,0.0301668964016776,0,0,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131332623728104,0,0,0,0,0,0,0.00316934039981266,0,0,0.0471684662324758,0,0,0,0.0595601814330803,0,0,0,0.0336885360420423,0,0,0,0,0,0,0,0.271175276765513,0,0,0,0,0,0,0.141380570286035,0.0792903039910339,0,0,0,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0.234298864578432,0,0,0,0,0,0,0,0,0,0.0128684495259756,0,0,-0.0185828132323452,-0.0458245349471793,0,0,0.136499085960708,0,0,0,0.658805143634346,0,0,0,0,0.0821306164060814,0,0,0,0,0,0,0,0,0,0.186076171043985,0,0.101500991417861,0,0,0,0,-0.0517803189717475,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0588755426699853,0,0,0,0.0787859511734006,0,0,0,0.0326053217469018,0,0.0755862332091899,0.0892745455969959,0,0,0,0.0229021001463801,0,0,-0.0365309386052148,0,0,0.294140532452821,0,0,0,0,0,0,0.132258637759826,0,0,0,0,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0.185539335080527,0,0.160720432342256,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264204321190387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.041237923845365,0,0,0,0,0,0.0438729391688143,0,0,0,0,0,-0.077782822644703,0.146746845482539,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,-0.0943818940825757,0,0,0.0613901133008806,0,0,0,0.0459375638873037,0,-0.104866534553732,0,0,0,0.407496667660288,0,0,0,0,0,0.344434802506049,0,0,0,-0.00915306246916734,0,0,0,0,0,0,0,-0.490720566763081,0,0,0.730622406370383,0,0,0,0.119242032289698,0,0,0,0,0,0,0,0,0.156850335113482,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.0750827599256321,0,0,0,0.0221166184533768,0,0.109859455231509,0,0,0,0,0,0,0.0877564895484119,0,0,0,0,0,0,0,0,0,0,0.108272074139826,0,-0.0441701887349129,0,0,0,0,0.0779620981242897,0,0,0,0,0,0,0.177740634401267,0,0.056099040650376,0,0,-0.00259715065774524,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0.0932732611105457,0,0,0,0,0,0,0,0,0,0,0,0,-0.00508780904025563,0,0.123726688315422,0.0828815129577994,0,0,0,0,0.0991068026337689,0,0,0.0228634703167463,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0795882551639048,0.00838397687313326,0,0,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0254223872060835,0,0.00506222437880115,0,0,0,0.0383029526076324,0,0.220034833910709,0,0,0,0,0,0,0,0,0.00407182824450199,0,0.123710585947879,0,0.134537754115996,0,0,0,0,0,0,0,0,0.0350572005298154,0,0,0,0,0,0,0.00887027999199103,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.0711224054847262,0,0.0977933773366877,0,0,0,0,0,0,-0.00609601672920249,0,0,0.43342522630622,0,0,0,0,0.19135963411697,-0.120413114473485,0,0,0.0192174764506941,0,0,0,0,0,0,0,0.470606067584179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479919592649953,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0.0473918862417968,0,0,0,0,0,0,0,0,0.0394282320214692,0,0,0,-0.0140527882326454,0,0.133112630027361,0.0543041935909023,0,0,0.0187181299874305,0.00783264912172567,0.089290667370924,0,0,0.0203677204697938,0,0,0,0,0.217116248821866,0,0,0,0.0504156373358449,0,0,0.00674207116814539,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0838245777259917,0,0,0,0,0,0.0349438795416903,-0.0825120654594478,0,0,0,0,0.0819809111296406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224464862407867,0.171777467666285,0.0590160005050783,0,0.288960830791975,0,0,0,-0.0111958797251207,0,0.137074755466995,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0108546649697243,0,0,0,0.206580575500612,0.0425515946849922,0,0,0,0,0,0,0.114514912148205,0,0,0,0,0,0,0,0,0,0.106934823906648,0,0,0,0,0.0832175628326121,0,0,0,0.0106616783738567,0,0,0,0,0,0,0,0,0.0428581174997149,0,0,0,0,0,0
X000761.SZ,0,0,0,0,0,0,0,0,-0.188563015586201,0,0,0,0,0,0,0.0557981639156335,0,0,0,0,0,0.0767290877515427,0.243506404103567,0,0,0,0,0,-0.176852015686386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200067274265094,0,0,0,0,0,-0.0110759310626926,-0.305740328200189,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.12415262235551,0.0123291290954568,0,0,0.0271974710048166,0,0.176294637745941,0,0.00388294623440188,0,0.0463586695501081,0,0,0,0,0.15110086824157,0.0191407034074293,0,0,0,0,0,0,0,0,0,-0.0352072927140535,0,0,0,0.0637832909107481,0,0,0,0,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0042685990165988,0,0.0325424814631406,0.105721829144498,0,0.517486928144368,0,0,0.426183563043087,-0.193449326898497,0.0736859114633312,0.12416183691361,0,0,0,0.0369521885586449,0,0,0,0,0,0,0,0,0.0378198323031838,0,0,0,0,0,0,0,0,0,0,0,0,0.0818218810079038,0,0,0,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0.0557539362669971,0,0,0,0,0,0,6.93889390390723e-18,0.406921572905825,0,0,0,0,0.0619434411615286,0,0,0,0.0548189751481311,0,0.143295136479432,0.144680270391814,0,0,0,0.125089627616175,0,0,0.0416007159368858,0.0141015222069615,0,0,0,0,0,0,0,0,0,0,0.0547918250749609,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153403017028879,0,0,0,0,0.287739102904835,0.116427231676894,0,0,0,0,-0.0472059853276485,0,0,0.0989433116297092,0,-0.0198181650966373,0,0,0,0.00817877265664054,0.0893179470199998,0,0.144351411159963,0,0,0,0,0,0.0599792622208238,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0206136677422781,0,0,0,0,0,0.10588523506645,0,0,0,0,0.0305455431253277,0,0,0,0,0.125485326041879,0,0,0,0.0479638867315366,0,-0.0485298554032022,0,0.229590339323725,0,0,0,0,0,0,0,0,0.0295354079638015,0,0.289542801596982,0,0,0,-0.022878741782081,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.152252592876119,0,0.0439510309328827,0,0,0,0,0,0.0392396558637835,0,0,0,0,0,0,0.173578339753445,0,0,0,-0.0564736696537013,0,0,0,0,0,0,0,0,0,0.0438777313802035,0,-0.172474243529731,0,0.198366691906509,0.187799111286307,0,0,0,0,0.0124723265457065,-0.0231219853829596,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0109259058828531,0,0,0,-0.0917070996339368,0,0,0,0,0,0.107938676802055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00773254181469873,-0.0740350761005366,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0413942400180918,0,0,0,8.25610945394593e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155815158412885,0,0,0,-0.252939110825534,0,0.116677334648936,0,0,1.1046838545452,0,0,0,-0.205170075826131,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0.0851610046067211,0,0,-0.131166131975914,0,0,0.0635930833686693,0,0,-0.0902365916612947,0,0,0.0892884728750624,0,0,0.0308192530451823,-0.0536644898099865,0,-0.220168598902504,0,0,0,0.0649789579571821,0,0,0,0,0,0,0,0,0.31412177621908,0,0,-1.73472347597681e-18,0,0,0,-0.419302857122318,0.627832334979691,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.0922339091665623,0,0.0656261877853274,0,0,0,0,0,0.0235134854486651,0,0,0,0,0,0,0,0.0270702837152562,0,0,0,0,0,0,0,0,0,0,0,-0.0340159299113287,0,0,0.00435920908492431,0,0,0,0,0,0,0,0,0,-0.0562223707756198,0,0,0,0,0,-0.0182215572192659,0.00569112345758003,0,0.522895135864492,0,0,0,0
MKreturn,0,0,0,0,0,-0.0130010464533027,0.095249603695133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00545602393054757,0,0,0,0,0,0.0287866023232385,-0.0250682141354472,0,0,0,0,0,0,0.0756939904425847,0,-0.0381674954861588,0,0,0,0,0,-0.107353312694169,-0.111323266993445,0,0.036939698869264,0,0,0,0,0,0,0.702931464497723,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0.00260402625381933,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00199776796388967,0,0,0,0,0,0,0,0,0,0,0,-0.0013422934731283,0,0,0,0,0,0,-0.0156898481789903,0,0,0,0,-0.152427396107024,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.00780358857203955,0,0.0106961450502232,0,0,0,0.0365599928492439,0,0,0,0,0,0,0,-1.5051691992216e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115038966820129,0,0,0,0,0,-0.0333087635267228,0,0,0.0560680591181926,0,0,0,0,-0.0025875221338765,-0.122345093795591,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.0307576010584075,0,0,0,-0.0253451140827468,0,0,0,0,0,0,0,0,0,-0.0118062348794965,-0.00211620644704167,-0.0163334779846433,0,0,0.0143137609772061,0,0,0,0,0,0,0,0.00513037339037751,0,0,0,0,0,0,0,-0.0254261052419379,0,0,0,0,0,0,0,0,-0.0428301593837086,0,0.0611882441139641,0,-0.45777410098679,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0.00286017248924375,0,0,0,0,0,0,0,0,-0.00708299341423171,0,0,-0.0209034119587301,0,0,-0.00774366298910181,0,0,0.00525508804520184,0,0,-0.0303513900790643,0,0,0,0,0.00969959114789994,0,-0.00996036984009882,0,0,0,0,0,0,0,0,0.00909352755225879,0,0,0,0,0,0,0,-0.0817405890102006,0.0872260981882596,0,0,0,0,0,0
