,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X002271.SZ,X600011.SH,X000708.SZ,X600660.SH,X002460.SZ,X600886.SH,X600801.SH,X600362.SH,X600489.SH,X000786.SZ,X601898.SH,X601600.SH,X600010.SH,X600176.SH,X600352.SH,X600188.SH,X600111.SH,X601991.SH,X600426.SH,X600795.SH,X600299.SH,X600027.SH,X600688.SH,X601992.SH,X002466.SZ,X002080.SZ,X002353.SZ,X600219.SH,X000932.SZ,X600529.SH,X000301.SZ,X000959.SZ,X600486.SH,X600612.SH,X002250.SZ,X600315.SH,X000027.SZ,X002409.SZ,X000723.SZ,X000878.SZ,X002075.SZ,X601158.SH,X000883.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0.0479756936123984,0,0,0,0,0,0,0.171717736270396,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.129805687085753,0,0,-0.0204844083161478,0,0,0,0,0,0,0,0,0.0552999466765941,0,0,0,0,-0.00981385769178628,-0.00659081171578316,-0.00844792866554173,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0296926560303968,0,0,0.00314113951357623,0,0,0.0267824417254207,0,0,0,0,0,0.0234080889357941,0,0,-0.0191692533188034,0,0,0,0,0,0,0,0,0,0.117336952118874,0,0,-0.020061705820445,0,0.0384998237308968,0,0,0,0,0,0,0,0.0220387312758542,0,0,0,0,0,0.00890186101583229,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0.102339758988406,0.06034166908306,0,0,0,0,0,0,0,0,0.0269036475056162,0.11441487722855,0.132637953459612,0,0,0,0,0,0.0623626051595867,0,0,-0.0461402844472479,0,-5.42101086242752e-20,0,0,-0.054405597000469,0,0,0,0,0,0,0,0,0,0.0282251416044851,0,0,0,0,0,0.00846433077074951,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126328062912066,0,0.0791162053049744,0,0.044064966739576,0,0,8.67361737988404e-19,0,0,0,0,0,0.0410929708099875,0.0471960615187626,0,0.00306672262676676,0,0,0,0,0,0,0,0,0,0,0,0.0828218037498119,0.041119419543916,0,0,0,0,-0.000408715374881823,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.0911644904135659,0,0,0.0748576704625146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170606390603382,0,0,0,0,0,0,0,0.0521862103558942,0,0,0,0,0,0.016602076743533,0,0,0,0,0.0540290472200237,0,0.124649876237276,0,0,0,0,1.73472347597681e-18,-0.0218226508555265,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.656437212863356,0,0,0,0,0,0.0890363797333838,0,0,0,0,0,0.0441953105305939,0,0,0,0,0,0,0,0,0.0134034577403154,0,0.0618238622377853,0,0.0138064419986779,0,0,0,0,0,0.019936033624612,0,0,0,0,0.00821211626526675,-0.0164049383598567,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0.0429181269513904,0,0,0,0,0.00313930697993252,0,0,0,0,0.08909319453867,0,0.0325417959101329,0,0,0,0,0,0,0,0,0,0,-0.0546983790991212,0,0.0288771094696528,0,0.14020691271539,0,0,0,0,0,0,0,0,0.0909892443237049,0.0754847206093213,0.0134748463523327,0,0,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.135748588677695,0.158305717321171,3.46944695195361e-18,0,0,0,0,0,0.0010903519331819,0,0,0,0,0.077883739111943,0,0,0,0,0,0,0,0.211018684224466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.439457991383648,0.112510618538927,0,-8.67361737988404e-19,0,0.0580446261299063,0.00620024037055572,0,0,0,-0.0217741144182389,0,0,0.0122920720142339,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.159652323887078,0,0,0,0,0,0,0.0195691611211683,0,0,0,0,0,0,0,0,0,0,0,0.79046185280194,0,0,0.086147545318705,0,0,0,0,0,-0.189701481076401,0,0,0,0,0,0,-0.00434150364266513,0,-6.93889390390723e-18,0.018370903802045,0,0,0,0.0517050618942145,-0.00080978074614952,0,0,0,0.173220219862107,0,0
X000708.SZ,0,0,0,0,-0.140033169532507,0,0,0,0,0,0,0,0,0,0,0.20113257012127,0,0,0,0.057867997007018,0,0.112690543895063,0.209299794155522,0.0460932275948894,0,0,0,0,0,0,0,0,-0.0226013971088782,0.0547109010815336,0,0,0,0,0,0,0,0,0,0,0,0.194734006730806,0,0,0,0,0,0.00878191636704748,-0.00314754395744173,0,0,0,0.113419820505201,0,0
X600660.SH,0,0,0,0,0.246376091065216,0,0,0,0,0,0,0,0,0,0,0.0352738976477952,0.0689099781422187,0,0,0,0,0,0,0,0,0,0,0,-0.151327839211815,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0609954463120716,0,0.172877247276703,0.0439879055651632,0,0,0,-0.010336717617684,0.0190894272268408,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.303464273100597,0,0,0.0926483552861971,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0407798147536105,0,0,0,0,0,0.0927902549646582,0,0,0,0.356011564115204,0,0,0,0,2.16840434497101e-19,0,0.12914076071572,0,0,0,0,0.197972438886531,0.0448775504531824,0,0.0558903920574554,0,0,0,0,0,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,-0.0336070799960345,0,0,0.0398073567416579,0,0,0,0,0,0,0,0,0.0980299429873359,0,0.241896967800325,0.012988851260723,0.182222804832668,0,0.0615954146633829,0,0,0,0,0,-0.049600554872966,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0257117367675881,-0.00577220261951502,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0,0.063635439839274,0,0,0,0,0,0,0,0.100150203999886,0,0,0,0,0,0,0.0102198483418534,0,0,0,0,0,0,0,0.0147407622166424,0.0166278192767797,0.0673110283769814,0,0,0.00535126413568328,0,0.183842510932365,0,0,0,0,0,3.46944695195361e-18,0.138874274996456,0.0221921802414053,0,0,0,0,0.0207306218953559,0.0350471011416316,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0598278976074684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751211038426788,0.0736572948292865,0.0323763945129252,0,0,0,-0.084731012026713,0,0,0,0,0,0,0.113307560578166,0,0.0212530903837841,0,-0.0569720763910404,0,0,0,0,0,0.043480812056552,0,0.667992488047565,0,0,0,0,-0.0234466595498121,-0.00491089340007146,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.766649358330509,0,0.0241942604045508,-0.0834039283294698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486380269242181,0,0,0,0,0,0,0,-0.0125824031083103,0,0,0,0,0,0,0.0161005371497752,0.0403748296167115,0.250994551615721,0,0,0,0,0,0.0856307858464442,0,0,0,0,0.0106192015727136,-0.00634319728973048,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.105497176979719,0,0,-0.0636137429627499,0,0,0,0,0,0,0,0,0.000650953274079183,0,0,0,0,0.097497179792824,0,0,0,0,0,0,0,-0.0698700915020448,0.19181313048078,0,0,0,0,0,0.00282054441295188,0.176953629269787,0,0,0,0,0.0774593902357123,0.113432090721782,0,0,0,0.02359227269352,-0.00304558905770892,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.0651893263578879,0,0,0,0,0,0,0,0,0,0,0.00602452873994284,0,0,0,0.394603624878425,0,0.00859889624387327,0.043431748958959,0,0,0,0,0,0,0,0.105364997754968,0,0.0374479063624729,-0.0314081667450097,0,0.0170971377163874,0,0,0,0,0,0,0,0,0,0,0,0,-0.00371273743830054,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0.00200447734655317,0,0,0,0,0,0.0136179806126852,0,0.227351749332686,0,0,0,0,0.19964205685873,0,0,0,0,0.0657958200587713,0,0,0,0,0,0.0928065122070773,0,0.15161759459398,0,0,0,0,0,-0.0569801390509817,0,0,0,0,0.138358994756842,0.0122326957726837,0,0,0,0.00398899477013256,-0.00119635197300958,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0.061582158700222,0,0,0,0,0.0343890772074624,0,0,0,0.0915511908428774,0,0,0.00048673560593206,0,0,0,0,0,0,0,0,0,0,0,0,0.138578862458524,0.225907054606079,0,0,0.117290382806769,0,0,-0.0498206512390017,0,0,0,0,0,0.0033540699680015,0,0,0,0.0204439705881143,0.0143094338102545,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.171175878280835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0596842365016988,0,0,0,-0.0489754683934641,0,0,0,-0.0200460664713807,0,0.0102886245464239,0.243054767163083,0,-0.0294265262281106,0.130575437392825,0,0.0447219825366165,0,0,0,0,0,0,0.13301693962785,0,0,0,0,0,-0.011639944702247,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0462581229028981,0,0,0,0.0960519189525389,0,0.127049089094402,0.297744316666006,0,0.0530076246262221,0,0,0,0,0,0,0.205750078306828,0,-0.0894343903741104,0,0,0,0,0,0,0,-0.0495078319369958,0,0,0.0278052554084575,0,0,0,0.152350587182649,0,0,0,0,0,0,0,0,0,0,0,-0.0129346421484785,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0.10646496138659,0,0,0.0633837650371668,0,0.0826803827526062,0,-0.00491833929996982,0,0.38239791774326,0,0,0,0,0,0.00714986834086698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158292410997692,0.106136624578637,0,0,0,0,0,0,-0.0354622411436999,0,0,0,0,0,0,0
