,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600019.SH,X600585.SH,X600011.SH,X600547.SH,X601898.SH,X601600.SH,X600660.SH,X002460.SZ,X002466.SZ,X000792.SZ,X600886.SH,X600111.SH,X600010.SH,X000708.SZ,X000301.SZ,X600426.SH,X600795.SH,X000877.SZ,X600362.SH,X002271.SZ,X601699.SH,X000983.SZ,X600803.SH,X600489.SH,X600176.SH,X600027.SH,X000807.SZ,X000786.SZ,X601991.SH,X000932.SZ,X600160.SH,X000630.SZ,X000933.SZ,X600219.SH,X000408.SZ,X600985.SH,X000629.SZ,X300037.SZ,X600688.SH,X002080.SZ,X002409.SZ,X601168.SH,X600096.SH,X002353.SZ,X600801.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0.0227819271574178,0,0.0733907312606899,0,0,0,0,0,0,0,0,0,0.114883244589387,0,0.0948277920983594,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.0187644499426632,0.433043771080942,0,0,0,0,0,0.113551562703159,0,0.0537617460573397,0,0,-0.0509508106745087,0,0,0,0.0485957777944458,0,0,0,0,0,0.0071974060605901,0,0,0,0,0,0
X600660.SH,0,0,0,0.124456344494174,0,0,0,0,0,0,0,0,0,0.00446060752277017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464820026618894,0,0,0.0493315927678813,0,0.0709548986352462,0,0,3.46944695195361e-18,0,0.124871280426076,0,0,0.138019070704357,0,0,0,0,0,0,0,-0.128490865668385,-0.0205151783229548,0.0291891456470849,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0900861507151315,0,0,0,0,0,0,0,0,0.79163970815527,0,0,0,0,0,0.0598644595967466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134448130899025,0,0,0.00273195578747323,0,0,0,0,0,-0.00417292331193514,-0.0106970550659956,0,0,0,0,0,0
X002466.SZ,0.0960759329970531,0,0,0,0,0,0,0,0,0,0,0,0.79829199793932,0,0.106194476298845,0,0,0,0,0,-0.0217185508064833,-0.127537853202182,0,0,0.00769285577206616,0,0,0,0,0,0.00778514958589738,0,0,0,0,-0.039010259494613,0,0.0347741251577421,0,0,0,0,0,0,0,0,0,-0.0899484350277645,0,0,0,-0.00889179809233065,0,-0.0723353711506153,2.16840434497101e-19,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.371278763912193,0,0,0,0,0,0.0366021972899327,0,0,0,0,0,0.0673840612451135,0.0589422656268035,0,0.0367564670648374,0,0,0,0,0,0.0716396458333897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,-0.0955442197884439,-0.00836979427276087,-4.33680868994202e-19,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0.319809344038984,0,0,0,0,-0.0270911259898343,0,0,0,0,0,0,0,-0.00594428337895955,0,0,0,0,0,0,0.29049447169803,0.0269164965986499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.022929926611423,0.0773333901319341,0,0,0,0,-0.0154148343559353,0.073245830546235,0.0608131960868784,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.0168746971740996,0,0.0756682347487735,0,0,0,0,0,0.0185516920501708,0,0.213756784192474,0,0,0,0,0,0,0,0,0,0,0.0981131137879665,-0.0726085404730292,0,0,0,0,0,0,0,0,0.496304280101722,0,0,0,0.0700111045506432,0,0,0,0,0,-0.011569611023516,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.118624899271752,0.0226157808728244,0,0,0,0,0,0,0.159995243467853,0,0,0,0,0,0,0,0,0.0857575989467426,0,0,0,0,0,0,0.00292396665856275,0,0,0,0,0.0480006375316741,0,0,0,0,0,0,0,0,0,0.0206066561827154,0,0.0148298683332135,0,0.0555137006076207,0,0,0.0080399528256394,-0.0250955052163506,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0.0286097773171421,0,0,0,0,0,0.284893126464712,0,0,0,0,0,0,0,0,0,0,0.0688312802453567,0.035440534874982,0,0.352878918791273,0,0,0,0,0,0,0,-0.34195319629059,0,0.0233298194637078,0,0,0,0,0,0,0,0,0,0.0202310249972859,0,0,0,0,0,0,-0.0156974217715912,0,0,0,0,0,0,0
X000301.SZ,0.0825137527357275,0,0,0,0,0,0,0,0,0,0,0,0.215357240557074,0.0241170647647107,0,0,0,0,0,0,0,0,0,0,0.00412992277297033,0.00951122097998065,0,0,0,0,0.0151395910631635,0,0,0,0.0747508946801474,0,0,0,0,0,0,0,0,0.131553424192031,0,0,0,0,0.0856888148714802,0.179281226874189,0.0525217810663435,0.0142028643538827,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.208234191644357,0,0,0,0,-0.183834087305592,0,0,0,0,0,0,0.141807852324949,0,0,0,0,0.0991486496997656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103277004810536,0,0,-0.0803122072319112,0.35809626333907,0,0,-0.054189369255337,0,-0.00884789704513568,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0850627316687875,0,0,0.0838092911152435,0,0,0,0,0,0.0540062994564812,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203933143447559,0,-0.0108422201847975,0,0,0,0,0,0,0,0,0,0.205047887278404,0,0,0,0.025298860904115,0,0,0,0,0,0.0377864262366153,-0.10630938628028,0,0,0,0,0
X000877.SZ,0,0.0342109240900463,0,0,0,0,0,0,-0.0646506209437408,0,0,0,0,0,-0.189037901707245,0,0,0,0,0,0,0,0,0,0.0498984445587872,0,0.0513162193954712,0.0313325927294801,0,0,0.03260972893524,0.10745298791348,0,0.0908332498630705,0,0.00789218947714029,0,0,0,0,0.00610581434503659,0,0,0,0.0782402728456838,0,0,0.081328065347082,0,0.326749360043489,0,0.0306186519571777,-0.0142549808172489,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,-0.103032178340059,0,0,0,0,0,0.00137928236154231,0,0,0,0,0,0.232630134458061,0,0,0,0,0,0,0,0,0,0,0,0.0265543060239484,0,0,0.0206380644436759,-0.0401596954604064,0,0,0,0,0,0.0466527744635659,0,0,0,0,0.243915859463922,0,0.0364588231900162,0,0.0364210518538492,0.00879504861609231,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0.0722460583889918,0,0,0,0,0,0,0.231942371072483,0,0,0,0,0.179603346607777,0,0,-0.255953138054227,0,0,0,0,0,0,0,0,0,0,0.173495957606643,0,0,0,0,0,0,0,0.0196131468535797,0,0,0,0.0617190621824273,-0.0393736649482632,0,0,0,0.320892067574822,0.0531994260409785,0.0175226589277448,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0.264101996368663,0,-0.377010876168771,0,0.210130887111835,0.0308563515260688,0,-0.163357017593124,0,0,0,-0.340399111989969,0,0,0.336970103261846,0,-0.0332111645561131,0,0,0,0,0,0,0,0,0,0,0.147158769509587,0,0,0,-0.0196897566630527,0,0,0,0,0.228988031916166,0,0,0,-0.0258437756458883,0,0,0,0,0,-0.0546666536957702,0.000735219669902379,-6.93889390390723e-18,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0.12828220182276,0.149894353946272,0,0,0,0.0159539223634819,0,0,0.03953475315275,0,0,0,0,0,0.00608395200026409,0,0,0,0,0,0.0179227140033052,0.0615595678523545,0,0.0387420163426463,0,0,-0.074186830233604,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.275320577934492,0,0,0,0,0,0,0,0,0,0,0,-0.0292752918690406,0.187532051354731,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,-0.348761030247849,0,0.125637970200239,0.300160049236201,0,0,0,0.0643598498555183,0,0.631232304426442,0.196814815645465,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.163481766829736,0,0.0658732449257801,0,0.031352852149723,0.0345102404633193,0,0,0,0,0,0,0,0.252502633665205,0,0,0.186957680565831,0.00536318974278909,0,0,-0.0684312609894981,0.0974099289450237,0.0255592048578551,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.554348255587684,0,0.150539263607336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0375505889830415,0,0,0.0699545959941962,0,0,0,0,0,0,0,0,-0.0589998639130955,0,0.154858268512256,0,0,0,0,0.000360230922776586,-0.0197699912347616,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0.153811423109442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161518315785163,0,-0.0203203462899155,0,0,0,0.06857369339185,0.377343418547582,0,0,0,0.0298054070109734,0,0.0811285119630448,0,0,0,0,0,0,0,0,0,0,-0.0437685453165614,0,0,0.176035299182097,-0.253416627982603,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.754483706909318,0.0495388489532261,0,0.0141538971007055,0,0,0,0,0,0.130701018662693,0,0,0.0027366570767892,0,0,0,0,0,0,0,0,0.0334740782876855,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0738040494709792,0,0.0181585632260749,0,0,-0.0296486810409259,0,0,0,0,0,0,0
X000807.SZ,0,-0.045251972027402,0,0,0,0,0,-0.214576508479649,0,-0.137939418344529,0.190287381278179,0,0,0,0,0,0,0,0,0,-0.140255623804157,0,0,0,0,0,0,0,0,0.123805179650442,0,0,0,0,0,0,0.308833540481826,0.151228373274833,0,0,0,0,0,0,0,-0.0495702572157113,0,0.0361414027035711,0,0.254472097923844,0,0.00876262935643808,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.659265389802558,0,0.0509523554080766,0,0,0,0.0460000860419351,0,0,0,0,0,-0.0255079326909686,0,0,0,0,0,0.0957193985337752,0,0.0859237792953141,-0.0742795651428861,0,0.0926035880891042,0,0,0,-0.0158023614830447,-0.0117701605702022,0,0,0,0,0,0
X601991.SH,0,0.0244270232016134,0,0,0,0,0,0.200513443365037,0,0,0,0,0,0.0648133577448257,0,0,0,0,0,0,0,0,0.000285682980022015,0,0,-0.0737292023612932,4.33680868994202e-19,0.0923595582488476,0,0,0.162596320515011,0,0,0,0,0,0,0,0,0,0,0,0.00518702626344652,0,0.169222568919103,0.00396323722652015,0,0,0,0.0452957535549627,0,-2.16840434497101e-19,0,1.73472347597681e-18,0,0,0,0,0
X000932.SZ,0,-0.134763762136358,0,0,0,0.315185640189071,0.290825354807587,0,0,0,0,0.147274690437248,0,0,0,0,-0.114594772530804,0,0,0,0,0,0,0,0,0.0148417067027418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275312129093502,0,0.0987740142489436,0.124478372122603,-0.0665305970702528,0,0.00344347445222033,0,0,0,0,0,0
X600160.SH,-0.141672585683414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.223092484971797,0.135611942760255,0,0,0,0,0,-0.0227231145698287,0,0,0,0,0,0,0,0,0,0,0,0,0.474537921438399,-0.044409419002829,-0.00903912229876966,0,0.0778479980694861,0.0486008727083703,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.211381852518617,0,0,0.041054728561677,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0376482803242798,0.0759148563351674,0.162723417680096,0,0,0,0.119787050765497,0,0,0,0,0,0.0199680197538982,0,0,0,0,-0.0308406710458498,0,0,0.0748780195257578,0,0,0,0,-0.0611105669258807,-0.00436637465328043,-0.0160271511478311,0,0,0,0,0,0
X000933.SZ,0,-0.0267841318177706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103492158404376,0,0,0.0196295489030988,0.0425950677575217,0,0,0,0.0418018812529578,0.417741710044076,0,0,0.310949885430556,0,0,0,0,0,0,0,0,0,0,0,0.197676351286866,0,0,0,0,0.031574257091917,-0.0456320678563818,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.0415648883880377,0,0,0,0,0.233502845148908,0,0.107116923717951,0,0,0,0,0,0.113291921924879,0,0.0226615370787351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.054646503122129,0,0,0,0.0151875586052906,0,0,-0.0422725816492686,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0.0339375926950982,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.220651542679771,0,0.155597756268134,0,0,0,0,0,0,0,-0.00298034540594468,0,0.199937668871623,0.167675298963383,0,-0.0266245651338375,0.128436793578089,0,0,0,0,0,0,0,0,-0.0667200087339932,0,0,0,0,0,0,0,0,0,0.128593773547096,0,0,0,0.0176720829645141,0,0,0,0,0,0,0
X600985.SH,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.231468168695793,0,0,0,0,0,0,0,0,0,0,0,0,0.366727219963088,0,0,0.149176852158591,0.0804518245657525,0,0,0,0,0,0,0,0,-0.0188095657797475,0,0,0,0,0,0,0,0,0,-0.0230132979070172,0,0,0.0133745762932684,0.0474081296306749,-0.0896321540225646,0,0.0318968377121884,-0.132221938810073,0,0,0,0,0
X000629.SZ,0.0890980857744799,0,0,0,0,0,0,0,0,0,0,0,0,0.125316066313559,0,0,0.140278386258651,0,0,0.162830833987305,0.04095372336027,0,0,0,0,0,0,0,0,0,0.0636561000147496,0.106595920098963,0,0,0,0,0,0.0271632105314155,0,0,0,0,0,0,0,0,0.0369822726015091,0,0,0,0,0.0143297791436977,-0.00497729802882323,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0.0420641394957526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27693906059317,0,-0.157226216038497,0.0141100346314219,0,0,0,0,0,0.0813941214560206,0,0.112308536017076,0,0,-0.131690041987415,0.150351567112099,0,0,0,0,0,0.0163936380836668,-0.137974526059677,0,0,0,0,-0.112757872290653,0.164071769821522,0,0,0,0,0,0
X600688.SH,0.142772031196863,0.0307668626233278,0,0,0.00193719484912024,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.171801897709282,0,0.0304188626245595,0.168501776701769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615102533491965,0.177541881600572,0,0,0,0,0,0,-8.67361737988404e-19,0.0333461095919364,0,0.0111711095765618,-0.0268494750795575,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0.261543930369531,0,-0.432959165769556,-0.00592334390262608,0,0,0.0353597148926035,0,0,0,0.151051080022872,0,0,0,0.267451378595438,-0.0974430307675236,0,0.0122122213589229,-0.0222600125755454,0,0,0.128667374428363,0,0,0,0.00884153844491441,0,0,0,0,0,0,0,0,0,0.0873282489608945,0,0,0,0,0,0.0280562195192195,-0.0481636782025761,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,-0.0581645035264443,0,0,0,0,0,0,0,0.133009368387435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370729700267888,0,0.221392482634282,0,0,0,0,0,0,0.20415540097114,0,0,0,0,0,0,0,0,0,-0.378003883932646,0.0565509241761077,0,0.265063581192724,-0.0661036930886162,0.056656700584204,-0.595625211949341,0,0,0,0,0
X601168.SH,0,0,0.138879528846452,0,0.0344627202675198,0,0,0,0,0.0799585790052253,0.000239587993708924,0,0,0.0308428899280745,0,0,0,0,0,0,0,0,0,0.134909183283787,0,0,0,0,0.238187158315039,0,0,0,0,0,0.00707800877029634,0.0980451239981158,0.278669333147797,0.0656983730050077,0,0,0,0,0,0,0,0.0271630218122624,0,0,3.46944695195361e-18,0,0,0.0173492804493199,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0.066881631550914,0,0,0,0,0,0.0538767070795765,0,0.257455820723762,0.100978818574722,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00997483822922744,0.0206663381099128,0,0,0,0,0,0,0.180672304413187,0,0,0,0,0,0,0,0,0,0.0321826764823967,0,0,0,0,0,0.0203413394293132,-0.0437445784833081,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0.350003832559115,0,0,-0.0840985683168235,-0.126286147849935,0,0,0,0,0,0,0.123740617806763,0,0,0,0.107629033171079,0.214727029556918,0.0416208006701473,0,0.461328058503742,0,0,0.0693360515595829,0,0,0,0,-0.193205507291261,0,0,0,0,0,0,0.0754100569944457,0,0,0.0373173722942695,0,0,0,0,0,0.0508371416776862,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0.0916933359190417,0.454115655570852,0,0,0,0,0,0,0.0202553735932351,0,0,0,0,0,0,0,0,0.139637628190419,0,0,0,0,0,0,0,0,0,0,0,0.0580472949999711,0,0,0,0,0.0716603028664988,0,0,0,0,0,0.0264234141234203,0,0,0,0,0,0,0.0196915709294832,-0.0855655972782256,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.103215707091148,-0.171812552850315,0,0,0,0,0,-0.962683917708788,0,0,0,0,0,0,0,0.109852927666987,0,0,0,0,0,0,0,0.051782793267417,0,0,-0.0183851080542613,0,0,0,0,-0.0416331597240364,0,0,0,0,0,0,0.0463684000760333,0,0,0.0549267908581723,0,0,0,0,0,0,-0.0374030887973051,-0.0431946064058079,0,0,0,0,0
Slope,0,0,0,0,0.225776079660473,0,0,0,0,0,0,0,-0.776081435874594,-0.0751025475767988,0,0,0,0,0,0,0,0,0,0,0.743834986574875,0,0.0647243049867576,0,0,0,0.220783751948123,0,0,0,0,0.619461130316,0,0,0,-6.93889390390723e-18,0,0,0,2.26775855591195,0,0,0,0,0,0,0,0,1.21250818099831,0.64684134020263,0,0,0,0,0
TED,0,0,0,0,0,0,0.028008133909034,0,0,0,0,0,-0.110241827859244,-0.0370676549494804,0,0,0,0,0,0,0,0,0,0,0,-0.225299522872398,0,0,0,0,-0.192495135664552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0576926346455211,0,0,0,0.192811390035505,0,0.687554095680381,0,-0.213994431499377,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.0782093300758964,0,0.146345380791343,0,0,0,-0.179447119671291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132313877207851,-0.125667398215956,0.0882749402001158,0,-0.00276969901307724,0,0,0,0,0,0,0,0,0.0576135804181759,0,0,0,0.0339562364164137,0,0,0.0056154267461663,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0.0556791508911982,0,0,-0.0907959196021041,-0.0214613363094059,0,0,0,0.0182741867544383,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0233559895849905,0,0,0,-0.0825801061971825,0,-0.0579068702904484,0,0,0,-0.142535531252286,0,0,0,0,0,-0.0270523715559094,0,0,0,0,0,-0.0351258869978299,0,0,-0.000507514115309323,-0.0117640886409465,0,0,0,0,0,0
MKvol,0,0,0,0,-0.00192376289558391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137126862638076,0.000136017574398967,0.000586397715384311,0,0,0,0,0.00103030296323978,0,0,0,0,0,0,4.44830315210945e-05,0,0,0,0.000854323938389304,0.000974055907377495,0,-0.000264258870218837,-0.000679398483101918,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.0124848079684782,0,0,0,0,0,0,0,0,-0.00221241288437775,0,0,0,-0.0111368500548283,0,0,0.00222915969132186,0,0,0.000832159854649745,0,0,0,0,0,0,-0.00319190794370108,0,0,0.00234965657815968,0,0,0,0,0,0,0,0,-0.00122018019433262,0,-0.00172460543267315,0,0,0,0,-0.00666339101107239,0.00445055698876807,0,-0.0103948864690722,0,0,0,0
CarbonVol_Guangdong,0,0,4.33680868994202e-19,-0.000643924860082865,0.0118106008134005,0,0,0,-0.00751585000303501,0,0.0049266772650414,0,0,0,0,0,0.0133105810723496,0,0,0,0,0,0,0,0,0,0,0,0,0.00743298264511716,0.03156729501258,0,0.0177363685655194,0,-0.0155833899957623,-0.04793308918062,0,0,0,0,0,0,0,0,0,-0.0156143628347876,0,0,0,0,0,-0.00128742965955324,-0.00502514754425107,0,0,0,0,0,0
CarbonVol_Hubei,-0.00751356777286732,0,0,0,0,0,0,0,0,0,0.00754495080436955,0,0,0,0,0,0,0,0,0,-0.0066552741138563,0,0,0,0,0,0,0,0,0,0.0186455073345806,0,0.00692526400992067,0,-0.00872640051060804,-0.00959869696065634,0,0,0,0,0,0,0,0,0,-0.00626730262339901,0,0,-0.00254447401653978,0.00306798525588669,0,-0.0115173807322523,0.00384061053022334,0,0,0,0,0,0
