,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600011.SH,X600019.SH,X600585.SH,X601600.SH,X600660.SH,X600547.SH,X600886.SH,X000792.SZ,X600795.SH,X002466.SZ,X002460.SZ,X600362.SH,X000708.SZ,X600111.SH,X600010.SH,X601699.SH,X000301.SZ,X600027.SH,X000983.SZ,X000877.SZ,X600803.SH,X600489.SH,X600160.SH,X600426.SH,X601991.SH,X000630.SZ,X000408.SZ,X000786.SZ,X601168.SH,X002271.SZ,X000807.SZ,X000933.SZ,X600985.SH,X600176.SH,X600612.SH,X600219.SH,X002128.SZ,X000932.SZ,X600096.SH,X600348.SH,X000883.SZ,X002353.SZ,X000027.SZ,X600995.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000792.SZ,0,0,0,0.126715473988568,0,0,0,0,0,0,0,0,0,0,0,0.056765282839197,0,0,0,0.180568773721027,0,0,0,0,0,0,0,0,0,0.0242721137987257,0,0,0,0,0,0,0.048764056718424,0,0,0.0468440125810737,0,0,0,0,0,0,0,0,0.222565830767814,0.033445516687911,0,0.0217690501164886,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.220497707608095,0,0,0,0,0,0,0,0.20061773948444,0,0,0,0,0,0,0,0,0.0250966790543748,0,0.314103322803625,0,0,0,0.118515900343304,0,0,0,0,0,-0.0168786297561883,1.73472347597681e-18,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.0154406940927372,0,0,0,-0.00294117754675019,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0282562148111489,0,0,0,0,0.807603890130333,0,0,0,0,0,0.182110140250567,0,0,0,-0.291348528435283,0,-0.0554351461773994,0,0,0,0.170110412109201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0453594131261048,0.118771796333024,0,-0.0115775286987902,-0.0251421794519149,0,0,0,0,0
X002460.SZ,0,0,0,0.139595289579854,0,0,0,0,0,0,0,0,0,0,0,0.742843085411367,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103101265441725,0,0,0.0237842184727202,0,0,0,0,0,0,0,0,0,0,0,0.0816807810934341,0,0,0,0,0,0,0.0572666041618091,-0.0756141847136586,0,0,0,0,0,0
X600362.SH,0,0,0,0.0306531048302938,0,0,0,0,0,0,0,0,0,0,0,0.0409739334641902,0,0,0,0,0,0,0,0.0121721019240572,0,0,0,0,0,0,0,0.197473514887661,0,0,0.154845696696638,0,0.191227806818102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00187002486588724,-0.0038547269447217,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0.0320688452519656,0,0,0,0,0.256004613051267,0,0,0,0,0,-0.0412069179252449,0,0,0,0,0,0,0,0.0938612533685329,0,0,0,0,0,0,0,0,0,0,-0.0960855907812128,0,0.225077156752338,0,0,0,0,0,0,0.119841156018504,0.0640215105952188,0,0,0,0,0,0,-0.0639065142849015,0.0779277527042372,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.253070267482395,0,0.105249239137978,0,0,0,0,0.0640553624249942,0,0,0,0,0.042990769638266,0,0,0,0,0,0,0,0,0,0.0206686027647881,0,0,0,0.124513497362313,0,0,0,0,0,0,0,0.0612827023515727,0,0,0,0.0205643875590374,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0290720016413982,0,0,-0.0108715418413548,0,0,0,0,0,0,0,0.290227245192711,0,0,0,0,0,0,0.00369285127237527,0,0.00376950812308256,0.102059526670314,0,0,0,0,0,0,0,-0.061215659998449,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00555447474375673,0.0224959589151782,0,0,0,0,0,0
X601699.SH,0,0.0763191922932418,0,-0.00913749022297749,0.0506716141119713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0360303599872561,0,0.319580643727131,0,0,0,-0.0601946609714272,0,0,0,0,-0.044494550961331,0,-0.172473522747903,0,0.050083193991686,0.422276363033412,0,0,0,0,0,-0.112552459759819,0.155588531142168,0,0,0,0,0,0,-0.00746673714624845,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0.0712795926790156,0,0,0,0,0,-0.0954433344750319,0,0.016107234503029,0,0.0401845438929727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705834213181365,0,0,0,0.13092971203342,0,0,0,-0.0460537717586979,0.0727883104271049,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,8.67361737988404e-19,0.501436111013605,0,0,0,0,0,0,0,0.488102272521731,0,0.136290178877482,0,0,0,0,0,0,0,0,0,0.0129350579017265,0,0,-0.157881081496713,0.134756036164469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126424739895171,0,-0.184962054364001,0,-0.0608985754160261,0.0741579929593576,0,0,0,0,0,0
X000983.SZ,0.0939653368928019,0.390016593361229,0,0,0.146556949445422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0365614398901589,0,0.183381263320792,0,0,0,0,0,0,0,0,0,0,0,0.0823282586660751,0,0,0,0,0.119867037823387,0,0,0,0,0,0,0,0,0.0240939812455639,0,-0.0477252921669779,0,-0.0145465801500066,0,0.0179411157723989,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0769275237094319,0,0,0.0792732450634322,0,0,0,-0.097687298172734,-0.0164008631581432,0,0,0,0.182495727686876,0,0,0.167495284536402,0,0,0,0,0,0.134140738489718,0,0,-0.0118664877630318,0,0,0,0,0,0,0,0,0,0,0.00928985960558543,-0.0151435945175074,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622503853543273,0.121708224164728,0,0,0,0,0,0,0,0,0.0484746926114569,0.0498894664958953,0,0,0,0,0,0.0977276232058947,0,0,0.182106900382017,0,0,0,0.0434161571261796,0,0.110652679069575,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0.071385163506987,0,0,0,0,0,0,0.0578987850343527,0,0.503036368336698,0,0,0,0,0,0,0,0,0,-0.0132557053360443,0,0,0,0,-0.100614450561518,0,0.117087543421691,0,0,0,0,0,0,0,0.00956035012800193,0,0,0,0,0,0,0,0.0782996496673006,0,0,0,0,0.145981442253038,-0.0478868567229483,-0.00169376214150082,0.0156257794538213,0,0,0,0,0,0
X600160.SH,0,0,0,0.212561874813707,0,0,0,0,0,0.0296269476457033,0,0,0,0,0,-0.098164182987996,0,0,0,0,0,0,0,0,0,0,0,0.0293353014633553,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.248349590303595,0.30814471189215,0,0,0.0271070355878099,0,0,0,-0.0128463585208962,-0.0177541756255362,0,0,0,0,0,0
X600426.SH,0,0,0,0.0565465909269802,0,0,0,0,0,0,0,0.267535921001065,0,0,0,0,0.133955844825333,0,0,0.0149303497897668,0,0,0,0,0.0444339730020084,0,0,-1.38777878078145e-17,0,0,0,0,0,0.0867694379190938,0,0.305940790058393,0,0,0.225634201322861,0,0,0,0,0,0,0,0,0,0,0,0,-0.00823485614399162,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.00912019690579045,0,0.216090741430913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504435953447107,0,0,0,0,0,0,0,0,0,0,0,0,0.190185448986253,0.0706102888171836,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.254166165809919,0,0,-0.0622139947227118,-0.00780056493069688,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0.161804369987356,0,0,0,0,0,-0.0858951775570548,0,0.710357628287315,0,0,0,0.0202977087972742,0,0,0,0,0,0,0,0,0,0,0,0,0.0101336759660967,0,0,0.0873553457603414,0,0,0,0,0,0,0,0,0,0,0,-0.0876267750163432,0,4.33680868994202e-19,0.000884160337745612,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226790748021933,0.105958643815188,0,0,0,0,0,0,0,0,0,-0.288727876817286,0,0.0885477970835377,0,0,0.137585418537179,0,-0.0405967958512486,0,0,0,0.20813885377574,0,0,0,0,0,0,0.08926845693128,0,0,0,0,0,0,0.00175177961619552,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.0458762092385871,0.0605786394538361,0,0,0,-0.225340603506714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.309904326234468,0,0,0,0,0,0,0,0,0,-0.0524333740997654,0,0,0.329547922872485,0,0.159773754514657,-0.099834251485446,0,0,0,0,0,0,0,0,0,0,0,0.0178509763247564,-0.0391397609517277,0,0,0,0,0
X601168.SH,0,0,0,0,0.213146654878649,0.0608741311957661,0,0,0,0,0,-0.0423364587064222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0728882966059417,0,0,0.575678161918913,0,0,0,0,0,0,0.0287646368772914,0,0,0,0,-1.38777878078145e-17,0,0,0,-6.93889390390723e-18,0,0.184311470802286,0,0,-0.0270464780623169,-0.107662772286919,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.0468800485305243,-0.0574790558103584,0,0,0,0,0,0,0,0,0.101323731216985,0.0298176502278352,0,0,0,0,-0.0657902710597931,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0.0240767325516454,0,0,0.345235691482402,0,0,0.304730603646031,-0.0447795046506762,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,-0.026780984837529,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0.285142317398797,0,0.130395645338818,0,0,0,0,0,0,0,0,0,0,0,0,-0.181342025419201,0,0,0,0,0,0,0.21722564209219,0,0,0,0.098766978347128,0,0.0991472020209278,0,0,0,0,0,0,0,0.148066509599691,0,0.046699968413121,0,0.0770819257361291,-0.084989214238539,0,0,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0248168969390679,0,0,0,-0.0457682108268956,-0.0410357556066554,0,0,0,0,0.00259499853902494,0,0,3.46944695195361e-18,0,0,0,0,0,0.0184003309784974,0,0,0,0.114246699882822,0,0.272101099295079,0,0.0398064751740952,0,0,0,0,0,0,0.113226364011214,0,0.255277931971316,0,0,0,0.00614603641162855,0.0110195385730567,-0.101840736431444,0,0,0,0,0
X600985.SH,0,0.268100290158113,0,0.0844866390498497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317608981200661,-0.193807972236552,0,0.37358643258305,0,-0.276817615456284,0,0,0,0,0,0,0.00802934252975807,0,0.101670976585258,0,0.0561389478178526,0,0,0,0,0,0,0,0.154721137949205,0,0,0,0,0.121018982209949,0.000460799208133398,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.0138678088501026,0,0,0,0,0,0,0,0,0,0,0.114294798757792,0,0,0.267454624432221,0,0,0,0.00370863629622466,0,0,0,0,0,0.0844099488897853,0,0,0,0.196287062154062,0,0.213496134688555,0,0,0,0,0,0,0,0,0,0,0,0.0632727534153369,0,0.0778989328051566,0,0,0.0206506307509708,0,0,0,0,0,0
X600612.SH,0,0,-0.341977836716516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0449148384978089,0,0.057312263580223,0,0,0,0,0,0.0407092726045396,0,0.00180745964327364,0,0,0,0,0,0,0,0.097087057586967,0.144842713269478,0.215001979059032,0.313067706300775,0,0,0.0944025409756202,-0.0231010467887558,0.0225920269268897,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,-0.0426767601921333,0,0,0,0,0,0,0,0,0,0.0599276988871137,0,0.189396087450039,0,0,0,0,0,0.0264408629256048,0,0,0,0,0,0,0,0.0367745144973889,0,-0.0178893721396236,0,0,0.20244749840152,0,0,0.164576761869576,0,0,0,0,0,0,0.0063194150635779,0,0,0,0,0.00296026381379473,0,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0.103824245550542,0.0284532693758093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.075986273960436,0,0,0,0,0,0,0,0,0,0,0.0655119099972576,0,0.0933799191566465,0,0,0.154975665538887,0,0,0,0,0,0.0796282069894527,0,0,0,0,0,0,0,0.0200039760682784,-0.0227930699495297,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.150960900088349,0,0,0,0,0,0,0.108924351480136,0,0,0,0,0,0,0,0,0,0.0885306948774938,0.0699085336878836,0,0,0,0,0,0.244706360909646,0,0,0,0,0,0,0,0,0,0,0,0.135502002809285,0,0,0,0,0,0,0,0,0,0,-0.11082617452603,0.146000853079498,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113276425420072,0.217349177757654,0,0,0,0,0,0.0426563195996458,0,0,0.106014104650661,0,0,0,0.253911268673912,0,0.0322470273285754,0,0,0.231312756700261,0,0,0,0,0,0.0289001598943438,0,0,0,0,0,0.0124321230269255,0,0.00742984278644852,0.0237782655423388,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.212417811567365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161224442801047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.139302160087184,0,0,-3.46944695195361e-18,0.0818308324271004,0,0,0.0949892748141358,0,0,0,-0.0225871908061471,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.157365856772973,0.0180125506529367,0,0,0,0,0,0,0,0,0,0,0,0.127445381992359,0.179682624634949,-3.46944695195361e-18,0,0.184920736304059,0,0.0113007078135022,0,0.00032918736146253,-0.0079931020572911,0,0,0,0,0,0
X002353.SZ,0,0,0,0.274540842060364,0,0,0,0,0,0,0,0,0,0,0,0,0.210032248978406,0,0,0,0,0,0,0,0,0,0,0,-0.100444590045565,0,0,0,0,0.0241667233708571,0,1.73472347597681e-18,-6.93889390390723e-18,6.93889390390723e-18,0.181883407899219,0,0.157628541940309,0,0,0,0,0.246890811796369,0,0,0,0,0,-0.044787106724471,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0.0303654286989709,0,0.0801545579900784,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149803720074507,0,0,0.113594553123889,0,0,0,0,0,0,0.00731283703492601,0.0292478335041559,0.00683672301703955,0,0,0,0,0,0,0,0,0,0,0,0.182985751378965,0,0.0220715220113617,-0.0364341135662785,0,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275278113078187,0,0,0,-0.000302373032336246,0.179189336686956,0,0,0,0,0.0662248270448943,0,0,0.0452869373022423,0,0,0,0,0.134611476676093,0,0,-0.0116652551166855,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0.413101178386256,0,0,0.0317462624840339,0,0,-0.626131109197565,0,0,-0.0346133701610994,0,0.11007590421824,-0.209013111115995,0,0,0,0,0,0,0.135356180840311,0,3.46944695195361e-18,0,0,0,0,0,0,0.151124826811685,0,0,0,0,0,0,0,0,0,0,0.181774016708913,-0.240539591995051,-0.0576870525330014,0,0,0,0,0
Slope,0,0,-0.674028419473289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.570642467262346,0,0,0,0,0,0,0,0,-0.634668761550762,0,0,0,0,0,0,-0.160215320820731,0,0,0,0,0,0,0,0,0,0,0.518308341353448,1.20450291103351,0,1.16516865819721,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0429843306458656,0.440428532480289,0,0,0,0,0,0,0.257873291960402,0,0,0,-0.339530497259116,0,-0.200662492267637,0,0,0,-0.188707865800152,0,0,0,0,0,0,0,-0.0906009196732671,0,0,0.303162889291246,0,0,0,0,0,0,-0.156359882913984,0.773833585347596,0,0,0,0,0,0,0
RealEstate_excess,0.48167900307449,0,0,0.0870176426307083,0,0.016319548581318,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,-0.108056626580222,0,0,0,0,0,0,0.0517166960722204,0,-0.155708808279503,0,0,0,0,0,0,0,0,0,-0.117129023075999,0,0,0,0,0,-0.225821581769813,0,0,-0.0406151762340002,0,0,0,0,-0.0207700661637115,0,0.338097627995926,0,0,0,0
MKreturn,0.0238245395259063,-0.0862218752145167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0624823884776551,0.0405505436980013,-0.0688029173033967,-0.0724938238679307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144211857231316,0,-0.0285630580455019,0,0,0,0,-0.0995354880652703,-0.00221580557569762,0,0.192415872020518,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000329676899188852,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-1.45410825798311e-05,-0.000257970501912052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000786706322253993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000328203309066184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000226456160770828,0.00149269986892471,-0.000562987778101319,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00240345749947468,0,0,0,0,-0.00430863488442299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137661010440655,0,0,0,0,-0.00586915556718048,0.000330969319216972,0,0,0,0,0
CarbonVol_Hubei,0.000936315977726072,0,0,0,0,0,-0.00577741807854406,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0.00217226998498551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00160814623188296,-0.000856256994228231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00448648996648984,-0.00185076218318682,0,0,0,0,0,0
