,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600547.SH,X600688.SH,X600188.SH,X601600.SH,X600795.SH,X600362.SH,X600157.SH,X300072.SZ,X601991.SH,X600489.SH,X600027.SH,X601992.SH,X600111.SH,X600309.SH,X600886.SH,X600660.SH,X000723.SZ,X600623.SH,X002466.SZ,X600299.SH,X601158.SH,X000959.SZ,X000792.SZ,X002075.SZ,X000408.SZ,X000898.SZ,X000709.SZ,X600583.SH,X000983.SZ,X000883.SZ,X600549.SH,X600352.SH,X000935.SZ,X000630.SZ,X000539.SZ,X000027.SZ,X601699.SH,X600176.SH,X600021.SH,X000937.SZ,X000060.SZ,X002092.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601992.SH,0,0,0,0,0,-0.0103382101103131,0.437907475452917,0,0,0,0,0,0,0,0,0,0,0.04994870379726,0,0,0,0,0,0,0,0,0,0,0.0942335672065228,-0.0440899624598687,0,0,0,0,0,0,0,0,0.0061555778552608,0,-0.00894587561944285,0,0,0,0,0,0,0.100804915133846,0,0.031518542071063,0,0.0643849854463456,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0.000450933522129578,0,0,0,0,0,0.10211933068012,0,0,0,0.0278395467906311,0,0,0,0,0,0,0,0,0,0,0.111362127852541,0,0.0398926614894608,0,0,0,0,0,0.0157088569565689,0,0.231545958892434,0,0,0,0,0,1.73472347597681e-18,0.129959562415175,0,0,0.0742151139605335,0.0234887135502384,0,0,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.0290004417286003,0,0,0,0,0,0,0,0,0,0.0293616588355554,0,0,0,0,0,0,0.255064062756993,0,0,0,0,0,0.0713685616212432,0.178589430613251,0.264005232466176,0,0,-0.451015668592017,0,0,0,0,0,0,-0.0278903321782332,-0.0162169600623196,0,0.226216045173282,0.157314895680823,0,0,0,0,0,0,0,0.0428166008880634,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.206619368987138,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040685499091441,0,0,0.138514541013191,0,0.0492839315868857,0,0,0,0.0932196047917895,0,0.0264606783808884,0,0,0.172796560276118,0,0,0,0.0749752148836125,0,0,0,0,0,0,0,0.0206115895381607,0,0,0,0,0.0477373652979084,0,0,4.33680868994202e-19,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.0752647910455366,0,-0.101404180982027,0,0.0324085272450357,0,0,0,0,0,0,0,0,0.248034807325478,0,0,0,0,0,0,0,0,0.0162956027600777,0.0589408750813203,0,0,0,0,0.0951177294271302,0,0,0,0.0418086752980816,0,0.0290659014545105,0,0,0,0,0,0,0,0,0.0505526991128252,0,-8.67361737988404e-19,-0.0288821623715835,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0.132285345475365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.111342465629975,0,0.0726410673196762,-0.310508614869892,0,0,0.14076301247724,0,0,-0.286022278563988,0.13666920022161,0,0,-0.0579159856171965,0,0.261423622230592,0,-0.0870208739074853,0.0852849108306361,0,0,0,0,0,0,0,0,0,-0.0112808702799516,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0552574324007294,0,0,0,0,0,0,0.0680516920862767,0,0,0,0.169856128593706,-0.114488121877838,0,0,0.181897853602954,0,0,0,0,0,-1.73472347597681e-18,0.0112698521153442,-0.0160958651770334,0,0,0,0,0,0,0,0,0,0,0.108526585350459,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.109241808860459,0,0,0,0,0,0,0,0,0,-0.0377723569420871,0,-0.0221534150730862,0,0,0,0,0,0,0.206482120954984,0.0265911827282787,0,0,0,0.0811003480451934,0.0382426016299904,0.0774897938478833,0,0,0,0,0,0,0,0,-0.0247842147829869,0,0,0,0,0,0,0,0.198903655645217,0,0,-0.0173739591908866,0.0265034416215481,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.0185204695187722,0,0,0,0,0,0,0,0.125436925481326,0,0,-0.0224309582179229,0,0,-0.0356015421314648,0.280678447834347,0,0,0,0,0,0,0,0.0785701178138187,0,0.0191044238981611,0.0192164573570504,0,0,0,0,0,0,0,0.0459561654375152,0,-0.101025264305895,0.104777843135085,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00711989907966856,0,0,0,0.035903776932907,0,0.0373750584714866,0,0,0.215987403061548,0,0,0,0,0.00614767172476841,0,0,0.0605422051436171,0,0,0,0,0,0.0250400111268756,0,0.0619121462112333,0,0,0,0,0.350079391418979,0,0,0,0.0426804387112922,0,-0.110742565136217,0,0.0934280615733774,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.375149922064966,0,0,0,-0.953988025274566,-0.442284023391367,0,0,0,0,0,0,0,0,0,0,0,0.549114020283834,0,-0.0648623366815317,0,0.145548838342785,0,0,0,0.054800521112972,0,0,0,0.264205120655846,0,-0.115892399685541,0,0,0.612260667609954,-0.0125943190584465,0,0,0,0,0,0,-0.0742996481093089,0.106876128048767,0.0227565835530203,0,0,0.263216571971517,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.139536945768312,0,0,0,0,0,-0.0483288953347462,0,0.0698866806588455,0,0,0,0,0,0,0,0,0,0,0,0.066341362152932,0,0,0,0,0,0,0,0,0.201408345031713,0,0,0,0,0,0,0.16793221394296,0,0,0,0,0,-0.0448015831209946,-0.0181535809667264,0.156635167971212,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,-0.551763904975672,0,-0.0831675383280723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10558296818048,0,0.012884783281426,0,0.191865889764907,0,0,0,0,0,0,0,0.313469944325339,0,0,0,0.056064136091692,0,0,0,0,0,0,0,0,0,0,-0.0543120777543003,0.133550995381596,0,0,0,0.165193515120499,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.00962671173978612,0,0,0,0,0,0,-0.0573091106968288,0,0,0,0,0,0,0.0280972504901141,0,0,0.0351834606987087,0,0,0.108368677843185,0,0,0,0,0.0681682244597559,0.0454239668487486,0,0,0,0,0,0.074480685364882,0,0,0,0.0706844338703092,0,0,0,0,0,0,-0.131797280549294,8.67361737988404e-19,0.299201586752693,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103692269754307,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129993501269938,0,0,0,0,0.319327322869758,0,0,0,0.0404800200069894,0,0,0,0,0,0,0,0,0,0,0.0606257603743805,0,0,0.00940722293607789,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0817513705905802,0,0.0812248880817546,0,0.115392009640481,0,0,0,0,0,0,-0.0727861560556383,0,0,0.238618973084372,0.239722713925798,0.174990174244991,0,0.189589204939109,0,0,0,0,0,0,0.0503975796933806,0,0,0,0.117248144471059,0,0,0,0,0,0,-0.074702154963516,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0.109500798493965,0,0,0,0,0,0,0,0,0,0,0.18441448829054,0,0.104671664743513,0,0,0,0,0,0.100501910749193,0,0,0,0.0507170010056884,0,0,0,0,0,0.0193901829887137,0,0,0,0,0,0,0,-0.173176463748414,0,0,-2.16840434497101e-19,0,0,-0.0756977688037284,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0.0560921294126677,0.373662939721449,0,0,0,0,0.00610922282909237,0,-0.077490675170387,0,0,0,0,0,0,0,-0.0517137777848129,0.0928542936543642,0,-0.0936428998990961,0,0,0.264854517152214,0,0,0,0,0,0,0,0,0,0,0,0,0.413402927591544,0.0866343476828159,0,0.138733614683783,0,-0.0592558519757819,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0.0453713970301881,0,0,0,0,0,0,0,0.006610787934776,0,0,0,0.0738190922713581,0,0.0419123527563146,0,0.0157257497983882,0,0,0.0617311206474889,0,0.0739199621893143,0,0,0,0.00836482509214815,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751289760113321,0,0,0,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0.088614362820352,0,0.046798456276453,0,0,0,0,0,0,0.00934053535923419,0,0,0.578127199563855,0,0,0,0,0.018260627825423,0,0.339307929026134,0,0,0,0,0,0,0,0,0,0,0,0,-0.018472251739779,0,0,0,0.112363683168327,0,0,0,0.228424881911816,0.210238917682985,0,0,0.0548565623610845,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157322329119496,0.0354181965890061,0.30624705512971,0,0,0.150418992351597,0.0225835133277049,0,0.0539886375155531,0,0,0.0248307402741934,0,0,0,0,0.0532948812900988,0,0,0,-0.0234876898781076,0,0,0,0,0.200244462136874,0,0,0,0.0645748903479688,0,0,0.0185776121605136,0,0,0,0,0,0
X000935.SZ,0,0,0,0,0.244319966873398,0,0,0,0.0042962022911119,0,-0.934144202137963,0,0,0,0,0.113574085459701,0,0.617654051892692,0,0,0,0,0,0,0,0,0,-0.282965264813508,-0.232839169236361,0,0,0,0,0,0,0,0,0,0.228770984621276,0,0,0,0,0,0,0,0,0,0,0.678874628845398,0,0,-0.216253740590642,0,0,0,-0.16464283796606,0,0
X000630.SZ,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.0323469786273585,0,0.130793464092537,0,0,0,0,0,0,0.0110577582574032,0,0,0,0.0725560061528342,0,0,0,0.0215756014592081,0,0,0,0,0,0.025039847361948,0.299058597691014,0.0263936794124943,0,0,0,0,0,0,0.0140472748971527,0,0.150226570634931,0,0.00945087005168166,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0.0376669192014483,0,0,0,0,0,0,0,0,0,0,0,0,0.0439366998764648,0,0.106041773080269,0,0,0,0,0,0,0,-0.00925433639740898,0,0,0,0,0,0,0,0,0,0,-0.0101184697325637,0,0,0,0.0278210281989413,0,0,0,0.0568794965809076,0.0555263035413798,0,0.00459963776466872,0.00833513605733513,0,0,0,0,0,0
X000027.SZ,0,0,0.0988902667492236,0,0,0,0,0.0336468888103964,0,0,0,0,0,0,0,0.00881023016457177,0,0,0,0,0,0.0648512565716147,0,0,0,0.0376800767484483,0,0,0.0387149209391844,0,0.0708871455018842,0,0.0334193563834107,0,0,0,0,0,0,0.0183322282208735,0,0,0,0,0,0,0,0,0.0945019628013431,0.0273508740710404,0,0,0.0115505962660104,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608924659629865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952711737103744,0,0.110435133412912,0,0.0733624410768028,0,-0.0611924625298687,0,0,0,0,0,0,0.702158544879315,0,0,0,-0.00689061698875986,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0.0380565031500349,0,0,0,0,0.0748747968628378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158577129588601,0,0,0,0,0,0,0,0,0.126151945542499,0,0,0,0,0.185179341048363,0,0,0,0.0141639083677912,0.0185295486684818,0,-0.0366314556435131,0.0182304994738654,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0.00555528281532402,-0.0647330319885956,0,0,0,0,-0.0371157450287829,0,0,0,0,0,0,0,0,0,0.0299954452853182,0.0311912983681533,0,0,0,0.0462994728473269,-0.0162331824350768,0,0.048002072076877,0,0,0,0,0.028602912618212,0,0,0.00349199276836535,0.0171718066388393,0,0,0,0,0.0673514873989666,0,0,0,0,0,0.0684182934067991,0.0434956824530341,0,0,0,0,0,0
X000937.SZ,0,0,0.032363307604482,0,0,0,0,0.345780619887661,0,0,0,0,0,0,0,-0.0135941308237922,0,0,0,0,0,0,0,0,0.175375234297303,-0.00361543181467924,0.0277425112115778,0,0,0,-0.145332808493444,0,0,0,0,0,0.121640136185425,0,0,0,0,0,0,0,0.447899485563738,0,0,0,0,0,0,0,-0.0328029505678276,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.0641740561059396,0.0962638335602679,0,0.0579422419051428,0,0,0.187534416348589,0,0,0,0,0,0,0.00683944918221432,0,0,0,0,0,0,0,0,0.0944987301572522,0.152794100228223,0,0,0.0673825777234957,0.0291361282572843,0,0,0,0.135613984978907,0,0,0,0,0,0.0852665216965878,0,0,0.0590412124372284,0,0.066532644175604,0,0,0,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0,0,-0.0908733372551782,0,0.0334506373317847,0,0,0,0.220879771926332,0,-0.0093260119685814,0,0,0,0,0,0,0,0.209989852180271,0,0,0.0273543158179581,0.0769819592686133,0.355001316757647,0,-0.269836908160988,0,0,0.325310459656624,0,0,0,0.126770353312969,-0.00179006017425655,0,0,0,0,0,0,0,0.194814612878328,0,0,0,-0.00852045631507369,0.0851626697838332,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.0422162860075364,0,0,-0.0154558198630725,0,0,0,0,0,0,0.108737799351181,0,0,0,0,0,0,0,0,-0.102290619012553,0,0,0,0,-0.0522646236387968,0,0,0,0,0,0,0,0,0.0160939989418401,0,0,0,0,0,0,0,0,0,0,0.0154628159071741,0,-0.00149346771795892,0,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.134577312305282,0,0,0,0,0,0,0,0,0,-0.198324977223893,0,0,0,-0.00421761389277032,0,0,-0.0340212620300202,0,0.180979609340976,0.780868959238652,0,0,0,0,-0.155008758913305,-0.737226206538655,0,-0.0722115424338173,0,0,-0.207422535418538,-0.407157896048011,-1.73472347597681e-18,0,0.15528433528032,0,0,-0.187678993472238,0,0,0,0,0,-0.124541391101845,0,0,0.4575265130396,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.198585349956223,-0.258516694158004,0,0.401947341075915,0,0.181183076525775,0,0,0,-0.0138668282634143,0,0,0,0,0,0,-0.111067429814556,0,0,0,0,0,0,-0.310590791139097,0,0,-0.181064862514171,0.485903234782995,0,0,0,0,1.77925130439281,0,0
RealEstate_excess,0,0,0,-0.360996339063875,0,-0.0627631121475653,0,0,-0.0114645942152826,0,0,0,0,0,0,-0.075206824730257,0,0,0,0,0,0.0142278311988404,0,0,0,0,0,0,0,0.0427805255811384,0.0404097619434871,0.0823944060190341,0.13785860310166,0,0,0,0,0,0.0639958687910053,0,0,0,-0.240270251150559,0,0,0,0,0,0,0,0,0.041715462103389,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184737289377689,0,0.0481889081478004,0,0,0,0,0,-0.0198212306981009,0,-0.041619077379011,0,0,0,-0.00236743160636145,0,0.00994769935301023,0,0,0,0,0.0404423124347436,0,0,0,0,0,0,-0.0306827128596457,0,0,0,0.0566020774771148,0,-0.182951047009258,0,0,0.00632639517415294,0.159684471982432,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,-0.00113365555056907,0,0,0,0,0,0,0,-0.00043259967889856,0,0,0,-0.000827786733901811,0,6.56454739238785e-05,0,0,0.00108495125691664,-0.0012471996715123,0,0,0,0,0,0,0.000641502053638184,0,0,0,0,0,0,0,0.000522569491713223,0,0,0,0,0,0,0,0,0,0,-0.00267850090012656,-0.00119298173040826,0,0,0,-0.0198645114606511,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.00274691949009822,0,0,0,0,0,0,0,0,0,0,-0.0367764227008521,0,0,0,-0.00205213508498361,0,0,-0.0426721105269814,-0.0257582729669808,0,0.0343820061956434,-0.0439131011399552,0,0,0,0,0,0,0,-0.00766994639615177,0,0,0,0,0,0,0,0,0,0.125141083790211,0,0.162604682614318,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.00150481204457893,0,0,0,0,0,0,0,0.00774308802033502,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,-0.00221551196424516,0,0,0,0,0,0,0.00388760795802787,0,-0.00307382242945816,0,0,0,0,0,0,0,0,0,0,0.00429006119493714,0.0142484817991098,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0143203067752408,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0.000121528767702246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0113747749146899,0,0,0,0,0,0,-0.00101315815923012,0,0,0,0,-0.0546021467660966,0,0,0,0,0,0
