,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600019.SH,X600585.SH,X600886.SH,X601898.SH,X600795.SH,X601600.SH,X601991.SH,X600688.SH,X000709.SZ,X000539.SZ,X600027.SH,X600188.SH,X600362.SH,X002075.SZ,X600111.SH,X600157.SH,X600583.SH,X601158.SH,X600309.SH,X000898.SZ,X002353.SZ,X600352.SH,X601992.SH,X600021.SH,X000878.SZ,X600660.SH,X600808.SH,X000959.SZ,X002470.SZ,X000629.SZ,X000027.SZ,X000883.SZ,X000792.SZ,X600863.SH,X600489.SH,X600578.SH,X000825.SZ,X600315.SH,X000012.SZ,X600395.SH,X600547.SH,X000761.SZ,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0.0190907674444725,0,0,0,0.161380182866007,0,0,0,0.0643419197106026,0,0,0,0,0.0636004079245495,0,0,0,0,0,0,0.0558510699730828,0,0,0.125890029332129,0,0,0,0.0493272776904389,0,0,0,0,0,0,0.00798983728392662,0,0,0,0,0,0,0,0,0,0,-0.0208092554262747,0,0,0,0,0,0,0
X601991.SH,0,0,0.211714267403491,0,0.214932599300285,0.0572998695535061,0,0,0.165223413575349,0,0,0,0,0,0,0.157394572363506,0,0,0,0,0.0366148231600114,0,0,0,0,0,0,0,0.100236085710669,0,0,0,0,0,0,0,0,0,0,0,0.116445844240102,0,0,0,0,0,0,0,0,0.00205473570551508,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0.098508620585386,-0.0791440295553297,0,0,0,0.034234114134052,0,0,0,0,0,0,0,0.392331954683226,0,0,0,0,0,0,-0.0317965522131192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692890891859722,0,0,0,0,-0.0375866228653659,-0.0701673985907682,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0991509783622923,0.221397291788428,0,0,0,0,0.241450610954929,0,0,0,0,0,0,0,0,0,0,0.0153687722327918,0,0,0.132922117972517,0,0,0,0,0,0,0,0,0,0,0,0.144747805269345,0,0,0,-0.0060585589869061,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0.00729156166858146,0,0,0.170518423821479,0,0,0,0,0.190730276060481,0,0,0,0,0,0.18723347594325,0,0,0,0,0,-4.33680868994202e-19,0,0.0392608741520316,0,0,0,0,0,0,0.0165771828812349,0,0,0,0,0,0,0,0,0,0,0.196320959315127,0,0,0.0409767934764498,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.167022660707019,0,0,0,0,0,0,0,0,0.0765023916132603,0,0,0,0,0,0,0,0.0847444390754709,0,0,0,0,0,0,0.0103869468743307,0,0,0,0,0,0,0.126071202909237,0,0,0.329378767983599,0,0.0455932546904851,0,0,0,0,0,0,0,0,-0.0155622969526717,-0.019616404973654,0,0,0,0,0,0
X600188.SH,0,0,0,0.014238957717914,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0748975361781801,0,0,0,0.134865341444699,0.0235904559388155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0831737536447219,0,0,0,0,0.0736303944613503,0.0183755113186592,0,0,0,0,0,0,0,-0.0309795107939726,-0.00914252025490193,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0178041768799099,0,0.0275504379236024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646015712973072,0.00809196053887734,0.035255374007391,0,0,0.107712203292989,0,0,0.231515146704212,0.193133720211997,0.114717415254369,0,0,0,0,0,0,0,0,0.0257895420313744,0,0,0,-0.0144741495472167,-0.0145535043183702,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.0816326231126599,-0.114668904685215,0.181991746129577,0,0,-0.10032825291704,0,0,0,-0.00220522234578979,-0.423525827982235,0,0,0,0.164545850893971,0,0.191033030133256,0,0,0,0,0,0,0,0.0419548103369969,0,0,0,0,0,0,0.0640037975464984,0.228061617306656,0,0,0,0,0.0334485455768121,0.0518941712647823,0,-0.0800076118812095,0,0,0,0
X600111.SH,0,0,0,0.0969387272176923,0,0,0,0,0.0170608105051335,0,0.0759238397076914,0,0,0,0,0,0.0743167201456393,0.0818519470295048,0,0,0.0700281931672489,0,0,0,0,0,0,0.0343201382247363,0,0,0.176347535196084,0,0,0,0,0.061162375566459,0,0,0,0,0,0.109802065481901,0,0.00357691693262461,0,0,0,0,0,-0.00512946642391136,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611094914342663,0,0,0,0,0,0.0167557836494635,0.308800122689691,0,0,0.133646583920796,0,0,0,0,0,0,0,0,0,0,-0.00864247460160964,-0.00413978367557893,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220649774519758,0,0.0206592786363006,0.376022532714143,0,0,0,0,0,0,0,0,0.111274608751308,0,-0.0122853138855499,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154296179217307,0.150719178043239,0,0,0,0,0,0.0919964960195197,0.189711425074014,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00392868719016206,-0.00738677008392422,0,0,0,0,0,0
X600309.SH,0,0,0,0,0.175939868628755,0,0.0908741429353923,0,0,0,0,0,0,0,0,0,0,0.0887566021167031,0,0,0.148276819139377,0,0,0,0,0,0.122032122112951,0,0,0,0.139350136796783,0,0,0.0309341343410553,0,0,0,0,0.0368554102301038,0,0,0,0,0,0,0,0,0,0,0.00635834398208813,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.217798163109621,0,0,0,0,0,0,0,0.0413901643841281,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.156763742535544,0,0,0,0.0064472092734403,0,0,0,0.0552547727993203,0,0,0.095529432724684,0,0,0.182662517316518,0,0,0,0,0,0,0,-0.00126930398981845,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0.0504110148072783,0,0,0,0,-0.0412980607080027,0,0,0,0,0.0181410558528558,0,0,0,0,0.0343049612542009,0,0.0122766383701111,0.0519209479089537,0,0,0,0,0,0,0,0.048493322383244,0,0,0,0,0.0471390130752385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175046305599294,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139006830473424,0,0,0,0,0,0,0,0,0,0.240985087136411,0.0133012926276569,0,0,0,0,0,0,0.119267438295096,0.0781456990916972,0,0.0189929789506408,0,0.0230026492732678,0,0,0,0,0,0,0.0834280586414927,0,-0.0130070330756762,-0.00239863899648425,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0620119794820529,0.00303781240069309,0,0,0,0,0,0,0,0,0,0,0.180709118278103,0,0.151097619150859,0,0,0,0,0.166664399514511,0,0,0,0,0,0,0.120013268863249,0,0.138445734362019,0.101738376486643,0,0,0,0,0,0.0363027353760915,0,0.00624306055138481,-0.00142626255593026,0,0,0,0,0,0
X600021.SH,0,0,0,0.334413129740917,0,0,0,0,0,0,0,0.187691800932095,0,0,0,0,0,0,0,0,0.038085732164021,0,0.126859918105652,0,0,0,0.0821058565456814,0,0,0,0,0,0,0,0.0890047626002774,6.93889390390723e-18,0,0,0,0.0138540464802308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000878.SZ,0,0,0.0133199688587037,0.0743394764349092,0,0.04952222986251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0466669423838696,0,-0.117949811380837,0,0,0,0,0,0,0,0,0,0,0,0,-0.00455751228195771,-0.0770017889037039,0,0,0,0,0.199398978272906,0,0,0.11108114222042,0,0.439178744609853,0,0,-0.00125691834181039,0.0258895306298804,0,0,0,0,0,0
X600660.SH,0,0.107293994605072,0,0,0.163552953260376,0,0,0,0,0,0,0,0,0,0,0,0.0181400558706069,0,0,0.0953141486753629,0,0.0317006502979029,0,0,0.0119707327261382,0,0,0.279075897804988,0,0,0,0,0,0,0,0.0581894610010708,0,0.0867828853309649,0,0,0,0,0,0,0,0,0,0,0,0.00890517112222,-0.0126969530644453,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0581164145256152,0,0,0,0,0.0869662753872021,0,0,0,0,0.0313981309716613,0,0,0,0.0773380337813221,0,0,0,0,0,0,0,-8.67361737988404e-19,0.249899209311881,0,0,0.0165673084091625,0,0.263912911316022,0,0,0.0736238341241637,0,0,0,0,0,0.00741357389630438,0,0.0952283102235225,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00761079508676232,-0.00597642312896575,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340294684564815,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214701568170737,0,0,0,0,0,-0.0411593828549854,0.228854819923156,0,0,0,0,0,0,0.198123428959954,0,0,0,0,0.0329177220857419,0,-1.79438825099917e-05,-0.00949676532510097,0,0,0,0,0,0
X000629.SZ,0,0,0,0.0520522594210734,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0589920032392623,0,0,0,0,0,0.0350344386216847,0,0.0014476935378796,0,0,0,0,0,0,0.0806417641784001,0,0,0.353220174449,0,0,0.00894752777192597,0,0,0,0,0,0,0,-0.000773100978209485,-0.0110717040876371,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145617011416445,0,0,0,0,0,0,0.0288218868000977,0,0.0716540672448908,0,0,0,0,0,0,0,0.106668822531812,0,0,0,0.0944409789324793,0,0,0,0,0,0,0.0400994746902241,0,-0.0274488709714858,-0.0186448013506153,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0363891937243838,0.0432106248386958,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265047004648005,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.058178883654654,-0.0173006763710343,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.0271836486585616,0,0,0,0,0.0246192927708812,0,0.0858573360598501,0,0,0,0,0,0,0,0,0,0,0,0.0501609218668433,-0.0779187642184534,0,0,0,0,0,0.0212632944274565,0,0,0,0.168428438563699,0,0,0.090683200753419,0,0,0,0,0,0.304460002210764,0,-0.00916377840754267,-0.00470940596844034,0,0,0,0,0,0
X600863.SH,0,0,-0.0150305374266345,0,0,0,0,0,0,0.129175384786252,0,0,0,0,0,0.40340732928256,0,0,0,0,0,0.175471818431558,0,0,0,0,0,0,0,0,0,0,0,0,0.000615772143581602,0.245827751230074,0,0.0875745281537504,0,0,0,0,0,0,0,0,0,0.0106323168991511,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.178844320535984,0,0,0,0,0,0,0,0,0,0,0,0.00379890837780208,0,0.0100583872245762,0,0,0,0,0,0.050462014437889,0,0,0,0,0,0,0,0.0177795573538136,0,0,0,0,0.120941244956755,0,0,0,0.373932671731103,0,0.00385410695410757,0,-0.00516707591017789,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0.220231515796188,0,0,0,0.0164603515293056,0,0,0.310517592662431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00348451003238507,0.0863495513225824,0,0,0,0,0,0,0,0,0,0,0.32743319156701,0,0,0,0,0,0,0,0,0,0,0.00259278064305435,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0229094451809851,0,0.0693350151240584,0,0,0,0,0,0.0602810465209412,0,0,0.208535921788495,0,0.0496459070960706,0,0,0,0,0,0,0,0.0593051760944635,0,0,0,0.159255940363615,0,0,0,0,0,0,0,0,0.098766026973815,0,0,0,0,0,0,0,0,0
X600315.SH,0,0,0,0.0581384909218073,0,0,0,0,0,0,0,0,0,0,0,0,0.0815482976299432,0,0,0,0,0,0,0,0.0977104128899376,0,0,0.0203091361430883,0,0,0,0,0,0,0,0.0816590103580228,0,0,0,0,0,0.0493159151846521,0,0,0,0,0,0,0,-0.0323348693614789,-0.0134735288218871,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0763425199993323,0,0,0,0,0,0,0,0,0.00913134126538225,0,0,0,0,0.0122182346688414,0,0.0261662290508141,0,0,0.130269969264216,0,0,0,0.0698473147954353,0.108399698154217,0,0.131132310987843,0,0,0,0,0,0,0,0,0,0,-0.0313696768565906,0,0,0,0,0,0,0
X600395.SH,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.134725842862008,0.187213876851368,0,0,0,0.0320332168121253,0,0,0,0,0,0,0,0.0365896102802367,0,0,0,0.0543259959421776,0,0,0,0,0.0349287734000357,0,0,0,0,0,0.0793723732801021,0,0,0,0,0,0,0,0.017970614434021,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.05547905017994,-0.0327992042008754,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109503817780413,0,0,0.489298665312213,0,0,0,0,0,0,0,0.0957432816898012,0,-0.00143004217414886,-0.0272926818926904,0,0,0,0,0,0
X000761.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18016664238281,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.162760153020588,0,0.0281815239547215,0.207309950071213,0,0.0012933658781399,0,0,0,0,0.0285522318785781,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0873895557549417,0,0.0042716134621815,-0.0154374583549764,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0.103570676652197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392669134125821,0,0,0,0,0,0,0.0210030468794488,0,0,0,0,6.93889390390723e-18,0,0,0.272174584418984,0,0,0,0,0,0,0,-0.0469597687268491,0.026938339218627,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.0337599321584407,0,0,0,0.208031487899786,0,0,-0.101518129976811,0,0,0,0,0,0,0,0,0,0.00807300116207731,0.0932726634138333,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,-0.160293392021894,0,0,0,0,0,0,0,0,0,0,0,0,-0.00363957477848692,0.00858682624072868,-0.102918496645872,0,0,0,0,0
Slope,0.722897529595179,0,0,-1.18188505227614,0,0,0,0,0,-0.881885123815486,0,0,0.210481308109178,0,0,0,0,-0.0907329455799716,2.85804791859371,0,0,0,0,0,0,0,-1.23639871483136,0,0,0,0,0,0,0,0,0,-2.4171382453891,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.962932724878941,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0.250899681902238,1.17143307382338,0,0,0,-0.936871908648744,0.599434531343323,0,0,3.46944695195361e-18,-0.415655924446045,0,0,-3.12991930923022,0,0,0,0,0,0,0,0,0,-1.62341158201944,-0.127251603865721,0,0,0,0,0.506922936821333,0,0,0,0,0,-0.106434269558516,0,-0.343969182490138,0,-0.253977834090726,0,0,0,0,0
RealEstate_excess,0,0.338536956194227,-0.195613571856307,-0.0308750075929891,0,0,0,0,0,0,0,0,0.0286081630357246,0,-0.352844971312032,0,0,0,0,0,0,0,0,0,0,0,0,0.0682447568353803,0,0,0,0,0,-0.00146640011106237,0,0.103106087468514,0,0,0.15478214765989,0,0,0,-0.128203983503912,0,0,0,0,0,0,-0.0305121318164288,-0.0661459213469279,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.164934093356515,0,0,0,-0.0500871126318528,0,0,0,0,0,0,-0.0614338763957348,0,0,0,-0.0113695160568824,0,-0.0188747517918557,0,0,-0.00272270380087467,0,0.174576208138231,0,0,-0.0667974923547481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.328109447084367,-0.239402877169431,-0.0023283508628233,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,-0.00112829408209261,0.00382238088385028,0,0,0,0,-0.011640446002635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0051386693685295,0,0,0,0,0,0,0,0,-0.00337849604759859,0,0,0.0315226770130344,0.00589262136634503,0.00951868109824486,-0.00311678068014079,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182613529491843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00409800115257132,0,0,0,0,0,0,0,0,0,0,0,0,0.0050908060494898,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0.0058576744599545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00074734452566181,0,0,0,0,0,0,0,0,-0.00528051614845902,0,0,0,0,0,0,0,0,0,0,0,0,-0.00807504128421092,0.00625928500878579,0,0,0,0,0.00411648634644336,0.0123944080564642,0.00278259920863355,-0.0140978668671587,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0018005506662162,0,0,0,0,0,0,-0.00264671907685669,0.00566677033977777,0,0,0,0,-0.00152494711505608,0,0,0,0,0,-0.000609202917768727,0,-0.00245333286191254,-0.00203864142245862,0,0,0,0,0,0
