,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X002271.SZ,X600011.SH,X000708.SZ,X600660.SH,X002460.SZ,X600886.SH,X000786.SZ,X600801.SH,X600010.SH,X601898.SH,X600176.SH,X600362.SH,X601600.SH,X600489.SH,X600188.SH,X600352.SH,X601991.SH,X600426.SH,X600795.SH,X600111.SH,X600688.SH,X600027.SH,X600299.SH,X601992.SH,X002080.SZ,X000932.SZ,X000301.SZ,X002466.SZ,X600803.SH,X002353.SZ,X600529.SH,X600486.SH,X600219.SH,X002075.SZ,X000723.SZ,X002409.SZ,X000027.SZ,X601158.SH,X600315.SH,X600612.SH,X000898.SZ,X000883.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0.177912504337091,0,0,0,0,0,0,0,0,0.0905091659535658,0,0,0,0,0,0,0.0766746870321798,0,0,0,0,0,0,0,-0.0359811764104839,0,0,0.0330637966967699,0,0,-0.0500661545915422,0,0,0,0,0,0.0975317814761632,0,0.0963673708255465,0,0,0,0,0,0,0,0,-0.00998154162974939,0.020208308552001,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.0624274559243625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14180145052358,0,0.0118387720668118,0,0,0,0,0,0,0,0,0,0.502902192625319,0.117552527280657,0.0474058668035112,0,0,0,0,0,0.253240775506897,0.12399883415653,0,0.0166610544212595,0,0,0,0,0,-0.0712401246946577,0.0044344845922319,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1159949819424,0,0,0,0.149334647080865,0,0.265168991100072,0,0,0,0,0,0,0,-0.0654889898692904,0,0,0,0.0416918439809048,0,-0.0605200760663352,0,0,-0.0103965232644171,0,0,0.099596368164295,0,0,0.0843019367922642,0,0,0,0,0.0165729177770598,-0.00496723491862681,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.176199278579991,-0.0670783874911535,0.0329460713551895,-0.0834030236858371,0,0,0.0830286848917527,-0.262060134317345,0,0.234183825356627,0.163768983350333,0,-0.0323304392876955,0,0,0,0.26508561651595,0,0,0,0,0,0,0.0866383494313395,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039878499504823,0,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248137672854818,0,0,0,0.0458281689892236,0,0,0,0,0.0579374128564983,0,0,0.0954361375932442,0,0,-0.0646763899693451,0,0.0666533492960724,0,0,0.017575378882284,0,0,0.0595579244845143,0.0643127241783732,0.0463877329630071,0.0902174719978934,0,-0.0234817920613362,0,0,0.0128952761417758,0,0,0,0.0189673084393045,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.276229865569565,0,0,0,0.0716785328031687,0,0,0,0,0,0,0,0.0249966896752813,0,0,0.0152457058994727,0.045887469997477,0,0,0,0.0262458832263813,0,0.0355464807580015,0,0,0,0,0,0.146759428345811,0,0.0367019880331858,0,0.0192373463386183,0.0175032871807873,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.0254286477117047,0,0,0,0.0162921339830558,0,0,0,0,0,0,0,0.112478882386817,0,0.269430754142653,0,0.0249348566918715,0.0879094252927797,0,0,0,0,0,0,0,0,0,0,0.0287603820135194,0,0,0,0.012739099243838,0,0,0,0,0,0,0,0,0,0,0,-0.0213855869637719,0.00697162779940625,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.00332907365359361,0,0,0,0,0,-0.0772169612553265,0,0,0.106544326812879,0,0,0,0,0.0554640754722111,0,0.0814370037762023,0,0,0,0,0,-0.0203225888618908,0,0.0812450988771364,0,0,0,0,0,0,0,0.187957054220107,0,0,0.124961010452281,0,0,0,0,0,0,0,0,0,0.115792176176208,0,0.0379193839547126,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0.180469236037693,0,0.120768594382479,0,0,0,0.0618366353062825,0,0.0269713518530864,0,0,0,0,0,0,0,0.136569143782322,0.08870189900597,0,0,0,0.132044075394261,0,0,0,0,0,0.131730513848882,0,0,0,0,0.0236025665484965,0,0,0,0.191843724652501,0,0,0,0,0,0,0,0,0,-0.0198768661780701,-0.0207301352396184,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154225136144216,0,0,0.0472065154495604,0,0,0.193679809614495,0,0,0,0,0,0,0,0.00662763551172304,0,0,0.0163175346863999,0,0,0,0.0624332739292317,0,0,0.0654592220966251,0,0,0,0,0,0,0,0,0,0.377563966819244,0,-0.027446124448672,0.00579987365622374,0,0,0,0,0,0
X600489.SH,0,0,0,0,0.0602849116171915,0.954270605572943,0,0,0,0,0.0611154225184163,0,0,0,0,0,0,0.0389364256328775,0.100546159103227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11313629393184,0,0,0.0269186127037424,0,0,0,0.0486899536709697,0.043026068905876,0,0,0,0.00512599677526021,0,0,0,0,0.0100599715649296,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225477997535441,0,0.217811170121761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000130296851816982,0.0458553429418993,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0664943668468834,-0.0303167975101953,0,0,0.070354386881716,0,0,0.288541385888008,0,0,0,0.184414126611946,0,0,0,0,0,0,0,0.2753585055429,0,0,0,0,0,0,0,0,0,-0.138253851467494,0.0618397101016045,0,0,0,0,0,-0.0202327937761519,0,0,0.128374529894832,0,0,0.074720083598424,0,-0.0234837933158776,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,-0.0226824285953904,0,0,0,0.15912193094401,0,0,0.171846767212234,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.102110514216205,0.116597554406891,0,0,0,0,0,0.0513323840181135,0,0,0.0958925297772105,0,0,0,0,0,0,0,0,0,0.0101309671554555,0,0,0,0.0429364958381135,0,0.0182626852618322,0,0,0,0,0,0,0
X600426.SH,0,0,0,0,0.327490466526781,0,0,0,0.0929319632946804,0,0,0.0401672494626625,0,0.175923441241304,0,0,0,0.0271011827075176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178469723835089,0,0,0,0,0,0.155732071726064,0,0.0310658853227445,0,0,0.138157094345322,0,0,0,0,0,0,0,0,0.00744019272359215,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,-0.1018573002324,0,0,0,0.0887909919586828,0,0,0.104901818513091,0,0,0,0,0,0,0,0.189218441702302,0,0,0.00305570030475397,0,0,0,0,0,0,0,0.0957966510075634,0.0595393989197396,0,-0.00448565364976998,0,0,0.0609798114528364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0.102382243329747,0,0.0778456355597805,0,0,0,0,0,0,0,0,0.179440602895116,0,0,0,0,0,0.0139987610942144,0.0985059895532318,0.40308634647287,0.0419396001876148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271787485645445,0,0.137222572599629,0,0,0,0,0,0,0.284975902420773,0,0,0,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0.0759377060995984,0,0,0,0.0166482877186251,0,0,0,0,0.124088897448929,0,0.14768101648824,0,0,0,0,0,0,0,0,0.0330570424146938,0,0,0,0,0.0271270003352175,0,0.101371089639083,0,-0.0370951056087774,0,0,0,0,0,0.10885623865058,0,0,0,0,0,0,0,6.7762635780344e-21,0,0,0.0557018639668032,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0498027355020724,0,0,0,0,0,0,0,0,0,0.102004209881569,0.248402433971279,0,0,0,0,0.1131131466404,0,0,0,0,0,0,0,-0.0164003034410686,0,0,0,0,0,0.0192779119942699,0.00975466545510464,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0.130713676555575,0,0,0.0254547372652014,0,0,0.0133207905019252,0,0,0,0,0,0,0,0.0125260774362116,0,0,0,0,0,0,0,0,0,0,0,0.185693184583182,0,0,0,0.00151019158755447,0,0.163290188467913,0,0,0.0719192001803933,0,0.106287225207202,0.0460923445544954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0.00376287942491816,0,0.00656890816199992,0,0,0,0.0137943535199084,0.163342370157366,0.113851729663193,0,0,0,0,0,0,0,0,0,0,0,0.00107367753838907,0,0,0.0176080692109024,0,0,0,0,0,0,0,0.0269702629323747,0,0,0,0,0,0,0,0,0.00763057724379173,0,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,-0.309791143753123,0.251476129026049,0,0,0,0,0,0,0,0,0.327211531701434,0,0,0,0,0,0,0.166301876055851,0,0,0,0.00462552048779737,0,0,0,0,0.276672796368773,0,0,0,0.275213991673906,0,0.174093159550773,0,0,0,0,0,0,0,0,0,0,0,-0.00850865683889151,-0.0316704802681783,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0.209128507057713,0.135806161597961,0.0347692351000704,0,0,0,0,0,0,0.133865103069924,0,0,0,0,0,0,0,0,-0.0273325236526735,0,0.0407572586900983,0,0,0,0,0,0,0.0447589070940915,0.0863896229509645,0,0,0.065104589483553,-0.0094171893521006,0,0.0859491044256056,0,0,0,0.0769065609400466,0,0,0,0,0,0.00235545671035191,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,-0.0951406798591784,0,0,0.192719686936867,0,0,0,0,-0.0232033519713403,0.331241501840984,0.0973166335212333,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0351550869489793,0,0.0442286974661021,0,0,0,0,0,0,0,0.0141518142535141,0.0817761195405917,0,0.0301758615361102,0,0,0,0,0,0,0,0,0.0132680465709269,0.0191755783885612,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0.571471680199429,0,0,0,0.0748059060374482,0,0,0,0,-0.104085436231288,0,-0.199162989954527,0,0,0.0338433715257195,0.307568367896543,0,0,-0.249011552669292,0,0.392777943896001,0,0,0,0,0,0,0,0,0.259961774183875,0,0.123939357237115,0,0,-0.235206063899152,0,0,0,0,0.145539962730586,-0.0214256240655418,-0.0199789221179753,0,-0.0456425327860122,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0.205489803053428,0,0,0.0110308640510796,0.157339347152244,0.0428170466158657,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062790499574925,0,0,0,0,-0.0508474262625841,0.232108426204387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724261036270875,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0.247471323980623,0,0,0,0,0,0.0355342566447201,0.210247516109643,0,0,0,0,0,0,0,0,0.181031229971268,0,0,0,0.13302003805936,0,0.0669304705794442,0,0,0.0714368768892539,0,0,0,0.00774834793319863,0,0,0,0,0,0,0,0,0.00747332210074461,0,0,0.0087218099994655,0,0,0,0,0,0,0,0,0,0,0,0,0
X600529.SH,0,0,0,0,0,0,0,0,0,0.0705194810441946,0,0,-0.229440119806455,0,0,0,0,-0.146199058760104,0,0,0,0,0,0,0,0,0.0791478918208597,0,0,0.140698661227116,0,0,0,0,0,0,0.108438275312403,0,0.660906968343673,-0.207088614084495,-0.0844376008893743,0,0.133858224327411,0,0,0.402317557859855,0,0,0,-0.0721634595361593,0,-0.0274973798341561,-0.0801389051903118,0,0,0,0,0,0
X600486.SH,0,0,0,0,0.0541361210202497,0.0549659569117803,0,0,0,0,0,0.00832264090119856,0,0,0,0,0,0,0,0,0,0,0,0,0.0931907158640142,0,0,0,0.15312925176353,0,0,0,0.00698790854219164,0,0,0,0,0.104564002143897,0,-0.0142069802907385,0,0,0,0,0,0.156193914776713,0,0,0,0,0,-0.0471274433016867,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0457734937162767,0,0,0,0,0,0.0237743180765629,3.46944695195361e-18,0,0.064406949969407,0,0,0,0.151683079313446,0.0400304586502558,0,0,0.239951499243666,0,0,0.118463074117862,0,0.0225024135652619,0,0,0,0.139544289118024,0,0,0,0.00960102660496001,0.0361089663829852,0,0,0,0,0,0,0.00689079576404468,0,0,0,0,0,0,0,0,0.00903000611221928,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0.74031695356344,0,0,-0.459966963691417,0,0,0,0,0,-0.303832467929194,0,0,0,0,0,0,0,-0.0874689757758569,0,0,0,0,0.373327528257556,0,0,0,0,0.0505066711538851,0,0.0633545528906886,-0.45632065788823,0.117187920473691,0,0,0,0,0,0,0,0,0,0.154900533156783,0,0,0,0.300308247071301,0.506383917024901,0.0332275497426135,0.0469341095130251,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0.173313065326455,0,0,0,0.133367563929587,0,0,0,0.0266225312719663,0.362993724192427,0,0,0,0.0267367380877746,0,0.187615072991252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00524830681538641,0,0.0702729570921767,0,0,0.0168793002080002,0,0,0,0,0,0.0235972722324381,0.00123592824508086,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0,-0.0276226173439333,0,-0.0548871982939697,-0.133715436221016,0,0.325411739848554,0,0,-0.187885853396695,0,0,0,0,0,0,-0.0481494779138273,0,0,0,0,0,0.254873329929994,0,0,0,0,0,0,0,0.24942883947733,0,0.187930458666881,0.485574781580942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000674855149029369,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0.149104826122527,0,0,0.0444350679525844,0,0,0,0.01799387721491,0.0538280711552871,0,0.15193699021733,0,0,0,0,0,0,0,0.0279265301564233,0,0,0,0,0,0,0,0.0431356587102635,0,0,1.73472347597681e-18,0.179748213005864,0,0,0,0.0624757083942461,0,0,0,0,0,-0.00986219476740487,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406543614501397,0,0.0723336425168762,0.0819803227553096,0,0,0,0,0,0,0,0.0527513335781859,0,0,0,0,0.0149163933969042,0,0,0.0525906369784671,0,0,0,0,0,0.00461987834111176,0,0,0,0,-0.00641345505044914,-0.0404768713605624,0,0,0,0,-0.037717201609052,0.00514878295351407,0,0,0,0,0,0
X600315.SH,0,0,0,0,0.238331032921243,0,0,0.0684221631318528,0,0,0,0.0558499363825847,0,-0.00601916459198446,0,0,0,-0.0701685530237763,-0.0121319063498063,0,0,0,-0.268549318278796,0,0,0,0,0,0,0,0,0.183941010418491,0,0,0,0.0287113716410725,0.0316905153787267,0.143905670672601,0.314659570377115,0,0,0.201772979437446,0,0,0,0,0,0,0,0,0,0,0.0470331612021895,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0.199737667261385,0,0,0,0,0.130276754947146,-0.0571362699370013,0,0,0,0,0,0,0.263453755850043,0,0.0910826895450152,0,0,0,0,0,0.0126858769054842,0,0,0,0,0,0,0,0,-0.00498303678300125,0,0.00854886193767771,0,0,0,0,0,0,0,0,0,0,0,0,0.000437723784603323,-0.0044173076183931,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472809892521251,0,0.139532593004206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0419653388677036,0,0,0,0,-0.0385613976437266,0,0,0,0.0607026217336999,0.109019992031532,0,0,0,0,0,0,0.277487148799307,0,-0.00388175040043433,0.00500542499841864,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.0245253779984692,0.103778772632561,0,0,0,0,0.0174323682494314,0.116094184587465,0,0,0,0,0,0.0366700916797907,0,0.0481254481049249,0,0,0,0,0,0,0,0,0,0,0,0,0.0523242892648126,0.0332023963436541,0,0.0434369983086041,0,0,0,0,0.0223359713224613,0,0.0446493045322473,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100937008619444,0,0.0229784411518658,0.503816899554473,0,0,0,0.0465677245637476,0.0867615194521671,0,0,0.0137794750197115,0,0,0,0,0,0,0,0.0245377085851469,2.16840434497101e-19,0,-0.0128253971964515,0,0.0491047037164775,0.0391649383953302,0,0,0,0,0,0,0,0,0,0,0.0137677015416077,0,0,0,0,0,0,0
Change_TY3M,-0.141212056536556,0,0,0,0,0,0,0,-0.0204065459533744,0,0,-0.0318466801910316,0,0,0,0,0,0.00414061346309195,0,-0.094548766709531,0,0,0,0,0,0,0.290738870383516,0,0,0,0,0,0,-0.0441757926064096,0.0364470464173149,0,0,0,0.0934392408366586,0,-0.0517912695435806,0,0,0,0,0,0,0,0,0,0,0.0057297944921926,0.00900934036029289,0,0,0,-0.194087978664072,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.200112751910596,0,0,0,0,0.199164911375867,0,0,0,0,-0.131116115801555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639002736116133,0,0,0,0,0,0
TED,0,0,0.208628890994593,0,0,0,0,0,0,-0.302796237425429,-0.823040515805046,0.312632809145781,-1.52035501997178,-0.891361334533094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.724115182782818,0.688103319171963,0,0,0,0,0,1.9960554037387,0,0,0,-0.036407679672125,0,-1.38739723064459,0,-2.12247810460374,-0.179970767373865,0,-1.37110250766757,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.0852805354183056,-0.0334675389218752,0,-0.0259446997116261,-0.0196801963646371,0.014410151333555,0,0,0.0213064514241313,0,0,-0.0594001570001738,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0.0551642557355739,0,-0.0973103982542196,0,0.0717432738932007,0,0,-0.052073959338262,0,0,0.0139119927375243,0,0,0,0,0,0,0,0,0,0.00571145540905531,0,0.0415727045449056,0,0,0,0
MKreturn,0,0,0,0,-0.105738061926053,0,0,0,0,0,0,0,0,0,0,0,0,-0.02643357501114,0,0,0,0,0,0,0,0,0.163224788238972,0,0,0,0,-0.106833937728954,0,0,-0.0936257121407501,0,0,0,0,0,0,0,0,0.191883545576523,0,0,-0.184173486463951,0,0,0,0,0.0383288350897648,0.0174231901891802,0,0,0,0,0,0
MKvol,0,0,0,-0.00586938158233629,0,0,0,-0.011541714913088,0,-0.00171260182732372,0,0,0,0,-0.00149800676999217,0.000770255920594332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00351925874230199,0,0,0.0026295664771685,0,0,0,0,0,0,0,0,0,0,0.00553631612819541,0,0,0,0,0,-0.0163252431283887,0.00515044364200237,0,0,0,-0.0127608207049067,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0.0556237903012615,0,0,0,0.0943685716252049,0,0,0,0.0528929128692624,0,0,-0.0230693719336413,0,0.0268570051612509,0,0,0,0,0,0,0.0271163418889883,0,0.0103716726891902,-0.100398218162536,0,0.0822858587719249,-0.0934772979197843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605463572956034,0.0108008907338016,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00974087451934643,0.000902641406215978,0,0,-0.00273128809095728,0,0,0,-0.000961130942870313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000716046122817577,-0.0121111128479504,0,0,0,0,0,0,0,0,0,0.00680176398376863,0,0,0,0,0,0.00751232464505639,0.0112452492003178,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0.00610623929266618,0,0,0.0620347375303876,0.011535828600148,0,0.0233463849332052,-0.00359698443743529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0360098116055423,0,0,-0.0353759098523363,0,0,0,0,0,0.0071564878451172,0,0,0,0,0,0,0,0,0,0.0234179242797208,0.054077545912244,0.0176186436366311,0,0,0,0,0,0
