,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600019.SH,X600111.SH,X002466.SZ,X002271.SZ,X600660.SH,X600011.SH,X000877.SZ,X600188.SH,X000708.SZ,X600010.SH,X000301.SZ,X601600.SH,X600547.SH,X601898.SH,X600886.SH,X600362.SH,X600176.SH,X600426.SH,X000723.SZ,X000786.SZ,X000408.SZ,X600219.SH,X002080.SZ,X600803.SH,X601991.SH,X600795.SH,X300073.SZ,X600688.SH,X600027.SH,X600352.SH,X002353.SZ,X600801.SH,X300037.SZ,X000825.SZ,X600489.SH,X000932.SZ,X000959.SZ,X000807.SZ,X600157.SH,X600516.SH,X600486.SH,X601699.SH,X600378.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0351642732410484,0,0,0,0,-0.0764982165024944,-0.0273042812952332,0,0,0,0.220480883685396,0,0,0,0,0.788783198619959,0,0,0,0.0534988070471358,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0940628820534294,0,0,0,0,0.0899748732611765,-0.0285452332098727,0,-4.33680868994202e-19,0,0,0,-0.0202285556629919,0,0
X600660.SH,0,0,0.0356974241186757,0.243982116363436,0,0,0,0,0,-0.0832586760995979,0,0,0,0,0,0,-0.0199529725257164,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00919979799976013,-0.152212108946322,0,0,0,0,0,0,-0.0847115638004353,0,0,0,0,0,0,0,-0.113708256973395,0.13876287551559,0,0,0,-0.0398982412882236,0,0,0,0,-0.0222767645968521,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.20567195449063,0,0,0,0,0,-1.38777878078145e-17,0,0,0.0144922964038805,0,0,0,0.0352985855987368,0,0,0,0.0185998598953471,0,0,0,0.0594519811705072,0,0,0,0,0,0.497677133497688,0,0,0,0,0,0,0,0,0,0.32485326593979,0,0,0,-0.0297297968757125,0,0.00591885966768781,-4.33680868994202e-19,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,-0.0303505984611941,0,0,0,0.0372549892438445,0,0,0,0.0305117147373533,0,0.0990777223662388,0,0.0197720943131727,0,0,0,0,0,0,-0.131011024733917,0,0,0,0,0,0,0,0,0,0,0,0,0.269689279081381,0,0,0,0,0,0,0.143025999109448,0,0,0,0,0,-0.0825688362827394,-0.00706118284922311,0,0,0,0,0,0
X600188.SH,0,0,0.274989913490877,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.194077013554776,0.053437907274782,0,0,0,0.330493876080671,0,0,0,0.00506135074945702,-0.0212195224287141,0,0,0.150438799946432,0,0,0,0.0878668677904335,0,0,0,0,0,0,0,0,0,0,0.0414446845516337,0,0,0,0.468080785559726,0,0,0.0627209018927097,0,0,0,0,0.0535417010665366,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.176282703464905,-0.0341042471462249,0,0,0,0,0.042710322549067,0,0.0567439527460602,0.113418464060082,0,0,0,0,0,0,0,0,0,0,0.00894395788224934,0,0,0,0,0,0,0.0860418741773013,0,0,0.151150043451036,0,0,0,0,0,0,0,0,0,0.029796804469161,0,0,0,0.00508139563427493,0,0,0,-0.00505666257333025,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0805805869805816,0,0,0,0,0.0376894844772413,0,0,0,0,0.0146435961432049,0,0,0,0,0,0,0,0,0.0380769593098569,0,0,-0.103291995543542,0,0,0,0,0,0,-0.0034040008861636,0,0,0.229190852616372,0,0,0.259869516157837,0,0,0,0,0,0,0,0.0262797918730023,-0.0141950649794324,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0.0521878257191737,0,0,0,-0.100391650865403,0,0.0441345935814007,0,0,0.213577545163581,0.0771775849557679,0,0.0673055400012823,0,0,0,0,0,0,0,0,0,0.461975885599398,0,0,0,0,0.136137537104634,0,0,0,0,0,0,0,0,0,0,0,0,-0.0566524397032844,0,0,-0.150810822797645,0,0.0884695197245106,0.0256199628118064,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0618408397401499,0,0,0,0.0645269893518964,0,0,0,0.042345226713243,0.0431214937885723,0,0,0,0,0,0,0,-0.0439024514506745,0,0.00775039504091057,0,0,0,0.0987508668601778,0,0.0181264159840089,0,0,0,0,0,0,0.120073364999082,0,0,0,0.464447596404425,0,-4.33680868994202e-19,0.0971551756917195,0,0,0,0.0765554447197555,0,0,0,0,0.042555782908797,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,-0.026143033973249,0,0,0,0,0,0,0,-0.0778669323268479,0.0366643558418729,0,0,0,0,0,0,-0.0227173551556263,0,0,0,-0.0178242441215707,0,0,0,0.0454304542073256,0,0,0,0,0,0.0975918446977327,0,0.912273362589103,0,0,0,0,0,0,-0.012997282981611,0,0,-0.0164117327142722,8.67361737988404e-19,0,0,0,-0.0382522854101777,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0128899674626307,0,0,0.195939037655977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408698078524809,0,0,0,0,0,0,0,0,0.116291437957466,0.193651250727154,0,0.0635565976013422,0,0.120846416917005,0,0,0.02878291716649,0,0,0,0,0.0256936356661737,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.0635268700916676,0,0.248851011459227,0,0.115615463581987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139081877765772,0,0,0,0.0218620878787102,0,-0.0605795833204556,0,0,0,0,0,0,0,0,0,0,0,0.141939163765864,0.0537992008940124,0.0605861295534615,-0.0247463960451869,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,-0.0140715512799887,0,0,-0.00446133783103076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336486248763525,0,0,0,0,0.100397124585273,0,0,0.0260233359351374,0,0,0.0123671056446984,0,0,2.16840434497101e-19,0.0701703953443712,0,0.0639151308750399,0,0.159661513569147,-0.100385819111752,0,0,-0.030193162249515,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.184467266029066,0.135523758273985,0,0,0,0.0109808747213346,0.0375155783119271,0,0.00805124022690144,0,0.0239667056340401,0,0,0.0258138958200536,0,0,0,0,0,0,0,0.121034958517798,0.125853090089362,0,0,0.15772750800058,0,0,0,0,0,0.0628764646331238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0417226402819092,0.0333676580458643,0,0,0,0,0,0
X600426.SH,0.165422516614383,0,0,0,0,0,0.0551449081940416,0,0,0.109031082726512,0,0,0,0,-0.0365902973256513,0,0,0.061490847923216,0.0606545061466169,0,0,0,0,0,0,0.12333323437357,0.0451769006377981,0,0,0,0.0618080340739722,0,0,0,0.177951637429402,-0.103200116145716,0,0,0,-0.053909684908728,0,0,0,0,0,0,0,0,0.0243150308173369,0,0,0.00114252892651588,0,0,0,0,-0.00561335451887983,0,0
X000723.SZ,0,0,0,0,0,0,0.0127410074967939,0,0.0239946412066373,0,0,0,0,0,0.383832613051312,-0.274113054889956,0,0,0,0,0,0,0,0,0.258535001243795,0,0.024477233058372,-0.378897742792472,0,0.113035980392411,0,0,-0.0277063203912504,0.0860024224913737,-0.0491860806994405,0,0,-0.14504976911698,0,0,-0.0558801501765126,0,0,0,0,0,0,0,0,0,0,0,-0.0559268551214584,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.0978760321943095,0,0,0,0,0.0186521969549182,0.468377533772141,0,0,0,-0.076369496697868,0,0,0,0.0344223740682779,0,0,0,0,0,0,0.320925483609356,0,0,0,0,0,0,0,0,-0.0699497446439949,-0.130870602868876,0,0,0,0,0,0,0,0.0938119370710662,0,0,0,0,0,0,0,0,0,0,0,0,0.0314554947356396,0,0
X000408.SZ,-6.93889390390723e-18,0,0,0,0,0.0300778438651641,0.0736601836407663,0,0,0.399609558072864,0,0,0.0647524748689504,0.0376181928202962,0,-0.0744678928282308,0,-0.0801205969360305,0,0,0,0,0,0,0,-0.0602682541912362,0,0,0,0,0,0,0,0.151314479931228,0,0,0,-0.156505526083825,0.0577500107262,0,0,0,0,0,0,0,0.0434083954023894,0,0,0,0,0,-0.0285581135554107,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.0198260198262682,-0.0221351778539628,0,0,0,0.130964975115809,0,0,0,0,0.0835239913626102,0,0.0797143857043489,0.371378530703596,0.0190627803764428,0,0,0,0,-0.0367548996943825,-0.00475274636712869,0,0,0,0,0,0,0.183004128708819,0,0,0,0,0,0,0,0,0,0,0.066979104352239,0,0,0.0670810785039055,0,0,0,0,0,-0.00797838000808141,0,0,0,0,0,0
X002080.SZ,0,0,0,0,-0.139964184408809,0,0,0,0,0.0339195884002769,0,0,0.0954644585156891,0,0,0.147838657655377,0,0.166397114550556,0,0,0.222993034111151,0.0339183227911419,0,0.213452604141733,0,0,0,0,0,0,0,0,0,0,0,0.0578948680127053,0,0,0,0.11287102998558,0,0,0,0,0.00297808350870071,0,0,0,0.0916821842778197,0,0,0,0.0282948401808833,0,0,0,-0.0568984200456045,0,0
X600803.SH,0,0,0,0,-0.12330457196773,-0.132943901455457,0,0,0,0,0,0,0,0,0,0,-0.0828802347883507,0.0383186105831079,0,0,0,0,0,0,0.104959646122756,0.0107805331333373,0,0,0,0.0203222609655665,0,0,0,0.102686642938607,0,0,0,0,0,0,0,0,0,0,0,0,0.184320658674144,0,0,0,0,-0.00875304321915039,0,0,0,0,-0.0208035467514119,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0609921022183691,0,0,0,0,0,0.0651755087294715,0,0,0.350336849167062,0,0,0,0.0155679434688234,0,-0.0231904168178511,0,0,0,0,0.144680035230448,0.0467027668625938,0,0.0992464473597463,0,0,0,0,0,0,0,0.202681526740243,0,0.0820521226100283,0,0,0,0.00851232917989053,0,0.0205474947584227,5.42101086242752e-20,-0.320895489341294,0,0,0,0,0
X600795.SH,0,0,0,0,0,0.00674390659745835,-0.0151850891656032,0,0,0,0,0,0,0,0,0,0,0.0904586506481524,-0.030203583608018,0,0,0,0,0,-0.0364214778784628,0,0,0,0,0,0,0.135522822271358,0,0,0,0.357354081203693,0,0,0,0,0,0,0,0,0,0,0.10535465304508,0,0.213078347777202,0,0,0,-0.0241436151503556,0,0,0,0,0,0
X300073.SZ,0,0,0,0,-0.0757116897028029,0.296066918662303,0,0,0,0,0,0.0797772561570321,0,0,0,0,0.0264022738414738,0.204252787288903,0,0,0,0,0,-0.15191200050864,0,0,0,0,-0.0476508408579833,0,0,0,0,0,0.0620306622324648,-0.0997660501638399,0,0,-0.0778878669568041,0.178032475617379,0,0,0,0,0,0,0.214931688704099,0,0,0.0741120658119084,0,0,0,0,0,0,-0.0270740576535046,0,0
X600688.SH,0.370458657558453,0,0,0,0,0,0,0,-0.0203001525000062,0.106229290260005,0,0,0.0528191001886697,0,0,0,0,0,0,0,0.0203440014693595,0,0,0,0,0,0,0.0145296252271564,0,0,0,0,0,0,0,0,0,0,0,0,0.260869012285342,0,0,-0.038117410035779,0.0177936211937787,0,0.142493581467207,0,0,0,0,0.0336259125706,0,0,0,0,0.0181793925973654,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.481985643881753,0,0,0,0,0,0,0,0,0.0838816438048983,0,0,-0.0650014071051516,0,0,-0.0795881879868902,0,0.0556623480117303,0,0,0.254006148736998,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425827977473985,0,-0.0726957368259385,0,0.17602456156141,0.0171094411983206,0,0,0,0,-0.0365432733167612,0,0
X600352.SH,0,0,0,0,0,0,0,0,-0.00839445154547843,0,0,0,0,0,0,0.0697478503013089,0,0,0.0245024894309393,0,-1.73472347597681e-18,0,0,0,-0.0530888301723787,0,0,-0.00612742373383245,0,0,0,0,0.0168953103904365,0,0.0496359898406354,0,0,0,0,0,0.0141068453280178,0,0,0,0.0297269559481009,0,0,0,0.0252815984010257,0,0,-0.0405448798983892,-0.0145577785324113,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,-0.154192600448062,0,0,-0.0711427250815041,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0495405988440756,0,0,0,0,0,0,0,0.0919377301273089,0.119918097919514,-0.0638560636865734,0,0,0,-0.205156416828417,0,0,0,0,0.146327941450831,-0.221676293488576,0,0.014405540201331,0.159403327455761,0,0,-0.0331996830999234,0.0302329707420414,0,0,0,-0.0207640993524833,0,0
X600801.SH,0,0,0,0,0.888497636495048,0,0,0.109716291398916,0,0,0,0,0,0,0.0882709408943423,0.071979319059561,0.00258232950603146,0,-0.137126434150831,0,0,0,0,0,0,0,0,0,0,0,-0.115746340676257,0.142576307220916,0,0,0,-0.129011822421635,0,0.0640237531448782,0,0,0,0,0,0,0,0,0,0,0.0603270134066412,0,0,-0.00935490363709477,0,0,0,0,0.00618408583573228,0,0
X300037.SZ,0,0,0,0,0,0.0127973379502929,0,0,0,0,0,0,0,0,0,0,0,0.146571294957723,0,0,0,0,0,0,-0.16399907026764,0,-0.0346270034976335,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,-0.360808931716517,-0.0662609595632677,0,0,0,0,0.251063850659352,0,0,-0.0489783142860287,0,0,0,0,0,0,0,0,0,-0.0157037595024745,0,0
X000825.SZ,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.032037783656523,0,0,0,0,0,0,0,0.226533665618941,0,0,0,0,0,0,0,0.462746322248194,0.123483629449561,0.00752527127577933,0,0,0,0,-0.0996322603623532,0,-0.0564864198669264,0,0,0,0,-0.0395364671460147,0,0
X600489.SH,0,0,0,0,0,0,-0.101201355577147,0,0,0,0,0,0.0196336101344545,0,0,0,0.0647967752955138,0,0,0.542609309505759,0,0,0,0,0.0570517698667918,0.0096888272159354,0,0,0,-0.0182486135776769,0,0,0,0,0,0,0,0,0.0697611575390387,0,0,0,0,0,0,0,0,0,0,-0.110936089167696,0,0,-0.0244356500004333,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0.19616201443393,0,0,0,0,0.00847930452770315,0,0,0,0,0,0.0546361124545416,0,0.0359329323290642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186190254845662,0,0.221885879341352,0,0,0,0,0,0,0,0.0218258217788098,0,0,-0.00454802529251397,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0.066541716692685,0.0322687947640922,0,0,-0.0225740580907457,4.33680868994202e-19,0,0,0,0.0775109152372382,0.0542984682963441,0,0,0,0,0,0,0,-0.0153421919035129,0,0.081974003738745,0,0,0,0,0,0.0416443079824579,0,0,0,0,0,0,0.344550873858262,0,0,0,0,0,0,0,0,-0.151558200898363,0,0,1.73472347597681e-18,0,0,0,-0.0250739570712623,0,0
X000807.SZ,0,0,0,0,0,0,0.124403360411454,0,0,0,-0.00209402708907547,0,0,0,0.0771955313573035,0,0,0,0.35058948191512,0,0,0,0,0,0,0.0436832857951124,0,0,0,0,0,0,0,0,0,0,0,0.0136873848582459,0,0,0,0,0,0,0,0,0,0,0.163376960723055,0,0,-0.0537224364261261,-0.0234169878678857,0,0,0,5.42101086242752e-20,0,0
X600157.SH,0,0,0,0,0,-0.149437601904218,0,0,0,0,0,0,0.0781435142405404,0,0.0429293246094956,0,0.0874238300040919,0,0.00541062920005489,0,0,0,0,0,0,0,0,0,0,0,0.0518918988621113,0.12908398072086,0.0972404363493858,0,0,0,0,0,0,0,0,0,0,0.0386791717915289,0.0389097861849161,0,0.00766338509849202,0,0,0,0,0.0760544639529116,0,0,0,0,0.0121160266732352,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0.181492487667987,-0.0310609866841323,0,0,0,0,0.0812430437841276,0,0,0,0,0,0,0,0,-0.0641444434204742,0,0.157972672444046,0,0.028838718405086,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131554397508032,0,0,0,0,0.219988374028305,0,0,0,0.0159183322579102,0,0,0,-0.000471736612475113,0,0
X600486.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.006895192392391,0.10582600120846,0,0,0.190489220307134,0,0,0,0,-0.130729247758356,0,0,0,-0.0746812041630265,0,-0.0206053352683167,0,0,-0.0180712809556921,0,0,0.0781989467881291,0,0,0,0,0,-0.0578521563883569,0,0,0,0,0,0.186892885032291,0.179883038439517,0,0,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.16952227051078,0,0.160068703492956,0,0,0,0,0,0.465440348298717,0,0,0,0,0,0,0,0,0,0,0,0,-0.108102321635481,0,0,0,0,0,0,0,0,0,0.141071776719478,0,0,0,0,0,0,0,-0.0454743176043006,-0.00442815820735798,0,0,0,0,0,0
X600378.SH,0,0,-0.17644792675106,0,0,0,0,0,0.148774589247199,0.180694151043961,0,0,0,0,0,0,0,0.133987674473814,0,0,0,0.412962115037943,0,0,0,-0.0174117255891091,0,0,0,0,-0.0762465546563701,0,0,0,0,0,0,0,-0.31202201355199,0,0,0,0,0,0,0,0,0.410056687686155,0,0,0,0,-0.0373611900303709,0,0,0,-0.0163577249401717,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0998435365348125,0,0,0,0,0,0,0,0,0,0.0116599985351762,0,0.102045526867896,0,0,-0.053859627951839,0,0,-0.0534278137599021,0,0.123226612041533,0,0,0,0,0,0,0,0,0,0,0,0.100117544083171,0,0.0352754305384353,0,0.112880645691919,-0.278029555549077,0,0,0,-0.0726787397113136,0,0
Slope,0,0,0,0,0,0,0,0,0.0324184601255112,0,0,0,0,0,0,-0.164845250672741,0.0794432278246704,0,0.00724985827086183,0,0,0,0,0,0,0.0579243187565466,0,-0.100832491123077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124762898848411,0,0,-0.0303576586526167,0.230588100486402,0,1.01023748353042,0,0,0,0.430004535635669,0,0
TED,0,0,0,0,0,0,-0.155107621220034,0,0,0,0,0,0,0,0,0,0,0.138212537469884,0,0,0,0,0,-0.107885395596069,0,-0.0351707405266243,0,0,0,0,-0.00153351397263138,0.121048675231762,0,0,-0.0192341317945509,0,0,0.16368013414615,0,0,0,0,0,0,0,0,0,0,0,0,0,0.532907792322539,0,0,0,0,-0.89054815218117,0,0
RealEstate_excess,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342489125611781,0,0.0189634612289282,0,0,0,-0.00165674668323328,0,0,1.0842021724855e-19,0.0158853567020855,0,-0.0673642999143964,0.126648735592985,0,0.0753828607071997,0,0,0,0,0,0,0,-0.0280165846716951,0,0,-8.67361737988404e-19,-0.0154480996018373,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300788607686705,-0.000308096180681951,0,0,0,0,0,0,-0.0542965702534679,-0.0116984498285847,-0.0328249284812759,0,0,0,-0.104567467454392,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206631274010505,0,0,0,0,0,0,-0.0224987276396335,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0.000903547638385391,0.00122913485229214,0,0,0,-0.000349587966790101,0,0,0,0,0,0,0,0,0,0.000280559052000503,0,0.00011106529998656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000957004928549304,0,0,0,0,0,0,0.000992159052027042,-0.000480384750551505,0,0,0,0.00377337819956453,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,-0.0702351428558442,0,0,0,-0.165468632057,0,0,0,0,0,0.0622170604525486,0,0,0,0,0,0,-0.159767413978732,0,0,0,0,0,0,0,0,0,0,0,-0.0978478743622714,0,0,0.163813180269657,0,0,0,0,0,0,0,0,0,0,0,0,0.368490078927938,-0.933637957424781,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.0124819273941697,0,0,-0.0156991193126153,0,0.000604162842362036,0,0,0,-0.00818248185830463,0,0,0.0136254154475312,-0.00182218355238449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00171908682119751,0.000842105473811954,0,0,0,0,0,0,0,0.00734429058876807,0,0,0,0,0.0106864557322546,0,0,0.00344663814447625,0,0.0214330943942252,-0.000859462109771323,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,-0.00228701137758886,0,0.0170057251648771,0,0,0,-0.00528908122294506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104901526016335,0,0,-0.0620437966214743,0.0433899357871276,0,0,0,-0.0216738525184814,0,0
