,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600660.SH,X601898.SH,X600688.SH,X600188.SH,X601991.SH,X002466.SZ,X600362.SH,X600795.SH,X601600.SH,X600886.SH,X600547.SH,X002460.SZ,X600516.SH,X300072.SZ,X600027.SH,X000898.SZ,X600352.SH,X600111.SH,X000553.SZ,X601992.SH,X600176.SH,X000825.SZ,X000786.SZ,X000709.SZ,X600299.SH,X600426.SH,X000792.SZ,X000408.SZ,X600808.SH,X000883.SZ,X600315.SH,X002110.SZ,X601158.SH,X000830.SZ,X000932.SZ,X601699.SH,X600801.SH,X600219.SH,X600489.SH,X600339.SH,X002271.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.250948543349051,0,0,0,0,0,0,0,0,0,0.0625228765588668,0,0,0,0,0.105989167702158,0,0,0,0,0,0,0,0.0314986788514018,0,0,0,0,0,0,0,0,0,0.148857966055413,0,0,0,0.0114227894106074,0,0,0,0,0.0483105837506751,0,0,0,0.0109892553845594,0.00115138421366001,0,0.0203209348127802,-0.012729043629495,0,0,0,0,0,0
X600028.SH,0,0,0.360007277712527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0746805512748192,0,0,0,0,0,0.102935438719617,0,-0.1301649655234,0,-0.0984725566027355,0,-0.0258488131825153,0,-0.0157156189389705,0,0.135734344191796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258963086720263,0,-0.106628193366753,0,0.0156351727298277,0,0
X601088.SH,0,0.193905355700157,0,0.172931415294075,0,0,-0.0692126820570492,0,0,0,0,0.362924227419973,0,0.0743224146066353,0,0,0,0,0,0,0,0.0219349486625559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224602483425354,0,0,0,0.0271876369640367,0,-0.000553259200936002,-0.00284486054058871,0,0,0,0,0,0
X600585.SH,0,0,0.393087809697408,0,0,0,0,0,0,0,0,0,0,0.0284763481198097,0,0,0,0,0,0,0,0,0,0,0,0,-0.0645722160455473,0,0,0,0.125857661026729,0,0,0,-0.00316754423588773,0,0,0,0.0950756399277869,0,0,0.172721799698125,0,0,0.246712767639123,0,0,0,0,0,-0.0393221563508216,0.056508057661196,0,0.149513439855149,0,0,0,0
X600019.SH,0,0,0,0,0,0.0327110870915879,0,0.0084764985824491,0,0,0,0.406343933389023,0,0,0,0,0.0362654116674803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106598217182916,0,0.0226799497230463,0,0,0,0,0,0,0,0,0,0,0,-0.0144169881024934,0.088824609618166,0,0,0,0,0,0
X600309.SH,0,0,0,0.031610212040298,0.0249404175973268,0,0,0,0,0,0,0,0,-0.185261505185185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188616621310853,0,0.0567352334520334,0,0,0,0,0,0,0,0,0,0,0,0.0309586687101136,0,0,-0.0625539084220574,0,0,0.083390987610974,-0.00524258961224185,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.00970342609074562,0,0,0,0,0,0,0,0,0,0,0.0118790808677808,0.076091959970494,0.0306563046891956,0.0458543298598064,0.17343513216095,0,0,0,0,0.00336506945191374,0,0,0,0,0,0,0,0,0,0,0.0480918978820297,0,0,0,0,0,0,0,0,0.027076498277483,0,0,0.0118439940892534,-0.0317347079567394,0,0,0,0,0,0
X600010.SH,0,0,0,0,0.0913801437954304,0,0.24778185642588,0,0,0,0,0,0,0,0,0,0.00138729530519937,0,0,0,0,0,0.155542420851186,0,0,0,0,0,0,0,0,0,0,0,0,0.039690580934369,0.292124162425015,0,0,0,0,0,0,0,0,0,0.0287842440073443,0.233696319977536,0,0,0.0480469059696365,3.46944695195361e-18,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,-0.00234206003241541,0,0,0,0,0,0,0,0,0,0,0,-0.172975699148653,0,0,0,0,0,0,0,0,0,0,0,0,0.10629254885815,0,-0.193177617636327,0.07738112380604,0,0,0,0,-0.0571912556650258,0,0,0,0,0,0,0,0,0,0,0,-0.0257436322817658,0.0471450724092825,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0.104761494040145,0,0,0,0,0,0,0,0,0.0502286170572538,0,0,0,0,0.0923090261776123,0,0.186597661806956,0.0594241947536931,0,0,0,0.0197699417671298,0,0,0,0,0,0.000949387522770912,0,0,0.0479604726001144,-1.73472347597681e-18,0.074694675261485,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600688.SH,0.0889813651043286,0,0,0.115716575146462,0,0,0,0.0383534329665384,0,0,0,0,0,0.0991004439760382,0.192574076230608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254683704731559,0,0,0,0,0,0,0,0,0.0315200021102253,0,0,0,0,0,0.0453554173162065,-0.0530033866372998,0,0.00027550586966254,0,0,0,0,0,0,0
X600188.SH,0,0,0.344337234397389,0,0.104514955466689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0681352833583764,0,-0.146966506211697,0,0,0,0,0,0.23678159899043,0,0,0,0,0,0,0,0,0,0,0,0,0.0654878091998609,0,0.631063612744644,0,0,0,0.068236448482709,-0.00186148650435239,0,-0.0491944424825395,0.0217334543377179,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.0641267839361593,0,0,0,0,0,0,0,0,0,0,0,0.139175926279071,0,0,0.0557236067451899,0,0.0360790227528861,0,0,0,0.0893330636243478,0,0,0,0,0,0,0.00838404084014787,0,0,0,0,0,0.0169833592526691,0.0377754772798005,0,0,0,0,0.137707575397134,0,0,0.0108797332926155,-0.00116052330472084,0,0,0,0,0,0
X002466.SZ,0,0,0.0184876638488027,0,0,0,0,0,0,0,0,0.149955516401922,0,0,0,0,0,0,0,0.572053204395575,0.0338642725001349,0,0,0,-0.00491513178035442,0,0,0,0,0,0,-0.366098493746844,0,0,0,0,-0.569498203070756,0,0,0,0,0,0,0,0,0,0,0,0.233137846208719,0,0.0942964333050543,-0.0967505297471859,0.387894681920197,0.145048983395921,0,0,0,0
X600362.SH,0,0,0,0,0,0.152327500943874,0,0,0,0,0,0.0436004817784943,0,0.0290864137575116,0,0,0.318985279540047,0,0,0,0,0,0,0,0.0565655823072546,0,0,-0.0198072355546713,0,0,0.0949440295264656,0,-0.0237452005979935,0,0,0,0,0,0,0.0786685467468541,0,0.00989161475579075,0,0,0,0,0,-0.0263638742698841,0.00245031927885688,0,0.0334172360475157,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.0291713644093334,0,0,0,0,0,0,0,0,0,0.0437035647814102,0,0,0,0,0.0304673792790527,0,0,0,0,0.0656669293274558,0.101283123737202,0,0,0.125209747662489,0,0,0,0.126428060862651,0.0340529480172455,0,0,0,0,0.00632104742897847,0,0,0,0,0,0,0,0,0.00582482827654599,-0.0166448935193475,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,-0.15844093984142,0,0,0,0,0,0,0,0,0,0.0440178292526417,0,0,0,0,0,0,0,0,0.265808685176087,0,0,-0.0254398625510912,0,0,-0.0174799223148879,0,0.0376671521775601,0,0,0.0990125986806495,-0.0142437572789543,0,0,0,0.471992271120995,0,0,0,0,4.33680868994202e-19,-0.0869154286322574,-0.0121676379142732,0.0273929767296906,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.108691644816458,0,0,0.193084810895205,0,0.262985599686362,0,0,0,0,0,0.095524503914464,0,0.0484016098818213,0,0,0,0,0,0,-0.0272184474116698,0,0,0,0,0,0,0,0,0,0,0,-0.00818451787033727,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0.00354022340415182,0,0.162522592553428,0,0,0,0,0,0,-0.032487976190224,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266059113544415,0,0,0,0,0,0,0,1.02947381630866,0,0,-0.0375693069294723,-0.00759816521561626,-0.00169095750471938,0,0,0,0.0862883684260681,0,0
