,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X600111.SH,X600019.SH,X000792.SZ,X002466.SZ,X600188.SH,X000301.SZ,X600010.SH,X600660.SH,X002271.SZ,X601600.SH,X600011.SH,X000708.SZ,X601898.SH,X600547.SH,X600362.SH,X600176.SH,X600886.SH,X600426.SH,X002080.SZ,X002326.SZ,X000408.SZ,X000786.SZ,X300037.SZ,X600141.SH,X600219.SH,X600096.SH,X601991.SH,X600795.SH,X600803.SH,X002407.SZ,X000825.SZ,X600688.SH,X002353.SZ,X000723.SZ,X600295.SH,X600352.SH,X000630.SZ,X600027.SH,X600489.SH,X000898.SZ,X000983.SZ,X600399.SH,X000959.SZ,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.103897883160878,0,0,0,-0.0298246264792083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0561211695670003,-0.0128566563941232,0,0,0.387436063756901,0,0,0,0,0,0.177218490403356,0,0,0.023386561813868,4.33680868994202e-19,0,0,0.403164980361038,0,0,-0.0629759141811614,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0605497964358588,0,0,0,0,0,-0.0544556473312955,0,0,0,0,0.0445614528974119,0,0,0,0,0.0896092701433254,0.145355548793144,0,0.31951248121416,0,0,0,0,0,0.154944809583357,0,-0.0222007815132415,0,0,0,0,0,0,0,0,0,0,0,0,-0.0404375632519435,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0.203550385303992,0,0,0,0.00698000497490863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115804545761767,0,0.029718213107109,0,0,0,0,0,0,0,0,0.10338252069452,0,0.0127192961563426,0,0,0.324734735008363,0.0171399939210533,0,0.0963032683542357,0,0,0.0135579185212113,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0340895225950715,0,0,0.0661450639885342,0,0.00238730430353294,0,0,0,0,0,0,0.0765828140185089,0,0.0139438210534718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0.104601841634491,0,0,0,0.373694515571212,0,0,0,0,-0.0994138948272517,0,6.93889390390723e-18,0,0,0.00718888098036888,-0.0994527417915671,0.0389304506131329,0,0.413170401557341,0,-0.128661319570572,0,0,0,0,0,0,-0.1701304845398,0,0,0,0.100480584457533,0,0.0610385464107345,0,0,0,0,0,0.0772682971895608,0,0,-0.0457095274094367,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119868428823184,0,0,0,0,0.115210551922539,0.14370582482057,0,0,0,0,0.270480117183569,0,0,0,0.133119293533907,0,0,0.00553511421421365,0,0,0,0,0.093958101242666,0,0,0.00502658986569933,0,0,0,0,-0.0551750516762279,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.107696124593495,-0.057153492843395,0,0,0,0,0,0,0,0,0,0,0.028558297237018,0,0.0803589418333369,0.0828318973018992,0,0,0,0,0,0,0,0,0,0,0,0,0,0.584099436131538,0,0,0,0.0390929040802424,0,0,0,0,0,0,0,0,-0.160059598561878,0,0
X000708.SZ,0,0,0,0,0,0,0,0.12135340880666,0,0.0810213478279215,0,0,0,0.0785635475265887,0,0,0,0,0,0,0,0.0334431011390954,0,0,0,0.0386957823808214,0,0,0,0,0,0.102963015189943,0,8.67361737988404e-19,0,0,0,0,0.160364639684149,0.113286137160564,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.0118314300155353,0,0,0,0.0356210243631721,0,0
X601898.SH,0,0,0.21734772581975,0,-3.46944695195361e-18,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163943274429264,0.132486786233852,-0.218622866501309,0,0,0,0.010016155885505,0,0,0,0,0,0.00664213159378442,0.0819478408170742,0,0,0.213370316632306,0.126261637540294,0,0.0318798313323073,0,0,0,0.0309817832021572,0,0,0.28621052963832,0,-0.0305179551939705,-0.0456454411363739,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.035879756363937,0,0,0,0,0,0,0,0,0,-0.00150115703245945,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00102475445637153,-0.04319524006066,0,0.0196320708108715,0,0,0,0,-8.67361737988404e-19,0,0,0.0559477555057518,0,0,0.0890816217952421,0,0.153163178086987,0,0,0,0.0489257157738275,0.0345706659026848,0,0,0,0,0,0,-0.0306604556015469,0,0
X600362.SH,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0.0777502013816469,0,0,0,0,0,0,0,0,0,0,0.0942061162142668,0,0,0,0,0,0,0.344793339823643,-1.73472347597681e-18,0,0,0,0,0,0,0,-0.00186071170798256,0,0,0.201279045388808,0,0,0.0364276610113916,0.110097408702242,0,0,0,0,0,-0.00781054713672254,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108694823554018,0.061104451844059,0.139762894828698,0.0597544941610345,0,0.071298932730606,0,0.0204361985686896,0,0,0.064224214655559,0,0,0,0,0,0.00533218489041469,0.0201224118485199,0.0100625464236195,0,0,0,0,0,0,0,0.0361255781335002,0,0,0,0.00848437732874805,0,0,0,0.00595014669383685,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.115374601384777,0,0,0,0,0,0.123430312777585,0,0,0,0,0,0,0,0,0.0918759116945373,0,-3.46944695195361e-18,0,0,0,-0.113974899664267,0,0,0,0,0,0,0,0,0.0344925274159685,0,0,0,0,0,0,0,0.368889314595806,0,0,0,0,0,0,0,-0.00234806978748818,0,0
X600426.SH,0,0,0,0.107297773776538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0483088572176516,0.183360350359666,0.0885504877538597,0,0,0,0.0926603136341493,0,0,0.229499543526822,0.0189113610266145,0.0305142377202075,0,0,0,0,0,0,0,0,0,0,0,-0.00539360028271429,0,0,0,0.0543885623108965,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0.0899689840731958,-0.10476718811784,0.0619751158750876,0,0,0,0.0942254669079574,0,0,0,0,0,0.153204655343444,0,0,0,0.025775613781888,0,0,0,0.151671844449861,0,0.15420675585441,0,0,0,0.0119855694312123,0,0,0,0.0811570405708331,0,0,0,0.0426087809330006,0,0,0,0,0,0,0,0.0112473816392105,0,0,0,0,0,0,0
X002326.SZ,0,0,0,0,0,0,0.0207927366136283,0,0,0.00709880917262028,0,0.165504675533151,0.288800381125217,0,0,0,0,0,0,0,0,0.574034628926176,0,0,0,0,0.0313326478206852,0,0,0,0,0,0,0,0,0.142910520655613,0,0,0,0,-0.0329380189730471,0,0,0,0,0,0,0,0,0,0,0,-0.00418284776115813,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.22961184191431,0.417923011459059,0.124743992814311,0,0.164009128398938,0,0,0,0.0634032998529577,0,0,0,0,0,0,0,0,0.0228060994017674,0,0,0.0729513522859007,0,0,0,0,0,0.101356131480504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0096898988719172,0,0,0,0,0.0869816134327902,0,0
X000786.SZ,0,0,0,0,0,0.0989052815225767,0,0,0,0,0,0,0,0,0.28336099964489,0.0190516442569967,0,0,0,0,0,0.270460420720651,0,0,0,0.0907090947497356,0,0,0,0,0,0.0463406348616442,-0.0311392980103966,0,0,0,0,0,-1.73472347597681e-18,0,0.0652881849382395,0,0,-0.0451148184576552,0,0,0,0,0,0.257605509987501,0,0,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,-0.0805533493702692,0,0.0846429373710228,0,0,0,0,0,0.10375984742894,0,0,0,0,0,0.359604671224625,0,0,0,-0.0107534089490474,0,0,0.117037476905068,0,0,0,0,0,0,0,0,-0.392010659248667,-0.0724502137223453,0,0,0,0,0,0,0,0,0,0,0,0.0415777048063391,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0.297944508726326,0,0,0,0,0,0.0922784025671462,0.0480831729063724,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0333088991578033,0,0,0,0,0,0.334352758912457,0,0,0,0.0965214455241681,0,-0.0213212696780886,-0.117565048588285,0,0.130053897921288,0,0,0,0,0,0.232250080873184,0,0,1.73472347597681e-18,0,0.00440581600658627,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,-0.0193429831143876,0.00934553504890834,0,0,0,0,0,0,0,0,0,0,0.273275746672296,0,0,0.0943835291831612,0,0,0.100219378937193,0,0,0,0,0,0.0757627638032236,0,0,0.0107177672477526,0.315506627240919,0,0,0,-0.0896684101980944,0,0,0,0,0,0,0,0,0.220282047538922,0,0.0878642641868802,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0.147391169738097,0.0635109380406102,0,0,0,0,0,0.183050172251217,0,0,0,0,0,0.502983511535081,0.0838750671122117,-0.00119322693061078,0,-0.007991953316856,0,0.280010524551092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626616734837022,0,0.0418940260449688,0,0,0,-0.00609162650780494,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,-0.0262447750760078,0,0,0,0,0,0,0,0.275349834392071,0,0,0,0,0,0,0.125134707740075,0,0,0,0,0.0165176104221879,0,0,0,0,0.0590499786326288,0,0,0,0,0,0,0,0,0,0.0702914886950425,0,0,0,0,0,0,0,0.0113103160740291,0.0054752506024691,0,0,0,-0.0867867850303688,0,0
X600795.SH,0,0,0,0,0,0.238490104420005,0,0,0,0,0,-0.0516361430962084,0,0,0,0,0,0,0,0,0,0,0,0,0.198106800578781,0,0,0,0,0,0,0,0.523766527792035,0,0,-0.0262149596849751,0,0,0,0.0200435263515271,-0.0755023536322841,0,0.0179628977718436,0.30503613309145,0,0,0,0,0,-0.0255936310758787,0,0.0153935733884008,0,0,0,0,0,0,0
X600803.SH,0,0,0.0401513258708626,0,0,0,0,0,0,-0.00971365368480643,0.0252089109475843,0.275958363422713,0,0,0,0,0.0343692520320578,0.0342128708827481,0,-0.154437971473577,0,0,0,0,0,-0.180124709299119,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.2851651115789,0.113523735248892,0,0.00703552503359137,0,0,0,0,0,0,0,0,0,0,0.0232862327830992,0,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0.300347931425035,0,0,0,0,0,0,0,0,-0.0490676986951192,0,0,0,0,0,0,-0.342850705181885,0,0,0,0.209282054181391,0.164263940232095,0.173749758367418,0,0,0.299174017635223,0,0,0,0,0,0,0.0124029443251386,0,0,-0.206900817954592,0.0426029039458269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166773913237173,0,0
X000825.SZ,0,0,0,0,0.0734419560581644,0,0,0,-0.0695520017295649,0,0.0297346851893016,0,0,0,0,0.205172021393109,0,0.0180547522016897,0,0,0,0,0,-0.0402252672413928,0,0.0190682211394466,0,0,0,0,0,-0.0493417281898484,0,0,0,0.0904096792687902,0,0,0,0,-0.0837351716242888,0,0.234841512197436,0,0,0.18708451427025,0.30240067871545,0,0,0,0,0,-0.0773937105289756,0,0,0,0,0,0
X600688.SH,0,0,0.0984531521857313,0,0,0,0,0,0.140272520247328,0,0,0.067087002119648,0,0,0.0570247484929069,0,0.046861847306844,0,0,0,0,0,0,0,0,0.0320279476137338,0,0.0898353245157632,0,0,0,0,0,0,0,0,0,0,0.0418434232458142,0,0.0839800004554148,0,0.083233896819172,0,0,0,0.0378291334588044,0,0,0,0,0,0.0234997259861045,0,0,0,-0.078479911403314,0,0
X002353.SZ,0.260347782467521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146883602236255,0,0,0,-0.127750530567367,0,0,0.244013468356618,0,0,0,0,0,0,0.0348941335705296,0.0273613255161187,0,0.0749812827107835,0.0691208636687192,0,0,0,0,0,0,-0.020621976608932,0,0,0,0,0.0109291879155855,0,0,0,0.0122781554400264,0,0
X000723.SZ,0.121843809182267,0,0,0,0,0,0.108746496234279,0,0,0.162076237052975,0,0,0,0,0,0,-0.453958745131812,0,0.0969452104151158,0,0,0.0726056258528708,0,0.178210103317498,0,8.67361737988404e-19,0,0,0,0,0,0,0.126547338319407,0,0.0754864751957221,0,0,0,0,0,0.0389913631676459,0,0,0,0,0,0,0,0,0.0922194619734002,0,0,0.0555519469874022,0,0,0,0.0775798730647141,0,0
X600295.SH,0,0,0,0,0,0,0,0,0.310125550353993,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.244982157591627,0,0,0,0,0,0,-0.0441229710178863,0,0,0,0.0403409138166755,0,0.297379674264169,0,0.00907662735724455,0,0,0,0,0,0,0,0,0,0,0,0,0.0585586377419585,0,0,0,0,-0.0167778922461174,0,0,0,0,-2.16840434497101e-19,0,0
X600352.SH,0,0,0,0,0,0.166055504861555,0,0,0,0,0,0,0,0,0,0,0,0.0751922902488349,0,0,0,0,0,0.0698784909373982,0,0,0,0,-0.0177939304390943,0,0.0574823327203849,0.0328642452055113,0,0,0,0,0,0,0,0,0.125979790460624,0,0,0,0,0,0,0,0,0.034994764792757,0,0,0,0,0,0,-0.0227630812333879,0,0
X000630.SZ,0,0,0,0,0,0,0.0813548468523686,0,0,0.0648074984549399,0,0.120436177464617,0.0889602616465427,0,0,0.121598832744534,0,0,0.0748779454432275,0,0.0901443347161477,0,0,0,0,0,0,0,0,0.0656906473231517,0,0,0,0,0,0,0,0.132796830621693,0,0,0.101776464395827,0,0,0,0,0,0,0,0,0.0758947657532519,0,0,0.0141586412586198,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297298227534231,-0.0798517247727203,0,0,0,0,0,-0.0109497266053286,0,0,-0.0275981022538153,0,0,3.46944695195361e-18,0,0,0.0289022643765326,0.417143572704175,0,0,0,0,0.0672251679669595,0.0994746229966476,0.132145082533742,0,0.00680882409982741,0,0,0,0,0,0,0,0,0.0453207503152665,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159650775204171,0.236314417424068,0,0,0.0114100629119291,0,0.125744333203029,0,0,-0.00599486478944408,-0.0750165186298707,0.0934498819124822,0,0,0,0,-0.0437770407773574,0,0,0,0.0613112022569545,-0.0352282544139322,0,0,0,0,0,0,0,0,0,0,-0.0265788621484768,0,0,0,0,0,0,0
X000898.SZ,0,0,0,-0.01980828306971,0,-0.0549985655777596,0,0.28304230565369,0,0,0,0.136416592714171,0.0987644501093265,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305204760015038,0,0,0,0,0,0,0,0,-0.0326180928925845,0,0.3291153835474,0.10510828072432,0,0,0,0,0,0,0,0,0.0846569993746957,0,0,0,0,0.0299307492578415,0,0,0,0,0.0513849526869574,0,0
X000983.SZ,0,0,0.272397390697343,0,0,0,0,0,0,0,0,0,0.172797315621229,0,0,0,0.115424039237802,0,0.0105372881786159,0,0,0,0,0,0,0,0,0,0,0.0138613482402014,0,0,0,0,0,0,0.0771216860888299,0,0,0,0.047966705765367,0,0,0,0,0.0815828508608612,0,0,0,0.153892800335237,0,8.67361737988404e-19,0,0,0,0,0,0,0
X600399.SH,0,0,0,-0.0439104173345284,0.183985739832427,0,0.208226232191705,0,0,0,0,0.0116040904744999,0,0,-0.0633226367679984,0,0.0703466986990631,0,0,0,0,0,0,0,0,0.069177551577253,0,0,0.1188726016918,0,-0.196759241241933,0,0,0,0,0,0,-0.0283897805065334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0.0477011694588623,0,0,0,0,0.385841507617096,0,0.0076673342146371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0873985179670901,0.0698997147520129,0,0,-0.0249902711658918,0,0,0.0419649006777264,0,0,0,0,0,0,0.118650705825511,0,0,-2.16840434497101e-19,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0.144573212270787,0,0.217257096596522,-0.028542343359061,0,0,0,0,0,0,0.541279002741831,0,0.16834164844676,0,0,0,0,0,0.0568024795206267,0,0,-0.0348555624937609,0,0,0,0,0,0.00220279449686357,0.0128702627952277,0,0,0,0,0,0,0,0,0,0.223614530024544,0,0,0,0,-0.0130656258458965,0,0,0,0,-0.00302339280721431,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0.112346954336258,0,0,0,0,0,0,0,0,0,0,0,0,0.0348109667278504,0,0,0,-0.108078043914128,0,0,0.0584792915023997,0,0,0,0.100571092437034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196211828183545,0,0,0,-0.0893596720253361,0,0
Slope,0,0,0,0,0,0,0,0,-0.0195693293333109,0,0,0,0,0,0,0,-0.137265825593151,0,0,0,0,0,0,0,0,0,-0.157729070550687,-0.0909588222388383,0,0,0,0,0,0,0.0689643246137061,0,0.0910590938321686,0,0,0,0.140502649108862,0,0,0,0,0,-0.122471750915435,0.0567531488687739,0,0,0,0,0.810429346798401,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,-0.0122071259901035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.173753070662333,0,0,0.0733240778179729,0,0,0,0,0,0,0,-0.0559648927174669,0,0,0,0,0,0,0.159214061079471,0,0,6.93889390390723e-18,0.804774951949404,0,0,0,0,-0.161806890204805,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0.0720047724906778,-0.0881438550604652,-0.0375438702099695,0.0287254907075471,0.0481472921279007,0,0,0,0,0,0,0,0,0,0,-0.0113623881686877,0,0,-0.0238686703259231,0,-0.0317457174764754,-0.0108217442770243,0,0,-0.107298916394295,0,0,0,0.0294804933155598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125236444528545,0,0,0,0,-0.0270485958446289,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0605213313140856,0,0,0,0,0,0,0.0302713079211058,0,0,0,0,0,0,0,0,0,0.0451283793217922,0,0,-0.102799745377783,0,0,0,0,0,0,0,0,0,0,0.0348367839617318,-0.0231790247358806,0,0.00281952374061125,0,0,0,0,0,0.0500008912548593,0,0,-0.0145205953812388,-0.00108516284935121,0,0,0,0,0,0
MKvol,0,0,0,0.00036555829066334,0,0,0,0,0,0,0,0,0,0.00663898192559451,0,0,0,0,0,0,0,0,0.00120299637581505,0.000689847214482678,0,0,0,0,0,0.000568809291757634,0,0,0,0,0,-0.00290137102971365,-0.000568464605123281,0,0,0,0,0,-0.000777952987481833,0,0,0,0,0,0,0.00249832643443908,0,-0.00420601699076821,0,0,0,0,0.00535116228715004,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-0.00573568378623268,0,0,0,0,0,0,0,-0.000526958513445857,0,0,0,0.00198335309234735,0,0,0,0,0,0.00251678562258793,0,0,0.00362327054265713,0,0,0.00559776095478165,0,0,0,0,0,0,-0.00199499714524272,0,0,0,0,0,0,0,0,0,0,0,0,-0.00185272694892448,0,0,-0.0080125139220035,0,0,0,0,0.00719079398299155,0,0
CarbonVol_Hubei,0,0,0,0,0,0,-0.00268300579394931,0,0,0,-0.00197954829612554,0,0,-0.00513884453202236,0,0,0,0,0,0,0,0,0.00185831695190876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000814303711325557,0,0,0,0,-0.0144951473961621,0,0
