,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X601898.SH,X000723.SZ,X600352.SH,X600660.SH,X600547.SH,X601991.SH,X600688.SH,X600886.SH,X600188.SH,X600362.SH,X600795.SH,X600516.SH,X600027.SH,X601992.SH,X600111.SH,X000898.SZ,X600801.SH,X600176.SH,X002466.SZ,X000709.SZ,X002460.SZ,X600299.SH,X000629.SZ,X000786.SZ,X600219.SH,X002110.SZ,X000990.SZ,X600808.SH,X601158.SH,X000553.SZ,X600489.SH,X002271.SZ,X600157.SH,X000825.SZ,X000883.SZ,X600985.SH,X600583.SH,X000630.SZ,X600339.SH,X601699.SH,X300072.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0.382934052775612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.256660637467344,0.0475958955151391,0,0,0,0.232095492334245,0,0,0,0,0,0.50656133801249,0.302637416774127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202908978865547,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0.0111461172569592,0,0,0,0,0,0,0,0,0,-0.0239099930460802,0,0,0,0,0.445577038155158,0,0,0,0,0,-0.162942329153398,0.0227108265344617,0,0,0,0,0,0,0,0,-0.04813833353822,0,0,0,0,0.252529865930635,0,0,0.148321723796774,0,-0.0588237009012114,0.149180046331327,0,0,0,-0.161206176500009,0,0
X600660.SH,0,0,0.056181472771486,0,0,0.0251966850691727,0,0,0,0,0.0476212714551483,0,0,0,0,0,0,0,0.0299871472698609,0,-0.0422992718747254,0,0,0,0,0,0,0.096694796199872,0,0,0,0,0.172217548753315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00248744521468289,0.0251645685241222,0,0,0,-2.16840434497101e-19,0,0
X600547.SH,0,0,0,0,0,-0.0479936449484091,0,0,0,0,-0.00156116662153528,0,0,0,0,0,0,0,0,0,0,0,0,-0.0834002249658932,0,0,0,0,0,0,0.0781647978377441,0,0,0,0,0,0,0,0.147477240229277,0.714500111857042,0,0.0246119944122807,0,0,-0.0841970376840249,0,0,0,0,0,-0.0257545546698499,-0.0165320399910677,0,0,0,0,0.00426414768038592,0,0
X601991.SH,0,0,0,0,0,0,0.0167841765308728,0,0,0,0,0,0,0,0,0,0.0295219128116615,0,0,0.0383219272921682,0,0,0.0384060767717761,0.115700294912494,0,0,0,0,0,0,0,0.121456531150383,0.00131394354877281,-4.33680868994202e-19,0,0,0,0,0.0568013733955307,0,0,0.0596693109681794,0.0272484593643087,0,0,0,0.0488580058778396,0,0,0.103030022421512,0,0,-0.0133364748458913,0,0,0,0,0,0
X600688.SH,0,0,0.0343255067683987,0,0,0.0421844774328186,0.020980051406051,0,0.193868443062554,0,0,0,0,0,0,0,0,0,0,0,0,0.148876941815196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175733191611764,0,0,0.0649266860002734,0,0,0,0,0,0.0158722699128609,0,0,-0.00560031573849564,0,0,0,-0.0267213943609208,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.0314659580114421,0,0,0,0,0,0,0,0,0.0658072342539648,0.0200319875959602,0,0,0.0815925779203173,0,0,0.0583153953918738,0,0,0.00108079011326496,-0.0527340182868801,0,0,0,0,0.0703356868363746,0,0,0,0,0,0.0551344060915603,0,0,0.113421397233745,0,0,0,0,0,0,-0.0206805586397162,0,0,0,0,-1.73472347597681e-18,0,0
X600188.SH,0,0,0,0,0,0,0,0.0401028039963237,0.146560632663974,0,0.0242865069184699,0,0,0,0,0,0,0,0.0710499614209556,0,0.0428053926502468,0,0,0,0,0,0,0,0,0.102709017925568,0.00580618577273964,0,0.148235955648069,0,0,0.00616819103405743,0,0,0,0,0,0.0855414995916258,0,0,0,0,0,0,0,0,0,-0.0100917340444255,-0.010104392482087,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.151514700004104,0.064828309988672,0,0.0303980205878832,0,0,0,0,0,0,0,0,0,0,0,0,0.190921788048495,0,0,0,0.0197227200889757,0,0.00856689473575691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0962709507025018,0,0.165710972448774,0,-0.0177504367786395,-0.00936369627654231,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.517218941793235,0.169955770430207,0,0,0.0209914185166046,0,0,0,0,0,0,0,0,0,0,0,0.00688677489326708,0,0,0,0,0,0,0,0,0,0,0,0,0.0539424446411304,0,0,0,0,0,0.0622763390526661,0,0,0,0.0763553650663605,0,0,0,0,0,0.0155014504547145,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0.0991909080789056,0,0,0,0,0,0,0,0,0,0,0,0.0416694174905707,0,0.0370201191490057,0,0,0,0.269051516657409,0,0,0,0,0.247822994624127,0,0,0,0.0298143069411123,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.111441219015196,0,-0.0103844547858668,0.079732194299375,0,0,0,-0.0613539202687203,0,0
X600027.SH,0,0,0,0,0,-0.205595529028094,0.261106875833535,0,0,0,0.00574667857362203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114467992866593,0,0,0,0,0.065029589366381,0,0,0,0,0,0,0,0,0,0,0.0399803942687965,0,0,-0.0108856513653246,0,0.0214305524127513,-0.0351228112032812,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115561839606379,0,0,0.108649416433954,0,0,0,0,0,0,0,0,0.0473474257092582,0,0,0,0,0.0219201565722289,0,0,0,0,0.101960997043706,0.0543757378172565,0.196146799611388,0,0,0.140555966585232,0,0,0.128062129474219,0.0451546322040624,0,0,0,0,0,0,-0.0284626103234276,0,0
X600111.SH,0,0,0,0,0,0,0.0688351592015715,0.187795818152266,0,0,0.0153713882504323,0,0,0,0,0,0,0,0.194140552794063,0,0.187567183790566,0,0,0,0,-0.0160086824471871,0,0,0,0.29482391686966,-0.089085959376691,0,0,0,0,-0.0453074932530765,0,0,0,0,0,0.0811278085858143,0,0,0,0,0,0,0,0,0,-0.00711917509672459,0,0,0,0,-0.00683248794777873,0,0
X000898.SZ,0,0,0,0,0,0.0182401476443532,0,0,0,0,0.0193666471802543,0,0,0,0,0,0,0,0,0,0,0,0,0.0412053042421365,0,0,0,0.288490135976001,0,2.77555756156289e-17,0,0,0,0,0,0,0,0,0,0,0.204216506347883,0,0,0,0.0463023901959049,0,0,0,0,0.0425928929896043,0,0.0168427810338921,0,0,0,0,0,0,0
X600801.SH,0,0,0,0.472842643698926,0,0,0,0,0.0865489112120074,0,0,0.0457442532738832,0,0,0,0,0,0.140484482671929,0,0,0.254673346960338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00306817666537193,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0605243639257011,0,0,0,-0.0142705792816893,0,0
X600176.SH,0,0,0,0,0,0.216537428560138,0,0,0,0,0.0296535198885609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152349679963187,0,0,0.178999700477972,0,0,-0.0207969034776987,0,0,0.0617539764166669,0,0,0,0,0,-0.00113379149679664,0,0,0,0,-0.0115854970884225,0,-0.0110772595969867,0.0120890113233456,0,0,0,-0.0114636169246145,0,0
X002466.SZ,0,0,0,0,0,0,0,0.0442147486233884,0,0,0.0848946109555872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639757422438896,0,0.0202301219150811,0,0,0,-0.0229747864473517,0,0,0,0,0.0518084591569393,0.00651005019083003,0,0,1.73472347597681e-18,0,0,0,0,0.020294447374943,-0.094376696691509,-0.00417455242245125,0,0,0,0,-0.00654539627703685,0,0
X000709.SZ,0,0,0,0,0,0,0,0.029553561402576,0.0654976476432761,0,0,0,0,0,0,0,0,0,0.150330589700651,0,0.0665652785150254,0,0,0.0491408588678429,0,0.0560642155354407,0,0,0,0,0,0.115400332365732,0,0,0.0168194321674725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0159028564282361,-0.0369535161517202,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.00187987798609031,0,0,0,-0.00579215689388044,-0.0400798862700584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116552956353194,0.827981343496641,0,0,0,0.179770524540268,0,0,0,-0.017139720506786,0,0,0,0.176996186309804,0,0,0,0,0,0,0,0,0,0.0188692879946746,0,0.0500326769956458,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0.0647977994912328,0,0,0,0,0,0,0,0,0,0.131325340147182,0.0713332655508641,0,0,0,0.0737642326130265,0,0,0,0,0,0,0,0,0,0.17907534664012,0,0,0,0,0.0185241807312442,0.282322443528894,0,0,0,0,0.0801672302125686,0,0,0.0281461301506038,0,-0.0492299276234476,0,0,0,0,-0.0442532634417699,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204342151128519,0,0,0,0,0,0,0,0,0.027156275799406,0,0,0,0,0,0.0385167646610049,0,0,0,0.13359709216971,0,0.0951469651896825,0.212185204532849,0,0.0591613878530413,0,0,0,0,0.161955650212188,0,0,-0.0227204563045213,0,0,0,0.0289276432279859,0,0
X000786.SZ,0,0,0,0,0,0.399730774885296,0,0,0,0,0,0.0141173428412843,0.314543563636491,0,0,0,0,0,0,0,0.0674077746799823,0,0,0,0,0,0.0146699400587632,0,0,0,0,0,0,0,0,-0.103457057501337,0,0,0,0,0,0,0,0,0,0,0,0.0463020732092146,0,0,0,0.00680063154839712,0,0,-0.203295900203421,0,-0.0563073824532722,0,0
X600219.SH,0,0,0,0,0,0,0,0.106618128483403,0.226319235470698,0,0.0172466006601772,0,0,0,0,0,0,0,0.131711858646825,0,0,0,0,0,0,0,0,0,0,0,0,0.104040676073604,0,0,0,0,0,0,0,0,0,0.0920482476358725,0,0,0.0276945775247832,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0.068019711249044,0,0,0,0,0.0532659274953597,0,0,0,0,0,0,0,0,0,0.071417614211865,0,0,0,0,0,0,0,0,0.0408227397180784,0,0,0.17069564190215,0,0,0.0646818016354049,0,0,0,0,0,0,0,0,0.313294631753291,0,0,0,0,0,-0.0321920269749646,0.0421027302319149,0,0,0,0,0,0,0
X000990.SZ,0,0,0,0,0,0.0497760903368306,0,0,0,0,0,-0.109766280647219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418009339635252,0,0,0.339482564011814,0,0,0,0,0.274649677820566,0,0,0,0.0767584135659919,0,0,-0.280737621390485,0,0,0,0,0,0.23235065050602,0,0,-0.0403171040579893,0.074697576060418,0.0607261134302753,0,0,0,-0.296142612057988,0,0
X600808.SH,0,0,0.0198369581349143,0,0,0.00206997862372904,0,0,0.0961240187805151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141439154886614,0,0.0906876787398827,0,0.0606296697680324,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0529716971903139,0,0,0,0.0225595708999196,0,0,0,0,0.114140119837815,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0.127021204106429,0,0,0.0305123121613428,0,0,0,0,0,-0.0424484885843505,0,0,0,0,0,0,0,0,0.0753014661896568,0,0,0.0390475007074907,0,0,0,0,0.00157805121236848,0,0,0,0,0,0,0,0,0,0,0,0,0.0382386793878792,0,0.0255568435116026,0,0,0.0602529417189152,0.0921253041818994,0,0.0706339391433259,0,0,0,0,0,0,-0.0109289841088959,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0850719172986189,0,0,0,0,0,0,0,0,0.324027555657648,0,0.0286721638254205,0.0122272048417875,0,0.0438277271387825,0,0,0,0,0,0,0,0.0152005421485907,0,0.0524123844338316,0,0,0,0,0.0502594598130889,0,0.0595003846073094,0,0.195442887486814,0,0.0856778381520776,0,0,0,0,-0.00688544588611296,0.0173872101008415,0,0,0,-0.0226536000112513,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0.00755903699637635,0,0.380352138392764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0874763958784248,-0.0416742785006499,0.235186672607526,0,0,0.0353645213487745,0.010708790762655,0,0,0,0,0,0.094704606714192,0,0,0,0,0,0,0,0.0873558785829538,0,0,0.0262888752336421,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0.102264796280441,0,0,0.0864475885086203,0,0,0,0,0,0,0,0,0,0,0,0,0.563043810240199,0,0,0,0.125700248600817,0,0.00600058313625359,0,0,0,0,0,0,0,0,0,0,-0.0508746235274131,0,0,0.163904545836666,0,0,0,0,0.122029671881794,0,0,0.01103467652784,0,0,0,-0.0756640932743285,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0.0451945269279011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.074347742635198,0,0,0,0,0.100513324442172,0.476202112675613,0,0,0,0,0,0,0,0,-0.267585011605647,0,0,0,0.114515484008331,0,0.490653733712229,0,0,0.228818713158453,0.108283623420901,0,0.161243031513361,0,0,0,0.0950088558522585,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0958699405303836,0,0,0.199122428817409,0,0.0470860535541227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235561123387938,0.108922304038601,0,0,0,0,0,0,0,0.034774623365113,0,-0.0235303335055272,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,8.2213075056023e-05,0,0,0,0,0,0,0,0.210579918643639,0,0,0.00223795503237828,0,0,0,0,0,0,0,0,0,0,0,0.22447803814388,0,0.00400307118958459,0,0,0,0,0,0.0753903194812039,0.0203748238655763,0,0,0,0,0,0,0.0216197096976577,0,-0.0204050854562138,0,0,0,0,0,0,0
X600985.SH,0,0,0,0,0,-0.0612599770161464,0,0,0,0,-0.0640793478369575,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663967330516812,0,0.106906884237804,0,0,0,0,0,0,0.234030475526429,0,0,0.067245113932087,0,0,0,0,0,0,0,0.130764189923786,0,0.0348354939464622,-0.215369777110824,0,0,0,-0.169112201417738,0,0
X600583.SH,0,0,0,0,0,0.137086704281129,0,0.102924824708036,0,0,0,0,0,0,0,0,0,0,0.0250270194938181,0,0,0,0.12971140378652,0,0,0,0,0,0,0,0,0,0,0,0,0.0392594377080386,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0939077912535283,0,0.0679630558995015,0,-0.0143779427089451,-0.0566946145234049,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.163118844236118,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433977113412513,0,0,0,0,0,0,0,0,0.0431229056543379,0,0,0.360604875212414,0,-0.0762027815074466,0,0,0.146124528232632,0,0,0.0265503123704533,0,0,0.0740808270675323,0,0,0,0,0.0295528588840629,0,-0.0213227875391447,-0.0414368814915664,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0.0435548027488753,0,0,0.0579934677773994,0,0,0,0,0,0,0.00374560388776143,0,0,1.73472347597681e-18,0,0,0,0.384798343685924,0,0,0,0,0.200288385473784,0,0,0.0742940512230664,0,0,0,0,0,0.000225635180756037,0,0,0,0,0,0,0,0,0,0.0396143077425403,-0.0918391345257985,0,0,0,-0.0846524121641152,0,0
X601699.SH,0,0,0,0,0,0,0,0.11438187662739,0,0,0.0191474107690515,0,0,0,0,0,0,0.144899608310984,0.217867897604324,0,0.025520353102116,0,0.0154714312546042,0.100765497396333,0,-5.42101086242752e-20,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0171715871311935,0,0,0.170959176392015,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0.0323203584701579,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638097284694683,0,0.0961452959823473,0.116421282994436,0.0359132578786639,0,0,0,0.151638413688876,0,0,0,0,0,-1.73472347597681e-18,0,0.436015969324964,0,0,0.193164483155168,0,0,0,0,0.00301893368126541,0,0,0,0,0.00645985981442275,0,0
Change_TY3M,0,-0.0659936108118604,0,0,0,0,0,0,0,0,0.0636192602690083,0,0,0,0,0,0,0,0,0.00644211599445413,0,0,0.134918414203195,0,0,3.46944695195361e-18,0,0,0,0,0,0,-0.233804025108747,0,0,0,0,0,0,0,-0.208986479989499,0.085639537547433,0,-0.0275588422427819,0,0,0,0,0,0,0,-0.0751516269170386,-0.201169410643017,0,0,0,0.0324759004413498,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.160111516753537,-0.677869606165781,0,0,0,0,0,0,0,0,0,0,0,0.443414363310647,0,-0.806700244579375,0,0,0,0,0,0,0,0,0,0.109495500943503,0,0,0,-0.625754210562795,0.908765827092535,-0.107340798751697,0,0,0,0,0,0.495144776331723,0,0,0,0,1.0523041575791,0,0,0,1.03238526144127,0,0
TED,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.106720098279147,0.132759263740635,0,0,0,0,0,-0.0814319560309326,0,0,0.164284149050208,0,-0.267498613971469,0.612531897202364,0,0,0,0,0,0,0,0.208352627740168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.157675920261189,-0.515031519189681,0.253153157248134,0,0,0,0,-0.446336131514119,0,0
RealEstate_excess,0,0,0,0,0,-0.104551021701233,-0.10968548134068,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0968239778116492,0,0,0,0,0,0,0,0,0,0.00404239190866997,0,0,0,0,-0.00928240036710546,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,-0.0273541407400709,-0.125458926822366,0,-0.0172836389036377,0.0490663884613839,0,0,0,0,0,0
MKreturn,0,0,0,0,0,-0.0770864305962646,0,0,0,0,0.0643397508059077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.273719204860267,0,0,0,0,-0.030679448134876,0,0,0,0,0,0.0854911402291599,0,0,-0.0204698330672798,0,0.00145518569663417,0,0,0,0,-0.0208810128666493,0,0,0,0,-0.0175371941595216,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.00219498404512654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000790222033015771,0,-0.00496687226413773,0,0,0.000944713079917017,0,0,0,0,0.00540656039404434,0,0,0,0,-0.0011336854747805,-0.00199716785806276,0,0,-0.00106085030233611,-0.00493732788937671,0,0,0,-0.00165928874723716,0,0,0,0,0,0,0.0192960115497886,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0440798822034463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0333384924765538,0,0,0,0,0,0,0.23329832667159,-0.256630944854518,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0.014265505946904,0.0216705180214365,0,0,0,0,0,0,0,0,-0.00982407378666253,0,0,-0.00398696428621367,0,0,0,-0.00184282240892514,0,0,0.00648412774811028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00399247937402725,0.00539290241305995,0,0,0,-0.0583022933090834,0,0
CarbonVol_Hubei,0,0,0,0,0,0,-0.0027937105684744,0,0,0,-0.00298283879464647,0.00659711408026884,0,0,0,0,0,-0.00468749392155435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00418537764610226,0,0,0,0,0,-0.00220972693987573,0,0,0,0,0,0.000235887484710888,0.00256319515703327,0,0,0,0.00126212730306253,0,-0.00432096301681861,0,0,0,0,0,0,0
