,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600660.SH,X002271.SZ,X000708.SZ,X002460.SZ,X600011.SH,X600886.SH,X000786.SZ,X601898.SH,X600010.SH,X600362.SH,X600801.SH,X600176.SH,X601600.SH,X600426.SH,X600489.SH,X600188.SH,X600352.SH,X601991.SH,X600795.SH,X600111.SH,X600688.SH,X600299.SH,X600803.SH,X600027.SH,X002080.SZ,X601992.SH,X000932.SZ,X300037.SZ,X000301.SZ,X002466.SZ,X600486.SH,X002075.SZ,X600219.SH,X600315.SH,X600529.SH,X000027.SZ,X000883.SZ,X002353.SZ,X601158.SH,X000898.SZ,X000723.SZ,X600612.SH,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0132664085459417,0,0,0,0.00148783229335101,0,0,-0.0191136939495711,0,0,0,0,0.030356591312674,0.162807683974485,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00969062661132788,0,0,0.0361306466702444,0,-0.00557208427579001,0.0491178730975914,0,0,0,0,0,0,0.0369777356669854,0,0,-0.011330667018619,0,0,0,0,0,0
X600028.SH,0,0,0,0,4.33680868994202e-19,0,0,0.0437113509753058,0,0,0,0.00302001874474085,0,-0.00041075618896215,0,0,0.0397284920867513,0,0.0517548186019157,0,0,0,0.0130822871431805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434427286910998,-0.00714437693229933,-0.0241510188997742,0,0,0,0,0,0,0,0,0,-0.000424009408693732,-0.0056351546600367,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,-0.00472171823108832,0,0,0.108866912989988,0,0,0,0,0,0,0,0,0,0,0,0.289391237179501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0150623749140581,0,0,0,0,0,0,0,0,0,-0.000151344896341551,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,-0.0035292338525766,0,-1.73472347597681e-18,-0.0278928361717717,0,0,0.0952264186759591,0,0,0,0.0751946790195244,0,0,0.0243159364275757,0,0,0.0894931658638726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100741163905809,0.0239159402981132,0,0,0,0,0,0,0.0221572598019199,0,0,0.0108673178079381,-0.00168060631215923,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.173652414251161,0,0,0.0554969936622344,0.0561045685170588,0,0,0,0,-0.199033060523058,0,0,-0.062597152280691,0,0.244448639055381,0.0799629062526976,0,0,0,0,0,0,0,-0.194062261104702,0,0,0,0,0.309957269453274,0,0.0880356469548539,0.185262843118009,0,0,0,-0.093184261729465,0,0,0.00376781782505025,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.089878032510184,0,0,0,0,0,0.0446533300128404,0,0,0,0,0,0,0,0,0,-0.0712060347340463,0,0,0,0.0576768938423257,-0.0449840469266542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0701740654165145,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.00915462552615788,0,0.011380565214132,0,0,0,0,0,0,0,0,0,0.0254553421999303,0.626982304616473,0,0,0,0,0.137343116798464,0,0,0.025552358544905,0,0.0614172902715725,0,0,0,0,0,0,0,0.0295689812239474,0.0886429766508684,0,0,0,0,0,0,0,0,0,0,-0.0109270049366619,-0.0164439251997974,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,-0.0027985735880787,-0.0569679879125096,0,0,0,-0.0392536373852374,0,0,0,0,0,0.130992249815933,0,0.0914430671040089,0,0,0,0,0,0,0,0,0,0,0.264250354333158,0,-0.0464210092098371,0,0.0277614995748598,0,0,0,0,0,0.0392385092915426,0,0,0,0,0,0,0,0.0557315175419718,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0.00471976398822848,0,0,-0.00784348464830247,0,0,-0.0280180003415238,0,0,0,0,0.363164584307831,0,0,0,0,0,0,0,0,0,0,0.101667998861734,0,0,0,-0.0583064349276762,0.275275465298629,0,-4.33680868994202e-19,0.183018425225939,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291775333010372,0.0660074557675735,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.0115524241287825,1.73472347597681e-18,0,0,0.0626045588295278,0,0.116080346521455,0,0,0,0,0.0464155793435836,0,0,0,0,0,0,0,0.0693445573730173,0,0,0.0972168553380106,0,0,0,0.0482250418793907,0,0,0.0101279432570257,0,-0.0133570423415136,0,0.10455806417307,0,0,0,0,0,0,0,0.0769013429059836,0,0.167141516683343,-0.0152454349048812,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.0734851819936155,0,0,0,0,0,0,0,0.211794451204634,0,0,0,0,0,0,0,0,0,0.066988824652781,0,0,0.100342156593444,0,0.033813875365826,0,0,0.212395440225895,0,0.310432409873788,-0.00763499588255442,0,0,0,0,0,0,0.0593873265545997,0,0,0,0,0,0,0,-0.00750282169411235,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0.0173794553077848,0,0,0,0.0293652229134406,0,0,0.336046841779783,0,0,0,0,0,0,0,0,0,0,0,0.0068793873927539,0,0.746953186520801,0,0,0,-0.0704393915092885,0,0,0,0.046473767514277,0,0,0,0,0,8.67361737988404e-19,0,0,0.111084698214291,0,0,0,-0.0116656657929375,0,0,0,0,0.137027262755605,0,0
X600886.SH,0,0,0,0,-0.0275059168413647,0,0,0,0,0,0,-0.0459629550135681,0,0,0,0,0,0,0.250625769028724,0,0,0,0.0855645896152784,0,0.286343142719669,0,0,0,0,0.100439361222484,0,-0.0848145307096729,0,0,-0.12383239397463,-0.00370514956697177,0.00466419537255169,0,0,0,0,-0.0446953216832446,0,0,0,0,0,0,0,0,0,0.00974867810894855,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0.151742748144587,0,0,0,0.119480742277971,0,0,0,-0.250025185363647,0.338694931167529,0,0.303760562667848,0,0.309910618142641,0,0,0,0,0,0,0,0,0.0721752789855441,0,0,0,0,-0.315041529963129,0,-0.0180225854307292,0,0,0,0.0313936717407967,0.140262002022189,0,0,0,0,0,0.0490418480674271,0,0,0,0.0200065021571571,-0.00874862314620454,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.0440623778349141,0,0,0,0,0,0,-0.0258388161028701,0.0332671771223005,0,0,0,0,0,0,0,0,0.00435838463191696,0.250896967189066,0,0.0217219271754792,0,0.00865757299739932,0,0.0111687388278005,0,0,0,0,0,0,0,0.0871452421399162,0,0,0,0,0,0,0,0,0,0,0,0.00278130328090909,0,0,0.0178550347701139,-0.00699611276151323,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,-0.0606952049455427,0,0,0,0,0,0,0,0,0.0116484091669126,0,0,0,0,0,0,0.0488626207856015,0.0986429193465151,0,0,0,0,0,0,0,0,0,0.0913446929231545,0,0,0,0,0,0,0,0,0,0,0,0.12717674419129,0.189653748439764,0,0,0,0.0305249226298232,0.0185494766976807,0,0,0,0,0,0
