,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600660.SH,X002271.SZ,X002460.SZ,X000708.SZ,X600011.SH,X600886.SH,X000786.SZ,X601898.SH,X600362.SH,X600010.SH,X600176.SH,X600801.SH,X601600.SH,X600426.SH,X600489.SH,X600188.SH,X600352.SH,X601991.SH,X600795.SH,X600111.SH,X600688.SH,X600803.SH,X002080.SZ,X600027.SH,X300037.SZ,X600299.SH,X601992.SH,X000932.SZ,X000301.SZ,X002075.SZ,X002466.SZ,X600315.SH,X600486.SH,X600219.SH,X000883.SZ,X000027.SZ,X000898.SZ,X600529.SH,X601158.SH,X000723.SZ,X600612.SH,X002353.SZ,X002409.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0465950256909436,0,0,0,0,0,0,-0.0270284023732108,0,0,0,0.0579553781413599,0,0.0518855725022302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128693155105421,0,0,0.0500316028452077,0,0,0,-0.0044315488989173,0,0,0,0.0224979414791339,0,0,-0.00240586672350128,-0.0137566995351416,0,0,0,0.00491838510346189,0,0
X600028.SH,0,0,0,0,4.33680868994202e-19,0,0,0.0431417636242683,0,0,0,0.0030174113178157,0,-0.000480994535267263,0,0.0407337813051781,0,0.0512484858711393,0,0,0,0,0.0125668002160101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0072096826962193,0,0.0432353377213772,0,0,0,-0.0235987895880745,0,0,0,0,0,0,-0.000668062416239601,-0.00543035204209865,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,-0.00641576659336047,0,0.111733558266195,0,0,0,0,0,0,0,0,0,0,0,0,0.303996040284706,0,0,0,0,0,0,-0.00232555167218631,0,0,0,0,0,0,-0.00902703773194357,0,0,0,0,0,0,0,-0.0170280790671632,0,0,0,0,0,0.0293124271367135,0.000618778812034309,0,0,0,0,0.0023987487063458,0,0
X600585.SH,0,0,0,0,0,0.0200460370230615,0,0,-0.0158059787079501,0,0,-0.0329907756780863,0,0,0.0913925345278105,0,0,0.0778041276327449,0,0,0,0.040405027683205,0,0,0.0832664059535706,0.0158123685497474,-1.73472347597681e-18,0,0,0,0,0,0,0,0.0020302953796999,0,0,0,0.118935265418152,0,0,0,0,0,0.0120038333631817,0,0,0,0,0,0,0.0112874868103905,-0.00408991270361849,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0.0716763418696643,0,0,0,0,0,0,0,0,0,-0.100215401451518,-0.0639765315912638,0,0,0.274118615914906,0.135753753927882,0,0,0,0,0,0,-0.131709586648905,0,0,0.354231032361456,0,0,0,0,0,0.105119753511517,0,0.126712542290787,0,0,0,0,-0.0942089074381401,0,0,0,0.00381904064385165,0,0,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.0405393231488093,0,0,0,0,0,0.0804754941669845,0,-1.0842021724855e-19,0,0,-0.0430603114029865,0,0,0,0,0,-0.0337818410659645,0,0,-0.0274917530768376,0.104767041843525,0,0,0,0,0,0,0,0,0,0,0,0,0.0775941605569405,0,0,0,0,0,0.0475662482448282,0,0.0459554565806607,2.71050543121376e-20,0,0,0,-0.0943371649018632,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.00915462552615771,0.0113805652141322,0,0,0,0,0,0,0,0,0,0,0.0254553421999302,0.626982304616474,0,0,0,0,0.137343116798464,0,0.0255523585449051,0.0614172902715725,0,0,0,0,0,0,0,0,0.0886429766508684,0,0.0295689812239475,0,0,0,0,0,0,0,0,0,0,-0.0109270049366619,-0.0164439251997974,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,-0.049888784095712,-0.00884206085240683,0,-0.0204640673829793,0,0,0,0,0,0,0,0,0,0.0825460851480678,-0.0343768594946705,0.299931839092291,0,0,0,0,0,0,0,0.318513751957601,0,0,0,0,0.0308900971045122,-0.0921200702255665,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0937527527899673,0.127416264788782,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0.0321312214487522,0,0,0,0,0,-0.0335217614895169,0,0,0,0.234758274746739,0,0,0,0,0,0,0,0,0,0,0.137446431911948,0,0,0.258193070780087,0,0,0,0,0,-0.0689325680687529,1.73472347597681e-18,0.15690820935668,0,0,0,0,0,0,0,0,0,0.0909278546960933,0,0.0352495509979348,0.0528357056570044,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.0721365772744359,0.0607973540871806,0,0,0,0,0,0,0.139325719137826,0,0,0,0,0,0,0,0.0898740192670558,0,0,0.121617562094025,0,0.0636552060439501,0.0547215761871041,0,0,0,0,0,0,0,0.291920090306575,0,0,0,0,0,0,0,0,0,0,0.220232853552189,0,0,0,-0.0553742539297958,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.0760438691374872,-3.46944695195361e-18,0,0,0.0922610440855801,0,0.0199631701840208,0,0,0,0.048542072921531,0,0,0,0,0,0,0,0,0.0734187244649687,0,0.0936523523876918,0,0,0,0,0,0,0,-0.0227163224293579,0.00115746016940686,0.106736880978104,0,0,0,0,0,0,0,0,0.0799001429142861,0,0,0.107313421564147,-0.00227522424756957,0,0,0,0,0,0,0
