,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X002460.SZ,X000708.SZ,X600660.SH,X601898.SH,X600886.SH,X600010.SH,X002466.SZ,X601600.SH,X600362.SH,X600801.SH,X600188.SH,X000786.SZ,X002271.SZ,X600352.SH,X600795.SH,X601991.SH,X002353.SZ,X600688.SH,X600176.SH,X600111.SH,X601992.SH,X600027.SH,X000723.SZ,X600426.SH,X600583.SH,X600299.SH,X600516.SH,X600489.SH,X000898.SZ,X600219.SH,X000932.SZ,X601158.SH,X000553.SZ,X000792.SZ,X000883.SZ,X000709.SZ,X600612.SH,X000401.SZ,X002080.SZ,X600486.SH,X000629.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.0036419543277855,0,0.0388162628755645,0,0,0.0900879993051442,0,0,0.0200325675466499,0,0,0,0,0,0,0,0.323324862035652,0,0,0,0,0,0,0,0.00244533071672817,0,0.0797891310212302,0,0,0,0,0,0,0,0,0,0,0.0894283023611262,0,0,0,0,-0.00944228853909085,0,0,0,0,0,0,0
X600028.SH,0.235764692716821,0,0,0,0,0,0,0,0,0.00398090632162042,0,0,0,0,0.0322563222694317,0,0,0,0,0.00303045835665682,0,0,0,0,0,0.248512997390397,0,0,0,0.0457616738497785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000697113551899411,0,0,0,0,-0.00509537354453908,-0.00445891216334933,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0.00866329153353772,0,0,0.0942655570054424,0,0,0.0104606784199215,0,0,0.0333501571105237,0.217654551659298,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0926629775956121,0,0,0,0,0,0,0,0,0,0.0474304770010226,0,0,0,0,0,2.16840434497101e-19,0,0.0235967682751777,0,0,0,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.00367612096591014,0,0,-0.0173741425829649,0,0,0,0,0,0.526512502903516,0,0,0.045464898665461,0,0,0,0,-0.0524259426180901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00717001680715001,0,0,0,0,0,0.0482355033431511,0,0,0,0.0841899978189711,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0466377826931321,0,0,0,0,0,-0.166756411620972,0,0.0670882782541612,0.192386805738562,0,0,0,0,0,0,0,0,0,0,0,0,-0.025041468053381,0,0.00740670068980935,0,0.0796237373172505,0,0,0,0,0,0,0,0,0,0,0,0.227160520556118,0.0514091652455195,0,0,0,-0.0233438664034291,-4.33680868994202e-19,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.021839962150934,0,0,0,0.121188810654999,0.0367843664669282,0,0.0764665249769726,0.00621193616523967,0,0,0,0,0,0,0,0,0,0,0.124881476419211,0,0,0,0,0,0,0,0,0,0.0678452063148602,0,0,0,0,0,0,0.101143140740467,0,0,0,0,0,0.00516995370450204,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0521133377906021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.824145638571614,0,0,-0.0614436306743215,0,0,0.0358636718454308,0,0,0.0990992843035467,0,-0.0522661219355862,0,0,0,0,0,0.0290138547315463,0,0,0,0.0626623911469021,0,0
X600011.SH,0,0,0,0,0,0,-0.0840613167592844,0,0.0124447204238568,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.136761022746781,0,0,0.280383342262884,0,0,0,0.246733609744987,0.0191997624182002,0,0,0.0331494575515259,0,0,0,0,0,0,0.0933098714944133,0,0,0,0,0.0592991438678327,0.022771452569123,0,0,0,0,0,-0.00826873552477679,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.116291820793136,0,0,0,0,-0.147420101719041,0,0.0502388449880356,0,0,-0.15997349460844,0,-0.337822641036959,0.303935464428627,0,0,0,0,0,0.208224679592763,0,0,0,0.146633125707948,0,0.51155908280906,0,0,0,0,0,0,0,0.270496146797621,-0.170371978458135,0,0,0,0,0,0,0,0,-0.0811531831876772,-0.00877692855115009,0,0,0,0,0.0245966885928103,0,0
X000708.SZ,0,0,0,0,0,0,0,0,-0.170219406610639,0,0,0,0,0.198899029130991,-0.0567420367783811,0,0,0,0,0,0,0.218379731143084,0,0,0.184286069425425,0,0,0,0,0,0,0,0.0633321349426151,0.110642056386361,0,0,0,0.0752547106441599,0.0184984491934683,0,0,0,0,0,0,0.199801735742435,0.0608480668966892,0.0402207702297075,0,0,0,-0.107591810115883,0.126427543350087,0,0,0,0,0,0
X600660.SH,0,0,0.137950196614548,0,0,0.105544999341286,0,0,0.0203969403143684,0.0235460122908135,0,0,0,0,0,0,0,0,0,0.118328391875286,0,0,0,0,-0.139353283453822,0,0,0,0,0,0,0,0,-0.0372597417521549,0,0,0.207288921277274,0,0,0,0,0,0,0,0,0,0.0435328775259821,0,0.180746143173398,0,0,-0.00152016950401163,0.00168293775039944,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0.0400014079980848,0,0,0.00277127033957588,0.324766294646931,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00325586278897974,0.192597229980644,0.152195286644289,0,0,0,0,0,0.0783020417036618,0,0,0,0,0,0.0740705785314699,0,0,0,0,0,0.00599590235513812,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,-0.156826947207857,0,0,0,0,0,0,0,0,0,0,0.126493819115251,0,0,0,0.0594342236634386,0.113149051043498,0,0,0,0.0783434652011593,0,0,0,0,0,0,0,0,0,0,0,0.0745081431263425,0,0,0.0945092641025042,0,0,0,0,0,0,0,0,0,0.0199724479695724,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.167388109252408,0,0,0.057704534918712,0.0747668672449088,0,0,0,0,0.0382462712209391,0,0,0,0.0881878687534478,0,0,0.0889486705243429,0,0,0,0,0,0,0,0,0,0,0,0,0.113517537757012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246509966630128,0,0,0,0.0105321252504017,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,-0.159405820526376,0,0,0.452757461452339,0.012175881534297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112829118040163,0,0,0,0,0,0,0.421521840149496,0,-0.38699720329856,0,0,0,0,0,0,-0.0632517014713472,0,0,0,0.681080597321944,0,-0.309698980256499,0,0,0,0.0647960654679,-0.0358394361604132,0,0,0,0.0781815807801535,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.0275021318390067,0,0,0,0,0,0.0123943401367343,0,0,0,0,0,0,0.230183657190426,0,0,0,0,0,0.262058148102698,0,0,0,0,0,0,0.226149270269295,0,0,0,0.090009063437101,0,0,0,0,0,0,-3.46944695195361e-18,0.0133419216883203,0,0,0,0,0,0,0,0,0,0,0,0
