,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600011.SH,X601898.SH,X601600.SH,X601991.SH,X600188.SH,X002466.SZ,X600688.SH,X600660.SH,X600547.SH,X600362.SH,X600795.SH,X300072.SZ,X002460.SZ,X601992.SH,X600886.SH,X600111.SH,X600516.SH,X600176.SH,X000786.SZ,X000898.SZ,X000792.SZ,X600157.SH,X600352.SH,X600027.SH,X000709.SZ,X600299.SH,X002271.SZ,X600489.SH,X000553.SZ,X000408.SZ,X601158.SH,X000825.SZ,X601699.SH,X600219.SH,X002470.SZ,X000883.SZ,X600315.SH,X000630.SZ,X600549.SH,X600583.SH,X600808.SH,X600426.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.320130699419845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14062235792088,0.0207834793437412,0.048022169900543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156763439362626,0,0.0579615579644117,0,-0.00716984329028796,0.0103878175389509,0,0,0,0,0,0
X600028.SH,0.372147017809269,0,0.160829347251235,0,0,0,0,0,0,0,0.00456060369127958,0,0.0240962245857838,0,0.161459887545101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14932457493174,0,0,0.0407695857940552,0,0,0,-0.020275468839992,0.00561570840711932,0,0,0,0,0,0
X601088.SH,0,0.0701810287044896,0,0.24423252236051,-1.35525271560688e-20,0,0,0,0.0261942747448418,0,0,-0.0168277618361943,0,0.0281535742882633,0,0,0,0,0,0,0,0,-0.0474171226509266,0,0,0,0,0,0,0,0,-0.154097462523114,0,0,0,0,0,0,0.401491033831203,0,0,0,0,0,0,0,0,0,0,0.0067553521964004,-0.00321237829689112,0,0,0,0,0,0
X600019.SH,0,-4.33680868994202e-19,0.16888654716355,0,0.187603331308753,0,0,0,0,0,0.0418519923572236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041169192880519,0,0,0,0,0,0,0,0,0,0,0,0,0.152761388268786,0,0,0,0,0,0,0,0,0,0,0.00701740771872933,-0.0485245237657173,0,0,0,0,0,0
X600585.SH,0,0,0,0.365742209746132,0,0,0,0,0,0,0.299005602138067,0,0,0,0,0,0,0,0,0,0,0,0,0.199975543394001,0.0663233946633044,0,-0.239147244051431,0,-0.021465112730591,0,0,0.130561898535252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0338860121372981,0.0350852128103329,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.00328216512709582,0,0,0.0601698104274072,0,0,0,0,0,0,0,0,0.0752485368335939,0,0,0.0239257081572311,0,0,0,0,0,0.169978258706642,0,0,0,0,0,0,0,0,0.000516397896029717,0,0,0.0914672828438826,0,0,0,0,0.0143635918578537,0.151303583854845,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,-0.259417849925102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045081832974325,0.103108444525859,0,0,0,0,0,0.235670002294764,0,0,0.0910502468076127,0,0.160173319337317,-0.0207225476325586,0,0,0.132746590267119,0,0,0,0,0,0,0,0,0,0,-0.0118617822115312,-0.00489509728220134,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0.0804408164578119,0,0,0,0.0832994650001306,0,0,0,0.028715108788299,0.269222199634866,0,0,0,0,0,0,0,0,0,0,0.0584701311521063,0,0.0382924096122046,0,0,0,0,0,0,0,0,0,0.0391942855183664,0,0.134407761934772,0,0,0,0.0592919863532977,0.0731684970963253,0.095585653944373,0,0,0,-0.00876197447857389,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0.256512486852039,-0.0159573120959956,0,0,0,0,0,-0.353997448952886,0,0,0,-0.250611305240715,1.73472347597681e-18,0,0,0,0,0.010852361082753,0,0,0,0,0.2090365436655,0,-0.229818113372279,0,0,0,0,0,-0.388374904060725,0,0,0,0,0,0,0,0,0.141110254598375,-0.290564800249169,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.0923642430381903,0,0,0,0,0.00559676325734618,0,0,0,0,0,0,0.0551525186392256,0,0,0.122051313769605,0,0,0,0,0.0526984690133662,0,0,0,0,0,0,0,0,0.0538645352077111,0,0.03224901275307,0.0257093159564281,0,0,0,0,0,0.0340629569642853,0,0,0,0,-0.017677094776235,-0.00860584250407387,0,0,0,0,0,0
X600188.SH,0,0.00977560615660612,0,0.523111256791339,0.0380516913591194,0,0,0,0,0,0,0,0,0,0.00870777195351362,0.00667866967374136,0,0,0.105815278956621,0,0,0,0.0258177588817993,0,0.163905933698711,0.28233317241446,0,0,0,0,0,0,0,0,0,0.0556291977833158,0,0,0.119492289718009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,-0.0377581072688153,-0.161029163652924,0,0,0,0,0,0,-0.0702706848894107,0,0,0,0.446734286166281,0,0,0,0.199048268391489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0571352747683205,0,0,-0.0316170906941781,0,-0.0132331152795964,-0.0275414188559934,0,0,0,0,0,0
X600688.SH,0,0.452130289865441,0,0,0,0,0,0,0,0,0,-0.00904109743204959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669047035968412,0,0,-0.012464920261494,0.0577062458487265,0,-0.13762978372326,0,4.33680868994202e-19,0,0,0.0416927317505951,0,0,0,0,0.0783997538396085,0,0,0,-0.0715828678183086,0.063572897054005,0,0.0467745227076205,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,-0.0866792203797648,0.00755558429948987,0,0,0,0,0.0318148489414053,0.0994763037442205,0,0.16462933105632,0,0,0,0,8.67361737988404e-19,0.0134549783923875,0,0.109543177038487,0.141220125303346,0,-0.0367061433667484,0,0,0,0,0,0,0,0,0,0,0,0,-0.0170650129981997,0,0,0,0,0,0
X600547.SH,0,0.200775196401816,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181226878027504,0,0,0,0,0,-0.113907365125712,-0.020320097492348,0,0,0,0,0,0,0,0,0,0,1.04649990762264,-0.00743953035615403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000499463769324461,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302833469887229,0,0,0,0,0,0,0,0.03454732934792,0,0,0,0,0,0.0254183434300451,0,0,0.0108764634380405,0.017088346210932,0,0,0,0,0,0.46983526913254,0,0,0,0,0,0.187087085950655,0,0,0.0298988542725264,0,-0.0345739069932578,0.0641255981177301,0,0,0,0,0,0
X600795.SH,0,0.118252623642945,0,0,0,0,0,0.0373551498393674,0,0,0,0,0,0,0.0680927517096727,0,0,0,0,0.0577135040560247,0,0.013901884873693,0,-0.0212242073381266,0,0,0,0,0,0,0,0,0,0,0.104311772482793,0,0,0,0,0,0,0,0,0,0,0,0.0709834872242695,-0.00773702932206771,0,-0.00127411847481615,-0.00432118538553045,0,0,0,0,0,0
X300072.SZ,0.283087047271411,0,0,0,0,0,0,0,-0.0816235735146864,0,0,0,0,0,0,0,0,0,0.148099527407477,0.0546686757001587,0,0,-0.0232468981164458,0.0192538736834672,0,0,0.102786470315129,0,0,0,0,0.0681438817279865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.297578596132731,0.169364267892507,0,-0.00946928849458911,-0.0072538018435365,0.108660394674806,0,0,0,0,0
X002460.SZ,0.0965967719874673,0,0,0,0,0,0,0,0,0,0,0.810708830457967,0,0,-0.0289441171835457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.213221125588163,0.0589875202917082,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,-0.0569696844851059,0.0694596820449977,0,0,0,0,0,0
