,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X601992.SH,X600688.SH,X600795.SH,X600309.SH,X600660.SH,X300072.SZ,X601600.SH,X601991.SH,X600188.SH,X600362.SH,X600886.SH,X600547.SH,X600027.SH,X002466.SZ,X000709.SZ,X600157.SH,X600111.SH,X600339.SH,X000898.SZ,X000959.SZ,X601158.SH,X600489.SH,X600008.SH,X000723.SZ,X600299.SH,X002271.SZ,X000883.SZ,X002460.SZ,X600176.SH,X600352.SH,X600219.SH,X600578.SH,X000630.SZ,X600583.SH,X000408.SZ,X000539.SZ,X000792.SZ,X600021.SH,X000027.SZ,X000786.SZ,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101914170577974,0.0207639406280886,0,0.00585445097610969,0,0,0,0,0.0941587289488079,0,0,0,0,0,0.00337110727648559,0,0,0,0,0,0.0372692819272601,0,0.0801991526262621,0,0,0,0,0,0,-0.0203363124113257,0.0297408379083504,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0486634151731736,0,0,0,0,0,0.180829933408989,0,0,0,0,0.0441280902614747,0,0,0.387508530216795,0.00444858711317465,0,0,0,0,0.0393723580531704,0.0384749094900883,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107691331986042,0.00694697533680072,0,0,0,0,0,0
X600339.SH,0,-0.257145645025946,0,0.0418037438432121,0,-0.0146944657658745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130602119936415,0,0,0,0,0,0,0,0.137931768067139,0.177410893972064,0,0,-0.221541428137282,0,0,0,0,0,0,0,0.423278339323149,0.24726675420444,0,0,0,0,0,0,0,0,0.0663065263576808,0,0,0,0.353645988729693,0,0
X000898.SZ,0,0,0.0278934110971884,0.22083861347632,0,0,0,0,0,0,0,0,-0.0110016011860477,0,0.0379705680300722,0,0,0.535879196769536,0,0,0,0,0,0,0,0.0689702848008914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0141232833945438,-0.0790105475859375,0.090585547860026,0,-0.00169547133950021,-0.0479973957327179,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0.159800578451454,0,0,0,-0.0858145245144443,0,0,0,0,0,0,0.14030849703871,0,0,0,0,0,0,-0.083194029776724,0,0,0,0.273136475993265,0,0,-0.24950714239902,0,0,0,0,0,0.260167452830352,0.118194201431159,0,0,0,0,0,0,0,0,0,0,0.462054869174864,0,0,0.00936962220700359,0.00282395581331641,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0611594503892088,0,0,-0.0176215122484994,0,0.00414949257662454,0.0783805249158403,0,0,0,0,0.0689387891658961,0,0,0.00253385790192368,0,0,0,0,0.02760878300014,0.0311618920993359,0,0,0,0,0,0,0.0654539040603753,0,0,0,0,0,0,-0.0148653356810252,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,-0.0697609192126108,0,0,0,0,0,0,0.0285168457232651,0,0,0,0,0,0.0410444751884092,0.125324048519879,0,0.173233695284087,8.67361737988404e-19,0,0,0,0,0,0,0.0639413085223386,0,0,0.0635479152944726,0,0,0,0,0.297986064133213,0,0.0998452959090643,0,0.0202004540935462,0,0,0,0,0,-0.0135334560187303,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,-0.126460044967682,0,0,0,0.73760085596341,0,0,0,0,0,0,0,-0.13284640052352,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.13476770282264,0,0.138198912458984,0,0,0,0.527218720953012,0,0,0.473240396353738,0.190997781358764,0,0,0,0,0,0,-0.04780478648848,0.0129974531788257,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,-0.0561129837591865,0,0,0,0,0,0,0,0,0.0772734226512216,0,0.176038985142852,0,0,0,0,0,0,0,0,0,0.236659561767124,0,0,0,0.0597404728131034,0,-0.047571870594002,0,0,0,0,0,0,0.149407130857977,0,0,0,0.0675929811952476,0,0.0639371440206927,0,-0.00787528687299436,0.00367971638174047,0,0,0,0,0,0
X002271.SZ,0,0,0,0,-0.0320179713726174,0.147832325662719,0,0,0,0,0,0,0.371282736612794,0.0473683412103291,0,0,0,0,0,0,0,-0.164616709772547,0,0,0,-0.0336255498661586,0,0,0,0,0,0,0,0,0,-0.0390284424026861,0.0860222789762666,0,0,0,0,0,0.141083383075549,-0.108547008552156,0,0,-1.73472347597681e-18,0.219716983850641,0,0,0.0496468163456333,-0.0350181624113348,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0346469903398493,0,0,0,0,0,0,0,0,0,0.037336352482795,0,0,0,0,0,0,0,0,0,0.0446864075034724,0,0,0,0.0521235423756368,0,0.0278077559162609,0,0.0464902892633253,0,0,0,0.0385270353698885,0.230597453461605,0,-0.00995699048572077,4.33680868994202e-19,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.236821843655167,0,0,0,-0.0618956104831295,0,0,0,-0.108123113095716,-0.0837528372295952,0,0,0,0,0,0,0,0.723996171828966,0,0,0,0.282726123826361,0,-0.0275504250329558,0,0,0.0909022778256054,0,0,0,0,0,0,0,0,0,0,-0.049092218979407,0,0,0,0,0,-0.103732971707398,-0.036140757649832,0,0.0106346064113004,0.0402219548603083,-0.212820182128971,0,0,0,0,0
X600176.SH,0,0,0,0,0.0492140357720581,0,0,0,0.0261106306747978,0,0,0.327734312381294,0,0.0324921276439659,0,0,-0.0321795935886636,0,0,0,0,0,0,0,0.0554873447508655,0,0,0.0580927102121806,0.0992228410067222,0,0.00391309487283326,0,0,0,0,0.0732282267878167,0,0,0,0.0376879820579091,0,0,0,0,0,0,0,0.142854601687057,0,0,0.0255938920552728,0.00228144102302493,0,0,0,0,0,0
X600352.SH,0,-0.0351173375322905,0,-0.0089620331504453,0,0,0,0,0.0216478890147037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00665869753300262,0,0.089305100952928,0,0,0,0,0,0,0,0,0,0,0,0.0760189942317082,-0.0137761647940007,0,0,0,0,-0.0069692895666158,0,0,0.00471857579099041,0.00929137365863787,0,0,0,0.0493910658238303,0,0
X600219.SH,0,0,0,0,0,0,0,0.117834413062773,0,0,0,0,0.083612023327861,-0.0235619087160838,0.17327461274995,0,0,0.033996048639919,-0.0379334962823131,0,0,0,-0.0272755586149212,0,0,0.0213459739044447,0,0,0,0.00143403940793583,0.051129613179616,0,0,0,0,0.00593515017094956,0,0,0,0,0,0,0,0,0.0233874931420622,0,0,0,0,0,-0.0168023103675613,0.00595358882167389,0.0922705682727114,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,-0.0971194286903875,0,0,0.205366217795629,0,0,0,0,0,0,0,0,0,0,0.122546920684533,0,0,-0.0524206927172925,0,0,0,0.360670289467637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39932540778103,0,0,0.052177571594692,0,0,0.0126107901920082,0.000944856145094829,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0399782143449314,0.0169997863346055,0,0,0,0,0.0118654916069631,0,0,0,0.0820306334050092,0,0,0,0.0884540640684367,0,0,0,0,0,0.166769496116854,0,0,0,0,0,0.0033338597068837,0.0365902731788158,0,0,0,0.0510802922256643,0.00685567860071859,0,0,-0.0172030117364783,0.00968639892085112,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388276238980438,0,0,0,0,0.0315186754352085,0,-0.024090815113343,0,0,0.141916912088529,0,-0.0314916513201954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135231588890877,0,0,0,0.300463892258058,0.21503706968901,0,0,-0.0523259162201668,0.0564474897194209,0,0,0,0,0,0
X000408.SZ,0,0,-0.0894088497339628,0,0,0.388841839451235,0,0,0,0,0,-0.0374477301704236,0,0,0,0,0,0,0,0,0,0,0,0,0,0.392090133871166,0,-0.305579911928812,0,0,0.139911062178003,0,0.095181933308676,0,0,0,0,0,0,0,0,0.0593645335210199,0,0,0,0,0.229228158870971,0.205320235546695,0,0,-0.0250640742136611,0.0418747768747682,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.334420530518448,8.67361737988404e-19,0,0,0.136788754185215,0,0,0,0,0,0.211615125478717,0,0,0,0,0,0,0,-0.0483428029487131,0,0,0,0,0.00341878678703922,0,0,0,-0.211300278730298,0.0284726310264592,0,0,0,0,0,0.320788082396898,0,0,0,-0.00805117498987362,0.017196271797416,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,-0.0304511212326023,0,0,0,0,0,0,0,0.286507006883879,0,0,0,0,-0.149538848625671,0.0503634191353498,0,0,0,0,0.0303103914376487,0,0.201107333073028,0,0,0,0,0,0,0,0,0,0.133084706689644,0,0,0,0,0,0,0,0,0,0,0,0.0326470858044651,0,0,0,0,0,0
X600021.SH,0,0.029457672428224,0,0,0.191954414892615,0,0,0,0,0.0774280500034958,0,-0.023266075369466,0.0165638592159202,0,0,0,-0.0908838945283543,0,0,0,0.338371015538987,0,0.0629542235152843,0,0,0,0,0,0,0,0,0,0,0,0,-0.0395405987053535,0,0,0,0,0,0,4.33680868994202e-19,0.0165131173373968,0,0,0,-0.174723530808627,0,0,0.0143553842823694,0.00525191800009531,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129954630665406,0,0,0,0,0,0,0,0,-0.0215379022640878,0,0,0,0,-0.00661154389213149,0,0,0,0,0.0302321330892323,0,0,0,-0.131622722547045,0,0.295046739141231,0.193548214841463,0.0974875871419474,0,0,0,0,0,0,0.00609908250804717,0.0180349627385912,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.013036706212461,0,0,0.337729540374953,0.170184466246246,0,0,0,0,0.17687531705582,0.116496302489707,0,0,0,0,0.465828904377257,0,0,0.0619905593857819,0,0,0.177974277949081,0,0,0,0,0,0.131479037049997,0,0,0.0423750618586476,-0.198233444961156,0,0,0,0,0,0,0,-0.00837492558120743,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0374303337903844,0,0,0,0,0.0461463067895484,0,0,0,0.059664871632946,0.0192234004505794,0,0,0.0262743550180233,0,0,0,0.164033113774954,0,0.190982794220299,0,0,0,0,0,0,0,0,0,0,0,0.0119872376048078,0,0,-0.023148613427703,-0.00312837489842944,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0489145873023,0,0,0,0,0.0436723494269963,0,0.0445229294501631,-0.000711878216652327,0,0,0.065620267125839,0,0.00814387642588867,0,0,0,0,0,0.0189000432507407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0115772420041633,-5.42101086242752e-20,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.401345521090467,-0.041731007952152,0.840862582725602,0.852849686728888,0.102162548032867,0,0,0,0,0,-1.05477232076428,0,0,0,1.36755045329429,0,0,0,0,0.307017088214927,-3.78106373976933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.923438076755667,0,0.367683763328114,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,-0.0334253362812462,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104733343435814,0,0,0,0,0.0221802816521896,0,0,0,0,0,-0.317099098506368,0,0,-0.0589321335921272,0,0,0,0,0,0,0,0,0,0,0.29863005254648,0,0,0,0,1.77265011299613,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,-0.0457060480221658,0,-0.0646762539307846,0,0.0186101851535592,0,0,0,0,0,0,0,0,0,0,0,-0.0531378839750683,0,0,0,0,0,0.143060054043465,0,-0.0883992302790389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0317430446108855,0.0575962837485095,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0.00044599454841488,0,0,0,-0.0678797822802227,0,0,0,0,0,0,0.027521799194009,0,0,0,0,0,0,0,0,0,0,0,0,-0.00491418370293877,0,0,-0.0686548607949185,0.018754656471912,0,0,0,0,0,0,0,0,0,0,-0.00837518739345868,-5.42101086242752e-20,0,0,0,-0.0193701367219349,0,0
MKvol,0,0,0,0,0,0,0,0,-4.02308322102972e-05,0,0,-0.000420483325166773,0,0,-0.000518219912403887,0,0,0,0,0,0,-6.38949702351233e-05,0.0006213796183189,0,0,0,0,0.000389039162234116,0,0,-0.000445637700054894,0,0,0,0,0,0,0,0,-0.000560430755991863,0,0,0,0,0,0,0,0,0,0,0.000744567699088359,-0.00179563488917044,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0.0368191766611499,0,0,0,0,0,0,0,0,0,0,0.0282000264769214,0,-0.00255685951656446,0,0,0,0,0,0,0,0,0,-0.0131123217418307,0,0,0,0,0,0,0,0,0,-0.00575758802550604,0,0,0,-0.045355282741419,0,0,-0.0417409016359734,0,0,0,0,0,0,0,-0.0360758986118153,0.0835938718312255,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0236318442939644,0,0,0,0.00137589717013259,0,-0.00457587952122731,0,0,0,-0.00159620927724995,-1.35525271560688e-20,0,0,0,0,0,0,0,0,0,-0.0100192926790823,0.0284676367928641,0.00624709425926932,0,0,0.0525481961895799,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0122765942835623,0,0,0,0,0,0,0,0.000355086550152141,0,0,0,0.0297884973553793,0,-0.0231478177496554,0,0,0.0269116473495173,0,0,-0.0185450462758451,0,0,0,0,0,0,0,0,-0.0311758165476692,0,-0.0704550112044185,0,0,0,0,0,0.028659226462878,0.0073152433615712,0,0,0,0,0,0
