,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601600.SH,X600547.SH,X601898.SH,X601991.SH,X600660.SH,X600688.SH,X600886.SH,X600362.SH,X600795.SH,X600188.SH,X600027.SH,X601992.SH,X000898.SZ,X002466.SZ,X600111.SH,X600516.SH,X600176.SH,X000709.SZ,X600352.SH,X002460.SZ,X600219.SH,X000629.SZ,X000786.SZ,X600299.SH,X600808.SH,X600489.SH,X600157.SH,X000630.SZ,X000825.SZ,X601158.SH,X600801.SH,X002271.SZ,X000553.SZ,X000883.SZ,X002110.SZ,X002470.SZ,X300072.SZ,X600985.SH,X600583.SH,X000408.SZ,X000027.SZ,X600339.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.132076212845651,0,0,0,0.0366633552586623,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347575026958488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120063697986135,0.0387291131976567,0,0,0.0870801731414288,0,0,0.00432349269502569,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,-0.0320917228054458,0,0,0.0734942723922514,0,0,0.227590891801589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0287221319477479,0,0,0,0,0,0,-0.00509867048926212,0,0,0,0.0859289552200155,0.347638107229505,0,0,0,0,0,0.0721136323037067,0,0,0,0,0.145397095487713,0.0420758390701459,0.0290785187128127,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.208401309269981,0,0.0536910639628169,0,0,0.139601615405716,0,0,0,0.0228458827615559,0,0,0,0,0,0,0,0,0,0.0191838791730049,0,0,0,0,0,0,0,0,0,0.0374871303110336,0,0.101420215568858,0,0,0.107946260250337,0,0,0,0.0145671540486201,0,-0.0862300063536995,0,0,0,0.0128256368400787,0,0.0071326172684886,0.00266411122248584,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195168075376217,0,0.000287606586275375,0,-1.73472347597681e-18,-0.0464201974575539,0,0,0.469409584703034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118095583070955,0,0,0,0.0276475765762538,0,0
X600019.SH,0,0,0,0,0,0.0456765841576159,0,0.0580443560157578,-6.93889390390723e-18,0,0,0,0,0,0,0.0737803931563698,0,0,0,0,0.0219859510813178,0,0.0737479002871726,0,0.0929133873663538,0,0,0,0,0,0,0,0,0,0.0373339717513745,0,0,0,0,0,0,0,0.253111108511247,0,0,0,0,0,0,0,0,0.00557422923045246,0.00960987113125132,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106733149827091,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.5591949936027,0,0,0,0,0,0.205180307083714,0.0655120332583446,0,0,0.078607673620285,0,0,0,0,0,0,0,0,-0.0251142094074503,0.042492394277037,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,-0.010372758491059,0,0,0,0,0,0,0,0,0.509236025615659,0,0.662554544475729,0,0,0,0,-0.216922979747331,0,0,0,0,0,0,0,0,0,0,0.0567692644958111,-0.0614948725381854,0,0,0,0.016750774784711,0,0,0,0.0766622413795255,0,0,0,0,0,-0.124780449133176,1.73472347597681e-18,0.00873558358690858,0,0,0,0,-0.0178639213663378,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51047921022407,0.0487785512987424,0,0,0,0.045881697112158,0,0.00783234748377363,0,0,0,0,0,0,0,0,0,0.0972717358639088,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.200119503005346,0,0.00902993278674125,-0.0102049191937287,0,0,0,-0.0397043354627501,0,0
X601600.SH,0,0,0,0,0,0,0,0.0408814918283908,0,0,0,0,0,0,0,0.123576954003265,0,0,0,0.105487756601159,0,0.0857818589762128,0.0801566990304373,0,0,0,0,0.12251468927922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785998558988992,0,0.11651529375058,0.00313181889716596,0,0,0,0.000544568548598135,0,-0.0327878556214955,-0.00675771908253845,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0.0223792955772149,-0.0197112099745197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00668211563140004,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,1.01433223402177,0.0279380704254512,0,-0.0322647397646186,0,0,0,0,0,0,-0.0931289932928645,0,-0.00948219935047396,0,0,0,0,-0.0462114368564187,-0.011845058808889,0.0233060299911426,0,-0.0519428695987758,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0.11918180009725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.229218376544031,0,0.111528895175824,0,0,0,0,0.0787644498258839,0,0.0207939011258531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0809570910464642,0,0,0.0060381040795347,0,0,0.0142088949818748,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.203414173741722,0,0,0,0,0,0,0.0514911767750643,0,0,0,0.0336592257845045,0,0,0.0688522850486982,0,0,0,0,0,0,0.0188496020803736,0,0,0,0,0,0.00246911186510133,0,0.0354502640822378,0,0,0,0,0,0,0,0.0601454983694861,0.0694553717122841,0,-0.0309192368262505,0,0.0642270550724762,0,-0.00827008721294459,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.0411663151197113,0,0.0448249670009472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003037290251606,0,0.136127711853134,0,0,0,0.0187982650129712,0,0,0,-0.0161041448135876,0,0,0,0,0.268759351992555,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.00147086041770611,4.33680868994202e-19,0,0,0,-0.0382263883367444,0,0
X600688.SH,0,0,0,0,0,0.0186922747741399,0,0.0415302937059426,0,0,0,0,0,0,0,0.14839011347163,0,0,0,0,0,0.0249264411954321,0,0.0384463796642335,0,0.0799218420965383,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0426840372316212,0,0,0,0,0,3.46944695195361e-18,0,0,0.000634957871660284,0,-0.0134664755723163,0.0421930175424768,0,0,0,0,0,0
X600886.SH,0,0,0.158755562825628,0,0,0,0,0,0,0,0,0,0.0343536805421027,0,0,0.0738888809655665,0.0223214307067341,0,0,0,0,0,0,0,0,0,0.148138197474455,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0275677955056307,0,0,0,0,0,0,0,0,0.0238375357781275,0.122282822418639,0.0260824555433278,-0.0356760366125965,0,0,0,-0.122610486870665,0,0
X600362.SH,0,0,0,0,0,0,0,0.271735177529668,0.153591708841685,0,0,0,0,0,0,0,0,0,0,0.0290979179438897,0,0.0043721108118559,0.0868926513199711,0,0,0,0,0.00925967445923688,0,0,0,0,0,0,0.0314383873905276,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0.17287785893697,0,-0.0208986162226662,0,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0.252943442177892,0,0,0,0,0,0,0,0.243524229061441,0,0,0,0,0.101349880009596,0,0,0,0,0,0,0,0.00696118103145477,0,0,0,0,0,0,0.0271776184453703,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.270130456823612,0,0.0304025814113624,0,0,-0.00775863861291489,0,0,0,0,0.0116660670602034,0,0
