,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X002460.SZ,X600585.SH,X000792.SZ,X000301.SZ,X601898.SH,X600011.SH,X600019.SH,X600111.SH,X600660.SH,X600010.SH,X000708.SZ,X000877.SZ,X600886.SH,X600547.SH,X601600.SH,X002271.SZ,X600795.SH,X600803.SH,X600426.SH,X600176.SH,X600362.SH,X601991.SH,X000983.SZ,X600027.SH,X000629.SZ,X600348.SH,X000408.SZ,X000723.SZ,X601699.SH,X600096.SH,X600160.SH,X000786.SZ,X600141.SH,X300073.SZ,X600219.SH,X002080.SZ,X002353.SZ,X600157.SH,X600549.SH,X600295.SH,X000933.SZ,X000807.SZ,X600378.SH,X600985.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,-0.010613866752457,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.0820304080318281,0.31955236899554,0,0,0,0,0,0.0363677676036007,0,0,-0.10067339832577,0,0,0,-0.00413565850058366,0,0,0,0,0,0.0574175133334922,0,0,0,0,-0.00983445879599099,0,0,0,-0.0205171343362759,0,0
X601088.SH,0,0,0,0.00981199565100557,0.336648594766824,0.103535828306532,0,0,0.240314731550597,0,0,0.0324102124331272,0,0,0,0,0,0,0,0,0,0.00955144186142192,0,0,0,0,0,0,0,0,-0.0779196998208096,0,0,0,0,0,0,0.0728906282103948,0,0,0,0,0.00110956073721228,0,0,0,0.194397873513197,0,0,0,0,0,-0.0257422613940983,0,0,0,0,0,0
X600028.SH,0,0,0,0.0562192758678994,0,0,0,0,0,0,0,0.0262765122725056,0,0,0,0,0,0,0,0,0.00450120625352781,0,0,0,0,0,0,0,0.055680433531455,0,0,-0.0125223891797772,0,0,0,0,0,0.00782259408238175,0,0,0.0220166306327313,0,0,0,0,0,0,0,0,0,0,0.00557838559736384,0,0,0,0,-0.036260856805605,0,0
X600309.SH,0,0,0,0,8.67361737988404e-19,0,0,0,0,-0.0131607937578253,0.0586478300039017,0.0773733298283642,0,0,0,0,0.0281654198217874,0,0,0,0,0,0,0,0.0490768284478843,0,0,0,0.0413870238277441,0,0,1.0842021724855e-19,0,0,0,0,0.0347395178460644,0.0106520027263399,0,0,0,0,0.0882398678488458,0.00548215306467128,0,0,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0
X600188.SH,0,0.03437731744128,0,0,0,0,0,0,0,0,0.524770055263009,0,0,-0.0683061478832164,0,0,0,0,0,0,0,-0.0737935313533662,0,0,0,0,0,0,0.0412179364780357,0,0.0159836793830837,0.0387182991758934,0,0,0.235770756355771,0,0,0,0,0,0,0,0,0,0.0481531600802899,0,0,0,0,0,0,-0.0657403951470511,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.555282707351216,0,0.252078770392998,0.0220586354409054,0,0,0,0,0,0,0,0,0,0,0,-0.00469816860771418,0,0,0,0,0,-0.0913358958893206,0,-0.0510655563398066,-0.137420857148447,0,0.132338058684456,0,0,0,0,-0.041789181235167,0.30789181393256,0,0,0,0,0,0,0,-0.0194918592836686,0,0,0,0,0.0242206664428143,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0.168176117814286,0,0,0.0475700365193425,0.0869409432572818,0,0,0,0,0,0.0128776599973292,0,0,0,0,0,0.160822939781667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.320243060553329,0.143162584058478,0,0,0,0,0,0,0.0973591099574502,0,0,0,0,0,-0.0762294616062735,0,0,0,0.0227478522655603,0,0
X600585.SH,0,0,0,0,0.186606389283291,0,-0.106705509529367,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.00979734489537829,0,0,0,0,0.0254294399364503,0,0,0,0,0,0.262076588013973,0,0,0.0176764882304665,0.0113252283956539,0,0,0,0,0,0.252529259984446,0,0,-0.0556460625959008,0,0,0,0,0.00686758122387617,0,0.0378698198504111,0,0,0,0.0195183375969976,0.0369629190894353,0,0,0,-0.0269932963836462,0,0
X000792.SZ,0,0,0,0,0,0.297308780861038,0,0,0,0,0,0.0963057913875447,0,0,-3.46944695195361e-18,0.0849936515365516,0,0,0,0,0.0968711370335469,0,0,0,0,0,0,0,0,0,0,0.077689675207604,0,0,0,0,0,0,0,0,0.238431012863939,0,0,0,0,-0.00110792697253046,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,-0.0491774554031823,0,0
X000301.SZ,0,0,0,-0.0842115556666266,0,0.113648640686816,0,0,0,0,0,0,0,0,0.0368697808554249,0.100091949069435,0,0,0,0,0,0,0,0,0,0,0,0,-0.0339376285216955,0,0,0.150456005899596,0,0,0,0,0,-0.287830067861915,0,0,0,0.340193860173074,0,0,0,0,0,0,0,0,0,0,-0.0791827768335955,0,0,0,0.223603994654809,0,0
X601898.SH,0,0.0444239387401643,0,0,0.131045047630801,0,0,0,0,0,0,0,0,0,0,0.0151931952541558,0,0,0,0,0,0,0,0,0,0,0,0,0.283412722672378,0,0.0166185853038398,-0.0392139114107361,0,0,0,0.180567179469742,0,0,0,0,0,0,0.108217413431066,0,0,0,0,0,0,0.230054618688971,0,0.00732763702576841,-0.0151176139343623,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,-0.217179358259295,0,0,0,0,0,0.272294875922109,0,0,0,0,0,0,0.42980404188418,0,0,0,0,0.260747261790514,0,0.289223639834089,0.037408707744513,0,0,0,0,0,0,0.186422628134133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0461075716762233,0,0,0,-0.0300529227463613,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0.0352591362631458,0,0.0252431651514229,0,0,0,0,0,0,0,0,0,0,0.00876162699882114,0,0,0,0,0,0,0,0.0632668460264386,0,0,0,0,0,0,0.23390220106217,0,0,0,0,0,0,0,0,0.127075368635923,0,0,0,0,0,-0.0711723214380479,0,0,0,0.0790022284118944,0,0
X600111.SH,0,0,0,0,0,0,0.14558022579766,0,0,0,-0.11401609957299,0,0,0,0,-0.24902646327411,-0.100920911286914,0,0,0,0,0,0,0.119328187393328,0,0,0,0,0,0,-0.0400381865419533,-0.033870649163569,0.433633097425565,0.147203542809606,0,0,0,0,0,0,0.0417979361055651,0,0,0,0.136591841908336,0,0,0,0.0953851875734713,0,0,0,-0.0611576932812675,0,0,0,0.0740409053094668,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0.0766420107507785,0,0,0,0.0672586564415665,0,0,0.0407200124060845,0,0,0,0,0,-0.103135057532315,0,0,0,0,0,0,0,0.0158820984943704,0,0,0,0,0,0,0,0,0.149023972426298,0,0.0890623859891102,0,0,0,0,0,0,0,0,0,-0.130281011495066,-0.00408636971409661,0,0,0,-0.0668000954694103,0,0
X600010.SH,0,0,0,0,0,0,0.177483505260994,0,0,0.118060460780402,0.106345168213741,0,0,0.0572097149786587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319904449245524,0,-0.125017323390074,0,0,0,0,0,0,0,0,-0.15736136953289,0.152287820583381,0,0.131379844780935,0.130835357394132,0,0,3.46944695195361e-18,0,0,0,0,-0.10261074599916,0,0,0,0.0941376074682637,0,0
X000708.SZ,0,0,0,0,0,0,-0.0221245449827815,0,0,0.0521551030985632,0,0,0,0,0,-0.0190829310511973,0,0,0,0,0,0.103880143857749,0,0,0.0894557733937413,0,0,0,0,0.255877461461078,-0.083034068447517,-0.0110517886506751,0,0.0382601366448643,-0.106192216988681,0,0,0,0,0.107619895195823,0,0,0,0,0.0828936109656458,0.0202774761107652,0,0,0,0,0,8.67361737988404e-19,0.0565855734214301,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,-0.0636537993653963,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609057736128744,0,0,0,0,0,0,0,0,0.05476084326565,0.205344776458447,0.0535610316911145,0,0,0.0868376475203411,0,0,0,0.0977848575912929,0,0,0,0,0,0,0,0,0,0,0.000122665701303905,0,0
X600886.SH,0,0,0,0,0,0,0.0129404377299966,0,0.230236873540468,0,0,0.0511435933936431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16661571231728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0490458989898008,0,0,0,0.00493718284468891,0,0,0,0,0,0,0,-0.0165697741092281,0,0
X600547.SH,0,0,0,0,0,0.00181504236041567,0,0,0,0,0,0,0,0,0,0,0.0539272527443368,0,0,0,0.119941603245777,-0.0401271764679127,0,0.0431137725531388,0,0,0,0,0,0,0,0.00219661590242004,0,0,0,-0.0491147652813784,0,0,0,0,0,0,0,0,0,0.0151753850582008,0,0.0553614279583716,0.0194664892073925,0,0,0,0.00663709656902983,0,0,0,-0.00834241267452489,0,0
X601600.SH,0,0,0,0,0,0,0,0,0.234838178446953,0,0,0,0,0,0,0.0587777245006947,0.0189737070962852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150452258602807,0,0,0,0,0,0,0,0.00412883327182548,0.137905741917423,6.93889390390723e-18,0,0,0,0,0,0.245575480033721,0,0,0,-0.0294977820020533,0.00680606061309664,0,0,0,1.0842021724855e-19,0,0
X002271.SZ,0,0,0,0,0,-0.0748978854874383,0,0,0,0,-0.164344361615741,0,0,0,0,0,0,0,0,0,0,0,-0.182987966787091,-0.0236415906625768,0,0,0,0,0,0,0,0.110816967000757,0,0,0,0,0.0520806693675191,0.814272966052343,0,-0.0209632483441093,0,0,0,-0.313592847477964,0,0,0,0,0,0,0,0,0.0498644376103736,0,0,0,0.0754031304639291,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.182465804831019,0.235556223720267,0,0,0,0.180795234060935,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.419859731845441,0,0,0,0.0296085727985182,0,0,0,0,0,0,0,0,0,0,0,0,-0.070471536565688,0,0,0,0,0,-0.0311585765172128,0.0717709449057502,0.137923470871214,0,0,0,0,0,0
X600803.SH,0,0,0,0,0.136884775473349,0,0,0,0,0,0,0,0,0.1028767078442,0,-0.0157234890301113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0337119913527342,0.0311215923597421,0,0,0,0,0,0,0,0,0.0576386929166542,0,0,0,0,0.0604545406857727,0,0,0,0,0,0,-0.0224047849556863,0,0,0,0.0171438509849793,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0930705229032159,0,0,0.100247446526919,0,0,0,0,0,0.11676200204409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681117409735781,0,0,0,0.103054696031571,0.0261232563365618,0,0.0841727563184272,0,0,0,0,-0.0311249422210972,0,0,0,-0.0092545542485865,0,0
X600176.SH,0,0,0,0,0,0,-0.0755206342515549,0,0,0.00265406104549607,0.115601395062031,0,0,0,0,0.154413454143438,0.0630583568654021,0,0,0,0,0,0,0.0501750254986362,0.113658990659387,0,0,0,0,0,0,0,0,0,0,0.0429708276680978,0.0226830216550391,0.286300772789737,0,0,0,0.0825105871313332,0.040149347913007,0,0.0308360978853956,0,0,0,0,0,0,-0.00877501484611803,-0.0555324375613173,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0324363534225817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944309920904345,0.0283395672336845,0,0,0,0,0,0,0.0562935892959422,0.123023426487611,0.0413549865879173,0.05428128702529,0,0.0581236916376012,0,0.0444335678685888,0.00251517398776412,0,0,0,0,-0.0127143928198585,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.0448744719071105,0,0,0.103158632333074,0,-0.00587376378458604,0,0.0340150242704012,0,0,0,0,0,0,0,0,0,0,0.125514047773622,0,0,0,0,0,0,0.304124475336081,0.119616288393697,0,0,0,0,0,0,0,0,0,0,0.0305215605606693,0,0.236602369138991,0,0,-0.237675827700329,0,0,0,0,0,0.00648646681310256,0,0,0,0.00182181188092268,0,0
X000983.SZ,0,0,0,0,0.17169589392608,0,0,0,0,0,0.160191559923059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.381782173901042,0.0604773042919834,-0.0774636913145387,0.015112447588537,0,-0.0613467913240592,0,-0.00950405460778799,0,0,0,0,0,0,0.00887853012230477,0.522317059620548,0,0.0351698704260515,0.00946493119521468,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,-0.0246764877227409,0,0,0,0.0348847328902343,0,0.147361835382403,0,0,0,-0.19509797276149,0,0,0,0,0,0,0.0521830253793254,0.0254364829009194,0,0,0,0.413647212614682,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0548613864170168,0,0,0,0,0,0,0.0931749106457453,0.0974072531906188,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0.0252658103941654,0,0.557312279137834,0,0,0,0,0.274748009532715,0,-0.378437700830563,0.0852456071102606,0,0,0,0,0,0,0,-0.407039581663055,0,0,0,0,0,0,0.138483924644241,0,0,0,0,0,0,0,0,0.436276844353212,0,0,0,0.00704762005809665,0,0,0,0,0,0,0,0,0.0297084206961907,-0.0657195103473226,0,0,0,0.178339800773589,0,0
X600348.SH,0,0,0,0,0.275278337760249,0.0461599916039305,0,0,0,0,0,-0.0223545279851637,0,0,0,0,0,0,0,0,0,0,-0.0691728361666975,0,0,0,0,0,0,0,0,0,0.151171871885342,0,0.054626948270516,0,0.312171221824751,0,0,0,0,0.0387653944358897,0.0652062558853832,0,0.255191164126618,0,0,0,0.0462816365742686,0,0,0,0,0,0,0,-0.051542010525683,0,0
X000408.SZ,0,0,0,0,0,0.321060672710213,0,0,0.335173144145526,-0.12906522701935,0,0,-0.152127006240335,0.211485062135956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427529735486046,-0.0830886710209684,0.00193323415698889,0,0,0,0.211818386712344,0,0,0,0,0.0155501132299532,0,0,0,0.0112635751494812,0,0,0,0.00610096965794914,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0.133362107127765,0.0612009076521186,0,0,0,0,0,0,0.0608939171938169,0,0.00156041897433361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0577812494665917,0,0,0,0.101448297700106,0.194995114459051,0,0,0,0,0.15034972373008,0,0,0,0.0813399144416391,0,0,-0.0126023237719042,0,0,0,-0.0824426704313385,0,0,0,0.0508742877446931,0,0
X601699.SH,0,0.108294986462476,0,0,0.215922204293139,0.0440276605646248,0,0,0,0,0.0704263248982334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.326237105584346,0,0,0.111674005475786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0427790750065095,0,0,0,0,0,0
X600096.SH,0,0,0,0,0.0541134396213519,-0.0394386041935328,0,0,0,0,0.235638213973849,0,0,0,-0.046758370842209,0,0,0,0,0,0,0,0,-0.208130231739996,0,0,0,0,0,0,-0.0850028446470376,0.0392214908554848,0,0,0,0,0,0,0.783220574439507,0,0,0,0.177376890333516,0,0,0,0.0366731488187863,0,0,0,0,0,0.0287239662140207,0,0,0,0,0,0
X600160.SH,0,0,0,-0.0231449056649415,0,0,0,0,0,0,0,0,0,0,0,-0.0389544487689549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158014235327504,0,0,0,0,0,0,0.0111241411920661,0,0,0.119644962010934,0,0,0.102943032934995,0.000873471051629112,0,0,0,0,0,0,0.17554725752087,0,0,0,0,0,0
X000786.SZ,0,0,0,0.216298424437645,-0.108908655314226,-0.032047640422548,0,0,0,0,0.173319543648603,0.0234948004122977,0,0,0,0,0,0,0,0,0,0.423476823906426,0,0,0,0.153940148948665,0,0,0,0,0,-0.0543255308041844,0,0,0,0,-0.0114989354695477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0.00292489923387469,0.146972345219987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0280518162897576,0,0.0417821493513166,0,0,0,0.555608998765332,0,0,0,0,0,-2.71050543121376e-20,0,0,0.0840356697347214,0,0,0,0,0,0,0,-0.0286525079662664,0,0,0,0.00665982909403229,0,0
X300073.SZ,0,0,0,0,0,0,0.0548271333449578,0,0,-0.108384308362703,0,0.0806285726749895,0,0,0.212096423427266,0,0,0,0,0,0,0,0,0.158412635671982,0,0,0,0,-0.131175891885163,0.144980289166235,0.0923130585516443,0,0.171579656565765,0,0,0.0951325428753324,0.0279752057074788,0,0,0,0,0,0,0,0.0503483406046847,0,0,0,0,0,0,0,0.0581017466515562,0,0,0,0.0247704601900805,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0.115055383119846,0,0.0426254048070481,0,0,0,0,0,0,0,0.0730166528604811,0.252273047233699,0,0.0107366526259356,0,0,3.46944695195361e-18,0,0,0,0,0,0.0215142864153195,0,0,0,0,0,0,0,0,0,0.055758417504129,0.0161244046471053,0,0,0,0.0326765722633504,0,0,0,0,0,-0.0135342054784591,0,0,0,0.0374330622936052,0,0
X002080.SZ,0,0,0,0,0,0.0623183879615206,0.0316904142228735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18148978910614,0,0,0,0.17870337969133,0,0,0.0436294886574067,0.0208336151531492,0,0.0168190858207806,0,0,0.0691762703329711,0,0.110911040420293,0.232499955394143,0,0,0,0,0,0.0963522172601264,0,0,0,0,0,0,0,0,0,0,0.0368935230662922,0,0
X002353.SZ,0,0,0,0,0.155686860140007,0,-0.0383771619651373,0,0,0,0,0,0,0.00751585323181131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0857485019332954,0.0314585725426741,0.0637115631441728,0.0165034333307661,0,0,0.015580868229677,0,0,0,0,0.122245994794327,0,0,0,0.134316885468511,0,0.158383172403246,0,0,0,0,0,-0.0670803992288256,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.0684081591728331,0,0.0757240753625718,0,0,0,0.0288637492663417,0,0,0,0,0.0762797249775573,0,0,0.00983911483212497,0,0,0,0.0320216845301299,0,0,0.0273567049139519,0.065848219184104,0,0.0251591517852954,0,0,0.0205909897041498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221115977157125,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0.0492040542239698,0,0,0,1.73472347597681e-18,0,0,0,0.128057020885865,0,0,0.117608745084561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180163917607018,0,0,0,0,0,0,0,0.259282423001384,0,0,0,0,0,0,0,0,0.00498752552219087,0,0,0,0.0487120947414649,0,0,0,0.0649257714281914,0,0
X600295.SH,-0.146243822418834,0,0,-0.0288741444555711,0,0,0,0,0.155154550787573,-0.042716242427573,0,0,0,0,0,0,0,0,0,0,0,0.0178655955656413,0,0,0,0,0,0,0,0.052369403488792,0,0.078319096008519,0,-0.0264087595246728,0.115259358211079,0,0,0,0,0,0,0.174737895401323,0,0,0.0434984393466808,0,0.0120870317234344,0.319523993266842,0,0,0,0,0,0,0,0,-0.0850232628680798,0,0
X000933.SZ,0,0.0858123927452925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129930491444131,-0.0733717883280843,-0.19252087207715,0.112625033753792,0,0,-0.0392723215421414,0.0871931965128249,0,0,0,0,0,0.217556325718559,-8.67361737988404e-19,0,0,0,0,0.18442363553925,0,0.105321797362586,0,0,0,0,0.0604346311789166,0.0014497052001694,0,0,0.0157164307176565,0,0,0,0,-0.00969293968279652,0,0
X000807.SZ,0,0,0,0,0,0.0962321271822266,0,0,0,-0.0277473198662067,0,0.018483314084243,0,0,0,0,0,0,0,0,0.472597089137582,0,0.00250374070410676,0,0,0,0,0,0.150110770238855,0,0,0,0,0,0,0.0317965483886768,0,0,0,0,0,0,0,0,0.0212841814754112,0.0670932756490749,0.0338786233546093,0,0,0,0,0,-0.0260905003248265,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0.0463281975355397,0,0,0,0.173885191315291,-0.0379960586386357,0.056360039903108,-0.13136581411267,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0789936933200033,0.00529208940328928,0,0,0,0.0594378057960256,0,0,0,0,0,0,0.0481202671716622,0,0.0500782260491969,0,0,0,0,0,0,0.0319042082223759,0,0,0,0,0.0334329618629225,0,0
X600985.SH,0,0.0916445692419929,0,0,0,0,0,0,0,0,0.377044760892508,0.0188000664146166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249177641743969,0,0,0.0111806505669528,0,0,0.150008651075175,0,0,0,0,0,0,0,0,0,0.0354743640611773,0,0,0,0,0,0,0,-0.0123539232358112,0,0,0,0,0,0
Change_TY3M,0,0,0,0.198274410248367,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417550926460748,0,0,0,0,0,0,0,0.00794388599611013,-0.339816007979049,0,0.201170134199025,0,0,0,0,-0.0238313856310177,0,0.0455635239236259,0,0,-0.105168142635555,0,0,0,0,0,0,-0.128276095446572,-0.00306015147584538,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0794948900841271,-0.0344970871334253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.303143127924794,0,0,0,-0.317848737807576,0,0
TED,0,-0.164295951907603,0,0,0,0,0,0,0,0.418742240252881,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.523819799265709,0,0,0,0,6.93889390390723e-18,-0.118424327864323,0.216024768578246,0,0,0,0,0,6.93889390390723e-18,0,0,0.250437451571837,0,0,-0.236229345304778,0,0,-0.340969264894032,0,-0.23222419129032,0,0,0,0.166863603230061,0,0,0,0,0.952788007767025,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0.0580501557627555,0,0,0,0,0,0,0,0,-0.0336767758453868,0,-0.0699973351094131,0,0,0,0,0,0,-0.0521395240058958,0,-0.00655947331931652,-0.00617918260246827,0,0,0,0,0,0,0,0,0,0,0.0917831753151998,0,0,0,0,-0.0389029676768574,-0.0262664455464113,8.67361737988404e-19,0.0255601111407592,0,-0.0077219927951186,-0.0537414774827443,0,0,0,0,0,0
