,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600585.SH,X600660.SH,X600886.SH,X601600.SH,X600547.SH,X000792.SZ,X600795.SH,X002466.SZ,X000708.SZ,X601699.SH,X000301.SZ,X002460.SZ,X600010.SH,X600111.SH,X600362.SH,X000983.SZ,X600027.SH,X000877.SZ,X600426.SH,X600803.SH,X600160.SH,X600489.SH,X000786.SZ,X600985.SH,X601991.SH,X002271.SZ,X000630.SZ,X000408.SZ,X000933.SZ,X000807.SZ,X000932.SZ,X600176.SH,X601168.SH,X600348.SH,X600612.SH,X002128.SZ,X600219.SH,X600096.SH,X300037.SZ,X601666.SH,X000027.SZ,X600157.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601699.SH,0,0,0,0,0,0.208564245496395,0,0,0,0,0,0,0,0,0,0,0,0,-0.0692184133578867,0,0,0,0,0,0,0,0,0,0,0,0,0.55444873878068,0,-0.195160690866056,0,0,0,0,0,0,0,0,0,0,0,-0.00648930546039524,0,0,0,0.102011722845425,0,0.00751419044994272,-4.33680868994202e-19,0,0,0,0,0,0
X000301.SZ,0,0,0,0.056229030205212,0,0,0,0,0,0,0,0,0,0.0956664583269607,0,0.0625967871922682,0.203551578064999,0,0,0,0,0.0507169203560993,0,0,0,0,0,0,0,0.0279366707976784,-0.070081020766803,0,0,0,0,0.00541597767068898,0,0.0077027250745732,0,0,0,0,0,0,0,0.0509299069843103,0,0,0,0,0,0.0266074874673516,0,0.0485431166627993,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.733579593100683,0,0,0,0,0,0,0,0,0,0,0.301511024124926,0,0,0,0,0,0,0.0765228226327331,0,0,0,0,0,0,0,0,0,0,0,0,0.0294655355013695,-0.0347406152160183,0,0,0,-0.0102197596938166,0,0,0,0,0,0,0
X600010.SH,0,0,0.118642108540633,0,0,0,0,-0.028421137384113,0,0,0,0,0,0,0,0.0331395214208225,0,0,0.0821519393383615,0,0,0.435956844507129,0,0.0133803208160771,0.0460745792190834,0,0,0,0,0.0285160103270621,0,0,0,0,0,0,0,0,0.016292689556559,0,0,-0.0570508189736775,0,0,0,0,0,0,0,0,0,0.055057587123959,-0.0389992023828005,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131866255547135,0,0,0,0,0.150572422674484,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,2.16840434497101e-19,0.108947033400057,0,0,0,0,0.244029867186242,0,0,0,0,0,0.0432188010956217,0,0,0.0379747955966025,0,0,0.02569043776706,-0.0216086918509822,0,0,0,0,0,0
X600362.SH,0,0,0,0.0655170368806902,0,0,0,0,0,0,0,0,0,0.0523530605614058,0,0,0,0,0,0,0,0.0149552309687445,0,0,0,0,0,0,0,0,0,0,0,0.0740853794472923,0.0389209863370013,0,0,0.0564834796631873,0,0,0.138346304846801,0,0,0,0.3392038761453,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X000983.SZ,0,0.183138374750344,0,0,0.112043888880027,0.173518924124913,0,0,0,0,0,0,0,0,0,0,0.0218230656477668,0.105825114843433,0,0,0,-0.0968505109608628,0,0,0.0779427026584594,0,0,0,0,0,0,0.179488089283383,0,0,0,0,0.0236888920501506,0,0,0,0,0,0,0,0,0,0,0.072738940236649,0,0,0,0,-0.00954958683550235,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.49881524141489,0,0,0,0,0,0,0.721630361724285,0.137671548926379,0,0,0.0593398486900106,0,0.019302583219725,0,0,0,0,0,-0.208836054070264,0,-1.38777878078145e-17,0,0,0.093346261067581,0.0258988706239938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00299160894928258,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0.0131825974496818,0,0,-0.0406696835677727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25358734164425,0,0,0,0,0,0,0,0.285641185832173,0,-0.0997451544801586,0,0.0864204630515238,0,0,0,0,0,0,0,0,0,0,0.039063414967796,-0.036206788666344,0,0,0,0,0,0
X600426.SH,0,0,0.0759704306394415,0.270393916918611,0,0,0,0,0,0,0,0,0.29295479139672,0,0,0,0,0,0,0.136335250647211,0,0,0,0,0,0,0,0,0,0.249938352368837,0,0,0,0,0,0,0.0839738482866019,0,0,0.0763469011890266,0,-0.0806706672126995,-0.0609379170221497,0,0,0,0,0,0,0,0.222274862612139,-0.0357075969114822,0.0464194588438912,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140753531763737,0,0,0,0,0,0,0,0,0,0,0,0.0173138669442312,0,0,0,0,0,0,0,0.114117575379092,0.0467685872329692,0.228107684011629,0,0,0,0,0,0,0,0,0.0906723591812219,0,0,0,0,0.0179679626607262,0.04139046011843,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,-0.0063110963002069,0,0.0297632837633856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.254552181066675,0,0,0,0.0226983950316573,0,0,0,0,0,0,0,0,0,0,0,0.249730024505714,0,0,0,0.213235243958301,0,-0.0346551663377674,0,0,0,0,0.0686599836271804,0,0
X600489.SH,0,0,0.0680090883164973,0,0,0,0,0,0,0,0,0.131047677739961,0.541006208630219,0,0,0,0,0,0.0384012625189049,0,0,0,0,0,0,0,0,-0.128173288932209,0.016780640053604,0,0,0,0,0,0,0,0,0.0379176497420319,0,0,0,0,0,0,0,0.00362469251600648,0,0,0,0,0,0,-0.0059959876077699,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.25802309478499,0,0,0.0399526060903785,0,0,-0.185085561520755,0,0,0,0,0,0,0,0.0425891922907617,0.090271612945387,0,0,0,0,0,0.0261500291236645,0,0.124795444175907,0,0,-0.479018524614182,0,0,0,0,0.403269840566203,0,0.0227494726838282,0.117897700078233,0,0.0579907055990473,0.046985267562988,0,0,0,0,1.38777878078145e-17,0,0,0,0.0215991747875302,-0.0134136552960774,-0.135523256443036,0,0,0,0,0
X600985.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.078912531446455,-0.171234097229586,0,0,0,0,0,0,0,0,0,0,0.0819968122584649,0,0,0,0,0,0,0,0,0,0,0.0460286641801926,0,0,0,0,0,0.0123820942972943,0.716483522138816,0,0,0.0402785050845217,0.00545194007443395,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0.263160518669067,0,0,0,0,0,0,0,0.0255254245066153,0,0,0,0,0,0.0222320843816284,0,0,0.0940111093099648,0,0,0.111441115558827,0,0,0,0,0,0,0.0148855571923455,0,0,0.227179049452959,0.0991875857127059,0,0,0.0220191753896474,0,0,0,0,0,0,0.0911421107442864,0,-0.061232183809877,-0.014793082055552,-0.010063910569068,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,-0.0636477172201555,0,0,0,0,0,0,0.090096221174561,0.353149395141805,-0.0673626629200594,0.119740453758746,0,0,0,-6.93889390390723e-18,0,0.0767262729451381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07606191791433,0,0.424523637620933,0,0,0,0,0,0,0,0,0.200034543695018,0,0,0.0178311094503729,0.00246261534640497,0.0782847296912328,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.433474195870177,0,0,0,0,0,0,0,0.0159580050874228,0,0.0944657686643441,0,0,0,0,0,0,0.0626822195349668,0,0.120227810599661,0,0,0,0,0,0,0,0.0105312959203815,0,0,0,0,0,0,0,0,0,0,0,0,0.0129307707943713,-0.022129342725677,0,0,0,0,0,0
X000408.SZ,0.12838543378811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1651122049442,0,0,0,0.205382933569634,0,0,0,0,-0.156866783402955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0983310549700149,0.0848371749627751,0,0,0,0.0962245523049125,0,0.129418810173489,0,0,0,-0.00421564817412951,0.00475133467989048,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0759528171154023,0,0,-0.0189669767815661,0.413500047756104,0,0,0,0,0.149618880038689,0,0,0,0,0.0773125589588765,0,0,0,0.0592216654200073,0.110969236816607,0.166165661513817,0,0,0,0,0.139384216866576,0,0,0.0962148434246845,0,0,0,0,0,0.103555622560661,0,0,0,-0.0448949651238999,0.000940345429875506,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,-0.0759735558887327,0,0,0,0.617834020452376,0,0,0,0,0,0,0,0,0,0,0,-0.265325784694609,0,0,0,0.00540027970019068,0,0,0,0,0,0.32284584434936,0,0,0,0,0,0,0,0.353928377595971,0,0,0,-0.0424847789215514,0,0,0,0,-0.226256140624283,0,0.0140500705130383,0,0,0,0,0,0
X000932.SZ,0,0,0.0155262815203228,0,0.09942421707211,0,0.0867503197323662,0,0,0,0,0,0,0,0,0,0.0376476140143355,0,0,0,0,0,0,0,0,0,0,0.119585038157814,0,0,0.124545176025389,0,0.0784908795245055,0,0,0,0,0,0,0,0,0,0.401194446955641,0,0,0,0,-0.00936186803801208,0,0,0,0,0.0165813177513198,0.0365995666023246,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163754959054082,0,0,0,0,0.0772321055652494,0.208060006038985,0,0,0.169937126947174,0,0.0359537617722102,0.335750062817583,0,0,0,0,0,0,0,0.0661459071318985,0,0,0,0,0,0,0.0972316560155033,0.0451649835415686,0,0,0.0166045888074141,0,0,0,0.112237633908098,0,0
X601168.SH,0,0.0682866752163357,0.102370560928618,0,0.420365659797446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00393257723705068,0,0,0,0,0,0.120242469547465,0,0,0,0,0,0,0,0.185561928479037,0,0,0.147331406705213,0.0233209801379178,0,0,0,0,-0.0576355822443721,0.0385594366150975,0,0,0,0,0,0
X600348.SH,0,0,0,0,0.0466558199104213,0,0,0,0,0,0.101037608725586,0,0,0,0,0,0,0.398142893486722,0,0,0,0,0,0,0.0296618566526232,0,0,0.0213409268003911,0,0,0,0.0339435954358102,0,0,0,0,0.0427964211555307,0.151478004311927,0.0166816794694813,0.0295725371771437,0.189733065009488,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.0187484930485773,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0.0480569695421156,0,0,0,0,0,0,0,0.102083472380847,0,0,0,0.0653161039608758,0,0,-0.0220025802974876,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.108046510066951,0,0,0,0,6.93889390390723e-18,0,0,0.0662140754138914,0,0,0,0,0.512291040198496,0,0,0,0,0.0407087912931201,-0.0610598005179412,0,0,0,0,0,0
X002128.SZ,0,0,0,0,0.0189354539770572,0.114455950455099,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0152904681789493,0,0,0,0,0,0,0,0,0,0,0,0.027570415233205,0.0900547991119391,0,0,0,0.0811489122674528,0,0.0914000561827654,0,0.0365089270960799,0,0,0,0,0.112595830818567,0.0223334951564334,0,0,0,0,0.00335256619910631,-0.0139407431773201,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000122423239448615,0,0.0793187315405847,0,0,0,0,0,0,0.0676203214491857,0,0.0520048517758352,0,0,0,0,0,0,0,0,0.164677581778922,0.114979081787836,0.0595861022987254,0,0,0,0,0,0.13414591937575,0,0,0,0.0746863865585521,-0.11301901213437,0,0.0234890471784769,0,0,0.000875458424074267,0,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593632999339243,0,0,0,0.0295874646417509,0,0.267079204056557,0,0,0,0,0,0,0.166677175625225,0,0,0,0,0,0,0,0,0,0.248998548091849,0,0,0,0.0419203980600378,0,0,0,0.144466498846263,0,0,0,0,0.0262810260881063,-0.0119597110715571,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0527215338358871,0,0,0,0,0,0,0,0,0,0,0,-0.116149682426384,0.00126149078284923,-0.312922143560063,0,0,0,0,0,0,0,0,0.173967393764322,0.0282764996515479,0,0,0,0.532560876454024,0,0,0,0,0.149137567980127,0,0,0,0,0,-0.0281711651320859,-0.0227957492201227,-0.0369345229397266,0,0,0,0,0
X601666.SH,0,0,0,0.160297021392197,0,0,0,0,0,0,0,0,0,0,0,0,0,0.646395242164415,0,0,0,0,0,0,0,0,0.069695726386961,0,0,0,-0.104124800071638,0,0,0,0,0.139043979647698,0.0544132947893824,0.0391027100354112,0,0,0.043781438057396,0.0880357245556225,0,0,0,0,0.075571034053098,0,0,0,0,0,-0.0162331635927998,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136995676264082,0.173498651164777,0,0,0,0.145784801587853,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103168430688973,0,0,-0.0190838866228059,0,-0.0305100179972621,0.00616484538006471,0,0,0,0,0,0
X600157.SH,0,0,-0.102389873746021,0,0,0,0,0,0,0,0,0.0642775283863163,0,0,0,0.0431894094899492,0,0,0,0,0,0.120749391025478,0,0,0,0,0,0,0.00491150533119359,0,0.0786667423952484,0.00606273017541867,0.0850898310337442,0.0607006636215288,0.0225429069264321,0,0,0,0,0.0395601905828018,0,0.0192069015602171,0,0,0.041568561892375,0,-0.0477490779300385,0.154334387645722,0,0,0,-0.0157035186057264,0.0170202133996744,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.176377090866553,0,0,-0.0140656229689668,-0.520866033619054,0,0,-0.0452489577675637,0,0,0.419568515213959,0,0,0,-0.0702106020311112,0,0,0,0,0,0,-0.250344820378889,0,0,0,0,0,0,0,0,0.291576413955485,0,0,-0.0388228469586381,0,0.153943130077456,-0.161018460096863,1.73472347597681e-18,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.217337573765303,-0.190795703985581,0,0,0,0,0.0110451214451426,-0.417751028498428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121699148810234,0,0,0,0,0,0,0.863431006940462,0,0,0,0,0,0
TED,0,0,0,0,-0.17208055792436,0,0,0,0,0,1.26596197853969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0948766418284644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0882366439345009,-0.23442326220643,0,-0.342098731290451,-0.138545983773514,1.24241817515064,0,0,0,0,0,0,0
RealEstate_excess,0.296036538006166,0,0,0,0,0.077423092425139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0737705845373105,0,0,0,-0.0565059499729007,0.115719863209297,0,0,0,-0.0818760018799599,0,0,0,0,0,0,0,0,0,0,0,-0.25005496232793,-0.119816353648215,0,0,0,0,-0.0131427574416144,-0.0111238953306913,0,0.369648924029294,0,0,0,0
MKreturn,0.162335869270028,-0.164113997095021,0,0,-0.0969673083362152,-0.00123726779756689,0,0,0,0,0,0,0,0,0,-0.014243060931412,0,0,0,0,0.0465693666066982,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0799105729593938,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.045171251276726,0,0,0,-0.0564216050562386,0.0138914965207567,-0.00624306162949733,0.367961533886639,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000508530957607126,-0.000223916010260944,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,-0.066991274241284,0,0,0,0,0.0370239757164637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0663867843239721,0,0,0,0,0,0,0,0.198143846134683,-0.113567400708049,0.159620503147661,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0043899277210237,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00346747349965648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00179234878510922,0,0,0,-0.000690258084482852,-0.00564510696804022,0,0,0,0,0,0,0,0,0,0,0,0,0.00304483714807895,0,0.00372455970982234,0,0,0,0.0194008418938812,0,0
