,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002460.SZ,X600011.SH,X002271.SZ,X600886.SH,X600660.SH,X601898.SH,X600801.SH,X600010.SH,X601600.SH,X600362.SH,X600188.SH,X600352.SH,X600489.SH,X601991.SH,X000786.SZ,X600688.SH,X600795.SH,X600111.SH,X600027.SH,X601992.SH,X600176.SH,X600299.SH,X002466.SZ,X600529.SH,X600426.SH,X002353.SZ,X600315.SH,X600126.SH,X002075.SZ,X000723.SZ,X600219.SH,X002080.SZ,X600516.SH,X000959.SZ,X601158.SH,X002409.SZ,X600612.SH,X600486.SH,X000898.SZ,X000932.SZ,X000883.SZ,X000401.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.063368056062187,0,0,0,0,0,0,0,0.0967892248288318,0.0400764386002926,0,0,0,0.0124331396340381,0,0,0,0,0,0.0543573687394571,0,0,0.0740485855165437,0,0,0,0,0,0,0,-0.0134698975698445,0,0.0174822776280555,0,0,0,0.0517872856115164,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0234238370071142,0.0186079943373855,0,-0.00692382726226069,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0456147203933645,0,0,0,0,0,0.0311983668130429,0,0,0,0,0,0,0,0,0.0455147104897299,0,0,0.0624241719954229,0,0,0,0,0,0,0.0825418597684055,0,0.0299002074235717,0,0.0832231445811519,0,0,0.0512874710529171,0,0,0.00131991690898673,0,0,0,0,0,0,-0.0148676641140239,0.00359712150777489,-0.00556125351843112,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.0829975603076225,0,0,0,0.00454808071006703,0,-0.0589298485134352,0,0,0,0,0,0,0,0.0706932710359909,0,0.0704046186503263,0,0,0,0,0,0,0,0.357776809007195,0,0,0,0.0107731661436474,0,0.0689221851180761,0,0,0.0898629728588679,0,0,0,0,0,0.0105365951602679,0,0,0,0,0,0,-0.0577000012784351,0.00544850005190934,-0.0161053271610816,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.0745854265838937,0,0,0.159327175703333,0,0,0,0.280038901474157,0,0,0,0,0,0,0,0.0238958192411715,0,0,0,0.111757290242029,0,0,0,-0.0155639050414728,0,0,0,0,0.0505880243402885,0,0,0,0,0,0,0,0.0104407023887024,0,0,0,0,0,0.315410879570929,-0.00177443862624619,-0.00105642685731759,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.116090744293219,0,0,0,0,0,0,0,0,0,0,0,0,-0.0599446628965528,0.0738576544006839,0,0,0,0,0,0.0142161443840443,0,0,0,0.316134998045078,0.00914889366958379,0.0124756069951043,0,0,0,0,0,0,0,0,0.110029941344748,0.074813008645563,0,0,0,0,0.0813218843666658,0,-0.00829743121263084,0.00573906698139897,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.130527899437282,0,0,0.166910956701482,0,0,0,0,0,0,0,0,0,0.605683780681992,0,0,0,0,0,0,0,0,0,0.0170739424967264,0,0,0,0,-0.00200257077828276,0,0,0,0,0,0,0,-0.00195384296848997,0.14074300897069,0,0,0,0,0,0,-0.0208195833552688,0.00701701290651307,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.066989800687309,0,0,0,0,0,0.0953589977323323,0,0,0,0,0,0,0,0,0,0,0,0.00935399308703234,0,0,0,0.118601640034863,0,0.101489812076784,0,-0.0577169669201434,0,0.00405885383329731,0,-0.0353094979010664,-0.0172442003794706,0.0327269404436868,0.116500066132824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00408457659828146,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173351284370295,0,0,0,0,0,0,0,0,-0.0852739891730049,0,0.00481500722657425,0,0.0204202503317527,0,0,0,0,0.0967893754797326,0,0,-0.042638864412665,0,0,0,0,0,0,-0.0507691192681439,-0.0155391733451968,0.00377693516345296,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503617081682368,0,0,0,0,0,0,0,0,0.0165420590981336,0,0,0.1752215080386,0.149073090469652,0,0,0,0.0900499100016871,0,0,0,0,0.107794987588153,0,0,0,0.149385259192541,0,0,0,0,0,0,0,-0.0116236894340599,0.00136941494164991,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126316915170733,0.129798163889973,0,0,0,0,0,0,-0.0474879379595259,0.0340453781173923,0.0748884971393403,0,0,-0.100563406359067,0,0,0,0,0,0,0,0.00660426478810072,0,0.119754611035138,0,0,0,0,-0.0543295840141147,0.0255863181076468,-0.0151988617236514,0,0,0,-0.198603056996695,0,0
