,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600188.SH,X000792.SZ,X600111.SH,X600019.SH,X600011.SH,X002466.SZ,X000877.SZ,X002271.SZ,X600010.SH,X601600.SH,X601898.SH,X600660.SH,X000708.SZ,X000301.SZ,X600547.SH,X600886.SH,X600426.SH,X600362.SH,X600176.SH,X000723.SZ,X000408.SZ,X000786.SZ,X600219.SH,X601699.SH,X000807.SZ,X601991.SH,X000983.SZ,X600795.SH,X002353.SZ,X600803.SH,X600096.SH,X002080.SZ,X300073.SZ,X600141.SH,X600688.SH,X000630.SZ,X000825.SZ,X600801.SH,X600157.SH,X600489.SH,X600027.SH,X000932.SZ,X600160.SH,X600486.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.0480510392012167,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0684431960064984,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779958771783658,0,0,0,0,0,0.0437451265762729,0,0,0,0.131657916633931,0,0,0.339936301991549,0,0,0,0,0,0,0,0.0102368649667858,-0.0296914432515563,0,0,0,0.0408255970084161,0,0
X600028.SH,0.146061320863695,0,0,0,0,0,0.0571186986904149,0,-0.0425225574836842,0,0,0,0,0,0,0.00904896330715525,0,0,0,0,0,0,0,0,0,0,-0.00454981570814,0,0,0,0,0,0.00250718593624714,0,0,0,0,0,0,0,0.25926583720931,0.00180248947583795,0,0,0,0,0,0,0.0146078258739407,0,0,-0.00685623013326103,0,0,0,0,0,0,0
X601088.SH,0.202723117792482,0,0,0,0,0,0.0620423074570515,0,0,0,0,0,0,0.0417302967951065,0,0,0,0,0,-0.109741752429368,0,0,0,0,0,0,0,0,0,0.136275476414693,0,0,0.274277256371051,0,0,0,0,0,0,0,0,-0.11444765400763,0,0,0,0.0313481976230428,0.0120539982482334,0,0,0,0,-0.0872223588239343,0.117643389315149,0,0,0,0.0375622390575363,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0250911898774977,0,0,0,0.0361440282252441,0.117047234956608,0.226238141605741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144693122030847,0,0,0,0,0,0.0333065476005045,0,0,0,0,0,0,0,0.0461511181105327,0,0,0,0.0026621505323456,0,0,0,0.0101842455883209,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100436734984201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45741874792272,0,0,0,0,0,0,0,0,-0.00643310171767569,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.150382147741824,0,0,0,-1.6940658945086e-21,0.474546891601674,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115423531288054,0,0,0,0,0,0,0,0,0,0,0,0.0794662468966372,0.265860841805715,0.181867285128318,0,0,0,0.10918911857575,-0.178333138203499,0,0,0,0,0,0,-4.92379912410484e-06,-0.0359666183484694,0,0,0,-0.00413243984231047,0,0
X600188.SH,0,0,0.0834790470084309,0,0,0.131337268354897,0,-0.0270718449811609,0,0,0.201683674368379,0,0,0.056985096308167,0,0,0.0298523548007818,0,0,0,0,0.0139709184012176,0,0,0,0,0,0,0,0.264251124596051,0,0,0.322246436461268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0693889471446387,0.114831035123379,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.345103335190379,0,0,0.243690585194835,0,0,0,0,-0.0454931204006611,0,0,0,0,0,0,0,0,0.323477831397752,0,0,0.0202635505130982,0,0,0,0,0,0.0292175970605609,0,0.0530691301196216,0,0,0,0,0,-0.179296008472469,0,0,0,0,0,0.129435921025484,0,0.0131699847037756,0.0205325842889053,0,0,0,0,0,0,0
X600111.SH,0,0,0.031355815938921,0,0,0.294226235948322,0.00964517898804276,0,0,0,0,0.0160601171376758,0,0,0.102484957116301,0,0,0,0,0.136683079447046,0,0,0,0,0,0,0,0,0,0,0.0787356218891065,0,0,0,0,0,0,0,0,0.175626814549231,0,0,0,0,0,0,0,0,0.0544381250642309,0,0,0.0243641515311539,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.0329493975087489,-0.0254041935386314,0,0,0.134218873034605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00384643041926385,0,0,0,0,0,0,0,0,0.0363246977776435,0,0,0,0,0,0,0.167832860215369,0,0,0.0576391327443235,0.308990026174666,0,0,0,-0.00163237317176085,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0.187407742702593,0,0,-0.036283846986808,0,0.0739233269038635,0,0,0,0,0,0,0,0,0,0,0,0.108549518104458,0,0,0,-0.131794106841153,0,0,-3.46944695195361e-18,0.598977312325085,0,0,0,0,0,0,0,0,0,0,0,0,0.184853740679808,0,0,0,-0.0799466090007942,-0.0294274258329431,0.0424928760889503,0,0,0,-0.00785004753937386,0,0
X002466.SZ,-0.0703120013845383,0,0,0,0,0.744561026146839,-0.0620029308270904,0.198327388808408,0,0,0,0,-0.152683764148778,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0.0849408663070628,0,0,0.151491129004855,0,0,0,0,-0.0472078483670299,0,0.030822392455325,0,0.0330599990247305,0,0,0,0,0,0,0,-0.131932125937799,0,0,0,0,0.0871626541886231,-0.101690631797278,0,0,0,0,0,0
X000877.SZ,-0.100730274139593,0,0,0,0,0,0.105371242119904,0,0,0,0,0,0,0,0.392535653702,0,0,0,0,0,0,0,0,0,0,-0.0376691533893,0.0034592586134238,0,0,0.136758763639214,0,0,0,0,0,0,0,0,0,0,0,-0.0869584512691309,0,0.258466122037571,0,0,0,0,0,0,-0.00376820986832962,4.33680868994202e-19,-0.0121787405460344,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0.189685860135152,0,0,0,0,0,0,0,0,0,0,0,0.0413775402223689,0,0,0,0,0,0.126316625130345,0,0,0.34891693813318,0,0.0600867188274074,0,0.0313006889214385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0495287866743377,0,0,-0.00377521913313586,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.378953454471498,0,0,0.145816525725006,0.0668495114829133,0,0.0155338984262359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188798037292407,0,0.121536944072761,0,0,0,0,0,0,0,0,0,0,0.0203089483008564,0.00747282064942941,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0262061963550157,0,0,0,0,0.087310056916247,0,0,0,0,0,0,0,0,0.126982848970042,0,0.664338286052418,0,0,0,0,0,0,0,0,0.0179363836571092,0,0,0.047250583611237,0,0,0,0,0,0,0.0278193129334699,0,0,0.0010483896906813,0,0,0,-0.02637909024208,0,0
X601898.SH,0,0,0.00944053641243044,0,0,0,0.249913703018937,0,0,0,-0.065306003286821,0,0,0,0,0,0,0,0,0,0.0654319996776328,0,0,0,0,0,0,0,0,0.229938731128753,0.142940175761996,0,0,0,0,0,0,0,0,0,0.0402444613775887,0,0,0,0,0,0,0.213671347572831,0,0,0,0,0.0149454673393976,0,0,0,0.00136475219890448,0,0
X600660.SH,-0.0206376123474071,0,0,0,0,0,0,0,0.0788455141684662,0,0.0694775340745084,0,-0.124151438578357,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.145577231406032,0,0,0,-0.0127649286203341,0,0,0,0,0,0,0.275622724822613,0,-0.0289967635954595,0,-0.000459069092909352,0,0,0,0,0,0,0,0.200285345606876,0,0,0.0406869150012882,0,0,0,0.12821437967577,0,0
X000708.SZ,0,0,0,0,0,0,0.0168752487094773,0,0.0564471914727761,0,0,0,0,0.160334768327502,0.0890696614436697,0,0,0,0,0.127636950846982,0,0,0,0,0,0,0,0,0.123483323538314,0.042984799880356,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0442763529482237,0,0,0,-0.139470940858387,0.10730388033384,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0.0459150082265162,-0.026087819242965,0,0,0.425577653227801,0,0,0.0405537803618477,0.215709723905006,0,0,0,0,0,0,-0.0298853893033023,-0.138331841737368,0,0,0,0,0,0,0,0,0,0,0,0.129237673633111,0,0,0,0,0,0,0,0,0,0.235088172199385,0,0,0,0.0449636757919923,0,0,0,-0.0845893782206934,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00793648003993543,0,0.0174958307802574,0,0,0,0,0,0,0,0,0,0,0.12493599888571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694412303037482,0,0,0,0,0,-0.0276870315923874,0,0,0,0,-0.00768498146645152,0,0
X600886.SH,-0.000517746087622018,0,0,0,0,0,0.0439446411501182,0,0,0,0.0180459800198501,0,0,0.111671757003346,0,0,0,0,0,0.0694272916864533,-0.0329835150702972,0,0,0,0,0,0,0,0,0,0,0.355323836115569,0,0,0,0,-0.0102663527551886,0,0,0,0,0,-0.0306720208798782,-0.0116020411686572,0,0,0.268230317910154,0,0,0,0,0.0130485023509998,0.0129630828493367,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0.187019151158315,0,0,0,0.0287869632070164,0,0,0,0,0,0,0,0,0,0.0503094825138014,0,0,0,0,0,0,0,0,0.068013633808838,0.0450990309361621,-0.0183054125184242,0,0,0,0.242229701966625,0,0,0,0,0,-0.0191085229110626,0,0,0,0,-0.0394931707039782,0,0,0,0,-0.0747475736045372,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153062741719197,0,0,0,0,0,0,0,0,0,0,0.00806492212442719,0.0697058856076346,0,0,0,0,0.0640949389671619,0,0,0,0,0,0,0,0,0.309848376721021,0.0930986944438341,0,0,0,0,0,0,0.114986553035607,0,-0.0148386732975944,0.0297469605275564,0,0,0,0.05665523867202,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0.0591555105218315,0,0.0733643015520049,0,0.0216229070151447,0,0,0,0,0.0719067146818674,0.0417999381990279,0,0,0,0,0,0,0,0.223653163608686,0,0,0,0,0,0,0,0.0569908230372863,0,0.0734171446213138,0,0,0,0,0,0.0754808339529206,0,0,0,0.0612131714022075,0,0,0,0.0160666647756904,8.67361737988404e-19,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0.0386108652089314,0,0.129637094804541,0,0,0,0,0,0,0,0,0,0.0423689276755022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172444004587227,0,0.132826593347512,-0.0385591441565303,0,0,-0.103535103300856,0,0,0,0,0.153524626079663,0,0,0,0,0,0,0.0436946757231268,0,0,0.0856617262014109,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.482446318948802,0.0639645253471108,0,0.066173563938859,0.162816864586223,0,0,0,0,0,0,-0.0457364844306447,0,0.0241919691618581,0,-0.0561099415650328,0,0,0,0,0,0.0447383020157616,-8.67361737988404e-19,0,0,0,0,-0.0881327481351103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0300140716195081,0.0412947974335508,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.166761890724536,0,-0.0757673391340238,0,0.123107527439561,0,0,0,0,0.611568604547118,0,0,0,0,0,0,-0.0663012080344995,0,0,0,0,0.124661588987142,0,0,0,-0.0709441413541084,0.103057828243333,0,0,0,0,0,0,0,-0.0899610309542885,0,0,0,0,0,0,0,0,0,0,-0.0585512935806098,0,0,-0.00222380534873093,0,0,0,-0.0489508057020612,0,0
