,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600547.SH,X600010.SH,X601600.SH,X601898.SH,X601991.SH,X600688.SH,X600660.SH,X600362.SH,X600188.SH,X600886.SH,X600352.SH,X600795.SH,X600111.SH,X000723.SZ,X600801.SH,X601992.SH,X000898.SZ,X600027.SH,X002271.SZ,X600489.SH,X600176.SH,X600516.SH,X000709.SZ,X002460.SZ,X000786.SZ,X000629.SZ,X002466.SZ,X000883.SZ,X600299.SH,X600219.SH,X601158.SH,X000553.SZ,X600808.SH,X000630.SZ,X600583.SH,X600985.SH,X000027.SZ,X600426.SH,X600339.SH,X601699.SH,X000825.SZ,X000401.SZ,X002110.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0741919422163233,0,0,0.0523358690426576,0,0,0,0.0730889443007565,0.0356648472351183,0.115246275477565,0,-3.46944695195361e-18,0,0,0,0,0.0766268989396325,0,0,0,0,0,0,0.0623442821988872,0.155190201621653,0,0,0,0,0,0,0,0.00715409696640758,0,0
X601991.SH,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0.000106329194005999,0,0,0.0220452199247485,0,0,0,0.0222651466314307,0.139903569902983,0,0.168707044477569,0,0,0,0.0686079789255628,0,0,0,0,0,0,0,0,0,0.000504981959480838,0,0,0.0060930150131216,0.0122233263886075,0,0.0324459164426389,0,0,0.0525326248351245,0,0,0,0.026995075963693,-0.0817759352759866,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00733491062685813,0,0,0,0.00798689147025962,-0.000622637641314176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0183907174500923,0,0,0,0.0521406993071498,0,0,0,0,0,0,0.0900054494330704,0.201144820313278,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165299695096347,0,0,0.010662250763423,0.0204258082151884,0,0,0.275241864726612,0,0,0,0,0,0,0.105180635360639,0,0,0,0,0,0,0.0171617571028754,0,0,0,0,0,0,0,0,0,0.0119216049825364,0.069377779495613,0,-0.00808824091318734,0,0,0,0,-0.00129567587686433,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.10253568708161,0,0,0,0,0,0,0,0,0,0,0,0,0.265076852750797,0,0,0,0,0,0,0.0319933567458832,0,0,0,0,0,0,0,0,0,0,0,0.428263522563864,0,0,0,0,0,0,0,0,0.00322916481036721,0,-0.0178886163449721,0,0,0,0,-0.00236130467270426,0,0
X600188.SH,0,0,0.0023714221334867,0,0,0.0156017493538708,0,0,0,0,0,0,0,0,0.113276299402969,0,0.125047396333765,0,0,0,0.0785528269276574,0,0,0,0,0.0451854972213017,0,0,0,0,0,0,0,0,0,0.0250044298655195,0,0,0,0,0,0,0,0,0.243871065002241,0,0.0251332911430151,0,0,0,0,0,-0.0223106704816883,0,0,0,0.0112314598934133,0,0
X600886.SH,0,0,0,0.207873695477332,0,0.00949863612306117,0,0,0,0,0,0,0,0,0,0.0130976115236663,0,-0.0818885041689903,0,0,0,0,0,0,0.121701011870404,0,0.0445565715395744,0.00276074782090351,0,0,0,0,0,0,0,-0.140549586914195,0,0,0.161203637913807,0,0,0,0.0688139944750932,0,0,0,0,0,0,0,0,0.00387465845483807,0.0264213267063003,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.0352691975209242,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0321625464652688,0.544147653415332,0.226916094987491,0,0,0,0,-0.181217903300305,0,0,0,0,0,0,0,0,-0.162419990719353,0,0,0.479579470524561,0,0,0,0.178350652089985,0,0.233641130443198,0,-0.735256620600757,0,0,0,0,-0.088717306066522,0.19440507367056,0,0,0,0.0765354509007378,0,0
X600795.SH,0,0,0,0,0,0,0,0,0.0555965203044559,0,0,0,0,0,0,0.2126935764881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110249276762779,0.0480410315280874,0,-0.00303168761964893,0,0,0.0913926251257623,0,0,0,0,0,0,0,0,0,-0.0192786376559877,-0.0211777261052226,0,0,0,0.0030334527811301,0,0
X600111.SH,0,0,0,0,0,0,0,0,1.07953375595288,0,0,0,0,0,0,0,0,0,0,0,-0.045548451888179,-0.10788823820324,0,0,0,0,0,0,0.0516170480220981,0,-8.67361737988404e-19,0,0.0333819091703662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0587975075639973,-0.113487243581813,0,0,0,-0.122732238340825,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.544324468492861,0,-0.137175095515091,0,0,0,0,0,0.15903371471253,0.0269315472087731,0.381726831816105,0.296444930533473,0,0,0,0,0,0,0.180996059107998,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.387605059984905,0,-0.0166122075684114,0.103152137743702,0,0,0,-0.0506586591673789,0,0
X600801.SH,0,0,0,0.326451534420628,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115013771564347,0,0,0,0,0.0916531254415429,0,0,0.065193680135967,0,0,0.192193823975894,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230766324944216,0,0,0,0,0,0.155609509261582,0.0649456033372788,0,-0.011222311051354,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0318406326350449,0,0.161952134948035,0,0,0,0,0,0,0.0431158363587891,0,0,0,0,0,0,0.0310603635754037,0,0,0,0,0,0.0860880291317729,0,0,0.0847216228404283,0,0,0,0.173104975430935,0,0,0,-0.084611153264964,0,0,0,0.000922962462413104,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0.0477555573191805,0,0,0,0,0,0,0,0,0,0.0314703762825505,0.0277686947530944,0.0637209259757979,0,0,0,0.102178064665451,0,0.0724131622829023,0,0,0,0,0,0.282110796939383,-0.0104951474387093,0.026799187296256,0,0,0.0265306816134824,0,0,0,0,0,0,0,0,0.0277599220087633,0,0,0,0,0,0,0,0,0.0316155769651927,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0.465429976447375,0,0,0,0,0,0,0,0.00181030898158326,0.02320334123826,0,0.0179205329486458,0,0,-0.281021081288073,0,0,-0.000965054796657301,0,0,0,0,0,0,0,0,0.250299795208324,0.0220120677917637,0,0,3.46944695195361e-18,0,0,0,0,0.10258868094099,0,0,0.18645687545377,0,-0.0134677170590028,-0.0520330133968883,0,0,0,0,0,0
X002271.SZ,0,0,0,0.196869124620098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189358591684107,0,0,0,0.119051497896574,0,0.569738390720254,0,0,0,0,0,0,0,0,0.0822652802001091,0,-0.152300398641065,0,0,0,0.0505706481223465,0,0,0,0,0,0.00505238233273392,0,0,0,0,0.041862234013911,0,0,0,0,0,0,0.0545049543999837,0,0
X600489.SH,0,0,0,0,0,0.00141842214356274,0,0.781274452785049,0,0,0,0,0,0,0,0,0,0,0,0,0.0303872066599027,0,0,0,0,0,0,0,0,0,0,0,-0.107921757808396,0,0,0,0,0,0,0.0837474895538453,0,0,0,0,0,0,0,0,0,0,0,0,0.00710523294499678,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.0530375070313643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181546907474401,0.0178060562568917,0,0,0,0,0,0,0.0657845895240745,0,0,0,0,0,0,0,0,0,0.00730800726705991,0,0,0,0.212147902456576,0,0.342363681885697,0,0,0,0.0767892960422251,0.114443161356026,0,-0.0171812177205081,0,0,0,0,-0.00223604787827584,0,0
X600516.SH,0,0,0,0,0,0,-0.268528770291427,0,0,0,0,0,0,0,0,0,0,0,0,0.115178323881956,0.039085435132966,0.176612566276629,0,0,0,-0.109489446149125,0,0,0,0,0,0,-0.00912298120625389,0.933585591377315,0,0,0,0,-0.0659430199526383,0,0,0,0,0,0,0,0,0,0,0,0,-0.144846204211676,0,0,0,0,-0.0513759383647425,0,0
X000709.SZ,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.0159858841651313,0,0,0.0244112739836766,0,0.0131265760246217,0,0.0912071564382671,0,0,0.197709752076758,0,0,0,0.0852212866828578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0288423307764503,0,0.0359189483254967,0,0,0,0,-0.0179004622827614,0,0,0,0,0.0106772673073569,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0192392779836944,0,0.0299729148195589,0,0,0,0,0,0,0,0,0.0608288221489792,0,0,0.0213996423008217,0.0721879833853803,0.851909017910974,0,0,0,0,0.0480671543324427,0,0,0,0,0.0153058508618874,0,0.165696239158794,0,0,0.00406093851758076,0,0,0.00997726431015849,0,0,0,0,0.0196259170152714,0,0
X000786.SZ,0,0,0,0.170440255561701,0,0,0,0,0,0,0,0,-0.00879521168939755,0.184658834216244,0,0,0,0,0,0.192044930223696,0.10561395841258,0,0.000279279738452216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.148839155788893,0,0.0395923913883679,0.0886169301294383,0.0143132460119305,0,0,0,0,0,0.129425981176159,0,0,0.00282446780220378,0.0941117162499683,0,0,0,0.0456178135297095,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.368506511152023,0,0,0,0,0,0,0,0,0,0.0630663415506229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104560148267923,0,0.134318348911811,0,0,0,0,0,0,0.0243186338109805,-0.0391225740233277,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,-0.225085651093144,0,0,0,0,0,0,0,0,0,0,0.0275336554986737,0,0,0.00636173694611047,0,0,0,0,0,0,0,0.142231161763775,0,0.748431609192352,0,0,0,0,0,0,0,-0.0725008742133694,0,0,0,-0.150167901468564,0,0,0.0650026473237118,0,0,0,0,0,0,0,0,0,0,0.000226620842714907,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.2074623204098,0,0,0.460584779825326,0,0,0,0,0,0,0,0.078953646820634,0.103580521216079,0,0,0,0,0,0.0507151456994368,0,0,0,0,0,0,0,0,0.0597179881892089,0,0,-0.0712221538666655,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.000813485329596928,0,0,0,0.0177759283525316,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.211485669513957,0,-0.0393945556802416,0.159899449652652,0.156530930807504,0,0,0,-0.0620318118407524,0,0,0,0,0,0,0,0,0.317356620088095,0,0,0,0.20512801549292,0,0,0,0.0892877237539173,0,0.284916444143367,0,0,0.120372384257628,0,0,0,-0.0591047311916364,0.0433288775300097,0,0,0,0.0482929156241328,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.0194528257774181,0.285441325112701,0,0,0,0,0,0,0,0,0,0,0,0.103602207001326,0.186768471333152,0,0,0,0,0,0.0255752951765502,0,0,0,0,0,0,0.0406177527811761,0,0,0,0,0,0,0.0377808789490207,0,0.0440576420422185,0,0,0,0,0,0,0,-0.0594497177036688,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311856278241609,0,0.14126334154031,0,0,0,2.16840434497101e-19,0,0,0,0,0.080868113743467,0,0.0547505051879698,0,0,0,0,0,0.214255394621157,0,0,0,0,0,0,0,0,0,0.0253511936520622,-0.0480196359856769,0,0,0,0.00836863214991379,0,0
X000553.SZ,0,0,0,0,0,0,0,0.254685415942302,0,0,0,0,0,0,0,0,0.2918434050641,0.102732718445515,0,0,0,0,0,0,0,0.134050764490644,0,0,0.283750288662038,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,-0.0270669832435055,0,0,0,0.221608283965173,0,-0.00693925519008239,-0.049940289813242,0,0,0,-0.053532135676903,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.178656219284846,0.0549355494594553,0,0,0,0.208347414839929,-0.0857531407608298,0,0,0,0,0,0,0,0,0,0,0,0,-0.0336282592431094,0,0,0,0,0,-0.00134969372607309,0,0,0.401749592748989,0,0.145506137770297,0,-0.0193449224614143,-0.0046453179635023,0,0,0,4.33680868994202e-19,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.445391863418801,0,0,0,0,0,0.00872974441475582,0,0,0,0,0,0.00273346977453566,0,0,0,0,0.0233554055694521,0,0,0,0,0,0,0.00866010753967844,0,0,0.0558728563475858,0,0,0.160272526105765,0,0,0,0,0,0,0,0,0,0,0,0.00464867673720718,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493293829474814,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117843341554709,0,0,0,0,0.184747789550581,0,0,0,0.143002857928507,0.0689662748155959,0.0768677798335213,0,0,0.0304740452821097,0,0,0,0,0,0,0.0115796286643705,0,0
X600985.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.641383571125668,0,0,0,0,0.155119633109118,0,0,0,0,0,0,0.037067137937709,0,0.0436203171676726,0,0.128638316866185,0,0,0.0671279337565133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116259899054351,-0.0913210107082167,0,0.464410724429057,0,0.061932276402096,0,0
X000027.SZ,0,0,0,0,0,0.0109217322011182,0,0,0,0,0,0,0,0.00916092864076047,0,0.0112297046622414,0,0,0,0,0,0,0.0314352526019499,0,0,0,0,0,0,0,0,0,0,0.0653957906725872,0,0.092320288248269,0,0,0,0,0.0561202990093828,0,0,0,0.000180761937710446,0,0,0,0,0.04414796508935,0,-0.00956116550182611,-9.16673339183583e-05,0,0,0,0.0018573602972733,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.416819921580987,0,0.158083489504405,0,0.0944452333341035,0,-0.00888813565386838,0,0,0,0,-0.00733703044935499,0,0.28709313093227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.169044848012016,0,0,0,0.241925565234267,0,0.0257237917218367,0.00316014298870937,0,0,0,0.0566218400670575,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.043034536111603,0,0.0137374119226533,0,0,0,0,0,0,0,0,0.123793183048342,0,0.136162118723622,0,0,0,0,0.0262382220348819,0,0,0,0,0,0.266787006365196,0,0,0,0,0,0,0,0,0,0.0286655885548536,0,0,0,0,0.0513921324841784,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00643099920134339,0,0,0,0.145033308358949,0,0,0.152564373614987,0,0,0.040794269429985,0,0,0,0,0,0,0,0.0200545225298549,0,0,0.00111662190720196,0,0,0.157882661849062,0,0,0.0472322822650768,0,0,0,0,0.0779167823744836,0,-0.0237460269878752,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0.0196036862621848,0,0,0,0,0,0,0,0,0,0,0,0,-0.0135236960500162,0.20859257942475,0.0421841279853454,0,0.171979200039839,0,0,0,0,0,0,0,0,0.265873395062262,0,5.42101086242752e-20,0,0,0.00381117500529693,0.153749216652108,0,0.170996337480012,0,0,0,0,0,0,0,0,0.191150389652834,0,0,0,0,0,0.0274139841262372,0,0
X000401.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0994483713916115,0,0.109404239878057,0.0263556319786463,0.458250641309374,0.280833798926901,0,0,0.275860850074926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0820299217421376,0.137751179089246,0,0,0,0.0012851494075022,0,0
X002110.SZ,0,0,0,0,0,0,0,0.0637541605636957,0,0.53708225889144,0,0,0,0,0,0,0,0,0,0,0.0690948616840828,0,0,0,0,0.443195892886961,0,0,0,0,0,0,0,0,0,0.105394051614638,0,0,0.0681935425538555,0,0,0,0,0,0,0,0,0,0,0,0,0.010087551270916,-0.102540950148332,0,0,0,-0.033841130045156,0,0
Change_TY3M,0,0,0,0,0,-0.285904190929855,0.190819627543521,-0.0557185737738689,0,-0.174995663075799,0,0,0,0,0,0,0,0,0,0.0932560378103639,-0.0116318761514311,0.0970597176679708,0,0,0,0,0,0,-0.096538516017223,0,-0.00378274640024268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0688675158301375,0,0.248987573182811,0,0,0,-8.67361737988404e-19,-0.181754923351121,0,0,0,-0.0424353652845946,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.179283436799601,0,0,0,0,0,-0.424647905624335,0,0.079690103171639,0,0,0,0,0,0,0,0,0,0,0,0,0.100799136403004,0,0,-0.324920934269437,0,0,0,0,0,0,0,0,0,0.292256079444507,0,0,0,0,0,0,0.989202998288296,0,0,0,0.0134192573349206,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.371913532607251,0,0,0,-0.0568106034098269,0,0,0,0,0,0,0,0,-0.315190147849845,0,0,0,0,0.247996882672058,0,0,-0.0987012940927675,0,0,0,0,0,0,0.291333331496653,0,0,0,0,0,0,0.189208068677569,-0.136034631157678,-0.473544795727358,0.168596027198915,0,0,0,0,-0.0887764832578922,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00725812890342132,0,0,0,-0.0469969220698492,0,0,0,0,0,0,0,0.0803753235900913,0,-0.150471309675911,0,0,0,0,0,0,0,0,0,0,0,0.043535310686903,0,-0.0220955743740635,0,0,0,0,0,0,-0.0293351601348683,0.0106388665869696,0,0.300776989577704,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0846499121255588,0,0,0,0,0,0,0,0,0,0.0450241562139557,0,0,0,0,0,0,0,0,0,0,0,0.0116731338223293,0,0,0,0.0362410257142483,0,0,-0.0885296465884448,0,0,0,0,0,-5.42101086242752e-20,0,0.367217071314973,0,0,0.0331318020676317,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00110276285743039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000879768024496627,-0.00120308211183749,0,0,0,0.00220201153681098,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0.329803494931948,0,0,0,0,0,0,0,0,0,0,-0.140965122665908,0,0,0,0,0,-0.211670774486722,3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.217082979360146,-0.150298789023022,0,0,0,0,-0.165514726762781,0,0,0,0,0,0,0,0,0,0,-0.147839128585972,-0.81009571120946,0,0,0,0,-4.25201633111657,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00424244659717151,0,0.00783728132187198,0.0097283471894215,0,0,0,0,0,0,0,-0.0163410839191536,0,0,0,0,0,0,0.0143401485083991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0196402757110419,0.0259440840353997,0,0,0,-0.0506965453147626,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00241033186259467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0026728796177333,-0.00624135252140106,0,0,0,0,0.00107351642281824,0,0
