,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600188.SH,X600011.SH,X601898.SH,X600362.SH,X600688.SH,X600660.SH,X300072.SZ,X600795.SH,X002466.SZ,X000898.SZ,X600547.SH,X601992.SH,X601991.SH,X600176.SH,X600886.SH,X600516.SH,X600111.SH,X000786.SZ,X002460.SZ,X000709.SZ,X600157.SH,X601699.SH,X600352.SH,X000825.SZ,X000553.SZ,X600027.SH,X600808.SH,X002271.SZ,X000983.SZ,X000830.SZ,X000959.SZ,X000792.SZ,X002110.SZ,X600583.SH,X600489.SH,X000408.SZ,X600219.SH,X600299.SH,X601158.SH,X002092.SZ,X000630.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600157.SH,0,0,0,0,0,0,0,-0.0156403748236315,0,0,0.00307071350172089,0,0,0.0640679218244062,0,0.000429629265768886,0.0144181217956252,-0.0524060392758105,0,0,0,0,0.00506505948978181,0.0309516286554572,0,0,0,0,0,0,0,-0.0140867562543804,0,0,0,0,0,0,0.0256205473236548,0,0,0,0,0,0,0,0,0,0,-0.013167747259212,0.0193185783201713,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0.2989059138341,0,0,0.0675346408822883,0,0,0,0,0,0,0,0,0,-0.0303352281363727,0,0.036875928191314,0,0,0.0180838193793302,0,0,0,-0.0744496188074399,0,0,0,0.062340964637375,0,0.400166269765896,0,0,-0.0378050213207912,0.113266550300582,0,0,-0.0339119752402978,0,-3.46944695195361e-18,0,0,0,0,-0.0292051084611223,0.0361720094492101,0,0,0,0,0,0
X600352.SH,0,0,-0.00419106160228683,0,0.152615341735653,0,0,0.189891044579938,0,0,0,0,0,0,0,0.102189805089278,0,-0.0525805791938088,0,0,0,0,0,0,0,0,0,0,-0.0987585372309911,0,0,0,0,0,0,0,0.0293740327347345,0,0,0.0637213930632003,0,0,0.0150179009442162,-0.296836475683248,0.096889171212033,0,0.212490024685305,-0.243163758911113,0,0.00924459726232563,-0.0360599626894633,0,0,0,0,0,0
X000825.SZ,0,0,0,0,-0.0530731515587852,0,0.336169200272753,-6.93889390390723e-18,0,0,0.0106505155824236,-0.0155852744344766,0,0,0,-0.0185388950083665,0.170994292998001,0,0,0,0,0,0,0.0588523003071324,0,0,0,0,0,0,0,0,0,0.246836285313456,0,0.0140990057738463,0,0,0,0,0,0,0,0,0,0,0.282601052464012,0,0,-0.0363024700213368,0.0536589146489449,0,0,0,0,0,0
X000553.SZ,0,0,-0.0365420440925773,0,0,0.204934194201137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879498767364284,0,0.196515684319208,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203213720536488,0,0.245449031085571,0.0170109899654956,0.0872645651159684,0,0,0,0,0,0,0,0,0.0220677933311101,-0.0351553646877252,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.162163213458691,0,0.0198233218331067,0.366233680467312,0,0,0,0,0,0,0.0482649437887909,0,0,0,0,0,0,-0.0196470489942613,0,0,0.0538276185393638,0,0,0,0,0,0,0,0,0,0.0579513801114785,0,0,-0.0231425906468015,-0.0388646025819391,0,0,0,0,0,0,0,0,0,0.0217109903982559,-0.0154759401033878,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.175837103044305,0,0,0,0,0,0,0,0,0.357132557004339,0,0,0,0,0,0,0.282166914840301,0.0320104506317662,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.0886904588610868,0,0.0610368174612427,0.0868990719569848,0,0,0,0,0,0,0,0,0,0.00780106776394852,0.00386203209212069,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.249182033675998,0,0,0,0,0,0,0,0,0,0.0364670890368244,0,0.186824224460002,0,0,0,0.0450743041670971,0.0456681910303542,0,0,0,0,0,0,0.00771273034270481,0,0,0.0471288629088939,0,0,0.0609003602084931,0,0,0,0,0,0,-0.052746343414323,0.0304425092972427,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.272034976341203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0804424954540763,0,0,0,0,0,0,0,0.355165283502624,0,0,0,0,0,0,0,0,0,0.0165732154339169,0,0.0501342745029406,0,0,0,0,0,3.46944695195361e-18,0,0,0.00914339037554175,0,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0593256111407457,0.155971692877458,0,0,-0.0627791339898097,0,0,0.0461842667074,0,0,0.318990249461486,0,0,0,0.263343324422759,0.465142703758902,0,0,0,0,0,0,0,0,0,0.0511017252584765,0.0164245085254663,0,0,0,0,0,0
X000959.SZ,0,0,0,0.0367221339622841,0.0202102814442752,0.0318295144045659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12792731525545,0,0,0,-0.00374924302748539,0,0.586566042979642,0,0.0228619415773686,-0.0442762178791017,0,0.120080658146818,0,0,0,0,0,0,0,0.0213422914364311,-0.0920935168076331,0,0,0,0,0,0,0,0,-0.0296479637201881,0.0285296856972846,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178228181927456,0,0,0,0,0,0.689442540998385,0.0615473692869826,0,0,0,-0.0721544230841749,0,0,0,0,0,0,0,0,0,0,0,0.500935737573211,0,0,0,0,0,0.303473238636063,0,0,-0.0312151023657672,4.33680868994202e-19,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.282438129699937,0,0,0,0,0,0,0,0.109972086006179,0,0,0,0,0,0,0,0,0,0.0993514050722495,0,0.005539553428004,0.427731486144894,0,0,0,0.112053499676101,0,0,0,0.408379914374363,0,0,0.0993673083110079,0,-0.220902315557383,0,0,0,0,0,0.192958228338776,0,0,0,0,0.0823375437270102,-0.0568298529226533,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0.0198318700852733,0,0,0,0,0,0,0,0.122834357122695,0,0.0774573815613321,0,0,0,-0.00979206606635235,0,0,0,0,0,0,0,0,0,0,0.0425996238965639,0,0,0.0613600812213495,0,0,0,0,0,0,0,0,0,0,-0.00167857534046355,-0.04267305131195,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0.171427258318703,0,0,0,0,0,0,0.346540915483706,0,0,0,0,0.0167647084852391,0,0,0,0,0,0,0,0,0.0699698207583799,0,0,0,0,0,0,0.00859232462494701,0,0.0104611950566728,0,0,0,0,0,0.0427981816776999,0,0,-0.0013919115866466,-0.016578936313521,0,0,0,0,0,0
X000408.SZ,0,0,0.0963995003746835,0,0,0,0,0,0,0,0,0,0.080208412614362,0,0,0.0130190140663108,0,0,0,0,0.0917115322201202,0,0.0158548990662186,0,0,0.0919585036797301,0,0,0,0,0,0,0,0,0.0746597807465616,0,0,0,0.21766564869727,0.113418874651392,0,0,0,0,0,0,0,0,0,0.00692773463203031,0,0,0,0,0,0,0
X600219.SH,0,0,0,0.107760294353877,0,0,0,0.0515512888964799,0,0,0.0441600979718648,0,0,0,0,0,0,0,0.103600721537515,0,0,0,0.081766426829276,0,-0.0545655205421189,0,0,0,0,-0.0518142867369877,0,0,0,0,0,0,0,0,0.137322108731071,0,0,0,0,0,0,0,0,0,0,0.00183736655411444,-0.00695119995999148,0,0,0,0,0,0
X600299.SH,0,0,-0.0131484262658975,0,0,0,-0.284880032246002,0.0127131806287181,0,0.377989241534191,0,0,0,0,0,0.101212229293172,0,0,0,0,0,0,0.0421922197163949,0,0,0,0,0,0,0,-0.098015523363634,0.213428224051433,0,0,0,0,0,0,0,-0.0304183261995813,0.0945343632612931,0,0,0,0,0,0,0,-0.202077022931579,0.002421005780823,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0109799982295755,0,0,0,0.0338774310390512,0,0.034465379108152,0.180986263389508,0,0,0,0,-0.0298164101237376,0,0,0.0282120790971524,0,0,0,0,0,0,0.0339102125964622,0,0,-1.0842021724855e-19,0.00241346689618044,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0.00145437251846839,0,0,0.0431219453510221,0,0,0.0942599104237099,0,0,0,0,0,0,0,0,0,0.28833294972107,0.0711523741142484,0,0,0,0,0,0.0565447282905367,0,0,0,0,0,0,0,0.174110362191983,0.0724582605791979,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0121535872675253,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.0529251709684625,0,0,0.237973815601301,0,0,0,0,0,0,0,0,0,0,0,0,0.0193232789859412,0,0.00431198852453762,0,0,0.0104822543882195,0,0.0183069935969561,0,0,0,0,0,0.0141827124562571,0,0.0369538484906527,0,0,0.171564791298763,0,0,-0.0472678658252445,0,0,0,0,-0.00200541310900758,0,0,0,0,0,0,0
Change_TY3M,0,-0.142822434070135,-0.0103289191585438,0,-0.0399615473452328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0673559440632382,0,0,0,0,0,0,0,0,0,0,0,0.0413621188220542,0,0.0318840016266773,0.180543911040164,0,-0.037665026432183,0,0,-0.225318216707403,0,-0.0671244239052844,0,0,0,0,-0.00812229255137356,-0.0303477565732477,-0.16608853161552,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.174954839249246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4619257035456,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.0769719411576283,0,0,0,0,0,0,0,0.010037630219881,0,0,0,0,0,0,0,0,-0.139387981603701,0,0,0,0,-0.093264326508629,0,0,0,0,0,0,0,0,-0.00574201129183404,-0.0544891438594872,0,0,-0.19796976611104,0,0,0,0,0,0,0.452481146388109,0,0,0,0,-1.85864413199791,0,0
RealEstate_excess,0,0,0,0.217298030644416,0,0,0,-0.0818763424701038,0,0,-0.0437620044914296,0,0,0,0,0,0,0,0,0,0,0,0.197496234419223,0,0,-1.73472347597681e-18,0,0,-0.0565127525299788,-0.0789705973712505,0,-0.0622614280734161,0,0,0,0,0,0,-0.00366581599542867,0,0,0,-0.116937527604514,0,0,0,0,0,0,-0.0152818792652001,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0.14047538424144,0,-0.0272571256709733,0,0,0,0,0,0,0,0.0179466578366313,0.0393021388019439,-0.0790668905435983,0,0,0,0.118591852037058,-0.00430968379710388,0,0,0,0,0,0,0,0,0,0,0,0,-0.0251552285034572,0,0,0,-0.0204927345939619,0,-0.0419555136134129,0,0,0,0,-0.00752532230874502,0.0109260443869293,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00243546489222481,0,0.000886308281913516,0,0,-0.000156616075709414,0,0,-0.00022739452755689,0,0,0,0,0,0,0,0,9.95147198736467e-06,-0.000552382494642943,0,0,0,0,0,-0.00104874870768434,0,0,0,0,-0.00279183413082896,0.0060831907227825,0,0,0,-0.00310780178365221,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509409583750338,0,0,0,0,0,0,0,0,-0.0131170356899872,0,0,0,0,0.0140277871355645,0,0,0,0,0,0,0.00474554039122037,0,-0.0303470308093985,0,0,0,0,0,-0.0167105629108948,0,0,0,0,0.0469156210388305,-0.0709287199363678,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158580898922822,0.00274159415494398,0,0,0,0.0104223054437702,0,0.0187745723406685,-3.67179536517019e-05,0,0,-0.00830748739206102,0,0,0,0,0,0,0,-0.00262839301718918,0,0,0,0,0.00176357256271253,0,0,0,0,0,0,0,-0.0203781318921931,0.0389361609389485,0.00968372215387699,0,0,0,0,0
CarbonVol_Hubei,0,0.013609837245589,0,0,0,0,0,0,-0.00989162938105349,0,0,0,0,0,0,0.00198885747778846,0,0,0,0,-0.00610417710397174,0,0,0,0.00290219577621487,0,0,0,0.00912160021818545,0.00184165471620155,0,0,0,0,0,0,0.000914578670068389,0,0.00656559895427126,0,0,0,0,0,0,0,0,0,0,0.00499390756372869,-0.0283798877260964,0,0,0,0,0,0
