,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002460.SZ,X002271.SZ,X600801.SH,X600886.SH,X601898.SH,X600010.SH,X600660.SH,X601600.SH,X600362.SH,X600489.SH,X600188.SH,X600352.SH,X600688.SH,X000786.SZ,X601991.SH,X600027.SH,X600111.SH,X600795.SH,X601992.SH,X600176.SH,X600299.SH,X600126.SH,X002075.SZ,X600426.SH,X600486.SH,X000723.SZ,X600529.SH,X600315.SH,X002466.SZ,X601158.SH,X002353.SZ,X000401.SZ,X600516.SH,X600219.SH,X600612.SH,X000898.SZ,X000932.SZ,X000553.SZ,X000883.SZ,X002409.SZ,X000709.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0169772443386325,0,0,0.0167862378062299,0,0,0,0.0240201696799572,0,0,0.0366747870725877,0,0,0.0863936041399657,0.069319432009027,0,0,0,0,0,0.102439468495115,0,0,0.0119979767345481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181887956097507,0,0.0256512733713528,0,0,0,-0.021964368599713,0,0,0,0,0,0
X600028.SH,0.0584054295516749,0,0,0,0,0,0,0,0.0239599474134763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132733507607881,0.134550688715262,0,-0.0137736197492124,0,0,0,0,0,0,0,0.00296169633626769,0,0.0585036697524663,0,0,0,0,0.0439374984896342,0,0,0,0,0.00848076285598398,-0.0103438079014046,0,0,0,0,0,0
X601088.SH,0,0,0,0.228404111754882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506197757256443,0,0,0,0,0,0,0,0,0.0106421627645716,0,-0.0161970891559034,-0.141497912602872,0,0,0,0,0,0.09834674032386,0,0,0,0,0,0,0,0,0,0,-0.0732679432974005,0,0,0.00463448928871945,-0.012165918651488,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.226961811076906,0,0,0,0,0,0.0146051034561339,0.470037967712328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.041539543346147,0,0,0,0.053730007166106,-0.0314902690055367,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0488611915847894,-0.00600860375343353,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0.00169023383877354,0,0,0,0.000321457159483028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0927580023875904,0,0,0.240317625830792,0,0,0,0,0.130001919684291,0,0.037964306583133,0,0,0,0,0,0,0,0,0,0,0,0.0278792472019358,0.0171437961165766,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,-0.000718907307499345,0,0,0,0,0,0,0,0,0.747656520558533,0,0,0,0.122663282259559,0,0,0,0,0,0,0,0.0018206548567358,0,-0.0488257974021885,0,-0.0508717246376269,0,0,0.0467970862423829,0,0,0,0,0,0.373345429983162,0,0,0.0548498383277811,0,-0.0158385203782534,0,0,0.00802801429000654,0.0270646232108163,0,0,0,0,0,0
X600019.SH,0,0,0.0324496430781398,0,0.17667323936187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0894173054040407,0.141555755243476,0,0,0,0,0,0.0110840404709697,0,0,0,0.0134909959488986,0,0,3.46944695195361e-18,0,0.0120682002722801,0,0,0,0,0,0,0,0,0,0,0,0,0.0141683112058826,0.0128232211052659,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0.203246253894953,0,0,0,0,0,0,0,0.0349129437324411,0,0,0.0886763785269475,0.106340812465878,0,-0.0582735935582194,0,0,0,0,0,0.0743782935350712,0.05807447438889,0,0,0,0,0,0,0,0.200199812618812,0,0,0,0,0,0,0,0,0,0,-0.0692413284699143,-0.00503306558713427,-0.0410022429764641,0,0,0,0,0,0
X600011.SH,0,0,0.269502940829592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284480077461384,0,0,0,0,0.0888501449177756,0,0,0,0,0.0187729402234455,0,0.0654327265699937,-0.0482136837660553,0,0,0,0,0,0.065395945569101,0,0,0.0676334505891767,0,0,0,0,0.00155880007506433,0.00644981228079196,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0486675876673001,0,0,0,0,0,0,0,0,0,0,0.43784952771867,0,0,0,0,0,-0.0404250165209771,0,0,0,0,0,0,0,0.111355001925082,0,0,0,0,0,0.268136197852993,0.0141216973003805,0.0454184405513588,0,0.00973313545476425,0,0,0,0,0,0,0,0,0.135470617343809,0,0,0.0154099033381465,-0.00184126698262612,0,0,0,0,0,0
