,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601600.SH,X601898.SH,X600795.SH,X601991.SH,X600362.SH,X600027.SH,X600188.SH,X600111.SH,X601992.SH,X600157.SH,X600886.SH,X600623.SH,X600299.SH,X600547.SH,X600660.SH,X600489.SH,X000709.SZ,X000792.SZ,X601158.SH,X600352.SH,X600583.SH,X002466.SZ,X600309.SH,X000898.SZ,X000629.SZ,X000539.SZ,X000883.SZ,X000630.SZ,X000027.SZ,X000060.SZ,X002075.SZ,X000959.SZ,X000983.SZ,X600021.SH,X601699.SH,X600022.SH,X002470.SZ,X300072.SZ,X000012.SZ,X600176.SH,X600578.SH,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0.0603637490223963,0,0,0,0,0.0422122949027833,0,0,0,0,0.101719299799193,0,0,0.11854092725858,0,0,0,0,0,0,0,0,0,0,0.192135410279619,0.0117592874666012,0,0,0.0515105040820534,0,0,0.0493908803640593,0,0,0,0,0,0,0,0,0.0369360996313962,0,0.0293370990147965,0,0,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0317893845887543,0,0,0.126365642135339,0,0,0,0.0290324385409726,0.229203616934937,0,0,0.100368397047154,0.0184189244753533,0.0168205581987932,0,0,0.102298556946439,0,0.146115735375412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160289035312358,0,0,0,0.0134714596863332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169931909275339,0,0,0,0,0.138268247099949,0.26832902591885,0,0.0431671292029875,0,-0.07244810809914,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.0428130879017653,0,0,0,0.00583853793107632,0,0.136877970358433,0,0.305076181510828,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0435353237396555,0,0,0.091471015549781,0,0.0228442641566716,0.000987684766833573,0,0,0.0849130045289265,0,0,0.0389864614413038,0,0,0.00803247669955095,0.0260670814620241,0,0,0,0,0.0592741321722006,0,0,0,0,0,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.0436051283182931,0,0,3.46944695195361e-18,0,0.0952065792074548,0,0,0,0,0,0,0,0,0,0.046584693640953,0.0796552521793796,0,0,0,0.14247020425496,0.152974674730253,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.135399145288854,0,0,0.211195871213569,0,0,0,0,0,0,0,0,0,-0.0168140716916202,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.104841524614945,0,0,0,0,0.02434460528417,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.0874469609015307,0,0,0.168413942223454,0,-3.46944695195361e-18,0,0.0113578031680284,0.0594631671877441,0,0,0.190578994305591,0,0.147829901781574,0,0.0109873827242889,0,0,0,0,0,0,0,0.091894539806964,0,0,0,-0.0314454405345719,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0.119431286167542,0.123799529989433,0,0,0,0,0,0,0,0,0.220446999893945,0.111451885082563,0,0,0,0,0,0,0.240611579990895,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.0558232560064123,-0.0198723984945175,0,0,0,0,0,0,0,0.0201364009793414,0,0,0,0,-0.0652756197611601,0.0312525039352562,0,0,0,0,0,0
X600157.SH,0,0,0,0,0.114985089254699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242485558602568,0.0168726932865657,0,0,0,0,0,0.177870333282433,0,0,0,0,0,0,0,0,0,0.149381937372888,0.0689613848019607,0,0,0,0,0,0.315049386153823,0.101417801075087,0,0.0790798303301653,0,0,0,0,0.00627211101340898,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0.0777329580932619,0,0,0,0,0,0,0,0.113652891590618,0,0,0.0892308749500604,0,0,0,0,0.0829722264605627,0,0.0761452685409603,0.111924815601284,0,0,0,0.0238551493145227,0,0.118204517620301,0,0,0,0,0,0.0133355628866821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,-0.22351318611342,0,0,0,0,0,0,0,0,0,-0.0169400829819637,0,0,0,0,0.159113356857482,0,0,0.212629494678392,0,0,0.0910857556987783,0,0,0,0,0,0,0.0603581815678819,0,0,-0.322182473192312,0.188175676153151,0,0.727933931072519,0,0,0,0,0,-0.0307297150326592,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117845198311655,0.0895821815849983,0,0.135190685671991,0,1.73472347597681e-18,0,0,0,0,0.225386297431894,0,0,0,0,0,0,0,0,0.252117177720337,0,0,0.0859052385486724,0,0.0105509091427772,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0342371416069397,0,0,-0.0268847759266231,0,0,0,0.940007011146609,0,0,0,0,0,0,-0.0815468852659261,0,0.00402510090420571,0,0,0,0,0.286411815604977,0,0,0,0,-0.0935791646285699,0,0,0,-0.0409778104040097,0,-0.00738278145041536,0,0,0,-0.0114814430169257,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.128203475141748,0,0,0,0,0,0.078405772147886,0,0.00711221872958493,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0489990319472109,0,0,0,0,0,0,0,0,0,0.0408259864330095,0,0,0,0,0,0,0,0,0,0.0861010704501439,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.636578323984847,0,0,0,0,0,0.121694212615994,0,-0.0127061886400204,0,0,0,0,0,0,0,0,-0.0351518294066332,0.156714555917803,0.0462889998760038,0,0,0,0,0,0,0,0,0,0,-0.0144023711461543,0,0,0.033309511418504,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.16460969292424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542170159307308,0,0.455134963180049,0,0,0,0,0,0.0819644649603542,0.0270061449882169,0.0335637435052106,0.0176270975531489,0,0.0444387954631681,0.181777129238011,0,0,-0.116237561902384,0,0,0,0,0.0262743358285168,-0.0388871922124671,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.197068345142556,0,0,0,0,0,0,0,0,0,0,0,0.00500618425363099,0,0,0,0,0,0,0,0,0.0509592960347425,0.0192147197339571,0.122361363383533,0,0,0,0,0,0,0,0,0.0661796324853449,0,0.0743351966371474,0,0,0,0,0.191905002449895,0,0,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203848862077575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543119750980473,0,0.0169131215979171,0,0.136464241004677,0,0,0.0842694341680896,0.209119080495163,0.12129722208092,0,0,0,0,0,-0.0137899107481832,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0350006212047033,0,0,0.0657664955952085,0,0,0,0,0,0,0,0.0662724050603016,0.000920891261715874,0,0,0,0,0.0959100456371521,0,0.0901729954720351,0,0,0,0,0,0.204115834243038,0,0.307840749808838,0,0.0127251586235896,0,0,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0.179788309679508,0,0,0,0,0,0,0,0.0437825777735967,0,0,0.0978029978463053,0,0,0,0,0.104029410117851,0,0.116791303112962,0,0,0,0,0.105479068778367,0,0.0293727774916921,0,0,0.0104467493717084,0,0,0.0237643106478106,0,0,0,0.114936373355847,0,0.021699485534558,0,0,0,0,-0.0164940492066944,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.216084246476918,0,-0.325129621307715,0,0,0,0,0,0,0,-0.24801682881008,0,0,-0.0149786878639014,-0.561722063047297,0,0,0.232587394558811,0.118057021462174,0,0,0,0,0,0,0,0,0,0.800986969793454,0,0.325678653685558,0,-0.0432252240717619,0,0.227157197321112,0,0,0,-0.0762650986032981,0,0,0,0,0,-0.122183821822078,0.124519122484303,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0.0265784994579647,0,0,0,0,0,0.0805086392621006,0,0,0,0,0,-0.0106623424256614,0,0,0,0,0,0.0849726308063182,0,0,0,0.0907784043585869,0,0,0.101009335106434,0,0,0,0,0,0,0.134292795260283,0,0.116009746646845,0,0,0.0755604595782591,0,0.0228808589789227,0,0,0.129006100784295,0,0,0.0317431159525278,0,0,0,0,0,0
X000898.SZ,0,0,0,0,3.46944695195361e-18,0.0994636146941136,0,0,0,0.140554897412809,0,0,0,0,0.029552834692808,0,0,0,0,0,0,0.0335257760605038,0,0,0.504570676034588,0,0,0,0,0,0,0,0,0,0,0,0,0.0945208927262641,0.076505789269276,0.0148252566896457,0,0,0,0,0,0,0,0,0,0,0,0,-0.035251516781732,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.243119408228108,-0.047001839688261,0,0,0,0,0.381170200445956,0,0,-0.15733051790556,0.163643196592469,0,0.225809106747058,0,0.0722146773544312,-0.1132944598088,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0.068624182181691,0,0,0.0479305670051412,0,0,0,0,0,0,0,0,0.0435388344238481,0,0,0.103121355968438,0,0,0,0,0.0109856289818191,0,0.133166918976893,0,0,0,0,0.0766166874070022,0,0,0,0.0595698348585784,0.0740797474275114,0,0,0,0.15237135604697,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851796227430471,0.0892859327619933,0,0,0,0.0389166359311634,0,0,0.0296918504330827,0.339590088827341,0.0234979730369051,0.0437914324259862,0,0.0226186576890177,0,0,0.167335583735335,0,0,0.0485968538196827,0,0,0,0,0,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.00246387383013718,0,0,0,0.0172519900271547,0.125938566982662,0,0,0,0,0,0,0,0.171611831152288,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.114011037525203,0,0,0.149593830963678,0,0,0,0.00101862251815193,0.125807768821086,0,0,0,0,0,0,0,0,0,0.0146140831766215,0,0,0,0,-0.00246058642905018,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211722603856673,0,0,0.0211856766933385,0,0,0,0,0,0,0.221108828169998,0,0,0,0,0,0.000705050941652102,0.0616316385984636,0,0,0,0,0,0,0.178382662248473,0,0.042230144034446,0.0836813652622956,0,0.0422216269588815,0,0,0,0,0,-0.0223101908480091,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121667987478439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0392102782494745,0,0.163586971207051,0,0,0,0,0,0,0,0,0.167788441372899,0.281750339048931,0,0,0,0,0.0683369919300329,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0
X002075.SZ,0,0,-0.0708052786724167,0,0,0.367227593522424,0,-0.220376462095135,0,0,0,0,0,0,0,0,0,0,0,-0.127876703368225,0,0,0,0,0,0,0,0,0,0,0,0.0431964054593539,-0.261673689650251,0,0,0,0,0,0,0.0885570982209356,-0.11735847245646,0.22858974781369,0,0,0.201825814926193,-0.0691872521328719,0,0,0,0,0,0.265286790142604,-0.252163258027458,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.911028722466417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117464532590469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00319645779750236,0,0.111836364428711,0,0,0,0,0,0,0,0,0,0,0,0.0158447308857457,0.125545820662589,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.0329109224911805,0,0,0,0,0,0,0,0,0,0,0,0.3032836391512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637376838742177,0,0,0,0,0.0816516233892407,0.0338034479445472,0.067401266613309,0,0,0.421563707667881,0.0866025448114391,0,0,0,0,0,0,0,0,-0.0337760944575409,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283599859605084,0,0,0,0,0,0.150819259318704,0.294707670150922,0.0674250286178628,0,-3.46944695195361e-18,0,0,0,0.117087280486387,0,0,0,0,0.129865805350611,0,0,0,0,0,0.0298882472279528,0,0.134777564349672,0,0,0,0,-0.0329074446451054,0,0,0,0,0,0,0
X601699.SH,0,0,0.0812056544833288,0,0,0,0,0,0,0,0,0,0,0,0.304836304804776,0,0,0,0,-0.0333606790648872,0,0,0,0,0.195008488665194,0,0,0,0,0,0,0,0,0,0,0,0,0.0127707672961621,0,0.0375473342507375,0.323713814603297,0,0,0,0,0,0,0,0,0,0,-0.033264981722285,-0.0174780049283415,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0.114548377383825,0,0,0,0,0,0,0,0,0.159994378531112,0,0,0,0.0784116505478535,0,8.67361737988404e-19,0.0108382754979722,0,0,0,0,0,0,0.263096679750713,0.131942660261128,0,0,0,0.113738755565892,0,0.00872523633877398,0,0,0,0,0,0,0,0,0.019436040891162,0,0,0,0,-0.00101505647409961,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.199034493916414,0,0,0,0,0,0,0,0.214768560359401,0.235926249855779,0,0,0,0,0,0.0977689460700929,0,0,0,0.0863612039303509,0,0.0586210190740599,0,0,0,0,0,0,0,0.0421903377723975,0,0.0686906859995313,0,0,-0.0107542071567751,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155993074429931,0.109339121883651,0,0,0,0,0,0.367478579940637,0.0342654326200814,0.229525713828263,0,0,0,0,0,0,0,0,0.167388266562159,0,-0.174204399234102,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.0648996076793338,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0.279584822019762,0,0,0,0,0,0,0,0,0,0.239795635119204,0.157435788542306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065840877138535,0.205498556487907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196010700178437,0,0.174966484872163,0,0.0598738800855087,0,0.148779599671836,0,0,0,0,0,0,-6.93889390390723e-18,0.111310573834992,0,0,0.0104961373922256,0,0,0,0,0,0,0,0,0,0,0,0.219399321622296,0,0.0912080975400605,0,0,0,0,0.034194431213547,-0.0169483032923394,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166019807430701,0.26512340878622,0,0,0,0.208087988283421,0,0,0,0,0,0,0,0,0,-0.0117776343731106,0,0,0,0,0,0,0,0,0.0658302367995144,0,0,-0.216545742757599,0,0.138356629019173,0.153433499205095,0,0,0,0,0,0,-0.0877549256607656,-0.0299205580423387,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106744789973788,0,0,0,0,0,0,0,0,0,0,0,0,0.106022683095921,0,0,0.213939834055763,0,0,-0.0562569511287674,0.0605456158099427,0,0,0,0,0,0,0.130926384898381,0,0,0,0,-0.0749480406359955,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110159514247507,0,0,0.151886777246082,-0.0510719253051404,-0.0330244290453388,0,0,0,-0.0257731593863677,0,0,0,-0.00779167569458142,0,0.0376850569802005,0,0,0,0,0,-0.108387754824251,0.0203168520783015,-0.0793106841681607,-0.100574476395899,0,0,0,0,0,0,0,0,0,0,0,-0.025353039343328,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.0908892524408979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.040802108170439,0,0,0,0,0,0,0,0,-0.526656840657927,0,0,0.489433595162119,0,0,0,0,0,0,0,-0.0306030841654055,0,0,0,0,-0.0835084873584433,0.141383200365142,0,0,0,0,0,0.634242984606427,0,0.169471756685166,0,0,0,0
TED,0,0,0,0,0,0,0,0.319387518771077,0,0,0,0,0,0,0,0,0.2210165836355,0,0,0.175206046394102,-1.12546324291072,0,0,0,0,0,0,0,0,-0.419987977664981,0,0,0.162741438282047,0,0,0,0,-0.143642279861415,-0.0217362409419165,0.50822326182199,0.445765650453995,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.296934295855629,0,0,-0.181170897880797,0,0,3.24535829420394,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0489792900993862,0,0,-0.107006538102274,-0.090518669846137,0,0,0,0,0.0152264482665899,0,0,0,0,0,-0.204809346846898,0,0,0,0,0,0,0,0.0761220249271551,0,0,0,0,0,0,0,0,0,0,0,-0.0543816800393876,0.064295584961408,0,0.0808948684855244,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01974988385038,0,0,0,0.0244252271921173,0,0,0,0,0,0,0,0,-0.0383898064950364,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.133083801925077,0,0,-0.176201676902153,0,0,0,0,0,0.0550966448668087,0.013098544015957,0.839654863415987,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00467652868211539,0,0,0,0,0.0038562514722081,0,0.00915575941913874,0,0,0,0,0,0,0,0.00425903974164582,0,0,0,0,0,0,0,0,0,-0.00551432318192623,0,0,0,0,0,0,-0.002615958270296,0,0,0,0,0.0182682670898108,-0.0026360400927056,0,0,0,0,0.0446895321752198,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0031139101467524,0,0,0,0,0.00210660126241273,0,0,-0.00504012468239946,0,0,0,0,0.0124856804159596,0,0,0,0,0,-0.0136512552670011,0,-0.00143256070861324,0.00610856133022794,0,0,0,0,0.0207044245921015,-0.0176365497081525,0,0,0,0,0.0654035051860555,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0.025228898143864,0,0.0232305479798363,0,0,0,0,0.0178712531784268,0.0182222166600845,0.00314869867048714,0,0,0,0,0,0,0,0.023839829508719,0,0,0,0,0,0,0,0,-0.107902809423505,-0.0366515633330064,0,0,0,0,0,0,0,0,0,0,0,0.0772774116748933,0.0606606969757695,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.00530476505883877,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00456703905884822,0,0,0,0,0,0,0,0.0018790035561625,0,-5.42101086242752e-20,0,0,0,0,0,0,0,-0.0134606603449688,0.0141975408547931,0,0,0,0,0,0,0,0.00517415823294504,0.00821929111462328,0,-0.0103066881649868,0,0,-0.000671873166639497,-0.00233750582575085,0,0,0,0,0
