,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X601158.SH,X600583.SH,X601992.SH,X000027.SZ,X000539.SZ,X600309.SH,X000709.SZ,X000898.SZ,X000883.SZ,X600352.SH,X600021.SH,X002470.SZ,X600660.SH,X601918.SH,X000792.SZ,X600489.SH,X600098.SH,X600623.SH,X600863.SH,X600022.SH,X600808.SH,X000629.SZ,X600547.SH,X300072.SZ,X600307.SH,X600578.SH,X600008.SH,X002353.SZ,X000060.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600886.SH,0,0,0,0,0,0,0,0,0,0,0.0493686407840089,0,0,0,0,0,0.0194057580806305,0,0,0,0,-0.226517373424462,0,0.217172038035069,-0.266085407601653,0,0,0,0,0,0,0.0829008771459409,0.262178186271622,0,0,0,0,0,8.67361737988404e-19,0,0,-0.334298927033465,0,0,0,0,0,0,0.366187089221768,-0.165817927997216,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.424250704881788,0,0,0,0,0,0,0,0,0.0641768348566002,0,0,0,0,0,0.00996337686374247,0.0549858419141614,0,0,3.46944695195361e-18,0,0,0.167433178915438,0,0,0,0,0,0,0,0,0.00381571932019103,0,0,0,0,0,0,0,0.0281820162901524,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0736094595121175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143364738120141,0,0,0,0,0,0,0.254914314270925,0,0,0,0,0.00508342431932155,0,0,0.00345512244653797,0,0,0,0,0,0,0,0,0,0.129776101169005,0,0.211083482721487,0,-0.00165989122542883,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0601094452060463,0,0,0,0,0,0,0,0.089350406936526,0,0,0.0477161797788264,0,0,0.131265848945577,0,0,0,0,0,0,0,0,0,0,0.232014642665256,0,0.0738940101199196,0,0,0,0,0,0,0,0.045002336312759,0,0.00817799112684278,0,0.102075433072501,0,-0.00802226736509802,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0.0875938280685777,0,0,0,0,0,0,0,0,0,0,0.236694306321121,0.040370955292394,0,0,0.130942375043968,0.0876233180628121,0,0,0,0,-6.7762635780344e-21,0,0,0.0551080559003258,0.00750606937835605,0,0,0,0,0,0.00879704022085207,0,0,0,0,0.0635248191012138,0,-0.0143823631093676,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.00214969317316502,0,0.11322803218684,0,0,0,0,0.0350973759280017,0,0,0,0,0,0,0.323764978419568,0,0,0,0,0,0,0,0,0,0.0801753903891557,0,0,0,0,0,0,0,0.122764382289871,0,0,0,0.137419260163361,0,0,0,0,0.00517833181041159,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0479807149548783,0,0,0.0271718839705265,0,0,0,0,0,0.0542827635784742,0,0,0,0,0.0711701796144165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0254477390966906,0,0.126592876545838,0,0.252223164580512,0,-0.0419338829261093,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0.0311350350152645,0.147756724232944,0,0,0,0,0,0,0,0,0.0243146319609414,0,0,0,0.576155562367782,0,0,0,0.236736313308979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0389314583924734,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0818169306851963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.179366291873544,0,0,0,0.209237800321839,0,0.468684988056904,0,0,0.0495440025819911,0,0,0,0.0469079956131963,0,0,0,0,0.11788873006499,0.0652405588118014,0.0472281376050623,0,0,0,0,0,8.67361737988404e-19,0.0705797174103024,0.00476049102772889,0,0,0,0,0
X000539.SZ,0,0,0,0,0.160698351452893,0,0,0,0,0,0.135630557269678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106444027041029,0,0.309677141123422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0409641638374347,0.0306960749873385,0,0,0,0,0,0
X600309.SH,0,0,0,0.0511223762680814,0,0,0,0,0,0,0,0,0.0309324036008397,0,0,0.0590531590440108,0,0,0,0,0.205587505303372,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0477328724945948,0,0,0.0286066333777696,0,0,0,0.0480562322224904,0,0,0,0,0,0.164869715222531,0,0.108049509776231,0,0,0,-0.0254973176771734,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,-0.116883077338211,0,-0.0905101779846531,0,0,0,0,0,2.77555756156289e-17,-0.0903890788982594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.417665789134752,0,0,0,0.0371558450244825,0,0,0,0,0.24488879095853,0,-0.0898917123492894,0.250842642580156,0.177612989541782,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0433020683316212,0,0,0,0,0,0.100694689944429,0,0,0,0,0,0,0.194051567536191,0,0.0984874864592891,0.115127048974828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335889095841966,0,0,0,0,0,0,0,0,-0.0359278323228771,0,0.0490808230518858,0,0,0,0,0
X000883.SZ,0,0,0,0,0.0385655536793,0,0,0,0,0,0.228642958237154,0,0,0,0,0,0,0,0,0,0,0.00626295951032202,0,0,0,0,0,0,0,0,0,-0.0756150523316378,0,0,0,0.0822045416485442,0.471878800034614,0,-0.0422180182884451,0,-0.0225821132547096,0.118508647526959,0,0,0.080051362130718,0,0,0,-0.0399457075715235,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0.0391993292337032,0,0,0.0714185605945324,0,0,0,0,0,0.180043088713545,0.0269980642156464,0.113749143703992,0.0405260389530368,0.0703863090679362,0,0,0,0,0,0,0,0.0732294307976728,0.0311927066019571,0,0,0,0,0.0842911125455103,0,0,0,0,0,0,0.0731674775530964,0,0,0,0,0,0,-0.00805645856304419,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124732882139601,0,0,0,0,0,0,0,0,0,0.153236419606219,0,0,0.266708486512431,0.23318504134232,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.029661620252166,0,-0.00114428748860875,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0.316335962969466,0,0,0,0,0,0.0223258718596627,0.00393146241237742,0,0,0,0.0223170301834257,0,0,0.323361898664339,0,0,0,0,0.0925843294712052,0,0,0,0,0,0,0,0,0.00359474184467204,0,0,0,0,0,0,0,0,-0.026942148833948,0.0644261974801805,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.00247454263852206,0,0,0,0,0.171315044813489,0,0,0,0.0267144843956646,0,0.0703491291747069,0,0,0,0,0,0,0,0.00225059835973881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111165294119912,0,0.197031390062445,0,0,0,0,-0.0301623900142475,0,0,0,0,0,0,0
X601918.SH,0,0,0,0,-0.0229577696355804,0,0,0.117897522700675,0,0,0.179296638762916,-0.0257819149095407,0,0,0,0,-0.187835057362277,0,0,0,0,0.115092738288517,0,0,0.302301357298848,-0.211831072982796,0,0,0,0,0,0,0,0,0.142578046182621,0.309597139984483,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305969343412103,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0.00438924767266913,0,0,0,0,0,0.0220037540733874,0.354880216252007,0,0,0,0,0.0510022177825418,0.0246740355097888,0.0953158638439439,0,0.00255967230121511,0,0,0,0,0,0,0,0,0.0239851424177827,0,0,0,0,0,0.0149767251110489,0,0,0,0,0,0,0,0.0216747587045327,0.0469239809241957,0,0.0872240230664533,0,-0.0212895393422318,0,0,0,0,0,0,0
X600489.SH,0,0,0.0775468394895719,0,0,0,0,0.0897622624904342,0,0,0,0,0,0.0262575107757811,0.00141088703132039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.0205102632401984,0,0,0,0,0,0.384742598464728,0,0.301089770511288,0,0,0,0,0,-0.0126316912239608,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0536048438027202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0737129377540054,0.249705700865359,0,0,0.202672247202094,0,0,0,0.1215388108973,0,0,0,0.200840526700502,0,0.0778361372867564,0.0499029441476898,0,0.052269418886951,0,0,0,-0.0070814085766374,-0.0251029283362266,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091045456712378,0,0.0155030475276408,0,0,0.0181265989524187,0,0,0.581905378138349,0,0,0,0,0,0,0.0666795113825961,0.180842364024857,0,0,0,0,0,-0.0785641074856071,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0332058526309813,0,0,6.93889390390723e-18,1.73472347597681e-18,0,0,0,0,0.151312963545929,0,0,0,0,0.131121293444051,0,0,0.146784310368127,0,0,0.0635071327968998,0,0.200409174241263,0,0,0,0,0,0,0,0.0194606016047717,0,0.0406028586060743,0,0,0,-0.0157013656894887,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749903634163868,0,0,0,0.293653439049717,0,0,0.0287172989923209,0,0,-1.38777878078145e-17,0.0993457704819252,0,0,0.0182938169482003,0.177961435402057,0,0.0534231258519842,0.0152065658455498,0,0,0,0.131117186813469,0,-0.0165967166474637,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.0337797275280927,0,0,0,0,0.0181688121044573,0,0,0,0,0,0,0.156440795777931,0,0,0.0964044005609894,0,0,0.00259020953136752,0.0217591466031408,0,0,0,0.0254937046842347,0,0,0.0160694283605649,0.0158488783541487,0,0,0.348256430991401,0,-0.0210442082911197,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0898522025269179,0,0,0,0.0476689714455006,0,0,0,0,0.182845982231716,0.0240796894855363,0,0.282873648995997,0.013110411773828,0,0,0,0,0.215482252477609,0,0,0,0,-0.0438325231838943,0.125441329082066,0.0565292515109119,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0991852456757876,0,0,0,0,0,0,0,0,0,0.0139846887713138,0,0,0,4.33680868994202e-19,0,0,0.0130804284357228,0,0,0,0,0,0,0.0278342610215573,0,0.168843325950717,0,0.141542298320372,0,0.0535131630848267,0.26986850246533,0,0,0,0,0,0,0,0,0,-0.00464340514903228,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103874221821936,0,0,0,0,0,0,0.37132528692111,0,0,0,0,0.119545365835586,0,0,0.257650472192959,0,0.0343679960274524,0,0,0.0261591589573873,0,0,0.0770705490516267,0,0,0,0,0,0,0,-0.0139001109098991,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.235906543133384,0,0,0.0163232658970085,0,0,0,0.359034270866138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.046709085184422,0,0.426132533747945,0.0176048241118428,0,0,0,0,0,0,0,0.0494852048993616,0,0,0,0,0,0,0,0,0,0,0.0414870973184403,0,0,0,0,0,0.023227028289695,0,0,0,0.0308090500416934,0,0.0343459872345186,0.0465503150105798,0,0.0900192113033055,0,0,0,0,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,0.0310396750700439,0,0,0.182043844134509,0,0,0.023679229918653,0,0,0,0,0,0,0.108299585045077,0,0,0,0,0.0424135229444463,0,0,0,0.0331182397626277,0,0.0709976510016688,0,0,0.013913829904237,0,0,0,0.10750812637598,0,0,0,0,0,0,0,0,0,0,0.280291036687983,0,-0.00107223599970049,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.359859420764227,0,0,0,0,0,0,0,0.0725551280348314,-0.000938713212563488,0,-0.0802725226766478,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0856182620732614,0,0,0,0,-0.0421773395111394,0.0544599372744132,0,0,0,0,-0.122799911830035,0,0.24906607442888,-0.375745796700654,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144628680624473,0,0,0,0,0,0,0.225929921180541,0,0,0,0.00268245164195319,0,0,0.301020232107465,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0276258136777628,0,0,0,0.0729143854737085,0,0,0,0,0,0.138070294796762,-0.0303244594846009,0,-0.0767318005745095,0,0,0,-0.0752728492673017,0,0,0,0,0,0,-0.0838025561658155,0.0552057510421384,0,0.0235946808759317,0,0,-0.0390738465377835,-0.0772887029128244,0.0367139676221309,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,-0.0695834095981885,0,0,0,-0.374446124447079,0,0,0,0,0,0.26213485803812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0754569043944072,0,-0.526119456503577,0,1.35040787414621,0,-0.128506695513405,0,10.6961023232916,0,0
TED,-0.0921697171243124,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.351254864916598,0,0,0,0.447220964789805,0,0,0.0666103841841031,0.218274723789898,0,0,0,-0.349905070092097,0,0,0,0,-0.366224054804531,0,0,0,0.0564117762169574,0,0.07881242770176,0,0.148276428276051,0,0,0,0,0,0,0,0,0.00709712249657586,0,0,0,0,0,0,0
RealEstate_excess,0,-0.110720868586262,0,0,0,0,0,0,0,0,-0.185903085316278,0,0,0,0.151792955689102,-0.0908308129973367,0,0,0,0,0.0529322157391161,0.0648156289688034,0,0,0.180473589496603,0,0,0,0,0,0,0,0,0,0,0.0194283143552244,0,0,0,0,0,0,0,-0.138508262368125,0,0,0,0,0.0637908563311154,0.0606934452955209,0,0.204531657401678,0,0,0,0
MKreturn,0.308639799721231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.220360362140353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885903061181102,-0.322183803863301,0,0,0,0,0,0,-0.0493725971108456,0,0.14557403254959,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0145966895310657,0,0,0,0.00240772221811682,-0.0105498557396842,0,0,0.0151822229990761,0,0,0,0,0,0.00277018505314851,-0.0016512958181486,0,-0.00230896628729681,0,0,0,0,0,0,0,0,0.00225628828392234,0.00196067903340252,0,0,0,0,0,0.00213515583403275,0.00333213891968089,-0.00219384364031146,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0366119407393839,0,0,0,0,0,0,0,0.0551919728518793,0,0,0,0,0,0,0,0,0,-0.0319046716329102,0,0,-0.0119591146859918,0,0,0,0,-0.00400407026678755,-0.00960280462719646,0,0,0,0.0181649008966887,-0.00380091345444162,0,0.0409781389532301,0.0123469017421182,-0.0224680251586827,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00487527467071576,0,0,0,0,0,0,0,0,0,0,0,-0.00432239286790873,0,0,0,0,0,0,0,0,0,0,0,0,0.0165023039572125,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00923219864437504,0,0,0,0.00636719682261521,-0.0190445859085673,-0.0168738463601308,0.0107475399348012,0.0187959554094943,0,0,0,-0.00312583189191298,0,0,0,0.0303473887369961,-0.0118540053329178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0175005308764311,0.0137132807718562,-0.0045005247858363,0,0,0,0,0
