,X601857.SH,X600028.SH,X600585.SH,X601088.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002271.SZ,X002460.SZ,X600011.SH,X600660.SH,X600886.SH,X601600.SH,X600801.SH,X601898.SH,X000786.SZ,X600362.SH,X600010.SH,X600352.SH,X600188.SH,X600111.SH,X600489.SH,X601991.SH,X002466.SZ,X600688.SH,X600176.SH,X600795.SH,X600426.SH,X600027.SH,X601992.SH,X600299.SH,X600529.SH,X002080.SZ,X600219.SH,X600612.SH,X002353.SZ,X600315.SH,X002409.SZ,X000301.SZ,X000932.SZ,X000027.SZ,X600126.SH,X000723.SZ,X600486.SH,X600516.SH,X601158.SH,X000883.SZ,X000401.SZ,X000898.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.00232295749713586,0,0,0,0,0,0.0879028234589801,0.0384336407604236,0,0,0,0,0,0,-0.000220542435548683,0.13179368606275,0,0,0,0,0,0,0,0,0,-0.0103140485311324,0,0,0,0.124084053077868,0,0,0,0,-8.67361737988404e-19,0,0.00492644735301485,0,0,0,0,0,0,0,-0.000709206990396866,-0.00993963419131716,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344378749970447,0,0.0570200888564378,0,0,0,0,0,0,0.0213370317100848,0,0,0.0826467586273377,0.00912647500602921,0,0,0,0,0,0.0815950041037566,0,0.0164301861281893,0,0,0,0,0,-0.00112158642256977,0.00604907278589274,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.0932772063815776,0.0759427898377699,0,0,0,0,0,0.151564188371606,0,0,0,0,0.00544764608876233,0,0,0,0,0.00852437254710089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0379959215859643,0,0,0,0,0,0.355569143096946,0,-0.0616616337770241,0,-0.00391005007427992,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.0344691556807435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222612106027015,0,0,0,-0.0439903538164459,0,0.0630708564105749,0,0.148038874611908,0,0,0.132439631737588,-0.0343219513425971,0,0,0,0.0692803997925952,0,0,0.0534618559908744,0,0,0,0,0,0,0,0,0,0,0,0.00319460037352119,-0.00658324892497984,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0638505404873983,0.0595632609274433,0,0.114708155207004,0,0,0.00672494523897807,0,0.0907279590013081,0,0,0,0,0,0,0,0,0,0,0,0.230793807648074,0,0,0,0,0,0,0,0,0,0.0789452135058393,0,0,0,0,0,0,0,0,0,0.0187464385614792,0,0,-0.0071166564210586,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0.0707152734408407,0,0,0,0,0,0,0,0,0,0,0,0,0,0.830809768827377,0,0.0303405652136877,0,0,0,0,0.0304992336873175,0,0,0.0313613686244327,0.0261222259987617,0,0.0854064983480403,-0.0493110215225871,0.0546828885056874,8.67361737988404e-19,0,0,0,-0.0628782374981905,0,0,0,0,0,0,0,-0.0678363902692648,-0.00107301193841972,-0.0213995480261768,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0203682145368049,0,0,0,0,0,0,0,0,0.168015972821683,0,0,0,0,0,0,0,0,0,0,0,0,0.0990848194949575,0,0,0,0,0,0,0,0,0,0,0,0.00859821425158512,0,0,0,-0.00571990189599913,0.163118500963922,0,0,0,0,0,0,0,0.00833369926662729,-0.013306487751191,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.00917489788157737,0,0,0,0,0,-0.205406396451947,0,0.602695316925593,0,0,0.0337195704139467,0,0,0,0,0,0,0,0,0,0,0,-0.0743887337150212,0,0,0,-0.0764449183211233,0,0,0,0.0353448448641955,0,-0.0583315516950237,0,0,0,0.0861370588419946,0,0,0,0,0,0.0516201514110742,0,-0.0320388689214212,-0.0127793334629183,-0.0108626175639505,0,0,0,0,0,0
X002271.SZ,0,0,0.15298263103856,0,0.158648826091244,0,0,0,0,-0.0458200316618455,0,0,0,0,0,0,0.182537789357344,0,0,0,0,0,0,0,0.0615208983839125,0,0,0,0,0,0,0,0.0307512450509919,0,0,0,-0.0675072609621578,0.0982127530100685,0,0,0,0,0.0101105312000388,0,0.28553467739893,0,0.137924768458593,0,0,0,0,-0.0177347294002606,-0.0180202863661063,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0560279791903677,0,0,0,0,0,0,0,0,0,0,0,0,0.124639472435815,0,0,0,0,0,0,0.0499582675678314,0,0,0,0,0,0,0,0.327909405551909,0.201278468711077,0,0,0.0725301838617684,0.0135992822853724,0.0660581992523834,0,0,0.388403554772918,0,0,0,0,0,0,0,0,0,-0.0208347189018055,-0.00542181795746748,0,0,0,0.215044617937006,0,0
