,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600010.SH,X600585.SH,X601600.SH,X600309.SH,X600011.SH,X601898.SH,X002466.SZ,X601992.SH,X600111.SH,X600688.SH,X600188.SH,X600795.SH,X002460.SZ,X600362.SH,X600516.SH,X601991.SH,X600547.SH,X600660.SH,X300072.SZ,X000898.SZ,X000709.SZ,X600886.SH,X600157.SH,X600027.SH,X600339.SH,X600808.SH,X600219.SH,X000807.SZ,X600489.SH,X000408.SZ,X000792.SZ,X000959.SZ,X600549.SH,X000723.SZ,X000983.SZ,X002092.SZ,X600352.SH,X601699.SH,X601158.SH,X600008.SH,X000553.SZ,X000630.SZ,X000883.SZ,X600299.SH,X002271.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0.0162503935758052,0.00641192403188022,0,0,0,0,0.0479708668617533,0,-1.73472347597681e-18,0,0.00502468719167405,0.00977913831417031,-0.0220981978057242,0,0,0.0288710299367133,0,0,0,0,0,0,0,-0.0137691114057753,0,0,0,0.0251579785380968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120394388700491,0.0135492121372264,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.090330446020292,0,0,0,0,0,0,0,0,0,0,0.0633136981972836,0,0,0,0,0,0,0,0,0,0,0,-0.00473432699480885,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0.0568692843425632,0,0,0,-0.0792497576199479,0,0,-0.0113525092771556,0,0,-0.00251699701046126,0.0191097923270474,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0.0469337924884557,-0.00187312627059185,0,0,0,0,0,0,0,1.0459905692962,-0.0260056608250963,0,0.0121526044755888,0,0,-0.0365893430507636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0971891592306544,0,0,0,0,0,0,0,0,0,-0.00783488714972934,-0.00887017167095077,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0837193902131945,0,0.0255599725565403,0.102704809226174,0,0.227294233609376,-0.0271494990286856,0,0.00412652292764612,0,0,0,0,0,0,0,0,0,0.0624863670013012,0.0627737708031055,0,0,0,0,0,0.296595994096241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0268920820362259,-0.0143770975575474,0.00162057939090852,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0470601260621645,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.0704312772301751,0.0116040395533466,0,0,0,0,0.117132372474203,0,0.050057767131251,0,0,0,0,0.163393171889514,0,0.0947966507527581,0.121455787497079,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,-0.0110350269719363,0.020329975845388,0,0,0,0,0,0
X600585.SH,0,0.286069426933639,-0.0557390916298746,0,0,0,0,0,0.0965479829196734,0,0,0,0.0149025406031134,0,0,0,-1.73472347597681e-18,0,-0.0876719019690959,0,0,0,0,0,0,0,0,0,0,-0.0777954017334187,0,0.128251770873568,0,0,-0.012825952402975,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0487830261860696,-0.164672187788063,-0.00996753335343605,0,0,0,0,0,0,0
X601600.SH,0,0,0,0.184692630221912,0,0,0,0,0,0.214204027091423,0.0213300073298428,0,0,0,0,0,0,0,0.0828384713011213,0,0,0,0,0,0,0,0,0,0,0.0982288778067072,0.195502740800819,0.164216250084649,0,0,0,0,0.0848000907597464,0,0.01297529609106,0,0,0,0,0,0,0,0,0,0,0,-0.011403507621017,-0.0160017110769327,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238154036741683,0.0304825117831829,0,0,0.0338024063304466,0,0,0,0,0,0,0,0,0,0,0,0,-0.0941747761444454,0,0.0202603713313135,0,0,0.0807569477485006,0,0.117944245554005,0,0,0,0,0,0,0,0,-0.021526455573856,0.0278293999415692,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0.070376684763663,0,0,0,0,0,0,0,0,0,0.0770593637192531,-0.0237846253283937,0.0150283577653742,0,0,0,0,0,0,0,0,0,-0.0556215612027983,0,0,0,0,0,0,0.0167593388636335,0,0,0.00919177721310776,0,0,0,0,0.0311993428624835,0,0,0,0,0,0.0167642588504991,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.213175651753687,0,0,0,0,0,0,0,0,0,0,0,0,0.133688116003875,0,0,0,0,0,0.182138897196971,0,0,0,0,0,0.120560971257332,0,0,0,0,0,0,0.0350417701389487,0,0.0270375027690524,0,0,0,0,0,0,0,0,0,0,0,0,0.00550471152994307,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.540397974306345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609694990249623,0,0.0265330882677735,0,0.0370260810438636,-0.0256629665564224,0,0,0,0,0,0,0,0,0,0,0.0229409022785078,-0.043403989993265,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,-0.117607500459036,0,0.0890588576474898,0,0,0,0,0,0.0321169872010931,0,0,0,0,0,0.0479904706628799,0,0,0,0,0,0,0,0,0.033169566584639,0,0,0,0,0,0,0,0,0,0.583880200737145,0,0,0,0,0,-0.013000013116642,0,0.00373304122754391,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.055993501893351,0,0,0,0,0,0,0.202136978587859,0,0,0,0,0.0649422418996803,0.224924118226231,0.184790734969646,0,0,0,0.115072374455936,0,0.0185015608416702,0,0,0,0,0,0,0,0.085526070972974,0,0,0,0.141658460052313,0,0,0,0,0,0,0,0.0474563685530791,0,0,0,0,0,-0.0344377093844544,0,0,0,0,0,0,0
X600688.SH,0,0,0,-0.0520454002681984,0,0,0,0.00710186987949131,0,0,0,0,0,0,0,0,0,0.0706425970946459,-0.0450964044083867,0.0739505672423092,0,0,-0.141137982481438,0,-0.0939758078826417,0,0,0,0,0,0,0,0.244696707818548,-0.231369300780507,0,0,0.143968776107019,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0658104799085119,0,0,-0.0157290712522917,0.00118498405283345,0.0818247252887692,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0.0722905064080764,0,0,0,0,0,0,0,0,0,0,0.141851110060077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178404416466411,0,0,0,0,0,0,0.331604444815502,0,0,0.271419029578373,0,0,0,0,0,0,0,0,-0.0116999656217596,0.00234214195796616,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0366725391539222,-0.208330424706421,0.0136371129746428,0,0,0,0,0.128275248269028,0,0,0,0,-0.0765584299584808,0,0,0.0195537450800846,0,0,0,0,0,0.09120362436524,0,0,0,0.139944716427426,0,0,0,0,0,0,0,0,-0.00769211199527995,-0.0480242103629391,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0.434003749223671,0,0,0,0,0,0,0,-0.0655846849378313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375441347539236,0,0,0.289425372364122,0,0,-0.0802716738418972,0,0,0,-0.032208602989858,0,0,0,0,0,0,-0.00730597162178711,-0.0340542545930876,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0.105594145932064,0,0,0,0,0,0.0496058013547208,0,0.56369522855129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390235105736114,0,0,0.0715241508551831,0,0,0,0,0,0,0,0,-0.0195502049271636,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,-0.460925105246141,0.25410812321519,0,0,0,0.122800185260765,0,0,0,0,0,0,0,0,-0.432120396463035,0,0,0.070204103794036,0,0,0,0,-0.364965320673852,0,0,0,0,0,0.292572986994801,0,0.461672738502555,0,0,-0.0415559378085578,0,0,0,0.163709081775111,0,0,0,0,0,0,-0.00829674754535561,-0.0844683580037539,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116109613124252,0.0501416910726892,0.0815797754736045,0,0,0,0,0.00763505825944254,0,0.0446717936447043,0,0,0,0,0,0,0,0,0,0,0,0.083469566435113,0,0,0,0.174001281460506,0,0,-0.00261353774978835,0.000132348386647223,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0134277641715291,0,0,0,0,0.0306178724450451,0,0,0,0,0,0,0,0,0,0,0,0,-0.00673283736865939,0,0.604740036641798,-0.00656602719392084,0,0,0,0,0,0,0.0918842042624349,0,0,0,0,0,0,-0.0895193793673466,0,0,-0.0063901989224432,0.00781889177386309,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0.11344392629887,0,0,0,0,0,-0.0943935504986936,0,0.00979688549899005,-0.00789453272560478,0,0,0,0,0,0,0.0349840680603677,0,0,0,0,0,0,-0.04981334615406,0,0,0,0.0506307804690093,0,0,0,0,0,0,0,0.136604348525634,0,0,0,0,0,0,0.0932099035769506,0,0.0119192897515381,-0.0135693441305881,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,-0.120877114666502,0,0.361468404227585,0,0,0,0,0,3.46944695195361e-18,0,0.0092402694418325,0,0,0,0,0,0,0,0,0,0,-0.0741029604597782,0.272752426291673,0,-0.0242418971126083,-0.369003211967708,0,0,0,-0.108893471584407,0,0,0,0,-0.0245309123181876,0,0,0,0,0,-0.0648029548085652,0.182782836270548,0,0,0,0,0,0
X000898.SZ,0,0,0,0.0233578137006882,0,0,0.123132106046794,0,0,0,0,0,0,0,0.00745858485625865,0,0,0.104157432989853,0.0390741388107742,0,-0.102479852357238,0,-0.0246093862407157,0,0.0509396236626002,0,0,0,0,0.411868483696394,0,0,0,0,0,0.0833508308786559,0.0180539127517275,0,0,0,0,0,0,-0.0348761168503261,0,0,0,0,0,0,-0.0213962613678732,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0545382818524395,0,0,0,0,0,0,0,0,0,0,0.0745810500381723,0,0,0,0,0,0.0973096582490994,0,0,0,0,0.0740436060238187,0.0944991323109297,0.133198357248882,0,0,0.150167899711536,0,0,0,0.0238274575197743,0.0229625444873356,0,0,0,0,0,0.00667006221888517,3.46944695195361e-18,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.100431469789609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.070770344045554,0,0,0,0,0.0532567525610178,0,0,0,0.100782604801724,0,0,0,-0.0131601875513316,-0.05096136069766,0,0,0,0,0,0,0,0,0,0,0.0348687282227227,-0.0303649009536476,-0.000712144439048026,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0563057827362139,0,0,0,0,0,0,0,0,0,0,0,0.0187483210083967,0,0,0,0,0.143220960227482,0,0,0,0,0.0887861744275169,0,0.0304935390220425,0,0.0651366834631876,0,0,0,0,0,0,0,0,0.032315976303067,0,0,0.00242391819732195,0.0161028356790828,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0.0248935449540743,0,0,0.032732996012887,0,-0.0204147593693101,0,0,0,0,0,-0.024597325145706,0,0,0,0,0.124753711733459,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0261311034286843,0,0,0,0,0,0,0,0,0,0.134908023651843,0,0,0,0.00327412498068703,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311480339344582,0,0,0,0,0.0755106172578044,0,0,0,0,0,0,0,0,0,0,0,0,0.0825690776157283,0,0,0,0,0,0,0.147766607797598,0,0,0,0,0,0,0.0330182286964328,-0.045468732130817,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0.209000432537849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188815691079978,0,0,0,0,0,0,0,0,0,-0.251930503769622,0.126653526295788,0.0298275171681953,-5.42101086242752e-20,0,0,0.253132390077422,0,0.0745525280688206,0,0,0,0,0,0,0,0,-0.0118776672579799,0.015501120730744,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.394879101569066,0,0,0,0,0,0.0808490471878978,0,0.0225929249944384,0,-0.0390272487560366,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0157712033664064,0,0,0,0,0,0,0,0.0605862190303991,0,0,0,0,0.0341772933080704,0,0,0,0,0,-0.0187456403927422,0.0263964168091661,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0.0763539550435056,0.761591763932336,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0.108500126664969,0,0,0,0,0,0,0,0,0,0,-0.040433474113403,0.0744164979594816,0,0,0,0,0,0,0,0,-0.0371822001735581,0,0,0,-0.00705234768582857,0,0,0,0,-0.110368545265088,0,-0.0327441294240701,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129441437941555,0,0,0,0,0,0,0,0,0.0498345808907772,0,0,0,0,0,0,0,0,0,0,0,0.0710426965484291,0,0,0.0133320597143969,0,0,0,0.0143246807011196,0,-0.0100649993069966,0.00416681891956411,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,0,0.0248022805332955,0,0,0,0,0,0,0,0.107740880912444,0,0,0,0,0,0,0,0,0,0,0,0,-0.202285248101317,0,0,0.050684986359885,0,0.0963907737684291,0,0.0265616354917905,-0.214811235902043,0,0,0,-0.0225902254451371,0.0858134251456317,0,0,0,0,0,0.00100201771548736,0.00141730165456892,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.110125476046937,0,0,0,0,0,0,0,0,0,-0.0658618907262309,0,0.11048596032289,0,0.0655744677497659,0,0.0891165035207301,0,0,0,0,0,0,0,0,0.473695714951461,0,0,0,0,0,0,0,0.217176956410707,0,0,0,0.136650299965113,0,0,-0.0102281330616078,0.0615173083976419,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0.162062978646402,0.0673976366714654,0,0,0,-0.0362241998852234,0,0,0,0,0,0,0.0534814601210523,0,0,0,0,0,0.224433029107889,0,0,0,0,0.0817554738501673,0,0,0,0,0.0369051358507169,0,0,0,0,0,0,0,0.0387579928056821,0,0.0962121793512603,-0.0294768108221257,0.0794511227409689,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.234662485198415,0,0,0,0.135451166294793,0,0.433316455104056,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24495108093462,0,0,0,0,0,0,0,0,0.0173992704917549,0.00879456310250406,0,0,0,0,0,0
X000723.SZ,0,0,-0.30842338198168,0,0,0.0187021098393916,0.12067421051881,-0.143893645084422,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526557241825388,-0.140058100437129,0,0,0,0,0,0,0,0,0,0,-0.0993116789924873,0,0,0,0,0.251686535199671,-0.0412310321789013,0,0,0,0.160778898236648,0.0617370783597953,0,0,0,0,0.027117263180037,-0.031648502339704,0.0537087301266502,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0.0549640265655221,0,0,0,0,0,0.0924423771799021,0,0.597776174357552,0,0,0.0179641691216561,0,0,0,0,0,0,0,0,0,0,0,0,0.0427427954383957,0,0,0,0,0,0,0,0,0,0,0.133928528659726,0,0,0,0,0,0,0,0,-0.00578250050323882,0.02025909705917,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0.0856123632712311,0,0,0.139173642732225,0,0,0,0,-0.197755424830258,0,0,-0.0257242365023254,0.293091037896995,0,0.228794618675115,0,0,0,0,-0.0504445342351894,0.196116135004332,0,0,0,0,0,0,-0.114830063033792,0,0,0,0.207365550148352,0,0,0,0,0,0.390998573487375,0,0,0,0,0,0,-0.0915548342741436,0,-0.0408792670597827,0.00893953343834018,0,0,0,0,0,0
X600352.SH,0,0,0.0599746201638479,0.0210169676325633,0,0,0,0,0,0,0,0,0.0268189395411364,0,0,0,0,0.246431617723452,-0.0902216819329878,0,0,0,0,3.46944695195361e-18,0.0950954957687325,0,0,0,0,0.0537442590108811,0,-0.0572230207512978,0,0,0.0958084483744379,0,0,0,0.018230070566316,0,0,0,0,0,0.0807446681667342,0,0,0,0,0,-0.0149160478565333,2.16840434497101e-19,0,0,0,0,0,0
X601699.SH,0,0,-0.015468780202066,0,0,0,0,0,0,0,0,0,0,0,0.409814846514318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147160266620529,0,-8.67361737988404e-19,0,0,0,0,0.0279370795973887,0.0826875176220666,0.339679689556283,0.0632353240620949,0,0,0,-0.0468110260399848,0,0,0,0,0,0,-0.00491777125274427,-0.00999666474683453,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0.109462895651386,0.00500435219861583,0,0,0,0,0,0,0,0,0,0,0,0.0243132088705662,0,0,0,0,-2.16840434497101e-19,0,0,0.119381892835693,0,0,0,0,0,0,0,0,0,0,0.00122450445782125,0.0508209153167583,0,0,0.0460331878090253,0,0,0,0.0036105831718918,0,0,0,0,0,0
X600008.SH,0,0,0,0.00295753143131073,0,0,0,0,0,0,0,0.381169579850854,0,0,0,0,0,0,-0.00732435348334004,0,0,0,0,0.0601459696598774,0,0,0,0,0,0,0,0.0753944731150458,0,0,0.173651321105121,0,0,0,0.0114432608142078,0,0,0,0,0,0,0,0,0.130089774705082,0,0,2.16840434497101e-19,0.0242720121512366,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,-0.067296561800516,0,0.0974874379535865,0,0,0,0,0,0,0,0,0,0,0,0.135498630746051,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0636246168003253,0.157587136766868,0,0,0,0,0,0,0,0.283086289652661,0,0,-0.0244765386135853,0.0649705105794009,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0.0121794886422783,0,0,0,0,0,0.0397129628290338,0,0,0,0,0.382825173735196,0,0,0,0,0,0,0.0228033143342915,0,0,0,0,0.108926084601774,0,0,0,0,0.0215613580641441,0,0.0630104002516851,0,0.0363143007172268,0,0,0,0,0,0,0,0,0,0,0,-0.00605500730888996,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,-0.00344867619085535,0,0,0.0524157701992552,0,0,0,0,0,0,0,0,0,0,0,0,0.0865379883302159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0253090546429169,0,0,0,0,0,0,0,0.185413237702881,0,0,-0.0125140751748906,0.0046362227916898,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,-0.124355532606999,0,0,0,0,0.061947632487449,0.0142601715995711,0.0432430942181241,0,0,0,0,-0.0362205035649393,0.14373487127026,0,0,0,0,0,0,0,0,0,0.00719839243079295,0,0,0,0,0.159003758112765,0.147198687580739,0,0,0,0,0,0,0,0.16693453230553,0.314362818606106,0,0,0,0,0,-0.0106664243505055,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0.0124729202904437,0,0,0,0,0,0,0,0,0,0,0,-0.0493668819344747,0,0,0,0,0,0,0,0,0,0,-0.0400969847646971,0,0.129382716341805,0,0.189191589645149,0,0,0,0,0,-0.049440419308346,0,0,0,0,0,0,0,0,0,0.112460691418739,-0.00456690319398643,0,0.348221971447626,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.195693082346406,0,0,0,-0.0440614825719322,8.67361737988404e-19,0,0,0,-8.67361737988404e-19,0,-0.0382527237247732,0,0,0,0,-0.0306143228174832,0,0,0,0,0,0,0,0,0,0.0545709889239589,0.0124674802720899,0,0,0.0476270092112515,0,0,0,0,0,0,0,0,0,0,0.0871377387054799,0,0.0298423551199988,-0.0390079941682543,0.0331965148396235,0,0,0,0,0
Slope,0,0,0,0,0,0,0,-0.150032545901297,0,0,-0.070048848963896,0,0.326931371469038,0,0,0,0,0,0.303276336131177,0,0,0,-1.06883879891245,0,0,0,0,0,0,-0.35276903229242,0,0,0,0.106337602288572,0,0,0,0,0,0,0,0.656501657724799,0,0,0,0,0,0,0,0.371617998469879,0,1.78582263269828,0,0,0,14.1439518151939,0,0
TED,0,0,0,0,0,0,0.134802304559055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.639515142633263,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0877802027905999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107893167943618,0,0,0,0,-0.0864649089142587,0,0,0,0,0,0,0,0,0,0.33633912289956,0,-0.00246845447010011,0.0168160108575926,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,-0.00457945845378505,0,0,0,0,0,-0.0209271239899783,0,0,-0.0381603355453149,0,0.0389254442395153,0,0,0,0,0,0,0,0.0546922830312672,0,0,0,0,0,0,-0.0546015669921914,0,0,-0.0524045843368125,0,-0.0759931930213039,0,0,0,0,0,0,-0.00597700059828986,0.00973553703297578,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.000505725145702535,0,0,0.000159791668906511,0,0,0,0,0,0,0,0.000352585689946851,0,0,0,0,0.000292289175258358,1.35525271560688e-20,0,0,0,0,0.000662220893623145,0,-0.000481267508132301,0,0,0.000120725343545132,0,0,0,0,0,0,-0.000213325165373265,0,0,0,0.000891310835059364,0,0,0,0,-0.000899408896914783,0.000739002312020494,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,-0.00781219854125547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019751270081226,0,0,0,0,0,0,-0.00380920941824008,-0.000252358625925376,0,0,0,0,0,0.0192923312834788,-0.0132926537946589,0,0,0,0,0,0.0251094294074247,-0.034650292179371,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00790766839774561,-0.0017086599536599,-0.00390877636202899,-0.00448089841917276,0,0,0,0,0,0,0,0,0,0,0,0,0.00639538857488179,0,-0.00958453736244211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0234969725804087,-0.0265715474661809,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,-0.000571475278891564,0,0,0,0,0,0,-0.0182587264257807,0,0,0,0,0,0,0,0,0,0,0,0,-0.00934358351289514,0,0,0,0,0,0,0,0,0.0192894648123317,0,0,0,0.0021026070016637,0,0,-0.00374679806360544,0,0,0,-0.00682822117391926,0,0,0,0,0,-4.08896123931361e-05,0.0128355394930271,0,0,0,0,0,0
