,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X600188.SH,X601898.SH,X600688.SH,X600660.SH,X600362.SH,X300072.SZ,X002466.SZ,X601992.SH,X600516.SH,X600795.SH,X600547.SH,X601991.SH,X600111.SH,X002460.SZ,X600176.SH,X600886.SH,X000898.SZ,X000786.SZ,X000709.SZ,X600157.SH,X000792.SZ,X600352.SH,X000553.SZ,X000408.SZ,X601699.SH,X002271.SZ,X600027.SH,X600219.SH,X000983.SZ,X600489.SH,X600339.SH,X002110.SZ,X600808.SH,X000959.SZ,X002092.SZ,X601158.SH,X000883.SZ,X600299.SH,X000630.SZ,X000825.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0.0905074370412867,0,0,-0.00924781471944562,0,0,0,0,0,0,0.200971600529117,-0.0949465453817608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119103694680008,0.0921800313769261,0,0,0.0663232567267726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0094848388086563,0.00461182363225691,0,0,0,0.0324794958344336,0,0
X600660.SH,0,0,0.0271819161942508,0,0,0,0,-0.112595926274621,0,0,0,0,0,0,0,-0.00214341730157639,0.005874519965383,0,0,0,0,-0.0968123342043814,0.274433672037159,0,0,0,0,0,0,0,0,0,0,0.186175619862222,0,0,0,0,0,0.0435819332932906,0,0,0,0,0,0,0,0,0,-0.0109617061357214,0.0122422783798454,0,0,0,0,0,0
X600362.SH,0,0,0,0.39393291627406,0,0,0,-0.0152077579152748,0.0430498286134303,0,0,0,0,0,0,0,0,0,0,0,0.363621681227567,0,0,0,0,0,0,0,0,0,0,-0.0540162976832176,0,0.0843286600014279,0,0,0,0,0.0547186587694219,0,0,0,0,0,0,0,0.208993445238253,0,0,-0.00208695313877777,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,-0.0117188232591333,0,0,0,0,-0.190135855633718,0,0,0.0723431333517518,0,0,0,0,0,-0.023734461294552,0,0.0895356464684777,0,0,0.229570208948119,0,0,-0.105837009558389,0,0.114145626648211,0.0711627378777731,0,0,0,0,0,0,-0.0837781249407509,0,0,0,0,0,0,0,0,0,-0.537076776214944,-0.0277815742401267,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78297543884787,0.00687702566928871,0.098309950802253,0,0,0,0,0,0,0.0832116129552494,0.137662312455535,0.0333878551006041,0,0,0,0,0,0.066572596907711,-0.0600777362968102,0,0,0,0,0,0,0,0,0,-0.0159483663898669,0.0572106853177472,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.105735811536696,0,0,0,0,0,0,0,0,0.0580465917686344,0,0,-0.00676808009593569,0,0,0,0,0,0,0.0120217987915463,-0.0740548002972677,0.181902012877499,0,0,0,0,0,0.131623953142583,0.0919872925417063,0,0,0,0,0,0,0,0,0,0,0,0.00697821410002867,-0.0104061835402309,0,0,0,0,0,0
X600516.SH,0,0,0,0,-0.0569934993348857,0,0.107001016242715,0,0,0,0,0,0,0.280172668505883,-0.0996757414320013,0,0,0,0,0,0.481590368935668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265590183161925,0,0,0.212914841371268,0,0,0.292559479526811,0.0634715881126509,0,0,0,0,0,0,-0.0616532081010181,0.0306791374389773,0,0,0,0,0,0
X600795.SH,0,0,0,0.163691646644072,0,0.173016690814521,-0.0586797622515915,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0142471209765225,0,0,0,0,0.0978345896264032,0,0,0,-0.00132443902617288,0,0,0.0892337098901845,0,0,1.73472347597681e-18,0,0.0769359730378513,0,0,0,0,0,0.00883184422863368,0,0,0,0,0,-0.03615728200848,0,0,0,-0.00770979220945511,0.0237181996203467,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1500687723467,-1.73472347597681e-18,0,0,0,0,-0.026105538734419,0.166663680993368,0,0,-0.0349224876886655,0,0,0,0,0,-0.0570950940075807,0,0,0,0,0,0.669911888080086,0,-0.0533599275521218,0,0,0,0,0,0,0,0,0,0,0.00537423680887113,0,0,0,0,0,0
X601991.SH,0,0,-0.0186514368345371,0,0,0,0.127896988908873,0,-0.0443108768983929,0,0.105060154111472,0,0,0,0.0277307625694943,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0308529240492647,0,0.0585780866234535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141081436673529,0.00581227994842313,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.386947333988205,0,0,0,0,0,0,0,0,0,0,-0.0640509738918432,0,0,0,0,0.183872210181583,0,0,0.0101428663852139,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0.203757491605708,0,0,0,0,0.147248952189747,0,-0.0140761041097621,0.00943095024471729,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0.0476120657156252,0,0,0,0,0,0,0,0,0.638980341840846,0,-0.0301514849163559,0,0,0,0,0,0,0,0,0,0,0,0.139825391678939,0.18283922057255,0,0.0605038648043243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00143169530336129,0,0,-0.0400700941440994,0,0,0,0,0,0
X600176.SH,0,0,0,0.187347527098937,0.0803948289525013,0,0.0532257940280376,0,0.099164880409223,0,0,0.355054409109767,0,0,0.0238489048788786,0,0,0,0,0,0,-0.114648943387159,0,0,0,0.217510199536243,0,0,0,0,0,0.214843304581623,-0.110000708390302,0,0,0,0,0,0,0,0,0,0,0,0,0.159856630287858,0,0,0,-0.0368496035080216,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,-0.00897370494585369,0,-0.15251110023849,0,0,0,0,0,0,0,0,0.0271578301478756,-0.0482854194484006,0,0.0348477340890846,0,-0.0605600112791376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0546529391433073,0,-0.0106431052685848,-0.020811786059478,0,0,0,0.129893400446973,0,0
X000898.SZ,0,0,0,0.25932834524683,0,0,0,0,0.0679536208020412,0,0,0,0.116392623489958,0,0,0,0,0,0,0,0.1265659667269,0,0,0,0,-0.0278882135723693,0,0,0,0,0,0.140558211061256,0.0118134505600921,0,0,0,0,0,0,0,0.137433600675003,0,0,0,0,0,0,0.148375054370553,0,-0.00280518657775964,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0.0982479666794624,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583249616537393,0,0,0,0,0,-0.23810444519091,0.0636980533973822,0,0,0,0.340751887129782,0,0,0,0.0759281310835733,0.3035778318685,0,0,0,0,0,0,-0.0278031167234031,0,0.193900155978574,0,-0.0408167112451868,0.0939871733201572,0,0,0,0,0,0
X000709.SZ,0,-0.12062456876023,0,0.0136903771491983,0,0.13383647524904,0,0,0.0699904648087159,0,0,0,0.00444992381989386,0,-0.00970951944753731,0,0,0,0,0,0.010273806327632,0,0,0,0.115200373653756,-0.00242860110622696,0,0,0,0,0,0.0297278095043913,0,0,0,0,0,0,0,0,0.121489449648391,0.192878557146305,0,0,0,0,0,0,0,-0.00894243950982081,0.00992353658002178,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0.0309952697946731,0,0.0381090626957986,0.00795984356760553,0,0.0146590821577539,0,-0.0323640702523307,0,0.0321482644163379,0,-0.00571410982073266,0,0,-0.00241983211261885,0,0,0.0280201671587447,0,0,0.00282702785343431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0112843647037088,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167207050401256,0,0,0,-0.184507456709171,0,0.861510298019286,0.107781249388548,0,0,0,0,0,0,0,0.00170770502125654,0,0,-0.14829964629794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0115760774835417,-0.0229628397245357,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.0613732183283319,0,0.0380356164505221,0,0,0,-0.017519195036254,0,0.0464099501638919,0,0,0,0,0,0,0.115670843578239,0,0,0,0.0496854752469831,0,0,0.0686014727884421,0,0,0,-0.0440973686389158,0,0,-0.0364022055677674,0,0,0.128195209457202,0,0,0,0.157361047804671,0,0,0,-0.165870376218574,0,0,0.0500799409631537,-0.0197586748383204,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0.0593231606936522,0,0,0,0.0119907421971066,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.209099358454279,0,0,0.220872917383093,0,0,0,0,0,0,0,0,0,0.227099687723409,0,0,0,0.0577975941536931,0,0,0.400652959206459,0,0,0,0.00128151929392961,-0.0126945172736952,0,0,0,0,0,0
X000408.SZ,0,0,0.191922304547393,0,0,0,0,0,0.165642740541879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169984609226972,0,0,0,0.100986211577272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0171601148812254,-0.0755988057867998,0,0,0,0,0,0
X601699.SH,0,0,0,0.213097830371461,0,0,0,0,0.0586719962334631,0.339867303335523,0,0,0,0,0,0,0.0808836260035263,0,0,0,0.0662489742531923,0.135178347674378,0,0,0,0,0,0,-0.0451865058454272,0,0,-0.115130800499333,0,0,0,0.026122640836033,0.608179484472576,0,0,0.000955419843389839,0,0,0,0,0,0,0,0,0,-0.00342505092088764,0,0,0,0,0,0,0
X002271.SZ,0,0,0.143604777115908,0,0,0,0,0,0,0,0,0.0597137345917488,0,0,0,0,0,0,0,0,0,-0.0379797028183608,0,0,0,0.28312148369733,0,0,0,0,0,-0.0853195735267441,0,0,0,0,0,0,0,0,0,0,0.0749006912900882,0,0,0,0,0,0,-0.065958193334562,0.0131364605059347,0.101194936275201,0,0,0,0,0
X600027.SH,0,0,0,-0.0305848063082212,0,0.0521115592279268,0,0,0,0,0,0,0,0,0,0,-0.106686464481047,0,0,0,0,0.0431669212564459,0,0,0,0,0,0,-0.0188343732886253,0,0.0274971726156054,0.0321322380246683,0,0,0,0,0.046677913226457,0,0,0,0,0,0.0320275919868737,0,0,0,0,0.018868435020556,0,0.00815811128882067,0.00838298980976283,0,0,0,0,0,0
X600219.SH,0,0,0,0.115346978917632,0,-0.0220766210554704,-0.0932562248116664,0,0.0503215601174727,0,-0.0172578168813045,0,0,0,-0.0406855238608021,0,0.0816870893483281,0,0,0,0,0,0,0,0,0,0,0,0.0458311226947982,-0.108059845164984,0,0,0.122642902885621,-0.0124352420251638,0,0,0,0,-0.0688633574600946,0,0,0,0,0,0,0,0,0,0,0,0.0141815510395558,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.0531051115575242,0,0,0,0.0492637380630169,0,0,0.0817667867996773,0,0,0.00205424947618372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175829957895862,0,0,0,0,0,0,0,0.135189194677467,0.286660434816736,0,0,0,0,0,0.093134519360973,0,0.0272004397804469,0.00363594012789861,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0.0363121872210289,-0.0208191021969775,0,0.0122637155208342,0,0,0,0.109843292859696,0,0,0.123464213024126,0,0,0.196925604351989,0,0,0,0.022711470864584,0,0,0,0,0,0,0,0.0600866118059404,0,0,0,0,0,0,0,0,0.0234552747202557,0.075202981699175,0,0,0,0,0.0300252519695438,0,0,0,-0.00415966884388984,-0.00973870112043446,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0.00634815665342043,0,0,0,0,0,0,0,0,0,0,0,0,0.075248605025985,0,0,0,0.0100640181023115,0,0,0,0.0663751560691166,0.214823556062614,0,0,0,0,0,-0.149581012663209,0,0,0.0466904581930413,0,0,0,0,0,0.175203288331897,0,0.118356882339851,0,-0.00165771836626081,0,0,0,0,0,0,0
X002110.SZ,0,0,0,0.147728191194512,0.278206113822624,0,0,-0.0226245616232219,0,0,0,0,0,0,0.0776597005390757,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.27849771226096,0,-0.0971010605871922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0964450084095945,-0.0208820750316121,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0.0454934019270234,0,0,0,0.0683963632149166,0,-0.00216937095391666,0,0,0,0,0,0,0,0,0,0.286787104918181,0.0889176291074744,0,0,0,0,-1.73472347597681e-18,-0.0715854036296849,0,0,0,0,0.16950494156452,0,0,0.017897169469032,0,0.210907877808764,0,0,0,0,0,0.297452161256922,0,-0.000837657003030565,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0121625521214182,0,0,0,0,0.634155378242922,0,0,0,8.67361737988404e-19,0.0942358373387823,0,0.11807809424596,0,0,0.116379537201325,0,0,0,0,0,0,0,0,0,0,0,0,-0.0377163233938848,0.0553612506952225,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0.147638704039232,0,0,0,0,0,0,0,0,0,0.0586906368614301,0,0,0,0.399034387765303,0,0,0,0,0.0436228662563104,0,0,-8.67361737988404e-19,0.0238192202318127,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.00104582241277672,0.104488227315757,0,0,0,0,0,0,0.0268793240203371,0,0,0,0,0,0,0,0,0,0,0.0894418449494808,-0.0180538639265338,0,0,0,0,0.0435589470227941,0.0110962329921382,0,0,0,0,0.00903805325497641,0,0,0,0,0,0.0413828612427804,0,0,0,0,0,0,0.00557119579600148,0.00271830541905452,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00784804288188642,0.0253343250603416,0,0,0,0,0,0.0294894254685428,0.0450880069381538,0,0,-0.0233902698013429,0,0,0,0,0,0.0508273934642807,0,0,0,0,0,0,0,0.0188198645741318,0,0,0.0798838620925057,0,0,0.0963721256677417,0,0,0,0.0113595262595018,0,0,0,0,0,0,0
X600299.SH,0,0,-0.160440027755394,0,-0.00894038179276214,0,0,0,0.133943417587287,0,0,0.0737122042508228,-0.050548961248059,0,0,0,0.0595192616046591,0,0,0,0,0,0,0,0,-0.0640746886027164,0,0,0.126685452694898,0,0.113132492517588,0,0,0,0,0,0,0,0.0524500634403749,-0.0868155710533221,0,0,0.0553779068825902,0,0,0,0,0,-0.188121740155832,0.0165069654117723,0.0233536365135528,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,-0.0309726870167692,0,0.0296458041834505,0,0,0,0.131908902144877,0.0573190287161141,0.0163286513222765,0,-0.0155588117339458,0,0,0,0.266757786187336,0,0,0,0,-0.0326463295159377,0,0,0,0,0,0,0.0210403380592152,0,0,0,0,0.120833858147995,0.0337908961689915,0.00602627450062839,0,0,0,0,0,-0.0184679273045065,0,0,0,-0.00324082449744548,-0.0134544430275123,0,0,0,0,0,0
X000825.SZ,0,0,0,0,-0.0728819367075972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146521486382123,0,0,0,0,0.156734232583337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.751541360587237,0,0,0,0,0,0,0,0,-0.0152359662100482,0.00754915507847498,0,0,0,0,0,0
Change_TY3M,0,-0.110136375400751,0,0,0,0,0,0,-0.0198178131774289,0,0,0,0,-0.126728643244995,0,0,-0.0601486255313223,0,0,0,0,0,0,0,0,0.0768843198961019,0,0,0,0,0,-0.0612000698000354,-0.00757158635799178,0,0,0,0,0,0,0,0,0,0,0,0,-0.02473984225327,0,0,0,0.00644846690476071,-0.097132185855327,0,0,0,0.0898796201023346,0,0
Slope,0,0,0,0,0.255983718236876,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230742618633346,0.281774519979231,0,0,0,0,0,0,0,0,-0.406321211441666,0,0,0,0,0,0,0,0,0.0198792152861726,0,0,0,9.21289777357091,0,0
TED,0,0,-0.228467282605239,0,0,0,0,0,0,0,0,0,0,0.00643483021415589,0,0,0.0726800179804469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4434284256814,-3.46944695195361e-18,0,0,0,0,0,-0.0166882901956813,0,0,0.0926211956700173,0,0,0.352725715728279,0,-0.257940779386955,-0.0378737760455217,0.231679103721917,0,0,0,0,0,0,0
RealEstate_excess,0,0,0.029875959522006,0.205853390088292,0,0,0,0,0,0,0,0,0,0,0,0,0.149900090580055,0,0,0,0,-0.0159928763998986,0,0,0,-0.0728112034230932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00239795779577424,0,0,0,-0.0382414042441222,0.0791151633755728,0,0,0,0,0,0
MKreturn,0,0,0.0291172452754349,0,0.030537963075385,0,0.0556040863726348,0,0,0,0,0,0,-0.00821025379984153,0,0,-0.0100390283277956,0,0,0.118034393735068,-0.0408090597453101,0,-0.12887553498701,0,0,0.0399206571856504,0,0,-0.0115461616431084,0,-0.0404757228482401,0,0,0.0911161049264108,0,0,-0.0166916229398682,0,0.0163653812629341,0,0,0,0,0,0,0,0,0,0,-0.00330730505694783,0.0211694204561803,0,0,0,0,0,0
MKvol,0,0,0,0.00188676070313121,0,0,0,0,0,0,0,0,0,0,-0.00144468087742099,0,0.00307404748769614,0,0,0,0,0,0,0,0,0.00255389705616966,0,0,0,0,0,0.00240040231883049,-0.0018809007065718,0,0,0,0,0,0,0.00228294597075145,0.000360835003069304,0,5.42101086242752e-20,0,0,-0.00198859764426881,0,0,0,-0.00191991818249802,0.00479228388705743,2.16840434497101e-19,0,0,-0.00564158521843363,0,0
CarbonVol_Shenzhen,0,0.000877823636521839,0,0,0,0,0,0,0,0,0,0,0,0,0.00743407413589284,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0710225747422074,0,0,0,0,0,0,0,0,0,0,-0.0230306575427326,0,0,0,0,0,0,0,0,0,0.0687572706717916,-0.0837408544605948,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249120823148367,0,0,0,-0.0176824046472709,0,0,0,0,0.018377413793812,0,0,-0.00993551260087186,0,0,0,0,0,0,0,0,0,0.00156223390657465,0.000933798660093796,0,0,0,0,0,0,0,0,0,-0.0158047025186114,0.033362670753551,0,0,0,0,0,0
CarbonVol_Hubei,0,0,-0.00315110476324435,0,0,0,0,0,0,0,0.0103817680654435,0,0,0,0.00370966569332536,0.00399088986105317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00190191857261547,-0.00966603997200352,0,0,0,0.0117338806575139,0,0
