,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X600188.SH,X600027.SH,X600362.SH,X600623.SH,X600111.SH,X600157.SH,X601992.SH,X600886.SH,X002466.SZ,X600547.SH,X600299.SH,X600660.SH,X601158.SH,X000792.SZ,X600309.SH,X000709.SZ,X600352.SH,X600489.SH,X600583.SH,X000898.SZ,X000539.SZ,X000883.SZ,X300072.SZ,X000027.SZ,X000629.SZ,X000630.SZ,X000983.SZ,X000060.SZ,X002470.SZ,X000959.SZ,X002075.SZ,X600021.SH,X000723.SZ,X600176.SH,X600022.SH,X600098.SH,X000012.SZ,X600549.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000027.SZ,0,0,0,0,0,0,0,0,0,0.0376869932084941,0,0,0,0,0,0,0,0.173352537236123,0,0,0.0132173226649508,0,0,0,0,0,0,0,0.16231654313627,0,0.146802106916894,0,0,0.372954494115379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00163457177653413,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0.0776555132893962,0,0.0885057925704632,0,0,0,0,0,0,0,0,0,0,0.0284014307387872,0,0.0340771197182517,0,0,0,0,0.134547103904348,0,0.103613889863985,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111606598317031,0.310700569805667,0,0,0,0,0.0310416987512967,0,-0.0143829558114664,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.213245916067268,0,0,0,0,0.0833739337158605,0,0,0,0,0,0,0,0,0,0,0.0282839844548958,0.0472914411996073,0.181325467859417,0,0,0,0,0,0.175438444823346,0.0812857511700302,0.0137875093891822,0,0,0,0,0,0,0,0,0,0,0,0.0351921393041094,0,0,0,0,0,0,0,0,0.00630570933621205,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0.0691230566686989,0,0,0,0,0,0,0,0,0,-0.0198208216765105,0,0,0,0,0,0,0,0,0,0,0,0.505936229086503,0.0943461256539116,0,0,0.0805084752882619,0,0,0,0,0,0,0,0.0723620394749711,0,0,0.176512388713616,0.0457842575718719,0,0,0,0,0.0524483811107776,0,0,0,-0.0450809812213437,0,0,0,0,0,0
X000060.SZ,0,0,0,0,0,0,0,0.102765278708472,0,0,0,0,0,0,0.353254454699518,0,0,0,0,0,0,0.118504585682365,0,0,0.0848764959530054,0,0,0.0916194722675891,0,0.140679081661861,0,0,0,0,0,0,0,0,0.0326342275556325,0,0,0,0,0.0960913951699453,0,0,0,0,0,0.265776221091993,0,0.00311493752899299,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0462624269990014,-0.0187907153342642,0,0,0,0.0853299457467331,0,0,0,0,0,0,0,0,0,0.255845657897198,0,0,0,0,0,0,0.0539978877931161,-0.106366980083636,0,0,0.00613619382619526,0.163263143158858,0.0375635289152357,0.239996458357667,0,0.0148049333128726,-0.0688079252659462,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0.344004527818147,0,0.00894423844904224,0,0,0,0,0.0345065193036147,0,0,0.0998317823623539,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.107153633582231,0.37237916606377,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0.313365909915701,0,0.0893624499963887,0,0.184970605457315,0.0867876513112078,0,0,0,0
X002075.SZ,0,0,0,0,-0.118888531145381,0,0,0,0,0,-0.374915136421034,0,0,0,0.214062140306295,0,0.0904804070151151,0,0,0,0,0.252795770257423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0495366019788119,0,0,0,0,0.179500401575736,0,0.30576595459457,0,0,0,0,0,0,0.0792800482357687,0.23847366963219,-0.204860165982954,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295340194215806,0,0,0,0,0,0,0,0,0.0556218619146254,0.203490263880054,0,0,0.112267174047996,0,0,0,0,0,0.0295078990148414,0,0,0,0,0,0,0,0.0217561002252477,0,0,0.214713956852369,0,0.354163383751424,0.0596365097967964,0,0,0,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.207992626531436,0,0,0,0,0,0,0.100658970378249,0,0,0,0,0,0,0,0,0,0,0,0,0.0735534645373085,0.332970804528349,0,0,0,0,0,0,0,0,0.151030250948113,0.0515693184780621,0,0,0,0,0,0,0,0,0.0722283822044055,3.46944695195361e-18,0,0.131624494730687,0.0249959046578733,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155939688781874,0,0,0,0,0,0,0,0.189758072582772,0,0.15867426849649,0,0,0.0472483880289169,0.155423603728137,0,0,0,0,0,0,0,0.0123263022558308,0,0.0663419840953986,0,0.114791988006301,0,0.0624493918291929,0,0,0.0072573280149671,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0726559890461028,0,0,0.0449198345385356,0.030830527546115,0,0,0,0,0,0,0,0,0,0.161881449112829,0,0.228789409150888,0,0,0.196562239406308,0,0,0,0,0,0.0193414265979539,0,0.0421245083104553,0.0560707980384963,0,0,0,0.00184423143181132,0,0.0425163690940215,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0230489055953671,0,0.117507541880905,0,0,0.0595549040330427,0,0.203449145100321,0,0,0,0,0,0.0266481610695758,0,0.0586731289820711,0,0,0.0596175469685601,0,0.0244715317731308,0,0,0,0,0.134137493348117,0,0.0361982289771412,0,0.0181779055038163,0,0,0,0.0820048670018662,0.0602470002563419,0,0.0305732792851764,0,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373055854451745,0.183316560639845,0,0,0,0,0,0.0130213299961384,0,0,0,0.157994620932862,0,1.73472347597681e-18,0,0,0.153110067011783,0.218629506547899,0,0,0.107915933073453,0,0,0,0.0598088353310734,0,0,0,0.00467991035462374,0.17980615351483,0.00970469339049821,0.04620860509224,0,0,0,0,0,0.0100395300081693,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121914917785311,0,0,0,0.1058902036281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0.391960478380763,0.0442387438507117,0.031973794280311,0,0,0.101032807658861,0,0,0,0,0,0,-0.0273367348880756,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.232809942834225,0,-0.195395428703681,0,0,0,0.127257510416186,0,0,0,0,-0.016812254186734,0,0,0,-0.0148740935091898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.202212577671754,0,0,-0.0509978917120474,0,0,0,0,-0.0235671424830214,0,0.0129593304438683,-0.0814831062989589,0.0772868702502066,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0.421474537975513,0,0,0.0137502232291001,0,0,0,0,-0.2494005364972,0,0,0,0,-0.296362729132904,0,0,0,0,0,0,0,0,0,0,0,0.222101465719984,0,0,0,-0.233148308979641,0.0812366189294936,0,0,-0.0380470348881567,0,0,0,0,0,0,0.661841232320655,0,0,0,0,2.81591416800815,0
TED,0,0,0,0,0,0,0,0.418379762234992,0,0,0,0,0,0,0,0,0,-0.545927796017,0,0,0.182394145022108,0.434344751567276,0.148517032916552,0,0,0,0,0,0,0,0,0,0,0,-0.428452233549374,0,0,0,0,-0.361032235051916,0,0.322073801305509,0.343585365285125,0,-0.0632311251708216,0,0,-0.0423770380951781,0,0,-0.668790980275413,0.229266957042382,0,0,-0.226372518301922,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0.0399796511002236,0,0,0,0,0,0,0,0,0,-0.0216150727733382,0,0,0,0,0,-0.134031242383572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273059950478161,0,0,-0.0376751978115069,0,0,-0.0347686937470096,0,0,-0.0328820118100114,0,0,0.134866647301595,0,0,0,0
MKreturn,0,0,0,0,0,-0.0442673267075844,0.0268717253867691,0,0,0,0,0,-0.143008802877704,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,-0.11594800790274,0,0.0649329584816187,0,0,0,0,0,0,-0.0674905510843783,0,-0.0220258753287055,0,-0.10372395676697,0.144149566133118,0.0838309237946145,0,0,0,0.114076380239794,0,-0.0120615153856188,-0.072562764838692,0,0.0356065703329254,0,0.733757355720369,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0.000744438725051061,0,0.000694257782903018,0,0,0,0,-0.00116966196888045,-0.000999691705125936,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0.00582718030681452,0.00337429309729928,0,0,0,-0.00283155005980246,-0.00282918414958051,0.00622718185663171,0,0,0,0,-0.0125642093341977,0,0.00570447249724417,0.0167771453624639,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,-0.00202861827165127,0,0,0.000118709328830524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00147904893002987,0,0,0,0,0,0,0,0,-0.00917509491802253,0.0053752210511945,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00506753497016003,0,0,-8.67361737988404e-19,0,-0.00873745808887457,0,0,0,0,0,0.0202343516636012,0,0,0.0141551421335625,0,0,0,0,0.0128203536228421,0,0,0,0.0152432447331993,0,0,0.00991944447935749,0.00492589898597573,0,-0.0183568459020482,0,0,-0.0346257567655203,0,0,0,0.0550482946887224,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.00245872800997389,0,0,0,0,0.00738867325454675,0,0,-0.0039519696148887,0,-0.00442037329095569,0,0,0,0,0,0,0,0,0,0,0.00441789314501038,0,0,0.0225780215692419,0,0,0,0,0,0,0,-0.0287213179549631,0,0,0.019902971924769,0,0,0,0,0,0,-0.0157939439467327,0,-0.0140150803043387,0.0446639467343923,0,0,0,0,0,0
