,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X002460.SZ,X600585.SH,X000792.SZ,X600019.SH,X600111.SH,X002466.SZ,X600660.SH,X002271.SZ,X000708.SZ,X600010.SH,X000301.SZ,X601600.SH,X601898.SH,X600188.SH,X600362.SH,X600547.SH,X600426.SH,X600176.SH,X600219.SH,X600886.SH,X600011.SH,X000786.SZ,X000825.SZ,X000723.SZ,X000932.SZ,X000408.SZ,X000959.SZ,X600399.SH,X601991.SH,X000831.SZ,X000807.SZ,X600803.SH,X600795.SH,X300037.SZ,X000898.SZ,X002080.SZ,X601699.SH,X002409.SZ,X600352.SH,X600549.SH,X002407.SZ,X600486.SH,X002145.SZ,X600489.SH,X000027.SZ,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600660.SH,0,0,0,0,0,0,0,0,-0.103055043795763,0,0,0.0149827595590408,0,0,0.0771541910812425,0,-0.0104110519312666,0,0,0,0,0,0,0,0,0.0302340972032245,0,0,0,0.0440723410354241,0,0,0,0,0,0,0,0.234313062294995,0,0,0,0,0,0,0.152359670901028,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.150941653355262,0,0,0,0,0,0,0.202216107486925,0,0,0,0,0,0,-0.0029660851324758,0,0,0,0.0156379422342177,0,0,0,0.00425600242392482,0,0,0,0,0.225171225031091,0.182823018463371,0,0.0943006436451212,0,0,0,0,0,0,0,0,0,0,0,0.0794276157764842,0,0,0,0,0,0.105974760026557,-0.0518788762982533,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0.325309038661885,-0.0945998409052284,0.0454712862680469,0,0,0,0,0.0127667816972017,0.0680386467795424,-0.0870519939231074,0,0,0,0.197636265645097,0,0.103008511066238,0,0,0.0413038680756079,0,0,0.0912377849235504,0,0,0,0,0,0,0,0,-0.0459404771355121,0,0,-0.0186872408858374,-0.118399427587151,0,0,0,0,0.0890770396549628,0,0,0,0,0,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0.134866792616341,0.276148851384323,0,0,0,0,0,-0.0143830228460455,0,0,0,0,0,0,0,0,0,0,0.0812792602379209,0,0,0,-0.000366039836408177,0.05851744333719,0,0,0,0,0,0,0,0.188769168792642,0,0.10267437923702,0,0,0.12720671133037,-0.0212107944600449,0,-0.0518310595109143,0,0,0,0,0.0749508156684151,0,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275774480028176,0,0,0,0,0,0,0,0,-0.0178278525005194,0,0,0,0.132497412147484,0.0548247050764445,0,0,0,0,0.187459753402566,0,0,0,0,0,0,0,0,0.249339879981659,-0.051546178640103,0,0.192205288723665,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.130452099313171,-0.0608378075594604,0.133115572134416,0.0232154398885295,0,0.0777666523418144,0,0,0,0,0,0,0,0,0,0,0,0,0.047474972281325,0,0.0157142466401878,0,0,-1.73472347597681e-18,0,0,0,0.518510154373468,0,0,0,0,0,0,0,0,0,0.0741200095636383,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,-0.0835111920750364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221121223674112,0,-0.0373217869461508,0,0.0788261714436492,0,0.241060459615723,0,0,0,-0.230104355211506,0,0,0.266567801155488,-0.172679675607458,0,0,0,0,0,0,0,0.0326104490441171,0,0.0151289289465996,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0.0517008901679988,0,0,0.22450311174081,-0.0894196579885613,0,0.859761393025313,0,0,0,0,0,0.15130426386308,0,0,0,0.0561807844704573,0.0638697987271988,0,0,0,0,0,0,0,0,0,-0.155699515563041,0.0318978025847052,0,0.101626321035242,0,0,0,0,-0.0297790484861587,0,0,0,0,0,0.0902433557892629,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0.146340967008442,0,0,0,0,0,0.0462056986152623,0,0,0,0,0.135330206817884,0,0.159701582167785,0,0,-0.014514746548597,0.250306956616573,0,0,0.0107541685093881,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.000216155599995893,0,0,0,0,0,0,0.0466858022218178,-0.00578100552004356,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106693829086719,0,0.198824800992458,-0.0122119201445451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0153075836321686,0.0189060847402009,0,0,0,0.109331705367612,-0.256319818915371,0.166644949850798,0.0142284735314733,-0.0304487229460626,0,0,3.46944695195361e-18,0,0,0,0,0,0
X600426.SH,0,0,0,0.344684235379336,0,0,0,0,-0.087389324714687,-0.031546303291279,0,0,0.195293793916869,0,0,0,0,0,0.224961068003448,0,0,0,0,0,0,0.0534198467099079,0,0,0,0,0,0.171278847003555,0,-0.127917895671678,0,0,0,0,0,0.0435297049747239,0,0,0,0,0,0,0.166832242898514,0.0208672305327326,0,-0.00742641268895012,0,0,-0.0105719802939761,0,0,0,0,0,0
X600176.SH,0,0,0,0,-0.0348501890330745,0,0,0,-0.0153871472983274,0,0.131308326733977,0,0,0,0.137968302015556,0,0,0,0,0,0,0,0,0,0,0.0844105071972876,0,0,0,0,0.0523955508683183,0,0,0,-0.00359359609374754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131267192131166,0,-0.0461126568868869,-0.00357472157616735,0,0,0,0,0,0
X600219.SH,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0608190675728208,0,-0.102522729449265,0,0,0,0.329318601410428,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0676620594234009,0,0,0,0,0.195213244530251,0,0,0,0,0,0,0.00384899853973818,0,0,0,0,0,-0.0617205899802086,-0.0147933274627709,0,0,-0.011791641978303,-0.03236644930273,0,0,0,0,0,0
X600886.SH,0,0,0,0.0519788129621131,0,0,0,0,0,0,0,0.115199082455214,0.0163029858181054,0,0,0.0584617794920502,0,0,0,0,0.0738725088429147,0.20370142257308,0,0,0,0,0,-0.166779939737503,0,-0.0122610987335368,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.281359057607128,8.67361737988404e-19,0,0,0,0,0.102296030312159,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0.00992172977808819,0,0,0,0,0,-0.119713644329373,0,0,0,0.0888140616636407,0.0522630803854097,-0.0403672959278312,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,-0.0532309050077224,0,0,0,0,0,0,0,0.0609324429080572,0,-0.0177677705374443,0,0,-0.0440572408222315,0,0,0,0.0967909492378486,0,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.351271764479379,0,0.124506405943873,0,0,0,0.151952905437902,0.194855497003136,0,0,0,0,-0.183357228608722,-0.0837994766518629,0,0,0.065307169765254,0,0,0,0,0,0.123789310965458,0,-0.0245274247872385,0,0,0,0,-0.0580032372136142,0,0,0,0,0,0,0,0,0.22966420677495,0,0,0,0,0,0,0,0.0190348849237885,0,0,0,0,0,0,0
X000825.SZ,0,0,0,-0.0689088429985614,0,0,0,0,0,0,0,0,0,0.188600222240074,0,0.231724239525952,0,0.171585550341084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422859351649183,0,0,0,0,0,0,0,0,0,0,0,0,-0.0240064714600957,-0.0379703668271707,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.106217038445445,0,0,0,0,0,0,0,0.0153222794135933,0,0,0,0,0,0.0501920583626463,0,0,0,0,0,0,0.364946509170352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00919082635876643,0.0546717636111806,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.007860234914614,0,0,0.0707882223988617,0,0,0,0,0.125653544974069,0,0.0788878740981881,0,0.0164923647316578,0.149584923274977,0,0,0,0,0,0,0,0,0.102545143527737,0,0,0,0,0,0,0,0.137269688208,-0.137286340365664,0,0,0.167069753036672,-0.0611401711450887,0,0,0,0,0.123874142832749,0,0,0,-0.0799585386339555,0.162357191389921,0,-0.00466171235459052,0.0166857177714053,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0.227765384010912,0.247496329422956,0,0,0,0.295109789519885,0,0,0,0,0,0,0,0,0.14392398162482,0,0,-0.410424389665091,0,0,0,0,0,0,0,0,0,0,0,0.155286287335486,0,0,-0.0347893279584822,0.0105888842895243,0,0,0.0543606238356492,0,0,0.408669286403107,-0.454840899066216,0,0,0,0,0,0,0,-0.0470619076614478,0,0
X000959.SZ,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.0258239653402516,0,0,0.229235523744108,0,0,0,0,0,0.0262467742108346,0,0,0,0,9.43764826932987e-05,0.0537355243602197,0,0,0,0,0,0,0,0,0,0,0,0.52170724212893,0,0,0,0,0,0,0,0,0,0,0,0,0.0365414352247604,0,0,0,0,0,0,0
X600399.SH,0,0,0,0.066750683020368,0,0,0,0,0.325243026992324,0,0,0.0678239577763024,0.0686033097393827,0,0,0,0,0,0,0,0.213326553072558,0,-0.0192360061598171,0,0,0.0180934648682853,-0.204878088333582,0,0,0,0,0,0,-0.17607141185239,0,0,0,-0.108453667659765,0,0,0,0.0372797344731619,0,0,0,0,0.231210922413112,0,0,0.0570127657583594,0,-0.00895029823980266,0,0,0,0,0.117967029163963,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204560090540376,0,0.0671074157489524,0,0,0,0,0,0,0,0,0,0.00976748228351013,0,0,-0.0293971231995242,0,0,0,0.0384183271489661,0.0669276454620525,0,0,0,0,0,0.00702505896645697,-0.0143450295600655,0,0,-0.0427977733795038,0,0,0,0.0827075063979695,0,0,-0.00289901360422408,0,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0.0613491329476947,0.0438454849208962,0.124850911359348,0,0,-0.0340479882780326,0.0341262593335073,0,0,0,0,0,0,0,0,0,0,-0.123939447199459,0,0.0983198141310219,0,0,0,0,0,0,0.152512879536895,0,0,0,0,0,0,0.066241162463616,0,0.39524435935345,0,0,0,0,-0.0557147147535922,-3.46944695195361e-18,0,0.107031975795273,-6.93889390390723e-18,0,0,0,0,0,0
X000807.SZ,0,0,0,0,-2.71050543121376e-20,0,0,0,0.0440643526045969,0,0,0,0,0,-3.46944695195361e-18,0.720538336441709,0,0,0,0,0,0,0,0,0,0,0,0.0824581877619663,0,0,0,0,0,0.113892266181147,0,0,0,0,0,0,0,0.00332907170532988,0,0,0,0,0,0,0.0729809547087113,0,0,0,0.0410086510502885,0,0,0,0,0,0
X600803.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614317892293985,0,0,0,0.0771192628485635,0,0,0,0,0,0,0,0,0,-0.0228412485994643,0.0225934050026505,0,-0.0901067445977696,0,0,0.068114880538387,0,0,0,0,-0.0221468282595164,-0.00445085011917533,0,0,-0.22025592520608,0.073989622342681,0,0,-0.0261597208462322,0,0,0,0.0211732347693499,-0.0975233042824994,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.0257960066996875,0,-0.0194619441842578,0,0,0,0,0,0,0,0,0,0.080175250847289,0.105555109819698,0,0,0,0,0,0,-0.021699396085906,-0.0303894028039819,0,0,0,0.0253057042281057,0,0,0,0,0.0533621686534008,-0.0184255643716794,0.0213158633728127,0,-0.0512231460248165,-0.00638375612534265,0,0,0,0.017732661316942,0,0,-0.0209629569379087,0,0,0,0,0,0,0
X300037.SZ,0,0,0,0,0.201768029873398,0,0,0,0,0.0987254536045525,0.27807217634302,0.0119677289645023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.229631469792026,-0.0392762843772877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239123875258141,0,0,0.0121312021524534,0,0,-0.111223355094669,0,0.0433248152687182,0,0,0,0,0,0,0
X000898.SZ,-0.14426284615276,0,0,0,0,-0.0759154539456386,0,0,0,0,0,0,0,0.00641557527407406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.317637024966084,0,0.334592433107001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0257729688326012,0,0,0,0.269163158827476,0,0,0.021442967973026,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0389809106321912,0.0501600996685727,0.0952653748456143,0,0,-0.182191598512016,0,0,0,0.110243115842604,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.146870233560727,0,0,0,0,0,0,0,0.0275514689518363,0,0,0.104084395101615,0,0,0,0.0352594550190887,0,0,0.101242949813077,-0.0375410140254219,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0,0.137361316304566,0,0,-0.177107384175706,0,0.0745163465144939,0.701211953307409,0.0412871353962177,0,0,0,0,0,0,0,0,0,0,0,0.189488479715958,0,0,0,0,0,0,0,0,-0.0145171343169587,0,0,0,0,0,0,0,0,0.0784137314182793,0,0,-0.059830147051734,0,0,0,0,0,0,0
X002409.SZ,0,0,0,0,0.118043108271669,0,0,0,0,8.67361737988404e-19,0,-0.0492623645858847,0,0,0,0.00501111540282406,0,0,0,0,0,0,0.00810846315466026,0,0,-0.154480291942306,0,0,0,0,0.124680337998008,0.336497218212725,0,0,0,0,0,0,0,0.165294430902919,0,0,0,0,0,0,0,0,0.101347231687793,0,0,0,-0.0479601556071993,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0.0722898516478537,0,0,-0.054340448625672,0,0.00209841270079209,0,0,0,0.0185557311725753,0.142077788705622,0,0,0,0,0,0.0124049389808,0,0,0,0,0,4.33680868994202e-19,0,0,0.116045535607898,1.73472347597681e-18,0,0.0492534440472685,0,0.0292951173119844,0,0,0,0,0.013333177573275,-0.0424848738873142,0,0,0,0.011016920017605,0,0,0,0,0,-0.0216146516978271,-0.0221907540049577,0,0,0,0,0,0
X600549.SH,0,0,0,0.0691613767220962,0,0,0,0,0.288575368127344,0.0544083729561135,0.0719634502268625,0,0,0,0.0552955566309268,0,0,0,0.112958458421957,0,0,0,0,0,0,0,0,0,0,-0.0659965897246542,0.00948012903224187,0,0,0,0,0,0,0.0314806212701617,0,0,0,0.029050238078899,0,0,0.0526777843474607,0,0,0,0,0,0,0.090227949671727,-0.0540430366534844,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0.588383141501361,0,0,0,0,0.25225398900159,0,0,0.282572785761468,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0.0530131036132118,0,0,0,0.0493861531851508,0,0,0,-0.0853041360736238,-0.342686708864291,0,0,0.0127412968224694,0,0.0717211704136522,0.146258242675513,0.0512893219393943,0,0,0,0.107757143202519,0,0,0,0,0,-0.0839722160119057,0,0,0,0,0,0,0
X600486.SH,0,0,0,0.0809275958949252,0,0,0,0,0.0905840006675654,0,0,0,0.114315180492131,0,0,0,-0.267324098115389,0,0,0,0,0,0,0,0,0,0.0286141673136993,0,0,0.0268084393395814,0.0166672525600319,0,0,0,0,0,0,0,0,-0.0557503282946814,0,0,0,0,0,0,0,0,0,0,0,-0.00516416640973155,0,0,0,0,0,0,0
X002145.SZ,0,0,0,0,0.0981578373614135,0,0,0,0,0,0,0,0,0,-0.0920870965234948,0,0,0,0,0,0.250248580626065,0,0,0,0,0,0,0,0,0,0,0,0,0.000605299680649358,0.178527919792644,0,0,0.0910667468454553,0,0,0.0661672895446508,0,0,0,0.0237061874215009,0.0286046997582382,0,0,-0.0384538351491435,0,0,-0.0334464256394102,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.00669938976382463,0,-0.0249508259930508,0,0.121459067155659,0,0,0,0,0.139131654484558,0.485964399666669,0.0422231321905494,0,0,0,0,0,0,0,0,0.0815182621375153,0,0.0130032764328834,0,0,-0.0332906680121306,0,0,0,0,0,0,0,0,0,-0.0253742109589823,0,0,0,0.0184986616275258,0,0,0,-0.0517583374121216,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0208881580437786,0,0,0,0,0.210757405822341,0,0,0,-0.00292886641690086,0.0535953907597436,0,-0.0637015930501092,0,0.0172999840630914,0,0,0,0,0,0.235064868953407,0,0,0,0.179193200866514,0,0,0.0879013800674565,-0.251007943446101,0,0,0,-0.150002739175442,0,-0.00100933333586029,0,0,0,0,0.232064206334988,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,-0.116574615627268,0,0,0,8.67361737988404e-19,0,0,0,0.023730219064312,0,0,0,0,0,0,0,-0.114959192936763,0,-0.0452032359235072,0.246955825863137,0,0,0.142766198149149,0,0,0.181047334852812,0,0,0,0.458457682494852,0,0,0.0987552735372553,0,0,-0.0490293413125734,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,-0.0125200753979772,0,0,0,-0.0573768391385283,0,0,0,0.0342826036050444,0,0.0210339615234556,0,0,0,0,0,0,0,0,0,0.0507638028298276,0.0327258083988012,0.062959218236614,0,0,0,0,0,0,0,0,0.0661923202402496,0.0706680811053101,0,0,0,0,0,0,0,0,0,0,-0.107604212335635,0,0,0,0,0,0
Slope,0,0,0,0.122465033531357,0.212569902209879,0,0,-0.0710831076578316,0.191979937313005,0,0,0,0,0,0.0143250345897182,0,0,0,0,0,0,0,0,0,0,0,0,-0.464648705757546,0,0,0,0,0,0,0,0.129141234592232,0,0,0,0,-0.531789832913315,0.532734846589643,0,0,0,0,0,0,0,0,0,0,0.497484750155829,0,0,0,0,0,0
TED,-0.108710249042473,0,0,0,0,0,0,0,0.193627969898643,0,0,0,0,0.0417797560124327,-0.058952546839417,0,0,0,0,0,0.135057112865332,0,0,0,0,0.461873885320291,0,-0.0221015306826802,0,0.0553360630126982,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.0725218457852741,0,0,0,-0.0579274463795741,0,0.103987325676812,0,0,-0.135168317885387,-0.534564536017572,0.257819934093091,0,0,0,0,-0.620408921602021,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.0382910103943786,0,0,0,-0.0130752650922018,0,0.00730919919944645,0,0,0,0,0,0,0,0,0,0,0,0.0323945844142823,0,0,0,0,0,-0.0381746674483097,0,0,-0.081487573252145,0.0134881740981797,0,0,0,0.00142418350306135,0,0,0,0,0,0,0,-0.159631030218116,0.0758377588379535,0,0,0,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,-0.0580453414732892,0,0,0,0,0,-0.0811589579340257,0,0,0,0,0,0,0,0.102234871257271,0,0,0,0,0.103159272195571,0.0170921031156155,0,-0.0426779977422772,0,0,0,0,0,0,0,0,0,0,0.0112887292798727,0,-0.0280868590368065,0,0,0,0,0,-0.0309175652507091,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,-0.00114609872582711,0,0,0,0,0.000213705464970036,0,0,0,0,0,0,0,0,0,0,0,0,0.000719510746045886,0,0,0,0.0025064623898544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0023211613120244,0,0,-0.000746747240111459,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,-0.0030121877523975,0,0,0,0,0,0,0,-0.036730908173067,0,0,0,0,0,0,0,0,0,0,0,0,-0.0605847053715753,0,0,0,0,0,0,0,-0.00708831569736907,0,0,0.0343322521101611,0,0,0,-0.0597020796750023,0,0.0267091111506595,0,0.0483919145589337,0,0,-0.141305099167734,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0.00405983739079617,0,0.00515695547490169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00219353658209947,0,0,0,0,-0.0137133236367039,0,0,0,0,0,0,0,0,0,0,0.00191127166525467,0.0037177978963088,0,-0.00582378517255642,0,0,-0.0169805710795843,0.00113548038700062,0,0,0,0,0,-0.130471684201214
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00469794482929616,0,0,0,0,0,0,-0.00531685902114875,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0064348600441584,0,0,0,0,0,0,0,0,0,0.0396605637375732,-0.0210787845477945,0,0,0,0,0,0
