,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X600585.SH,X600019.SH,X002460.SZ,X000792.SZ,X002466.SZ,X600011.SH,X601898.SH,X600111.SH,X000708.SZ,X000301.SZ,X600660.SH,X601600.SH,X600010.SH,X002271.SZ,X600547.SH,X000877.SZ,X600886.SH,X600426.SH,X600795.SH,X600362.SH,X000983.SZ,X601699.SH,X600176.SH,X600803.SH,X600027.SH,X601991.SH,X600160.SH,X000786.SZ,X600995.SH,X000629.SZ,X000807.SZ,X600096.SH,X000408.SZ,X600219.SH,X600489.SH,X000933.SZ,X600378.SH,X000723.SZ,X000831.SZ,X600141.SH,X000932.SZ,X002080.SZ,X600348.SH,X600801.SH,X600985.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,-0.0164542982602311,0,3.46944695195361e-18,0.0250287486985822,0,0,0,0,0.10519781795669,0.579437541436154,0,0,0,0,-0.169847043349074,-0.00970047490100808,-0.00180932937255905,0,0,0,0,0.0686898463074371,0,0,0,0,0,0,0,0,0,-0.0289129321122128,0.0496523948296559,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.307532510997078,0,0,0,0,0,0,0,0,0,0,0,0.0387390964045255,0,0,0,0,0,0,0,0,0.110762550017533,0.0485978541764427,0,0,0.0623060207232163,0.00443037095814434,0,0,0,0.144039616772884,0,0,0,0,0,0.049794975913262,0,0,0.0626225236453129,0,0,0,0.000445752177513327,0,0,0,0.00866797643003005,-0.0105137306621002,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.0843491473160647,0,0,0,0,0.0312453570001508,0,0.186302915820466,0,0.0164036815049846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403655676009777,0,0,0.0983942617465052,0,0,0.11790628454043,0.250426653770631,0,0,0,0.060822435016369,0,0,0,-0.0113394420482798,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0.151690193912192,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216012560906784,0,0,0,0,0.0307024993696917,0.0798977125330701,0,-0.0965735069404663,-0.0341445787703509,0,0,0,0,0.0251310372910524,0,0,0,0,0,0,0.00631785090946435,0,0,0.0988540865700584,0,0,0,0,0,0,-0.00328273738073418,0.0157890082292092,0,0,0,0,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112130977353762,0.070824275186793,0,0.161555459256314,0,0,0,0,0,0,0,0,0.105302253103181,0.0363465574982191,0.43086227325605,0,0,0,0,0,0,0,0,0,0,0.256741147646396,0,0,-0.373164854210364,0.0723338124931921,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.0722310989225914,0,0,0,0,0,0,0,0,0,-0.0346341359449615,0.0441679480396679,0,0,0.0782257361744945,0,0,0,0,0,0.108010773855294,0,0,0.0490450357411575,0,0,0.0964490210151317,0.013905339613881,0,-0.184487655989124,0,0.134660550901432,0.0822560061368978,0,0,0.0259005687072196,0,0,0.0128026155438907,0,0,0,0,-0.0262829960796538,0.0120646787442417,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0744142859728287,0,0.197372818967306,0,0,0,0.229867321474208,0.0809554235777172,0,0,0,0,0,0,0,0,0.0328743966170243,0.149444932782754,0.0611211741286393,0,0,0,0.0245663300322846,-0.0729968423257872,0,0.128361434526751,0,0,0,0,0,0,0,0,-0.00297051764425574,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0455927883207957,0,0.0214657623069619,0,0,0,0.0147489238266469,0,0.16094015985568,0,0,0,0,0,0,0,0,0.0112189684291934,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135060829521375,0.0523382900166969,0,0,0,0.0768148485261415,0,-0.0808046550201473,-0.0194757161539615,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0.236020496771839,0.101587379799838,0,0,0.111997763559147,0,0,0,0,0,0,0.0251114437034439,0,0,0,0.0107715643866014,0,0.0535268723473465,0,0,0,0,0,0,0,0,-0.057333442211724,0.611373566282044,0,0,0,0,0,0,0,0,-0.144536603899021,0,0,-0.0505523479539904,0,0.0996743888967227,0,0,0,0,0,-0.0124125910780852,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.17673526481414,0,0,0,0,0,0.187637953488921,0,0,0,-0.093348827175891,0,0,0.229188618755822,0.00542381420540275,0,0,0,0,0,0,-0.071638478173541,0,0,0,0,0,0.0472373561890398,0,0,0,-0.0406753606532708,0,0,0,0.632704138718976,0,-0.00914579632866504,0,0,0,0,0,0.0504357855660059,0.15271839999489,0,0,0.0149471440157317,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0.108156680086254,0.11492116815138,0,0,0,0.0430585905066946,0,0,0.0622809238701655,0,0,0.0476400976390451,0,0.140800066006671,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.176816013594863,0,0.19919759251357,0,0,0,0,0,0,0,0,0,0.0617993875720004,0.10575123604109,0,0,0,0,0,0.00297243968504528,0.0117471395199828,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,-0.0370575102502432,0.159428055292389,0,0,0,-0.209945118397331,-0.0506307046581084,0,0,-0.0241234391332373,0,0,0,0,0.141927055090777,0,0,-0.0634383780401983,0,0,0,0.0688927171245263,0,0,0.133167266677577,0,0,0,0,0,0,-0.0658875993795624,0,0,0,0,0,0,0,0,0,0,-0.0180996800429769,0.0140266742626983,0,0,0,0,0,0
X600426.SH,0,0,0,0.223763556116452,0.0466936419668583,0,0,0,0,0,0,0,0,-0.300497374686149,0.0240051275454696,0,0,0,0.166296846982127,0,0,0,0,0,0,0,0,-0.217242363539895,0,0,0,0,0,0,0,0.187089265345501,0,0,0,0,-0.104881811413283,0,0,0,-0.0241492406878961,0,0,0,0,0,0,0.0279181038528132,0,-0.0357812031319364,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.158348703781534,0,0,0,0.0763836221913608,0,0,0,0,0,0,0,0,0,0,0.280406168232982,0.00801175954355009,0,0.0779018449262192,0.250401526218875,0,0,0,0,0,0,-0.304444197071979,0.237531166953837,0,0,0,0.0783756299924451,0,0,0,0,-0.04175194238308,0,0,0,0,-0.0101141414841714,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.0062027951632664,0,0,0,0,0,0,0,0.206922368486819,0,0,0.142616617053603,0,0,0,0,0,0,0,0,0.0796155362822349,0,0,0,0,0,0.119738065709184,0.141391063963309,0,0,0,0,0,-0.0138652588452919,0,0,0,0,0,0,0,0.0997732467206708,0,0,-0.00498936085331873,0,0,0,0,0,0
X000983.SZ,0,0,0,0.0468410093194241,0,0,0,0,0,0.238823332039977,0.15672368443388,0,0,0,0,0,0,0,0.0155806683520668,0,0,0,0,0,0,0,0.251302014869383,0,0.0988166793526731,0,0,0,0,-0.290889032352021,0,0.122937293580926,0,0,0,0,0.381170640761228,0,0,0,0,0,0,0,0,0,0,0.126442788628564,-0.0909031728751193,-0.0400113469593936,0,0,0,0,0
X601699.SH,0,0,0,0,0.0889104738790756,0,0,0,0,-0.270693440794702,0,0,0,0,0,-0.14217526682139,0,0,0,0,0,0,0,0,0,0.851795864294174,0,0,0,0,0,-0.00707832804610368,0,0,0,0,0,0,0,0,0,0.0965624908899929,0,-0.0503626094612973,0.0734350464304218,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0.0302029393702125,0,0,0,0,-0.104709590701951,0,0,0,0,0,0.0971092283468624,0,0.0630661899522642,0.0329392163936432,0,0,0,0,0,-0.00465990598334729,0,0,0,0,0,0,0.0672441058834011,0,0.0695256635754322,0,0,0,0,0,0.0424575951581901,0,0,0,8.67361737988404e-19,0,0.312590322385298,0,0,0,0,0,0,0,0,0,0,0,0
X600803.SH,0,0,0,0,0.16019208696688,0,0,0,0,0,0.338068843990847,0,0,0,0,0.0237302300196497,0,0,0,0.1726592175021,0,0,0,0,0,0,0,0,0,0,0,0.0123809812431642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192880741989338,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,-0.0307321899127001,-0.050465982995303,0,0,0,0,0.49586020096922,-0.106398715009037,0,0,0,0,0,0,0,0,0,0,0,0.391064459192382,0,0,0.127309231403429,0,0,0,0,0.00222659869845351,0,0,0,0,0,0,0,0,0,0,0,0,0.0164362477103506,0,0,0,0,0,0,-0.0452211896880763,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,-0.0153573876168553,0,0,0,0,-0.207594205561552,0,0,0,0,0,0,0,0,0,0,0.0655158894892963,0,0,0,0,-0.00419889727763423,0,0,0,0.315844441383446,0,0,0,0.0557328631896448,0.0393305218368534,0,0,0,0,0,0,0,0,0.255240431773197,0,0,0,0,0,0,0,0.0207083076717188,0.0136533222362998,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,-0.0703115806718594,0,0,0,0.230290534917712,0,0,0,0,0.0530130342952826,0,-0.235046072829079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333850076080878,0,0,0,0,0,0,0,0,0,-0.0593824736779928,0.146028839308202,0,0.417192982765427,0,0,0,0,-0.0826713448212306,0.0472189457093137,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,-0.0328324539130324,0,0,0,0,0,0,0.118904162846936,0,0.161784655236838,0,0.227099326987431,0,0,0,0.0147122386323167,0,0,0,0.120111659383249,-0.0718195116693398,0,0,0,0,0,0.019069352117267,0,0,0,0,0,0.0560528205333908,0,0,0,0,-0.04240791145701,0,0,0,0,0,0,-0.150898549101613,0,0,0,0,0
X600995.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0507341461843688,0,0,0.149652387346631,0.12670170377584,0.133275183091947,0,0,0,0.0953872641402749,0,0,0,0,0,0,0,0.0593334943386623,0,0,0.0327577345286973,0,0,0,0,0,0.0026410920389649,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.374927307142965,0,0,0,0.169619070543582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503160978535042,0,0,0,0,0.0838310064061359,0,0,0,0.0165536115967722,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,-0.0914320890875294,0.136930714184069,0,0,0,0,0,0.108119815185706,0,0.507711619834106,0,0.0317883868918076,0,0,0,0,0,0,0,0,0,0.128324368626331,0,0,0,0,0,0,0,0,0,0,0,0.208481245190515,0,0,0,0,0,0,0,0.0708469165119501,0,-0.0218417017819828,0.0483790643914242,-0.0510268928847867,0,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00807977255433276,0,0,0,0,0,0,0,0.0273569029108697,0.0504718786724227,0,0,0,0,0,0,0,0.0859337279671486,0,0.0506620115077995,0,0,0,0,0,0,0,0.0183470142699031,0,0,0.710008087883373,0,0,0.209870213904219,0,0,0,0.0754832199477502,-0.0615140843415814,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.10842384583772,0,0.124517768496019,0,0,0,0,0.0800417522454958,0,0,0,0,0,0,0,0,0.0461062814492152,0,0.0617611412219314,0,0,0,0.0385627775624331,0,0,0,0.0190711957674632,0,0,0,0,0,0,0,0,0,0.00191949649389543,0,0,0,0,0,0.121936642770784,0,-0.01780484838048,0.0346742030536829,0,0,0,0,0,0
X600219.SH,0,0,0,0,0.0276395920756895,0,0,0,0,0,0,0,0.0924630855655435,0.0856337888124099,-0.0136202816502205,0,0.28560395260154,0,0,0,0,0,0,0,0.13600263548076,0.0095329790901607,0,0,0,0,0,0,0,0,0,0.011052900914522,0,0,0,0,0.108501923061483,0,0,0,0,0,-0.0405587613738839,0,0,0,0,-0.0033922899414475,0.0290820365866008,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.146912447585469,0,0.0183247149346555,0,0,0,0,0.477273208624947,0,0,0,0,0,0,0,0,0,0,0,-0.0291329008001286,0,0,0,0.0433526733541109,0,0.01888954193127,0,0,0,0.0331827780057712,0,0,0,0,0,0,0,0,0,0,-0.00894150447493143,0,0,0,0,0,0
X000933.SZ,0,0,0,0,0,0.075963849020296,0,0,0,0,0,0.297346724792182,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182067455141119,0,0.118376023708948,-2.16840434497101e-19,0,0,-0.0181784206404649,0,0,0,0.509275779764739,-0.0614301265539303,0,0,0,0,0,0,0,0,0,0,0,0.117542599516078,0,0,0.0160698232518683,0.0110983952402945,0,0,0,0,0,0
X600378.SH,0,0,0,0,0,0,0,0,0,0.0433471274762531,0.172195938418744,0,0,0.35295130490764,0.0323977488794721,0,0,0,0,0,0,0,-0.103819539750619,0,0,-0.227736870829581,0,0,0,-0.0781968449889868,0,0,0,0,0,0,0.0816991876322841,0,0,0,0,0,0,-0.269916333875118,0,0,0,0,0,0,0.20657933499369,0.0620344344406353,-0.0122763406525264,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0840030868782693,0,0.0223694448495357,0,0,0.0231260861567181,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377935980336943,0.011927537280853,0,0.0367167345078025,0.0703610746959024,0,0,0,0,0.0627879276121841,-0.0154496508261821,0,0.120511052365506,0,0,0,0,0.0907816812926715,0,0,0,0.0205748606543813,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.508495405336859,0,0,0.125078495101253,0,0,0,0,0,0,0,0,0,0.0495298351592152,0,0,0,0,0.0374259237014135,0,0,0.0769994178032763,0,0.0629855878105326,0,-0.384495851200258,0,0,0.131269257170573,-0.0155137968201295,0,0,0,0,0.0142580249657774,0,0,0,0.164095049858949,0.0521886844810122,0,0,0,0,0,0,0
X600141.SH,0,0,0,0,-0.0238445870887037,0,0,0.0776489318029075,0,0,0,0,0,0,0,0,0,0.0407164890210629,0,0,0,0,0,0,0,0,0,0,-0.00299006615870379,0,0,0.00765855461292662,0,0,0,0,0.573515054048893,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0504029569571004,0.0843058319069305,0,0.0430089588708374,0.00712630266550797,0.0230312400364366,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0.024706133822384,0,0,-0.175324625891723,0,0,0,0,0,0,0.0375186594033438,0,0,0,0,0,0,0,0,0,0,0,0,0.0228603389184186,0.124192615724679,-0.0371414517153935,0.0941483831915648,0,0,0,0,0,0,0,0,0,0,0.0519152009625045,0,0,0,0,0.11356225516662,0,0,0.00457521804839071,4.33680868994202e-19,0,0,0,0,0,0
X002080.SZ,0,0,0,0,0,0,0,0,0,0.057728184843539,0,0,0,0,0.0248600407310427,0,0,0,0.143365967214231,0,0,0,0,0,0,0,-0.167576343958641,0.278536644321145,0,0,0.0185456009266977,0.0857643751565336,0,0,0,0,0,0,0,0,0,0,0.0935508035835634,0.144956320496965,0,0,0,0,0,0,0,0,-0.00701000780309612,0,0,0,0,0,0
X600348.SH,0,0,0,0,0,0,0,0,0.0914980643385218,0,0,0.0937095266548948,0,0,0,0,0,0,0,0,0.0569240290856565,0,0,0,0,0,0,0,0,0.00845135088831288,0,0,0,0,0.078924478669232,0,0.0848124427680268,0.0828090406849914,0,0,0,0,0,0,0,0,0,0,0,0,0.0235459223392476,0.00366475394290972,0.0204278694122987,0,0,0,0,0,0
X600801.SH,0,0,0,0,0,0.650920133658081,0,0,0,0,0,0,0,0,0.0428499396747153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137522139845933,0,0,0,0,0,0,0.164978835731759,0,0,0,0.077438700262839,-2.16840434497101e-19,0,-0.0708597374365444,0,0.0958385877253543,0,0,0,0,0,0,0.00305171218157012,0,0,0,0,0,0
X600985.SH,0.149627820429224,0,0,0,0.218524304855554,0,0.0711326349093701,0,0,0,-0.03064544993011,0.105212151701392,0,0,0,0,0.0220758157321246,0,0,0,0,0,0,0,0,0.148988459174926,0.12115035934773,0,0,0,0,0,0,0,0,0,-0.00709578646540147,0,0,0,0,0,0,0,0,0,0,0,0.111894315229796,0,0,-0.0344218540531555,0.016206370183289,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.0263589250180422,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.327005782095279,0,0,0,-0.158201122466699,0,0,0,0,-0.00788137378634674,0,0,0,0,0,0,0,0,-0.274419061631716,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121255631882046,0.360976377172369,0,0,0,0.128482431261252,-0.0861186358885261,-0.427478114486098,0,0,0,0,0
Slope,0,0,0,-0.0903292166669172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.412835382486433,0,-0.257960299263183,0,0,-0.235015607989956,0,0,-2.77555756156289e-17,0.614781148183851,0,0,-0.393393819841842,0,-0.377878826960728,0,0,2.77555756156289e-17,0,0,-0.193507128558143,0,0,1.21765099669132,0,1.08763169340404,0.0420686303487194,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0.66075308201991,0,0,0,0,-0.641115348067058,0,0,0.735890674343592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.481140432996965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34797241072484,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,-0.0297227825350785,0,0,0,0,0,-0.0895195592905523,0,0,2.16840434497101e-19,0,0,0,0.0662101418683109,0,0,0.00116108387288761,0,-3.46944695195361e-18,0,-0.0900094126323123,0,0,0,-0.0575425408031508,0.0946015193784107,0,0,0,0.0511312656557804,0,0,0,0,0,0,0.105407065953348,0,0,0.0242576833262612,-0.0130381721593239,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.120827831989415,0.038937304919164,0,0,0,0,0,0,0,0,0,0,0,-0.00709579586719131,0,0,0.0367323094271138,0,0,0,0,0,0.0702738391950242,0,-0.124301697506028,0,0,0,0,0,0,0,0,0,0.012512230407938,-0.0394005835869085,0,0.0724890857407691,0,0,0,0,0,0.00782879600267451,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,0,-5.42101086242752e-20,0,-0.000294000599904143,0,0,0,-0.000278349939581301,0,0,0,0,0,0,0,0,0,0.000225085263400794,0,0,0,0,0,0,-0.00135888727179188,0,0,0.0111910330463327,-0.0117984422252967,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.00194914103358705,0,0,0,0,0,-0.00776869143219592,0,0,0,0,0,0,0,0,0,-0.0031645550097022,0,0,0,0,-0.000128023525861005,0,0,0,0,0,0,0,0,0,0.00292997636835104,0,-0.00751331599727366,0,0,0,0,0,0.000328817075444426,-0.00471478372286868,0,0,-9.15641923409496e-05,0,0,0,0.00965539692671636,-0.00343573334340311,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00952909901270926,0,0,0,0,0.00391300733765713,0,0,0,-0.0083655475314565,0,0,0,0,0,0,0.0213544659778161,-0.022634972838186,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0134686540631469,-0.00606371313844536,0,0,0,0,0,0,2.71050543121376e-20,0,-0.0087990773555998,-0.00640473227003309,0,0,0,0,-0.0131878331064327,0,0,-0.0113054411328633,0,0,0,0,-0.0425266344788522,0.0350168200505275,0,0,-0.0177536733198454,0,0,0,0.0099849634241987,-0.0163845711232625,0.0290916443342662,-0.00895759078434685,0,0,0,0,0
