,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X600011.SH,X002271.SZ,X002460.SZ,X600660.SH,X600886.SH,X600801.SH,X601898.SH,X600010.SH,X601600.SH,X600362.SH,X600188.SH,X600352.SH,X600489.SH,X601991.SH,X600688.SH,X000786.SZ,X600795.SH,X600126.SH,X600111.SH,X002466.SZ,X600027.SH,X600176.SH,X601992.SH,X600299.SH,X600426.SH,X002075.SZ,X002353.SZ,X600315.SH,X600529.SH,X000723.SZ,X600486.SH,X600219.SH,X600612.SH,X002080.SZ,X601158.SH,X600516.SH,X000898.SZ,X000401.SZ,X002409.SZ,X000932.SZ,X000883.SZ,X000553.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0969456558345119,0,0.196268591103443,0,0,0,0,0,0,0.0572829074995614,0,0,0,0.00505114150513694,0.0574462993718933,0,0,0.00288457146253545,0,0,0,0,0,0,0,0.0330973666753738,0.00420756199209901,0,0,0,0.0181247664150297,0.00210525285859746,-0.0109001869997924,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.116930952455162,0.0331936666870782,0.0112843662480975,0,0,0,0,0,0,0,0,0,0,0,0.00893573693296698,0,0,0,0,0,0,0.0439812071975848,0,0,0,0,0.0509200560922917,0,0,0.0692987876161031,0,0,0,0,0,0.0640680622822501,0,0,0,0,0,0,0,0.00113822712434616,-0.00034050041355676,0,0,0,0,0,0
X601088.SH,0,0,0,0.201648150362514,0,0,0,0,0,-0.0445194246812768,0,0,0,0,0,0,0,0.0731274345184618,0.326945542711674,0,0.0504153514986807,0,0,0,0,-2.16840434497101e-19,0,0,0,0.0599849603974104,0,0.0250268975214803,0,-0.183044295349488,0,0,0.0352016466972803,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0241178326137288,0.0128332335520958,-0.00606663001251671,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.369272517634789,0,0,0,0,0,0,0,0,0,0,0,0.0292198840457309,0,0.0630828089402517,0,0,0,0,0,-0.061698068821355,0,-0.00785075929563788,0.118523983106318,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0536060927898435,-0.00468823966121031,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0.0048475051963344,0.0433773942050797,0,0,0,0,0,0,0,0,0,0,0,0.0176427628625873,0,0,0,0,0.180183978162818,0,0.172217497183738,0,0,0,0,-6.93889390390723e-18,0,0.0458841573911003,0,0,0,0,0.0488956756762189,0,0,0,0,0,0,0,0,0,0.00791388329799013,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0.177670215397075,0,0,0,0,0,0,0,0,0,0.246988334059857,0,0,0,0,0,0,0.0595385138419059,0,0,0,0,-0.104183807294619,0.0393641263805864,0,0,0,0,0,0,0.0506193436602218,0,0,-0.0288265557418277,0,0,-0.1630291747369,0,0,0,-0.0297228603220148,0,0,0,0,0,0,0,0
X600019.SH,0,0,0,0.0210614774272323,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.0750668491195943,0,0,0,0,0.0465754401589125,0,0,0,0,0,-0.0359158036851062,0.0560735492448429,0,0.0497385135306198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118098340192967,-0.0168009847475503,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0479432900414957,0,0.07722679748037,0.277172685495035,0,0.00357848577947855,0,0.0243438760301627,-0.265603062772736,0.176034960655818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1091122997792,-0.0133890801940862,-0.00570603807460363,0,0,0,0,0,0
X600011.SH,0,0,0.0155618914286564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0545283402322648,0,-0.0521932363636224,0,0,0,0.0830886441722691,0.0807914828523076,0,0,0.122253132825234,0,0,0.29953988106115,0,0,0,0,0,0,0,0,0,0,0.0193517778540513,-0.0235365657493914,0.02802583622577,-0.0258073576369971,0,0,0,0,0,0
X002271.SZ,0,0,0,0.242729806497899,0,0,0,0.0356869315156793,0,0,0,-0.0377869919111474,0,0,0,0,0,0,0,0,0,0,-0.01858651751444,0,0,0.0352186412850572,0,0.058162242531469,0,0,0,0,0,0,0,0,0.161531165540204,0,0.134694062847431,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,-0.0101223441905644,-0.0097103397195015,0,0,0,0,0,0
