,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600111.SH,X600019.SH,X002466.SZ,X600011.SH,X000877.SZ,X002271.SZ,X600010.SH,X600660.SH,X600188.SH,X000708.SZ,X601600.SH,X000301.SZ,X601898.SH,X600547.SH,X600886.SH,X600362.SH,X000408.SZ,X600176.SH,X000723.SZ,X600426.SH,X000786.SZ,X601991.SH,X002080.SZ,X600803.SH,X600219.SH,X600795.SH,X600027.SH,X600399.SH,X300037.SZ,X600688.SH,X300073.SZ,X002326.SZ,X600352.SH,X600801.SH,X600157.SH,X000825.SZ,X600516.SH,X600489.SH,X600378.SH,X600141.SH,X000959.SZ,X000807.SZ,X600486.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0.0351935397701769,0,0,0,0,0,0,0,0.0389676644722357,0,0.0485522420523855,0,0,0.00536581612071327,0.0375182680568666,0,0,0,0,0,0.072949739747814,0,0,0,0,0,0,0,0.022086077909422,0,0,0.0900989354731628,0,0,0,0,0,0,0.154107452571262,0,0,0,0,0,0,0,-0.026733825112527,0,0,0,0,-0.144397362219167,0,0
X600028.SH,0.115350314795626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0464117005213876,0,0,0,0.0700112349935009,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0063198332796011,0,0,0.125221231536475,-0.0426827382316615,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0226883289571115,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0.177021478539156,0.149143147074059,0,0,0,0,0.308900390185624,0,0,0,0,0,0,0,0,0,0.0974565849539876,0,0,-0.119060696874377,0,0,0,0,0,0,0,0.0831400307985658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165561366346887,-0.00346530486359246,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.00755654601651384,0,-0.0651608162642205,0,0.0140409413342722,0.115335632523358,0.0814966444242413,0.041930832702692,0,0.0247451565175949,0,0,0,0,0,0,0,0,0,0.139349014551065,0,0.139360191271671,0,0,0,0,0,0,0,0,-0.0604224394073614,0,0,0,0,-0.064600387150248,0,0,0,0,0,0,0,-0.000136173948885392,0,0,0,0,-0.0317384272854736,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0.0633169033762634,0,0.0760128599814467,0,0,0,0,0,0,0,0,0,0,0,0,0.274827180871634,0,0,0.0853965667478691,0,-0.0294151348867188,0,0,0,0.0616222472889134,0,0,-0.0510867663395472,0.0388607870933979,-0.0693118189942254,0,0.19899714837754,0,0,0,0,0,0,0,0,0,0,-0.0225899137505566,0.0375229968161312,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.379727667010893,-0.0923656085170706,0,0,0,0.371508194402389,-0.00357930953863645,0,0,0,0,0,0,0,0.13171355301797,0.18688959118157,0,0,0,0,0.0770461402848906,0,0,0,0,0,0,0,0.00270785727416234,0.0655668019639551,0,0,0,0,0,0,0,0.249732663644356,0,0,0,0,-0.0202251648218784,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.323042774108329,0,0.0299206200512214,0,0,0,9.37686719741822e-05,0,0.0209480783267251,0,0,0.116157583580705,0,0,0,0,0.210640040931767,0,0.167943945642521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241567906727547,0,0,0,0,0,0,0.0605807702798007,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0.531079535664684,0,0,0.121797909556318,0.189797538622417,0,0,0,0,0.155563509201474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107729953863881,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.030637394840173,0,0.0495690736004495,0,0,0,0,0,0,0,0,0.0321717264236398,0,0,0.112466566324621,0,0,0,0,0.0124231601739671,0,0,0,0,0,0,0,0,0,0,0.000983009221318197,0,0.174545968445378,0,0,0,0,0.0598322638142458,0.00414164962641518,0,0,0,0.0141533088901251,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.605326312564396,0.393682471273117,0.0258701294347753,0,0,0,0,0,0,0,-0.0268107465586421,0,0,0,0,0,0,0,0.00178708655954025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105218626394977,0,0,0,0,0,0,0,-0.0982453930123374,0,0.102697932766568,0,0,0,0.0236175011319594,0,0,0,0,0,0,0
