,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X601898.SH,X600188.SH,X600019.SH,X600011.SH,X601600.SH,X600886.SH,X600585.SH,X600547.SH,X600660.SH,X600795.SH,X000792.SZ,X600362.SH,X600489.SH,X000708.SZ,X600010.SH,X600027.SH,X600803.SH,X600160.SH,X600111.SH,X002460.SZ,X601991.SH,X600426.SH,X000301.SZ,X000983.SZ,X601699.SH,X000807.SZ,X600219.SH,X002128.SZ,X002466.SZ,X000630.SZ,X000786.SZ,X000933.SZ,X601168.SH,X600176.SH,X600985.SH,X000408.SZ,X600096.SH,X000877.SZ,X000883.SZ,X002353.SZ,X000027.SZ,X002409.SZ,X000932.SZ,X002271.SZ,X600282.SH,X600348.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.417622933724539,0,0,0,0,0.0965632164504988,0.0824984557119922,0,0,0,0,0,-0.1787484604134,0,0.0365057111931147,0,0,0,0,0,0,-0.0141707232422365,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000280985550826278,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304454395931166,0,0,0,0,0,0,0
X601088.SH,0.0987582275416568,0,0.221683108593368,0,0,0.217043808279753,0,0,0.0980129594489815,0,0.0269707198291305,0,0.0591921362570919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0849459134241097,0,0,0,0,0,0,0,0,0,0,-0.0236157157764378,0,0,0,0.111788405938896,0,0.0701154389739204,0,-0.0150524850986702,0,0,0,0.0253034924726647,0.015412008417007,0,0,0,0.0193837284274565,0,0
X600028.SH,0.499525495601103,0.0146727923358855,0,0,0,0,0.0995590826623758,0,0.01193007107049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.043823956780112,0,0,0,0,0,0,0,0,0,0,-0.0662834114202396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257652542977894,0,0,0,0,0.0233757613814098,0,0
X600309.SH,-0.119062103635402,0,0,0,0,-0.0240078732882429,0,0,0,0,0,0,0,0,0,0.024917927976932,0,0,0,0,0,0,0,0,0,0.100846002095887,0,0,0,0,0,0.00726606206944065,0,0,0,-1.73472347597681e-18,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,0.198699550178557,0.0411973419009313,0,0,-0.0135613380674403,-0.0273979671311736,0,0,0,0.0100666846914148,0,0
X601898.SH,0,0,0.0442674800685326,-0.0442964216907617,0,0.0739886369987771,0,0,0,0,0,0,0,0,0,0,0,0.0754394403554396,0,0.0286716623725854,0,0.0486275359796811,0,0,0,0,0,0,0.258681841804558,0,0,0.0722286672765189,-0.0365031626175651,0,0,0,0,0,0.259024517425454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00109607388878657,0,0
X600188.SH,0.134435836030425,0.0280405775573998,0,0,0.244883433344225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102195058712975,0.0528209457333062,-0.0728813261142935,0,0,0,0,-0.144494816672488,0.0140180102240715,0,0,0.177338026654691,0,-0.0122656754582682,-0.0471188959844333,-0.286888891057736,0,0,0,0,0,0,0.439518066126523,0,-0.0610722553356637,0,0,0,0,0.0202014863267323,0,0
X600019.SH,0,0,0,0,0.173790498312343,0,0,0,0,0,0,0,0,0,0,0,0,0.0370386305143344,0,0.120602485299205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138508501183367,0,0.0439697524838366,0,0,0,0,0,0,0,0,0,0.493593850158139,0,0,0,0,0.00229787955252751,0,0,0,0,0.0592343458967208,0,0
X600011.SH,0.0241050697142658,0,0,0,0,0,0,0,0,0,0,0,0,0.128302771928592,0,0,0,0,0,0.264028319098525,0.0502021991925572,0,0,0,0.286228120598485,0,0,0,-0.152704100335309,0,0,0.116486925356981,0,0,-0.038834938595008,0,0,0,0,0,0,0,0.108757098021442,0.0155770462408412,0,0,0,-0.058166434903341,0,-0.0109399210161608,0,0.027807352291079,0.0128293464568568,0,0,0,-0.0415901833538502,0,0
X601600.SH,0.0481283297237337,0.0213266470188245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103633846363496,0,0,0,0,0,0,0,0.322491943033,0,0,0,0.308996347328395,0,0.252063555996069,0,0,0,-6.93889390390723e-18,0,0,0.0185740409647386,0.0395553368454537,0,0,0,0,0,0.050727391924701,0,0,0.03938829396839,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.052012565311741,0,0,0,0,0,0,0,0,0.0310267042901021,0,0,0,0,0,0.22408899601942,0,-0.0618948464103878,0,0,0.00598058943971435,0,0,0,0,0,0,0,0,0,-0.0826371014722531,-0.131577546230914,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179860681239672,-0.185435796335452,8.67361737988404e-19,0.00774867286004863,0.00397477391333473,0,0,0.0638862115512345,0,0
X600585.SH,0,0,0,0,0,0,0,0,0.102035045114528,0,0,0,0,0,0.137586057366738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0784682279734795,0,0,0,0,0,0,0.0727614028841352,0,-0.0643859851403519,0.0744796272434943,0.02773009239365,0,0,0,-0.0179546184201612,0,0,0,0,-0.0389022890932388,0.0211409703082296,-0.00242339542680785,0,0,0,0.0630741574586281,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268728959261754,0.670682099565716,0,0,0,0,0.0534184661130675,0,0,0,0,0,0,0,0,0,0,0,0.1130135128614,0,0.123232700630584,0.0841763043195013,0,0,0,0,-0.0799128312295575,0,0,0,0,0,-0.0105912778350865,0,0,0.063303823069906,-0.0422974172174706,0,0,0,0,-0.0317310319982284,0,0
X600660.SH,0,0,0,0,0,-0.07467767831866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641208695816638,0,0,0,0.174506136968934,0,-0.0639093909073785,0,0,0,0,0,0,0.080078395815304,0,0,0,0,0,0.0627426648994366,-0.163198839338758,0.0418968515643937,0,0,0,-0.0174085973890635,-0.0554848831732907,0,0,0,0.000953771622027391,-2.16840434497101e-19,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0.401954919290424,0,0,0,0,0,0,0,0,0,0,0,0.298742272914272,0.0941163920819641,0,0,0,0,0,0,0,-0.0216701372594517,0,0,0,-0.0594628738970553,0,0,0.0265221990843507,0,-0.000719973083513004,0,0,-0.0199069411334191,0,0,0,0.00640930662877454,0,0,0,0,0.0147319712981138,0,0,-0.0217119284079837,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.00750518908376844,0,0,0,0,0,0,0,0.126520286140653,0,0,0,0.0196995066484364,0.0671214481309747,0,0.288783980001276,0,0,0,0,0,0,0.0381396534597831,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0263326284570324,0,0,0,0,0,0,-0.0128949497195032,-0.0273837404309374,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0.0651764414662672,0,0,0,0,0,0.0815293566716263,0,0.0368431475142408,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471588085498399,0,0,0.278276101146075,0,0.0183134660293756,0.0186775256622858,0,0,0,0,0,0,0,-0.0355774263287879,0,0,0,0,0,0,0,0,0.0110265248892161,0,0
X600489.SH,0,0,0,0,0,-0.0427440671006123,0,0,0,0,0,0.416894169766731,0,0,0,0,0,0,0,0,0,-0.117222328737304,0,0,0.178765088955185,-0.18138861593041,0,0.0814427680480017,0,0,0,0,0,0.173049251446544,0,0,0,0,0,0.112368904382867,0,0.0361914043691703,0,0,0,0,0,0.0140822528793339,0,0,0,0,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0.118039078261511,0,0,0,0,0,0,0,0.0467851907808807,0,0,0,0.0357484073036541,0,0,0,0,0,0,0.271681016412201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.289210122116783,0.0557282312207551,0,0.0451982758386861,0,-0.0539912686665865,0.0294585181140489,0,0.166454952023389,0.0368272089123471,0,0,-0.0227509722902412,0,0,0,0.0186314340654492,0,0
X600010.SH,0,-0.0717165873947724,0,0,0,0,0,0,0.0752745451792333,0,0,0,0,0,0,0,0,0.11490783092159,0,0,-0.192437350789727,0,0.282442208901286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110457095550303,0,0,0,0,0,0.016765372674718,0,0,0,-0.0258457626332825,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.149253979208383,0,0.0466765999713526,0.714287418617739,0,0.145144421515045,0,0,0.0255154248842241,0,0,0,0,0,0,0,0,0.0629258107774506,0,0,0.236174460035883,0,-0.125611013987537,0,0,0,0,0,0,0,0,0.197964817418461,0,0,0,0,0,0,0,-0.0667449498160237,0,0,0,0,0,0,0,0,0,0,0,0,-0.00352731528249549,0,0
X600803.SH,0,0,0,0,0,0,0,0,0.0421731382402919,0,0,0,-0.0813866649820712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101015091699625,0,0,0,0,0,0.0691402003744466,0,0,0.0261837907256662,0,0.0025553046638535,0.0129267475691631,0,0,0,0,0,0,0.0651228951162006,0,0.14068987840713,0,0,0,0,-0.100418628268144,0,0
X600160.SH,0,0,0,0,0,0,0,0,-0.136780203741035,0,0,0.080143336023332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327299312130043,0,0,0,0,0,0,0,0.122202686802489,0,0,0,0.115863724133771,0,0,0,0.159112486054726,0,0,0,-0.028278817289998,0.0331068317098182,-0.00383400011940486,0,0,-0.0318000606490942,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0.0212296522143511,0,0,0,0.117079898843915,0,0.156293848680876,0,0,0,0.123110498445572,0,0.242788868726392,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103489312405608,0,0,0.0484467093890934,0,0,0,0,0,0.0231377225846791,0,0,0,0,-0.00253711852774871,0,0,0,0,-0.0175084413174605,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0.0126001856243413,0,0,0,0,0,0.0698685708285861,0,0,0,0,0,0,0.0616145951292778,0,0,0,0,0,0,0,0,0,0,0.754336650501961,0,0,0,0,0,0,0,0.0711496670912502,0,0,0,0,0.0264735469066891,0.00271029585835781,0.0688496935511133,0,0,0,-0.0388237098006022,0,0,0,0,0.000926985135309624,0,0
X601991.SH,0,0,0,0,0,0,0,0.0922772803213002,0,0,0,0,0,0.12309909755796,0,0,0,0,0,0.154628925931074,0,0,0,0.0449296717949938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185362398008899,0,0,0,0,-0.0224254230313786,0,0,0,0,0,0,0,0,0.0318598817167995,0,0
X600426.SH,0,0,0,0.0563109840280914,0,-0.154565810624755,0,0,0,0,0,0,0,0,0,0,-0.101393728847749,0,0,0,0,0,0,-0.0911545092302674,0,0,-0.0251741899891015,0,0,0,0,0,0,0,0,0.115756638432449,0,0.453362317595159,0,0,0,0,0,0.109455347376154,0,0.000204842336585847,0,0,0,0,0,0,0,0,0,0,0.0558568700075518,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0795546311796837,-0.110686457353202,0,0.0890954802763528,0,0,0.162851448149701,0,0,0.00548738700318692,-0.0451747944293276,0,0.0973534137372562,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054368661557022,0,0,0,0.223417317969315,0,0,0,0,0.018071551707052,0,0,0,0,0,0,0,0,0,-0.0110100450169814,0,0
X000983.SZ,0,0,0,-0.0390702270066215,0.0656039740410567,0,0,0,0,0,0,0,-0.0429808655904044,0,0,0,0.0771337387197453,0,0,0,0,0,0,0,0,0,0,0,0.25612221573792,0,0,0,0,0,0,0,0,0,0.237401771862199,0.0832545162711956,0,0,0,0,0,0.0355002095413687,0.0966671140404959,0,0,0.0552527276163255,0,-0.00349460216480287,0,0,0,0,-0.012312915313759,0,0
X601699.SH,0,0,0,0,0.428963978821331,0.132852545507096,0,0,0,0,0,0,0,0,0,0,0.028871060206845,0,0,0,0,0,0,-0.0430685806715773,0,0,0,0.421157794774078,0,0,0,0,0,0,0,0,0,-0.023603154925235,0.12038075641454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0518529181911344,0,0,0,0.108223535045032,0.14920954391245,0,0,0.301870776830905,0,0,0,0.0412903560544925,0,0.181471023816221,0,0,0,0,0,0,0,0.124222720376254,-0.0949643713962794,0.234120248608375,0,0,0,0,0,0.0769600094092395,0,0,0,0.0645007336721563,0,0,0,0,0,0,0.0818687213161666,0,0,0,0.0143364245743359,0,0
X600219.SH,0,0,0,0,0,0,0,0,0.296872325818255,0,0,0,0,0,0,0,0.109412531628108,0,0,0,0,0.0195915374364539,0,0,0,0,0,0,0,0,0,0,0,0,-0.0397251713796664,0.0754583260493007,0.117526483336784,0,0,0,0,0,0,0,0.121757150584119,0,0,0.0681656199139755,0,0,0,0,0,-0.0722853230094128,0,0,0.00927032736654757,0,0
X002128.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.00919385898481976,0,0,0.164613822048371,0,0,0,0,0,0,0,0,0.116935770771433,0,0,0,0,0,0,0.185188907529187,0.0250578872517177,0,0,0.0490024004980034,0,0,0.0553594951292506,0,0,0,0,0.0985934788126106,0,0.0494283979169592,0,0,0,0,0,0,-0.0600950575083904,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0945247598256248,0,0,0,0,0,0,0,0,0.608432368241028,0,0,0,-0.0467942467342643,0,0,0,0,0,0,0.22071941404494,0,0,0.00425177575791791,0,-0.126043346755718,0.0978452880524013,0,0,0,0,0,0,0,0,0,0,0.300326433445759,-0.163583325704549,0,0,0,-0.0846639521182563,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.491541841442818,0.160022423028767,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0295935342954279,0,0,0,0,0,0,0,0.0649802213426871,0,0.0682546762030642,0,-4.33680868994202e-19,0,0,0,0,0,0.0432194772985645,0.0628305288904076,0,0,0,0,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,-0.022370336272848,0,0,0,0,0.189200991810055,0,0.0964439650643877,0,-0.0544417391069192,0,0,0,0,0,0,0,-0.0539894088631552,0.2083301822591,0,0,0,0,0,0,0.0224096374845881,-0.0818898461703256,0,0,0,0.136922898395133,0,0.152804095868815,0,0,0,0,0,0,0,0,0,0.0790377833531802,0,0,-0.00263151329950498,-0.129620525789583,0,0,-0.0439478442554428,0,0
X000933.SZ,0,0,0,0,0.126762651419597,0.23758009125954,0,0,0.223048541672671,0,0,0.0395015349309672,0,0,0,0,0,0,0,0.0666813719386331,0,0.0913534832372476,0,0,0,0,0,0,0,0.279465615920233,0,0.0632289081031039,0,0,0,0,0,0,0,0.0230094035692764,0,0,0,0.110595623359537,0,0,0,0,0,0,0,0.12315759839179,-0.112607380245733,0,0,0,0.0325381300099257,0,0
X601168.SH,0.313354725821286,0,0,0,0,0,0,0,0.145961383349874,0,0,-0.0126020795154976,0,0,0,0.454377222540001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.302919157992103,0,0,0,0,0,0,0,0,0,-0.117543927650638,0,0.138895573129994,0,0,0,0,0,0.0264524160580905,-0.0530250130775961,-0.0323549888893699,0,0,-0.0173293300763913,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.039970356067109,0,0,0,0.0843327850641597,0,0,-0.151553647068457,0.5889952829054,0,0,0,0,0,0,0,0,0.00640278221397895,0,0,0,0,0.0719715720761015,0.0135073984987564,0,0,0,0,-0.191526324834766,0,0.221345017732108,0.186701926447545,0,0,4.33680868994202e-19,0.0514812893195223,0,0,0,-6.93889390390723e-18,0,0
X600985.SH,0,0,0,0,0.052592991228824,0.0102701769175702,0,0,0.156332975208677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431197573022229,0,0,0,0,0,0,0,0,0.0955159488481186,0,0,0,0,0,0,0,0,0.0090966104274798,0.00119808030564667,0,0,0,-0.0178865767942655,0,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,-0.336298440497888,0,0,0,0,0,0,0,0.162987233944517,0,0.0572548422006694,0,0,0,0,0.0246012406964361,0,0,0,0,0,0,-0.225363610243778,0.0770627371403289,0,-0.0196057892662937,0,0.2949315016707,0,0,0.234521779761797,0,0,0,0.132379896371601,0,0,0,0,0.183447106679013,0,0,0,0,0,0,-0.0948849183963739,0.247487182199053,0,0,0,0,0
X600096.SH,0,0,0,0,0,0,0,0,0,0,0.024098236374632,0,0.0484524066313652,0,0,0,0,0.310213185611944,0,0,0,0.0192834259509654,0,0.0801590470947463,0,0,0,0.11701094807246,0,0,0,0.0450811115848019,0,0.0859364534873365,0,0,0,0,0,0,0,0,0.0185947876513813,0.0402708241053258,0,0,0.131059897653664,0.0338238832866063,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0733874139681427,0,0
X000877.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.084579917960517,-0.141678874785334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156596323593586,0,0,0,0,0,0,0,0,0,-0.106096960531287,0,0,0,0,0,0,0.611985211385359,0.0863105197448436,0,0,-0.164044361990554,0,-0.0724819015758889,-0.0299260313262503,0,0,-0.0057674743564851,0,0
X000883.SZ,0,0,0,0,0,0.00419363054684172,0,0.0329705294374968,0.292400639951749,0.231459609174169,0.0224118573662435,0,0,0.132404007303033,0,0,0,0,0,0,0,0,0,-0.08150063222011,0,0,-0.0390632213294713,0,0,0,0,0.119826645451723,0,0.0201211862533763,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.0299728845348716,0,0,0,0.084857023031612,-0.00236847513277928,-0.0420944166177359,0,0,0,0,0,0,0
