,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600547.SH,X600019.SH,X000708.SZ,X002460.SZ,X600011.SH,X002271.SZ,X600886.SH,X600660.SH,X601898.SH,X600801.SH,X600010.SH,X601600.SH,X600362.SH,X600489.SH,X600188.SH,X600352.SH,X601991.SH,X600688.SH,X600795.SH,X000786.SZ,X600126.SH,X002466.SZ,X600529.SH,X600111.SH,X600027.SH,X600299.SH,X601992.SH,X600176.SH,X600315.SH,X002353.SZ,X600426.SH,X002075.SZ,X002080.SZ,X000723.SZ,X600486.SH,X600612.SH,X600219.SH,X601158.SH,X600516.SH,X000898.SZ,X000932.SZ,X000883.SZ,X002409.SZ,X000959.SZ,X300037.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0106364739444195,0,0.0079179709105392,0,0,0,0.0514792505283341,0,0,0,0.227959161420245,0,0,0.00199623435497713,0,0,0,0,0,0,0,-0.00328337749852396,0.100105708566993,0,0,0,0.025285258024889,0.0377090315418355,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0.0183470516351188,0.00189521113051532,-0.0103228954221481,0,0,0,0,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0265892607318133,0.0253941606408098,0,0,0,0,0.0307277318001125,0,0,0,0,0,0,0,0.0205186316067921,0,0,0.03532602751597,0,0,0,0.0751337812308845,0,0,0,0,0.0768656956690784,0,0,0,0.0662091457734481,0,0,0,0,0.0601694561058887,0,0,0,0,0,0.0250908162795622,0,5.78146839880768e-05,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,-0.0257782695554856,0,0,0,0,0,0,0,0,0.311608875944367,0,0,0,0,0,0,-0.0369517266923543,0,0,0,0.0837318519547222,0,0.186146114774463,0.0141359191008915,0,0,0,0,0.123544093793854,0,0,0,0,0,0,0,0,0,0,0.0404777040408377,-0.0441359051250865,0.0120906943236389,-0.0169256322978074,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0.0675284890296524,0.0333063546648522,0,0.110741901301944,0,0.00621793399296462,0,0.553608003237255,0,0,0,0,0,0,0,0,0,0,0.0144208145310459,0.00191589246765958,0,0,0.0195659922434776,0,0,0,0,0,0.0573729658123185,0,0,0,0,0.0179304912143325,0,0,0,0,0,0,0,0,0,0,-0.00881610576850913,0.00861413733448579,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.103342151276532,0,0,0,0.041387538605726,0,0,0,0,0,0,0,0,-0.0449860890348325,0,0,0.0909738063053531,0,0.0153992628061521,0,0,0,0,0,0.0380709185935964,0.0369897121476595,0,0.302170979878522,0,0,0,0,0,0,0,0,0,0,0,0.089724786758383,0,0.00387514248454442,0,-0.00528674294163622,0.00489991308813683,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0187751153440272,0,0,0,0,0,0,0,0,0,0,0.466771049639641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.205625255150102,0,0,-0.0149886742350349,0,0,0,-0.0461585197869151,0,0,-0.0545225542939138,-0.0172172107730507,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0496642015875101,0,0,0,0.00821736693207245,0,0.0874157790463705,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127997560131964,-0.0129948878896297,-0.0622937941111893,0,0,0.110857482213099,0,0,0.114520084266869,-0.0291967003682004,0,0,0.0322952465966856,0,0.121056986609181,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00389672019438059,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0.157054128400637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058838422476433,0,0.227995647925731,0,0.0363841866226431,0,0,-0.261589584179858,0,0,0.232671202394011,-0.0408180012055172,0,0,0.0234988851427039,0,0,0,0,0,0,0,0,0,0,-0.115557379563421,8.67361737988404e-19,0,-0.0980191943199758,-0.00326323994779869,-0.0185716391642349,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111853823966955,0,0,0,0.100844742605543,0,0,0.0756134878239307,0,0,0.0432591912139698,0.150021301001417,0,0,0,0,0,0,0,0,0,0.106790696146379,0.0110047160732946,0.149308850034839,0,0.00161749941974063,-0.0140574970042743,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0696304467113504,0,0.117262824710826,0,-0.0958552370112176,0.0444350720336737,0,0.255879690455077,0.134487075323793,0,0,0,0,0.00289974694428741,0,0,0,0.0153406018135887,0,0,0,-0.0147808892104151,0,0,0,0,0,0.190993756054172,0,0.0431759826964544,-0.0391724592872144,0,0,0,0,0,0
X002271.SZ,0,0,0,0.250133059753932,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210620951481176,0,0,0.0503639438550138,0.0468186493288598,0.156664487348321,0,0,0,0,-0.0334377775542256,0.0699326487837995,0,0,0,0,0,0.133445193146561,0,0,0,0,0,0,0,-0.031681361868397,0,0,0,-0.00900286315052739,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0.0103520471019884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0416915924124712,0,0,0.107494292017134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0213781405133424,0,0.0317590031948166,0.0507300924513051,-1.35525271560688e-20,-0.00175422581289803,0,0,0,0,0,0
