,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X600010.SH,X601898.SH,X000708.SZ,X600886.SH,X601600.SH,X600660.SH,X600188.SH,X600362.SH,X601991.SH,X600795.SH,X600352.SH,X600688.SH,X600801.SH,X600111.SH,X601992.SH,X600027.SH,X002271.SZ,X000723.SZ,X000786.SZ,X600516.SH,X002466.SZ,X002353.SZ,X600489.SH,X000898.SZ,X002460.SZ,X600176.SH,X601158.SH,X600299.SH,X600612.SH,X000883.SZ,X000709.SZ,X600583.SH,X600219.SH,X600426.SH,X000629.SZ,X000027.SZ,X000792.SZ,X000630.SZ,X600315.SH,X000553.SZ,X000825.SZ,X601699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.0229675245551668,0,0,0,0,0,0,0,0,0,0.038376133924837,-0.0153438904721013,-0.0165479182665693,0,0,0,0.0434787953157232,0,0.0366496388870452,-0.0171195324904251,0.10913619938512,0,0,0,0,0,0,0,0,0,0.0255459352412045,0,0.0320358271118658,0,0,-0.0277855160186729,0,0,0,0,0,0,-0.0224957664977976,-0.0120265488605339,0,0,0,0,0,0
X600028.SH,0,0,0.010097924342384,0,0,0,0,0,0,0,0.00755030398921813,0,0,0,0,0,0,0,0.138899043383349,0,0,0,0,0,0,0.112296798304076,0,0,0,0,-0.0015929064976614,0,0,0,0,0,-5.42101086242752e-20,0,0,0.061174829249597,0,0.0694561955240094,0,0,-0.00779000422306119,0,-0.0338498200136132,0,0,0,0,0,0.00619137772664928,0,0,0,-0.0122570110919217,0,0
X601088.SH,0,0,0,0.194218048906867,0,0.192574427453061,0,0,0,0,0.0836335937308142,0,0,0,0,0,0,0,0,0,0,-0.0593919566978764,0,0,0.117151571641775,0.000796492907638987,0.148707578542452,0,0,-0.0868457336479917,-0.0181895640976384,0,0,0,0,0.0106610089326712,0,0,0,0,0,0,0,0.0380169682986834,-0.084617412629913,0,0,0,0,0,0,-0.027368634433732,0,0,0,0,4.33680868994202e-19,0,0
X600585.SH,0,0,0,0,0,0,-0.0544210538639601,0,0,0,0,0,0,0,0,0,0,0,0,0,0.581963169042251,0,0,0,0.0450787584318463,-0.0110193640357101,0,0,0,0,0,0,-0.120469642359945,0,0,0,0,0,0,0,0,-0.0565750916520603,0,0,-0.00471791699120357,0,0,0,0,-0.108636277622326,0,-0.00329381151171205,-0.017955767995371,0,0,0,-0.00631445355406435,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790957672744177,0,0,0,0.027360325817242,0,0,0,0,0,0.0510775971934429,0,0,0.0939090474187778,0.0174312603419771,0,-0.104334556270493,0,0.129374949795278,0,0,0,0,0,0,0,0,0.0141341589850349,0,0,0,0,0,0,0,0,0,-0.0336713718958677,0,0,0,0,0.00310791858624818,0,0
X600019.SH,0,0,0.236914445409307,0,0,0,0,0,0,0,0.0195382131651379,0,0,0,0.000808525878582936,0,0,0,0.00780296835382652,0,0,0,0,0,0,0.0561713499854441,0.0811508469264547,0,0,0,0.0249193326169758,0,0,0,0,0,0,0,0,0.0903431589692595,0,0,0.0778156349632825,0,0,0,0,0,0,0,0,-0.0103141945315644,0,0,0,0,-0.0236039616898852,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0.0455332194616231,0,0,0,0,0,0,0,0.140526732006071,0,0,0,0,0,0,0,0,0,-0.0827498509054707,0,1.0149734677183,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211791986563352,0,0,0,0,0,0,0,-0.00264649569401143,0,0,0,0.0451171746551048,0,0
X600011.SH,0,0,0,0,0.101664083403774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.293512427004175,0.0829834002897699,-0.152114923889966,0,0,0,0.0509559374157784,0,0,0,0.261336135754914,0,0,0,0,0,0.00799959846591552,0,0,0,0,0.000602548578050482,0,0.0826986790349499,0,0,0,0,0.0233603262522706,0,0,0,0,0.022820803152042,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503278141279763,0,0,0,0,0,0,0,0.140844102356249,0,0,0.120791524147302,0,0,0.00918366815022431,0,0,0,0.0439176404874018,0,0,0.0518988139145479,0,0,0,0,0,0,0,0.0223997008153318,0,0,0,0,0,0,0,0.000635693531296919,0,0,0,0,-0.036609135504584,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.342201063235548,0,0,0,0,0,-0.154984487338397,0,0,0,0,0,0.0152892965173892,0,0,0,0,0,0.0877929041760258,0,0,0.124007758704497,0,0,0,0,0,0,0,0,0.0150609793446155,0,0,0,0,0,0,-0.0133688636404575,0,0,0,0,0,0,0
X000708.SZ,0,0,0.527308218896992,0,0.112937963563954,0,0.240742754471697,0,0,0,0,0.0870289114812624,0,0,0.294033688224867,0,0,0,0,0,0,0,0,0,0.0267629511711008,0,-0.0338436015878134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011312114918474,0,0,0,0,0,0,-0.0255193338311881,-0.00741709192446201,0,0,0,0.0202063334923322,0,0
X600886.SH,0,0,0,0,0,0,-0.12652575895817,0,0,0,0.145375601865606,0,0,0,0,0,0,0,0,0,0,0.189724157558188,0,0,0,0.0622984550267185,0,-0.263930152882582,0.0810764583071654,0,0,0,0,0,0,0,0,0,0,0,0,-0.0188608280426035,0,0.121841176029179,0,0,0.154554591159864,0,0,0,0,0.00910233033400488,-0.0170499425074063,0,0,0,0.081075949205387,0,0
X601600.SH,0,0,0,0,0,0,0.0183453559606754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274464234100842,0,0.0297978976172361,0.117585231952763,0,0.0617031532577071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281652853878729,-0.0169190041042978,0,0,0,0,0,0,0,0.0284578099641284,0,0,0,0.00472511646813997,0,0
X600660.SH,0,0,0,0,0,0,0,0,0.0817871399312929,0,-0.0213136920283987,0,0.154449744276386,0,0,0,0,0,-0.0230577040442994,0,0,0,0,0,0.145594649190959,0.03658718982453,0,0.118774977128036,0,0,0,0,0,0,0,0,-0.100561119405167,0,0,0,0,0.022921397690446,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.00220124724321479,0,0,0,0.00626187171539754,0,0
X600188.SH,0,0,0,0,0,0,-0.133774218507865,0,0,0.236339132515165,0,0,0,0,0,0,0,0,0,0,0,0,0.247025555481024,0,0,0,0,0,0,0,-0.0227335200939031,0,0.0248292357197054,0,0,0.104703584169058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0137467646399552,0,0,0,0,0,0
X600362.SH,0,0,0,0.0536014983391659,0,0,0,0,0,0,0,0,0.150632994496462,0,0,0,0,0,0,0,0.0311083383985817,0.0755312305317009,0.0452878686271793,0,0.0158170761816811,0.00624557223151073,0,0.0718889971724607,0.0410619504320068,0,0.180526146252207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00490509144053506,0,0,0,0,-0.0171090808476311,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,-0.0207752993753328,0,0,0,0,0,0,0,0.0337752666663449,0,0,0,0,0,0.0221664392685539,0,0,0.0896807415684407,0.0118455699922289,0,0,0,0,0,0.198868219249941,0,0,0,0,0,0,0,0,0.0362551341604769,0,0,0.106589930811649,0.14796274544382,0.0609127608429285,0,0,0.00801942184550018,0,0,0,0.019606695513327,0,0
X600795.SH,0,0,0,0,0.0234541640155961,0,0,0,0,0,0.0227549665801402,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0108792614905249,0.0357521879328228,0,0.0182673800231798,0.0387068695407688,0.0574386046572852,0,0,-8.67361737988404e-19,0,0,0,0.042762868152966,0,0,0,0,0,0,0,0,0,0.00470994475158682,0.124109387047102,0,0,0,0,-0.00358920480253076,0,0,0,-0.0021882348324933,0,0
X600352.SH,0,0,0,0,0.0800919885809163,0,0,0,0,0.289851783543413,0.0877299912607416,-0.0644635433879904,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245139597390773,0,0,0,0.163774770907913,0,0,0.0665226932767413,0,0,0.137757944910278,0,0,0,0,0,0.0136773333044769,0,-0.10608426339086,0,0,0,0,0,0,0,0.0147335753120618,0,0,0,0,-0.0230506507987559,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0836532259765126,0,0,0,0,0,0,0,0,0,0,0,0,0.10234168328861,0,0.107648552029301,0,0,0,0.136294320234483,0.104322719831528,0,0,0,0,0,0,0.0439533588257515,0,0,0,0.0366706575840054,0,0,0,0,0,0,0,0,0.0699219320130386,0,0,0,0,0,0
X600801.SH,0,0,0,0.65920421908013,0,0,-0.0831135676476546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.108447757330024,0,0.0265581842585162,0,-0.0460832107995482,0,0,0,-0.000416641630978085,0,0,0.0261350711195366,0,0,0,0,0,0,0,0.0107213288104719,0,0.121328338002992,0,0.155049387599577,0,0,-0.00547283398329363,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.288459861222415,0,0,0,0,0.049520187545116,0,0,0,0.000132573396375317,0,0,0,0,0,0,0,0,0.136658549412783,0,0,0.038982891792573,0,0,0,0,0.0731885882652051,0,0,0,0,0,0,-0.225774245794436,0,-0.0861841094029978,0,-0.114244278010832,0.0546500480776525,0,0,0,0,0,0,-0.00506657199055367,-0.0395809030943996,0,0,0,-0.0468378468577294,0,0
