,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600010.SH,X600585.SH,X601600.SH,X600309.SH,X600011.SH,X601898.SH,X002466.SZ,X002460.SZ,X601992.SH,X600688.SH,X600188.SH,X600362.SH,X600111.SH,X600795.SH,X600516.SH,X601991.SH,X600547.SH,X600660.SH,X300072.SZ,X000898.SZ,X600886.SH,X000709.SZ,X600157.SH,X600027.SH,X000408.SZ,X600339.SH,X600808.SH,X000792.SZ,X600489.SH,X600549.SH,X000959.SZ,X000723.SZ,X600219.SH,X000983.SZ,X000807.SZ,X002092.SZ,X600352.SH,X601699.SH,X601158.SH,X000630.SZ,X000883.SZ,X000553.SZ,X600008.SH,X600299.SH,X002271.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0.105926643610935,0,0,0,0,0,0,0,0,0,-0.0953908782822364,0,0.1678745936772,0,0,0.123849287320963,0.0826484554904967,0,0,0,0,0,0,0,0.376601484317193,0,0,0,0,0,0,0,0,0,0,0,0.198980926564514,0.202480513285059,0,0,-0.0155429894838931,0.0548780331807574,0,0,0,0,0,0
X600489.SH,0,0,0,0,0.00836612769095359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109630339269392,0,0,0,0,0,0,0,0,0,0.0457099259682959,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.0649433469162131,0,0,0,0.00478788963026772,0,0,0.010405616970002,0,-0.010093004163027,0.00343537601367455,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0.21188741870785,0,0,0,0.0421686178889796,0.02889143406941,0,0,0,0,0.461810014127584,0,0,0,0,0,0,0.0118600205702722,0,0,0,0,0,0,0,0,0,0,0.03833568009109,0,0,0,0,0,0,0.236982458350863,0,0,0,0,0,0,0,0,0.0131649381604786,0.0161684350500061,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.154833734297609,0,0,0,0,0,0,0,0,0,0,0.00553027613196604,0,0,0,0,0,0,0.26371659944052,0.0872298392323455,0,0,0,0,0,0,0,0.0706354281337794,0,0,0,0,0,0,0.0232791660000329,0.0131620736183779,0,0,-0.0332162330069597,0.0806278428326468,0,0,0,0,0,0
X000723.SZ,0,0,-0.295741047054912,0,0,0,0.130492472117773,-0.178045153947138,0,0,0,0,0,0,0,0,0,0.0809748804553102,0,0,0,0.0536711036221414,-0.0372308920148066,0,0,0,0,0,-0.0295303762730196,0,0,0,0,0.00289055281396046,0,0,0,0.271053779202705,0,-0.0472154129414753,0,0,0,0,0,0.0700179573240163,0.0591556742666737,0,0,0,-0.0348911104110246,0.0708119458972843,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.392119595285012,0,0,0,0,-0.0240969959940221,0,0,0,0,0.0656025777470494,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0212081448502963,0,0.00953829689712995,0.0230394211524223,0.0678055999645649,0,0,0,0,0,0.0434028732434365,0,0,0,0,-0.0195031638947076,0.0269173034137079,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.579152633614137,-8.67361737988404e-19,0.128971461180099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178304758142592,0,0,0,0,0,0,0,0.118086060080457,0,0,0,0,0,0,0,0,-0.00961856584555073,0.0234455106642539,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0.0631618053670195,0.808673375464777,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0933540199085805,0,0,0,0,0,0,0.104895415833453,0,0,0,0,-0.0818071041303849,0,0,0,0,0,0,-4.33680868994202e-19,0,-0.0443781304413579,0,0,0,0,0,0,-0.0148184426353926,0.00743673467318309,-0.179413021134392,0,-0.0330427325488691,0,0,0,0,0,0,0
X002092.SZ,0,0,0,0,0,0,0,0.0311440217186341,0,0,0,0.230564300144451,0,0,0,0,-0.0911330253270238,0,0.276050980869689,0,0,0,0,0,0,0.231247671492739,0,0,0,0,0,0,0,0,0.144733190632735,0,0,0,-0.151300528443084,0,0,0.410033228249817,0,0,0,0,0,0,0,0,-0.0536454235760031,0.0484004334714719,0,0,0,0,0,0
X600352.SH,0,0,0.0244138334947352,0.0500085800889322,0,0,0,0,0,0,0,0,0,0,0,0.268907726182375,0.0227339009134142,0,-0.0921955869801813,0,0,0,0,0,0,0.150038508018674,0,0,0,0,0,0.0816778565888453,0,0,0,0,0,0.0326356033890918,-0.0552967203664324,0,0,0,0,0,0,0,0,0,0,0,-0.0153638506686344,2.16840434497101e-19,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,-0.0263638590201591,0,0,0,0.473118773682782,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138849780205091,0,0.139008965854588,0,0,0.0592614383094046,0,0.125958458333185,0,0.291029524020728,0,0.0699882577993964,0,0,0,0,0,0,-0.0712767597160831,0,0,0,-0.00660010659729683,-0.0095597803321008,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.110214255603294,0,0,0,8.67361737988404e-19,0,-0.00432728295627229,0,0,0,0,0.0044831891833695,0,0.0251179037545831,0,0,0,0,0,0,0.125109222468697,0,0,0,0,0,0,0,0,0,0,0,0,0.0474649386320736,0,0.0514728435020542,0,0,0,0.00307759729875412,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0.0177772995471763,0,0,0.00999818135557547,0,0,0,0,0,0.363291732774178,0.0282196623536852,0,0,0,0,0,0,0,0,0.0704802794041454,0,0,0,0,0.0786492053394298,0.00496322475158794,0,0.0699767106360672,0,0,0,0.0417147725969239,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0119234603698013,0.00969483659144328,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0.0434839734507947,0,0,0,0,0,0,0,0,0,0,0,0,0.075047164935801,0,0,0,0,0,0,0,0.0129695874727341,0,-3.46944695195361e-18,0,0,0,0,0,0.0392442878925792,0,0,0,0,0,0,0,0.147160035235462,0,0,-0.0152021253749799,0.0132200508639032,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,-0.000155674901910938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217663871723985,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,-0.0164960483347052,0,0,0,0,0,0,0,0,0,0.275885780415283,0,0,-0.0350874739155797,0.0783145253495406,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0.00142722265232364,0,0.330078972657681,0,0,0,0,0,0,0,0,0,0,0.0639061204891339,0,0,0,0,0,0.0403663946943038,0,0.148185466721972,0,0,0,0,0,0.0164736091248909,0.068083747549894,0,0,0,0,0,0,0,0,0.217265818734357,0,0,-0.00250344537938883,0.0247773843943266,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,-0.146264972098798,0,0,0,0,0,0.0991101374471737,0.00808970041504175,0,0,0.00769876018321791,0,0,0.188307243290875,0,0,0,0,0,0.0541888953320584,0,0,0,0,0.0526223530089166,0.155609053968074,0,0,0.0351237444991498,0,0,0,0,0,0,0,0,0,0,0.323544560842732,0.142447188379072,0,0,0,-0.0136106127447054,2.16840434497101e-19,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0638252985735255,-2.16840434497101e-19,0,0,0,0,0,-0.0836341752333829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0575745962528857,0,0,0,0,0.083096914508983,0,0,0,0,0,0,0,0,0,0,0.0610390943814198,-0.00727326141640223,0,0.413283099495558,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.154595266158812,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,-0.0355954714930325,0,0,0,0,-0.0907746726060257,0,0,0,0,0.0420799694940663,0,0,0.0357413913158677,0,0,0,0.141872800082033,0,0,0,0,0,0,0,0,0,0,-0.0474503475258843,0,0.0704723423505691,0,0.0282962014877545,-0.0429560427530526,0.0586674163902799,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312754962568194,0,0.314590933762853,0,0.689743796888959,0,-0.431323713779966,0,0,-0.677746169091309,0,0,0.569054785868935,-0.624946370282351,0,0,0,0,0,0.640228005721415,0,0,-0.252959575650718,0,0,0.257662674665252,0,0,0,0,0,0,0.333615194091198,0,0,1.86160485000738,0,0,0,15.4833107313565,0,0
TED,0,0,0,0,0,0,0.0866327830237419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058561933840848,0,0,0,0,0,0,0,0,0,0,0,0,0.636250228515156,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,-0.0421246483804096,0,0,0.0754497043096817,0,0,0,0,-0.0732787182898491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0509248809730288,0.0275962426958461,-0.0273358390497381,0,0,0,0,0,0,0,0,0.375033638209432,0.0396232335086485,-0.0030695827479072,0.0211667760166115,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0.018807414760501,0,0,0,0,0,0,0,0,0,-0.0011924621154444,0,-0.0298321205160888,0,0,0,0,0.0132434847290477,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119261031451081,0.0259436142314879,0,0,-0.0640298977419161,0,0,0,0,-0.110738654201823,0,0,0,0.000233029683129992,0.00980556974202603,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.000261808795561477,0,0,0.00038488583259272,0,0,0,0,0,0,0,0.000146894795930939,0,0,0,0,0,0,4.59515598469157e-05,0,0,0.000277172593614697,0,0.000991206184146247,0.000175194065791605,0,0,0,-0.000274525714361484,0,0,-0.00046762513964588,0,0,-0.000420585958455992,0,0.0013159553586642,0,0,0,0,0,0,-0.000925712428227642,0.000826670186539668,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00760385897629499,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189221969070223,0,0,-0.00313358604785584,0,0,0,0,0,0,0,0,0,0,0,-0.0134654763494626,0.0189541896959391,0,0,0,0.0250228060309164,-0.0345111696504253,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.014717418879879,0,0,-0.00316703556291794,0,0,0,0,-0.00325284097259835,0,0.00952366493282967,0,0,0,0,0,0,0,0,0,0,-0.0137251166508231,0,0.0122387135846057,0,0,0,0,0,0,0,0.006763398210135,0,0,0,0,0,0,0,0,0,0,0,0.0214847910600476,-0.0219118596277408,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,-0.000294585580893415,-0.00498857300068167,0,0,0,0,0,0,-0.0169106413714476,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100997005045384,0,0,0.0214611175496341,0,0,0,0,0,0,0.0080665374822158,0,0,0,0,-0.00195227540798251,0,0,0,0,-0.00903166390300858,0,0,0,0,-0.000385212689648787,0.0132026196502244,0,0,0,0,0,0
