,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600585.SH,X600019.SH,X601898.SH,X600795.SH,X601600.SH,X600688.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X601158.SH,X600299.SH,X600188.SH,X600583.SH,X601992.SH,X000027.SZ,X600309.SH,X000539.SZ,X000630.SZ,X000792.SZ,X600352.SH,X002470.SZ,X600660.SH,X000898.SZ,X000709.SZ,X000883.SZ,X600021.SH,X600098.SH,X600623.SH,X601918.SH,X600489.SH,X600578.SH,X600863.SH,X600307.SH,X600315.SH,X300072.SZ,X600022.SH,X600547.SH,X000629.SZ,X600008.SH,X002004.SZ,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137718114816133,0.00400985952658667,0,0,0.308601939702351,0,0,0,0,0,0,0,0,0,0,0.273881622412361,0,0,0.0183574107997335,0,0,0,0,0,0.144099159412141,0,0,0,0.0721661604569561,0,0,0,-0.0295830647738606,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.016119527352561,0,0,0,0,0,0,0,0.251487219208969,0,0,0,0,6.93889390390723e-18,0,0,0.0637229906361837,0.187389004001567,0,0,0,0,0.147713451438164,0,0,0,0,0,0.0365855547185056,0,0,0,0,0,0,0,0,0,0.0290980139703844,0,0,0,0.0567039124557403,0,0,0,-0.0124289892608266,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0.0826480957643757,0.338999603579661,0,0,0,0,0.0487394266604046,0,0,0,0,0.163576035452389,0,0,0,0,0.03733884425069,0,0.0806013005409297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00771110827553255,0,0,0,0,0,-0.0280137446832465,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.257377438650294,0,0,0,0,0,0,0,0,0,0,0.905920828206637,0,0,-0.075970172418914,0,-0.376675744481339,0,0.503764373336817,0,0,0.152042582538583,0,0,0,0,-0.153929176100072,0,0,0.0217308317454015,0.0961826342010464,0,0,0,0,0,0,-0.941546137563217,0,0,0,0,0,-0.128895881466259,0,0,-0.0611180522237674,-0.109319610937645,-0.417989654650672,0,0,0,0
X600157.SH,0,0,0,0,0,-0.0264687088464024,0,0,0,0.551166893010693,0,0,0,0,0,0,0,0.0365081242523854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0935514409522589,0,0,0,0,0,0,0.0900726620174526,0.0138132136950949,0,0,0,0.158263281190782,0,0,-0.0539267601010042,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.162499187378526,0,0,0,0,0,0,0,0,0,0,0,0,0.137366720241485,0.132398511788791,0,0.0656383016298879,0.120078903499821,0,0,0,0,0,0,0,0,0,0,0,0,0.0245733545012522,0.0205597111416376,0.096608543395456,0,0,0.0328097571590675,0,0,0,0,0,0,0,0,0,0,-0.00345402607934746,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0.0316535849764388,0,0,0.0397117166738908,0,0,0,0,0,0,0,0.110486617966317,0,0.134618130269215,0,0.0284642907235202,0,0,0.046735884382888,0,0,0,0.139376802683794,0,0,0,0,0,0.0553852263735132,0.17726072015552,0.00222775294446379,0,0,0,0,0,0.0496580723583216,0,0,0,0.00875941083414197,0,0,0,0,0,-0.00456987514995317,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131729720602395,0,0,0,0,0,0,0.0167562256436631,0.214519337664693,0,0,0,-0.041311457963207,0,0,0,0,0,0,0,0,0,0.10409111961442,0,0.354565112405913,0,0,0,0,0,0,0,0,0,0,0,0.0228323935422493,0.0227144233797102,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.105406152471688,0,0,0.0351818625057415,0,0,0,0,0,0,0,0,0,0,0,0.0351169405086868,0,0,0,0,0,0,0,0,0,0,0,0,0.116664973476892,0.0941524670021058,0,0,0,0,0,0,0.188204785822411,0,0,0,0.127652166406988,0,0,0,0.00940363722810484,0,0,0,0,0,0
X600188.SH,0,0,0,0,0.214439881884405,0,0,0.0282278605633924,0,0,0.0396613114085557,0.0289041230367647,0,0,0,0,0,0,0,0,0,0.060079066765498,0,0,0.161872127365428,0,0,0,0,0,0.136795560078144,0,0.0549609823435009,0,0.126481244646819,0,0,0,0,0,0,0,0.0421920721270311,0,0,0,0,0,0,0,-0.00336494305094511,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0,0,0.252924153216438,0,0,0,0,0,0,0,0.109148282630237,0,0,0.0590394272691784,0,0,0.0794224766537824,0,0,0,0.0329964449578143,0,0.00137659727833368,0,0.118067327144574,0,0,0.0629406042829958,0,0,0,0,0,0,0,0,0,0,0,0.0482629660600086,0,0,0,0.0434245082344761,0,0,0,0,0,0
X601992.SH,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0.122615479426223,0,0,0,0,0,0,0,0,0,0,0.0282453170968172,0,0,0,0,0,0.323509095723225,0,0.517780032006529,0,0,0,0,0,0,0,0,0.0360860945897544,0,0,0,0,0,0,0,0,0,0,-0.0354911411763677,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0.0960974551817712,0,0,0,0,0,0,0.155896288643566,0,0,0,0,0,0,0,0,0,-0.159765058036759,0,0,0,0,0,0,0,0.221655595627936,0.489329681209854,0,0.0638060706929734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0150147390889314,0.0210622955110576,0,0,0,0,0,0
X600309.SH,0,0,0.00624635746012268,0,0,0,0.140165412412514,0,0,0,0,0,0.0619748281659315,0,0,0.104674664148114,0,0,0.0579384978016994,0,0,0.242111178750127,-5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0300856475452681,0,0,0,0,0,0.152543502552106,0.00414317042976245,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0.182213937552147,0,0,0,0,0,0.0476427942921257,0,0,0,0,0,0,0,0,0.249369997598784,0,0,0.0717928194815031,0,0,0,0,0,0,0,0.163248636054508,0.029248356232003,0,0,0,0,0,0,0,0,0,0,0,0.00738718414233745,0,0,0.119381969149093,0,0,0,-0.028563133427693,0,0,0,0,0,0,0
X000630.SZ,0.0291599980359579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0588672935963602,0,0,0,0,0,0,-0.0368312746043565,-0.085847415827644,0.0283755539940447,0,0,-0.0544922361714386,0,0,-0.0347634106826273,0,0,0,0,0,0.250883760678859,0,0,0.039942347131762,0.0658244759263925,0,0,0,0,0,0
X000792.SZ,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.0425729733268168,0.298861668935027,0,0,0,0,0.197637708561796,0,0,0,0,-1.38777878078145e-17,-8.67361737988404e-19,0,0,0,0,0,0.111145066602646,0,0,0,0.0519179645917666,0,0,0.0835671501198127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0162375846913253,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.0664008354752332,0,0,0,0,0.0868890421329827,0,0.142471336996794,0,0.144016347051639,0,0,0.102446975088712,0,0,0.0390607256844268,0,0,0,0,0,0.00537831145136906,0,0,0,0.0429220383807613,0,0,0,0,0,0,0,0.0318097877819324,0,0,0,0.140518021242277,0,0,0,-0.00115954091703845,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0.0381496682099274,0.0987123639710254,0,0,0,0,0,0,0,0.309444889138053,0.0883024960794331,0.147195264185324,0,0,0,0,0,0,0,0,0.105559315027271,0,0,0,0,0,-0.000742732216285469,0,0.0849984591844136,0,0,0,0,0,0,0,0.0329361389698169,0,0,0,-0.0266153593721018,0.0635688054990657,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0.194504380126625,0,0,0,0.0361965885002036,0,0,0.0549481484370324,0,0,0,0,0,0,0,0.0664807473437534,0,0.187851300182597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0744024828622232,0,0,0,-0.0108214557554537,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0541176863798792,0,0.234738190718425,0,0,0,0,0.0297736749844636,0,0,0,0,0,0,0,0.0837797194347017,0.126510645414158,0.117741280438117,0,0,0,0,0,0,0,0,0,0.0606341432666866,0,0,0,0,0,0,0,0,0,0,0,0,0,0.327255161081872,0,0,0,0,-0.037102024324585,0.0776822065551428,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.00112856873132853,0,0,0,0,0,0,0,-0.345809436890471,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0361443021011538,0,-0.0466949376692735,0,0,0,0,0,6.93889390390723e-18,0.621845401184438,0.155582816454996,0,0,0,0,0,-0.111778414016252,0.0852441327725714,0.215344552756901,0,0,0,0,0
X000883.SZ,0,0,0,0.00830406760842648,0.0683135162093153,0,0,0,0,0,0.31517355306911,0,0,0,0,0,0,0,0,0.0514589869422002,0,0,0.0921009391685711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164388405378531,0,0,0,0.0989305191128458,0,0,0,-0.0291815067583374,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00955440241870067,0.236790784189161,0,0,0,0.201771129666485,0,0,0,0,0,0,0,0,0,0.10625904909873,0,0.196768668852219,0.0114033978660266,0.196790738573579,0,0,0,0,0,0.245541846237887,0,0,0,0,0,0,0,0,0.029780020019587,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108198531170718,0,0,0,0,0,0,0,0,0.0607762601599566,0,0,0,0,0,0.238596151260596,0,0.249951840978533,0.102814174648342,0,0,0.216600376248662,0,0,0,0,0,0,0.0671779257991826,0,0,0,-0.00855078990871655,0.0621611951733302,-0.103203326394776,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0.0483313628092535,0,0,0,0,0,0,0,0.22714404857911,0,0.0110827520339978,0,0,0,0,0,0,0,0,0,0,0,0.109607451095983,0,0.163915259475688,0,0.245597397974697,0,0,0,0,0,0.292162580371049,0,0,0,0,0,0,0,-0.000201237916267904,0,0,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155233321210393,0,0,0,0.177018499266313,0,0,0,0,0,0,0,0,0,0,0,0,0.32087625721837,0,0,0,0,0.084223858550069,0,0,0,0,0,0,0,0,0,-0.0474314997424649,0,0,0,0,0,0,0
X600489.SH,0,0,0.0140569458195031,0,0,0,0,0,0,0.144326212445375,0,0,0,0,0,0,0,0,0.0103716838447018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193184559698906,0,0,0,0.331114416227645,0,0,0,0,0,-0.0398224280640853,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.0424668301299088,0,0.386678264754743,0,0,0,0,0,0,0,0.0438290337611282,0.0830030372061991,0,0,0,0.0565994828172882,0,0,0,0,0,0.108052487516049,0,0,0,0,0,0,0.0276231064349194,0,0,0,0,0,0,0.0504369954201878,0,0,0.0102351894370157,0,0,0,0,-0.00468092856000829,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.119480858961237,0,0,0.0260828885138732,0,0,0.0637849464505879,0,0,0,0.207471638073407,0,0,0,0,0,0,0,0,0,0.128025406032631,0,0.0365190096034315,0,0,0,0,0,0.02221974739229,0,0,0,0,0,0.10612158480042,0.0541399981091237,0,0,-0.0207136331750527,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0.00655495449634286,0,0,0,0,0,0,0,0.0146743119439071,0.224389555153905,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.157879560720936,0,0.0921165059219722,0.116003147203643,0,0,0,0,0,0,0.143060528514703,0,0.186172222201888,0,0,0,0,0,0.00665473456211707,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0.0758862798309328,0,0,0.0143059409199916,0,0,0,0,0,0,0,0.0761670319460047,0,0,0.0733943749060575,0,0,0,0,0,0.1433860133043,0,3.46944695195361e-18,0,0,0,0,0,0,0.0828326546678641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305665370108867,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.068869532541348,0,0,0,0,0,0,0,0,0,0,0,0.134120825362748,0,0.369320451920558,0,0,0.328091446172714,0,0,0,1.73472347597681e-18,0,0,0,0,-0.00147284087990631,0,0,0,0.0295779370818638,0,-1.73472347597681e-18,0.1247133208203,0,0,-0.0507210238855313,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999242138190526,0,0,0,0,0,0,0,0,0.0761940521391194,0,0,0,0.0942767099593713,0,0.211092827921527,0.187755684585661,0.0756913155916925,0,0,0,0,0.0195122769007586,0,0,0,0.00335301346993397,0.0564024513815988,0,0.00846519818580728,0,0,-0.0130899388343707,0.0717817195914292,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0.0274794407356844,0,0,0,0,0,0,0,0,0,0,0.0297655811448745,0.0305898623077313,0,0,0,0,0,0,0,0,0,0,0,0.0378437632271223,0,0,0,0.00410297940640577,0,0.38839275131194,0,0,0,0,0,0.248245654684547,0,0.0776867188051999,0,0,0,0,-0.0245049085277824,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387095132403028,0,0,0,0,0,0,0,0,0,0,0,0.139337429073184,0,-0.0139636618696597,0,0.210849038878411,0,0,0,0.238898724104087,0,0,0,0,0.28770524455169,0,0,0,0,0,0,-0.0460408524258873,0.100950502281315,0.0507602045288379,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,0,0,0.273834463148977,0,0,0,0,0,0,0.0866173317659293,0.0262987650382971,0.0170240504364127,0,0,0,0,0,0,0,0,0,0,0,0,0.139444673241703,0.0445327690042655,0.130208554507936,0,0.0414096859947599,0,0,0.0251881153420119,0.140766129230827,0,0,0,0,0,0,0,0,0,-0.0036145751906684,0,0,0,0,0,0,0
X002004.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110698973804266,0,0.0427308376800743,0,0,0,0,0,0,0,0,0,0,0,0,0.0538858018542484,0,0.403323603966539,0,0,0,0,0,0,0.0262497080714964,0,0,0,0,0,0,0,0,0.127939954140174,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0921534565839688,0,0,-0.0751111028104477,0,0,0,0.039609912955529,0,0,0,0,0,0.0533419660016062,0,0,0,0,0.0275186796184179,-0.108982575508756,0,0,0.201675645193789,-0.570942273315641,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.0243398420620995,-0.177989424119593,0,0,0,0,0,0,0,0,0,0,0.126482484251076,-0.0291349073137261,0,0,0.0425039026414337,0,0,0,0,0,0,0,0,0,0.161902904883348,0,0,-0.0774575594192368,0,-0.0457569902767239,0,0,0,0,0,0.00875960844795654,0,0,0,0,0.0355324245244415,0.0637555490590301,0,-0.0106741263253162,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.348512844192113,0,0.436433747474276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.350775523653758,0,0,0,0.424328429600871,0,0,0,0,0,0,-0.802927309858624,0,0,0,1.68963960352639,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803041697640917,0,0,0,0,0,0.231216208615379,0,-0.0430770499438033,0,0,0,-0.127921691596041,0,0,0,0.0669055850600925,-0.120614738766563,0,0,0,0,0,0,0,0,0,0.31975416831272,0,0,0,0.269136067249869,0,0.19076631403104,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0.239441676938239,0,0,0,0,-0.383312739743812,0,0,0,0,-0.0867300778989284,0,0,-0.135137553820848,0,0,0,0.111728443989083,0,-0.0927297383644637,0,0,0,0,0,0,0.0891126640094044,0,0,0,0,-0.0912874477340338,0,-0.175040519825425,0,0.259083370215186,0,0.099454527449593,0,0,0,0,0,-0.126429197479781,0,0,0.0149774614476168,0,0.431205276188362,0,0,0,0
MKreturn,0.417520938522579,0,0.0050381380699138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14366760121297,0,0,0,0.0721956176422874,0,0,0,0,0,0.00721564999285745,0,0,0,0,0,0,0,0,0,0,0,-0.42336449847647,0,0.0267795523351921,0.0626265956715162,0,0,0.0438999651799169,0,-0.0257745051262107,0.00690697240355115,0.235542296651131,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.0037236312324992,0,0,0,0,0,0,0.0111633845428957,0,0,0,0,0,0,0,0,-0.0200103368588713,0,0,0,0,0,0,-0.00154915716521896,0,0,-0.00225066732294069,0,0,0,0,0,0.00354013334900415,0,0,0,0,0,0,0,0.00444121538852008,-1.0842021724855e-19,-0.00311824826635037,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.00334256664295109,0,0,0,0,0,0,0,0,0,0,0,0.0636069004785739,0.00820184364258525,0.00514633412002793,0,0,0,0,0.0547644897774399,0,-0.161257037804642,0,0,0,0,0,0,-0.00557816939170264,0,0,0,0,0,0,0,0,0.00068100809626192,0,0,0,0,0,0,0,0.0503019278175497,0,-0.0120457417951634,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0125224587581065,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,-0.00180764915710937,0,0,0,0,0,0,0,0,0,-0.00100865197872337,0,0,0,0.000445070423686287,0,0,0,0,0,0,0,0,0,0.00146923792168998,0.000265536177561382,0,0,0,-0.0031652543483036,0,0,0,0,0,0,0,0,0,-0.0084850923957909,-0.00299109081245571,0,0,0,0,0,0
