,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600019.SH,X600111.SH,X600660.SH,X600011.SH,X002466.SZ,X002271.SZ,X000877.SZ,X600188.SH,X000708.SZ,X600010.SH,X601600.SH,X600547.SH,X000301.SZ,X601898.SH,X600886.SH,X600362.SH,X600176.SH,X600426.SH,X000723.SZ,X000786.SZ,X600219.SH,X000408.SZ,X601991.SH,X600803.SH,X002080.SZ,X600795.SH,X300073.SZ,X600027.SH,X600688.SH,X000807.SZ,X600801.SH,X002353.SZ,X600352.SH,X600489.SH,X300037.SZ,X000825.SZ,X000959.SZ,X000932.SZ,X601699.SH,X000630.SZ,X600157.SH,X600486.SH,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0.0649101690510766,-0.00463090039781617,0.0329005968132821,0,0,0,0.0398778261264429,-0.0266279503386167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114129338476922,0.165563815921062,0,0.0561438007676232,0,0,0,0,0.046425584282063,0,0,0,0,0,0,0,0,-0.0454377586205164,0,0,0,0,-0.0106508120069045,0,0
X600028.SH,0.0224922544953493,0,0,0,0,0,0,0,-0.0483910002031789,0,0.0389200192309294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00499419971947179,0,0,0,0.0838979909730103,0,0.0745321024300732,0,0,0,0,0,0,0,0.0710391182209006,0.0594636874972052,0,0,0,0,-0.014038291990938,0,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0.0615232236434222,0,0,0,0.149393948924947,0,0,0,0,0,0,0,0,0,0,0.104307302445823,0,0,-0.00867269879650816,-0.052920074651508,0,0,0,0,0,0.131446434504154,0,0,0,0,0,0,0.0151274578737111,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103813035556379,0,0
X600309.SH,0.0338124859668193,0,0,0,0,0,0,0,0,0.0586085430579782,0,-0.0390379220936191,0.0458405919829716,-0.216762710824987,0.0371310096026332,0,0.00569793735367649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124548310169055,0,0,0,0.0256978245906061,0,0,0,0,0,0,0,0.0902549013721652,0,0,0.0166881334955339,0,0,0,0,-0.0319080414981997,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0.0130997356788546,0.00931033745454488,0,0.0973690537440103,0,0,0.046447656339886,0,0,0,0,0,0,0.143252852330941,0,0.0538095508910929,0.0269722121249288,0,0,0,0,-0.0471202291420754,0,0,0,0,0,0.351368002507944,0,0,0,0,0.0297367123694713,0,0,0,0,0,0,0,0,-0.0187516234378558,0,0,0,0,-0.0105357919189475,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0.0476403957347851,0,0.589831924489665,0,0,0,0,0,0,0,0.0519263482548211,0,0,0,0,0,-0.0889081333278988,0,0,0,0,0,0.0683399983829069,0,0.196120104436828,0,0,-0.0162631317160742,0,0,0,0,0.205974045120129,0,0,0,-0.11909865729789,0,0,0,0,0,-0.00772420333317684,0,0,0,0,-0.113908832816449,0,0
X000792.SZ,0,0,0,0,0,0,0,-0.115090656143794,0.223269352271479,0,0,0,-0.0169463705821356,0,0,0,0,0,0,0,0,0,0,0,0,0.284612286896182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0100076395488045,0,0,0,0,0,0,0,0,-0.0189243447111139,0,0,0,0.0581946213320711,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0.031387816531708,0.0123481145791676,0,0,0.0221995179334527,0,0,0,0,0,0,0,0,0,0,-0.0646403051360399,0,0,0,0,0,0,0,0,0.10003353964541,0,0,0.0130645848107417,0,0,0,0,0.242931037967874,0,0.23273820172659,0,0,0,0,0,0,-0.0113244313434671,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0.579164246723731,0.159984913104323,0,0,0,0.186696935568617,0,0,0.102435138674548,0,0,0,0,0,0.0396324641228025,0,0,0,0,-0.152011555575304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0165206960380636,0,0,0,0,-0.0561953877988797,0,0
X600660.SH,0,0,0,0.343790030951318,0,0,0,0,0,0,0,-0.106511649826346,0,-0.0482325897806363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0564272949312792,0,0,0.0506314193225083,0,0,0,-0.0125439798699112,0,0,0,0,0,0,-0.149359551090828,0,0,0,0,-0.0158823294211428,0,-0.0203762077566865,0.00179322644535335,0,0,0,-0.05836974374548,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0859580237576593,0,0,0,0.0750191094480177,0,0,0,0,0,0.065973450838278,0,0,0.378725088811871,0,0,0,0,0,0,0,0,0,0,0,0,0.19171920375907,0,0,0,0.00781806125155654,0,0,0,0,0.0278345759367123,0,0
X002466.SZ,0,0,0,0,0,0.508551489707209,0.228748304737731,0,0.110958684967779,0,0,0,0,0,0,0,0,-0.037385511314624,0,0,0,0,0,0,0,0,0,0,0.186606456423495,0,0,0,0,0.16261429850888,-0.0838145280824618,0,0,0,0,0,0,0,0,0.176910654021429,0,0,0,0,0,0,0,0,-0.00224077515378166,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0.000524436530627995,0,0,0,0.0335954041128309,0,0,0,0,0,0,-0.12446891316306,0,0,0,0,0.239123655295795,0,0,0.0621022411469351,0,0.724477899989645,0,0,0,0,0,0,0,0,0,-0.0386558406287635,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123744666265942,0,-0.0022572899144016,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0,0,-0.094654238120792,0,0,0,0,0,0.0312728368838156,0,0,0,0.113092045986995,0,0,0,0,0,0,0,0,-0.0498837710456165,0,0,0,0,0,0,0,0,0,0,0,0.259000374286039,0,0,0,0,0,0,0,0.089132796871262,0,0.123837572506949,0,0,0,-0.0475274320069736,-0.0366427093336267,0,0,0,1.73472347597681e-18,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0.156468079167116,0,0,0,0,0,-0.225491336424097,0,0,0.0570904844670497,0.373713845112778,0,0,0,0,0,0,0,0,0,0,0.233838794451042,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042314622047844,0,0,0,0,0,0.0555406276564281,0,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0,0,0,0,0.123481275962301,0,0.0187828200960845,0,0.00105497233696698,0,0.157734785307619,0,0,0.0409789464421147,0,0.0718421579660669,0,0.0785946801362288,0,0,0,0,0.0873360661288874,0,0,0,0,0,0,0,0,0,0,0.0109757163590647,0,0,0,0,0,0.0470736246702668,0,0,0,0,0,0,0,0,0.029318794473506,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.136508469152137,0,0,0,0,0.0632052011580592,0,0,0,0.0135557933658712,0,0,0,0,0,0,0,0,0,0,0.0261861179086178,0,-0.140816383022365,0,0,0,0,0,0,0,-0.02895053829714,0,0,0,0.21179922248307,0.22601673840413,0,0,0,0,0,0,0,0.0105308069697987,0,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0.168530420985696,0,0,0,0,0,0.00326604043601277,0,0,0.0435068254202174,0,0,0,0,0,0,0,0.023395507584879,0,0.00891879446702996,0,0,0,0.0801230701193032,0,0,0.501297441554308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0990930362281163,0,0,0,0,0.0761438019431734,0,0
X600547.SH,0,0,0,0,0,0.0129334865635744,-0.0254528455831014,0,-0.136929824935337,0,-0.0255504571206899,0,0,0,0,0,0,0,0,-0.0460201019044276,0.0515458758602961,0,0,0,0,-0.00507574093963816,0,0,0,0,0,-0.0796157378902864,0,0.08173272269516,0,0,0,0,0,0,0,0.150093868924147,0,0,0,-0.09421636298873,0,0,0,0,0,0,0.0140120916858931,0,0,0,0,0,0
