,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X601898.SH,X600660.SH,X601991.SH,X600688.SH,X600188.SH,X601600.SH,X600886.SH,X600795.SH,X600362.SH,X002466.SZ,X600516.SH,X000898.SZ,X300072.SZ,X600027.SH,X600547.SH,X002460.SZ,X600111.SH,X601992.SH,X600176.SH,X600352.SH,X000553.SZ,X002110.SZ,X600299.SH,X000786.SZ,X600808.SH,X000709.SZ,X000932.SZ,X600426.SH,X600801.SH,X000883.SZ,X601158.SH,X000408.SZ,X601699.SH,X600219.SH,X600339.SH,X600315.SH,X601003.SH,X000539.SZ,X000830.SZ,X002271.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0,0,0,0.0411981054577655,0,0,0,0,0,0.0684455090579594,0,0.0136175078057265,0,0,0,0,0,0.118446076680272,0,0.137712534210965,0,0,0.082054873264762,0.0464681518926404,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.138898961327747,0,0.00520781845550885,0,4.33680868994202e-19,0,-0.0144102388928234,0.00597919129375687,0.00137330911769341,0,0,0,0,0,0
X600688.SH,0.0654534032157185,0.300369349407605,0.0146809112298294,0,0,0,0,0.0383089136190635,0,0,0,0,0,0,0,0,0.121707159028234,0,0,0,0,0,0,0,0,0,0,0,-0.0863384794079151,0.005054677316721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0892780660921731,0,0,0.0266939162047161,0.0153299368476748,0,0,0,0,0,0
X600188.SH,0,0,0.400710636331209,0,0,0,-0.0461008337560315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162016938702506,0.176934633033134,0,0,0,0,0,0,0,0,0,0.43403316279319,0,0.041286707343792,0,0.131990478752262,0,0,0,0,-0.0108174621634558,-0.0299065216944245,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0.0552096834991327,0.253199868900831,0,0,0,0.0487810700893637,0,0,0,0.145566102063684,0.0152886832402283,0,0,0,0,0,0,0,0.158376531852608,0.0648284268419679,0,0.0471866764897268,0.0503296074397729,0,0,0,0,0,0,0,0,0,0,0.175022844152211,0,0,0,0,0,0.0123415201869955,0,0,-0.0029075413821698,0.00841802376137032,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00574812173255275,0,0,0,0,0,0.228375132523893,0,-0.117707461191853,0,0,0.138359821523332,0.133491405257006,0,-0.049337678005423,0.0735643917053853,0.0948495900555686,0,0,0,0,0,0.0756324337160516,0,0,0,0,0,0,0,0,0,0,0,0.000201448416005123,-0.0052407875215993,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.248322997088656,0,0,0,0,0,0,0,0,0,0,0,0,0.0646642176979468,0,0.0184016135984302,0.00555937656982935,0.126317637552866,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0657097980551832,0,0,0.0513295493130046,0,0,0,0,0.0215840251088679,0,0.000408302455290737,5.42101086242752e-20,0,0,0,0,0,0
X600362.SH,0,0,0.157381060593488,0,0,0.1669460253332,0,0,0,0,0,0,0,0.382454953195832,0,0,0,0,0,0,0,0,0.0536754297527661,0,0,0,-0.0523690292352734,0.135975530885679,-0.0151832751623603,0,-0.0265842203815629,0,0,0,0,0,0,0,0,0,0.0359606427242148,0,0.09385448478777,0,0.0106771412217347,0,0,0.00415463284902346,0,0.0151975938469146,-0.00900186201155373,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0.320297683353328,0,0,0,0,0,0,0,0,0,0,0,0.418923602758418,0,0,0,0,0,0,0,0.0174195320454063,0,-0.408977646607639,0,0,-0.383787858263194,0,0,0.0822553347118924,0,0,0,0,-0.149135995033927,0,0,0.27592212186573,0,0.0427957472027643,0.0331938656574286,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,-0.0228879888633576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.153128234872265,0,0,0.119482365256149,0,0,0,0.184650229282859,0,0,0,0,0,0,0.302596763077402,0,0,0,0,0,0,0.00420112601135742,-0.0444583652119236,0.189481792595219,0,0.205000045419066,0,0,-0.0131447213258301,-0.0196343380730757,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.0312323802779085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112185111993063,0,0,0.0804121539782509,0,0.0612627910909354,0.120101893236137,0,0.185005438824198,0,0,0,0,0,0,0,-0.004037979399528,0.0305214125369425,0.165866849125144,0,0,0,0,-5.42101086242752e-20,0.00477338589605149,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0851572368146917,0,0,0,0,0,0,0,0,0,0.378162421032864,0,0,0,0,0.32995137437368,0,0,0,0,0,0,0,0,0,0,0,0.546152223198102,0,0,0.0616614093678385,0,0,0,0.0352527938679499,0.00823539148509866,0,0.0382325517722916,-0.0238024254621169,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,-0.100104486989208,0.335958513549566,0.062636378395169,0,0,0,0,0,0,0.555694999219721,0,0,0,-0.0780397817276124,0,0,0,0,0,0,0.0681707662722993,0,0,0,-0.0628669972549157,0,0.0519023812056825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00850147931676013,0,0,0,0.0198850636119309,0,0,0,0,0,0
X600547.SH,0,0,0,-0.0554009987112206,0,0,0,0.0589324372501109,0,0,0,0,0,0,0,0,0,0.0441613423166145,0,0,0.186604778421283,0,0,0.282343275912527,0,0,0.0694496394003954,0.104333903549419,0,0,0,-0.0329671514775485,0,0,0,0,0,0,0,0,0,0,0.029414998542132,0,0,0,0,0,0,0,0.00308039266458125,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.0352764910684748,0,0,0,0,0,0,0,0,0,0,0.291715315739863,0.205360240876074,0,0,0,0.101847888938683,0,0,0.311726006993841,0,0,0,0,0.138837111627602,0,0,0,0,0,0,0,0,0,0,0,0,0.135996572911333,0,0,0,-0.0519740907649735,0,0.00414741262409621,-0.0162582978848496,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.000541655703518143,0.225170116884342,0,0,0,0,0.035524202337104,0,0,0,0.0388386203010967,0,0,0,0,0.105473782368381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0295884553652708,0,0.00258494465318086,0,0.128416524649879,0,0,0,-0.0049843470937503,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0.123845787546382,0,0,0,0,0,0,0,0,0,0,0.230951603069839,0,0,0.103295190685721,0,0.216878853948981,0,0,0,6.93889390390723e-18,0.099645548738255,0,0,0,0.0676717060179921,0,0,0,0,0,0,0,0,0,0.138510526504504,0,0,0,0,0,0,0,-0.0145363603814705,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,-0.0596165604578308,0,0.222193494640189,0,0,0,0,0,0.10814314628862,0,0,0,0,0,0,0,0,0,0,0.0336728775982371,0,0.149540057871038,0,0,0,0.246452328640544,0,0,0,0,0.00613078245286508,0,0,0.122320088131226,0,0,0,0,0,0,0,0,0.00933977523563197,0.017695150091837,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0.0933015681678977,0,-0.107796588445688,0,0,0,0,0,0,0,0.0488856464166827,0.149454280751778,0,0,0,0,0.143092826010194,0,-0.052263200271303,-0.0201261472527395,0,0,0,0,-0.126007234160398,0,0,0,0,0.0267311924085169,0,0,0,0.0935000033359489,0.0683411320549267,0,0.429587184088309,0,0,0.0127413489233354,-5.42101086242752e-20,0,0,0,0,0,0
X000553.SZ,0,0,0,0.2128665112257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104132280418967,0,0,0.105783551601833,0,0.0492481424221894,0.10714246191859,0.12832883161921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175022890665502,0,0,0,0.123019050620422,0.0690797412939647,0,-0.0315420053585371,0,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0.334178223159859,0,0,0,0,0,0,0,0.191211528276897,0,0,0,0,0,0,0,0,-0.100369324514293,-0.00988241331294111,-0.0673102059911824,0,0,0,0,0,0,0,0,0,0,0.408712218352613,0,0,0,0,0,0,0,-0.139638485412885,0,0.161881130173057,0,0,0.101584987826743,0,-0.00421785363897138,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0303956743967642,0,0,0,0,-0.0455891099208112,0,0,-0.0825029052169509,0,0,0,0,0,0,0.374081583228794,0,0,0,0.0859928483032432,0,0,0,0,0.0392971472904528,0,0,0,0,0,0.0982839201691693,0,0.138014144861857,0,0,-0.299833394574172,0,0.0315548092939903,0,0,0,0,0,0,0
X000786.SZ,-0.115506171156752,0,0,0,0,0.181360910040466,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,-0.222766356258615,0.354484803198975,0,0,0,0,0,0,0.276038872639504,0.0364152256242337,-0.128011029035153,0.0197159722934821,0,0,0,0,0,0,0.251247457736871,0,0,0,0,0,0,0,0.056540389450025,0,0,0.00330323413470821,0.019612699973179,0.0591127437270791,0.0632407387943056,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.267032595490842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0204463012184852,0,0.0447853154998607,0.090598138475357,0,0,0,0,0,0,0,0.322272184113024,0,0.0637760776647411,0,0,0,0,0,0,0,0.0332067909295682,0,0.0235818854046677,0.0600201863515784,0,0.00444101083038436,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.271517113174033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197327015724607,0,0.133932222467322,0,0,0,0,0.163147946758518,0,0,0,0,0,0,0.00648185996082174,0.0825613404704907,0,0.0506993438710885,0,0.0312612914475458,0,0.0552139008775016,0,0,0,-0.0105251646078569,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.217048861057018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0758417334801408,0,0,0.104460252830997,0,0,5.42101086242752e-20,0,-0.0204602179010947,0,0.207116029076907,0,0.000244359110799573,0.0489536145846285,0,0,0.163345905574958,0,0,0,-0.0693293849777266,0,0,0,0,0.167505716217411,0,0,0,0,0.00554075952845149,4.33680868994202e-19,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0858710602842203,0,-0.0760384839823081,0,0,0.0157513943282007,0,-0.0111130271341685,0,0,0,0,0.106209638765488,0,0,0,0,0,0,0,0.156658962572263,0,0,0.0501296356268723,0,0,0,0,-0.00115625832417018,0,0.918583834784849,3.46944695195361e-18,0.0472445809084954,0,-0.0298607693403357,0,0,0,0,0,0
X600801.SH,0,0,0,0.353438383491931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293860853266819,0,0,0,0,0,0,0,0.0434155231846516,0,0,0.107173797825836,0.095791713917865,0,0,0,0,0,0,-0.0210915911427984,0,0.0376711265757501,0,0,0.157656005757474,0,-0.00995298395746996,0.0291699941576155,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036811267338281,0,0,0,0,0,0,0,0,0,0,0,0.0489872054706103,0.167177061711908,0.00874498207409418,0,0,0.0666473126663549,0,0,0,0,0,0,0,0,0,0.228122957748438,0,0,0,0,0,0,0,0.00243397894209165,-0.0103071043264644,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0.0426818104567345,0.0218195279097732,0,0.0715843162573092,0,0,0,0.00258059489575374,0.0234939500388923,0,0,0,0,0.0449174750775954,0,0,0,0,0.00869739730298087,0,0.0717227789534201,0,0,0,-0.0214220927784156,0,0,0,0,0,0,0,0,0,0,0,0,0.0163871492244809,0,0,0,0.18203516001073,0,0,0,-0.0103963930404038,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0.200160672682928,0.068440370118752,0,0,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.121855957407809,0,0.318808013957609,0,0,0.487279624154282,0,0,0,0,0,0,0,0,0,0.048219237015573,0.0310600517553596,0,0,0,0,0,0,0,0.0146127950327572,0,0,0.0420264731915146,0,-0.0108729064947082,0.0680127418137088,0,0,0,0,0,0
X601699.SH,0,0,0.0237937151031244,0,0.152664815622167,0,0,0,0,0,0,0,0.360302924378182,0.286920407315064,0,0,0,0,0,0,0,0,-0.247225935790221,0.0870731987900126,0,0,0,0.00325800629182835,0,0,0,0,0,0.0871191118068658,0,0,0,0,0,0,0,0,0,0,0.0990104697949965,0,0,0,0,-0.00319279723359415,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0.0178187198974139,0,0.00553572825676623,0.152395992995844,0,0,0,0,0.0979881794435159,0,0,0,0,0,0,0.0186297645568048,0,0,0.0286656963767962,0,0,0.0351940352967423,0,-5.42101086242752e-20,0.00111391159522314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230317135344388,0.122020972048938,0,-0.00115691962150235,0.0193996316584532,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0.224159197443588,0,0,0,0,0,0.0485062658044506,0,0,0,0,0.185711133576582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0727793757316881,0.017025764624867,0,0,0,0,0,0,0,0,0.166281754376899,0,0,0,0,0,-0.0229110222733434,0,0,0,0,0,0
X600315.SH,0,0,0,-0.195404734133822,0,0,0,0,0,0,0,0,0,0,0.0469504257483441,0,0,0,0.171544343491579,0,0,0,0.0755613388720281,0,0,0,0,0,0.0995256775575367,0,0,0,0,0.0533507976951268,0,0.0522802818805913,0,0,0,-2.16840434497101e-19,0,0.115530082409843,0,0,0,0,0.174167438073466,0,0,0.0132726518791516,0,0,0,0,0,0,0
X601003.SH,0,0,0,0,0.0441148062435931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.192920022393389,0,0,0,0,0.51394856334641,0,0.0215660395810076,0,0,0.067492058413555,0,0,0,0,0,0,0,0,0.0488324911095486,-0.0052522462198519,-8.67361737988404e-19,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0.078328579608566,0,0,0,0,0,0,0,0,0,0,0,0,0.0582818328876108,0,0,0,0,0,0,0,0,0,0.00043062043930998,0,0,-0.0251179220521317,0,0,0.0252505771386727,0.0579323215993741,0,0.0601014205393686,0,0,0,0.0949219938192345,-0.0532957490820805,0,0.0145011476090231,0,0,0,0,0,0,0
X000830.SZ,0,0,0,0.286850084957252,0,0,0,0,0,0,0,0.0429151283262471,0,0.06716784237144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.592335920887062,0,0,0,0,0,0.0367126337712114,0,0.196974903185622,0,0,0,0,0,0.0423197518393844,0,0.0182564452415499,0,0,0,0,0,-0.00844449940438366,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0.195523187007818,0.0771567042797417,0,0,0,0,0,0,0,0.141635726603932,0,0,0,0,0,0,0,0,-0.125920631702702,0,0,0,0.128361600205734,0,0,0,0,0.407110954027657,0,0,0,-0.148000618042691,0,0,0,0,6.93889390390723e-18,0,0,0.0968394935018129,0.00280857589689824,0,0,0,0.410598346872689,0.0609666536353849,0.0464611142318732,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.111880467101686,-0.475989348258687,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.367291674954542,0,0,0,0.132743277194134,0,0,0,0,0,0,0,0,0,0,0,-0.0649884478209687,0,0,0,0,0,0,0,0,0.172332185134252,0,-0.0986843744886131,0.148357372797871,0,-0.0316578328517894,-0.0801315164500545,0,0,0,-0.756440714234167,0,0
Slope,0,0,0,0,0,0.0725644366761445,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,2.20128797175757,0,0,1.38777878078145e-17,-0.25723755216755,0,0,0,-1.03250018091245,-0.261822772277098,0.133625630714416,0.413329130349328,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.705563188555189,0,0,0,-0.768698453096457,0,0.582424821021955,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,-0.481174041240604,0,0,0,0,0,-1.43807124668917,0,0,1.32772597104509,0.237179952557557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.288298402818123,-0.432847303101251,0,0,0,2.12244552476284,-0.676931896032823,-0.122231609970662,0,0,0,0,-5.147783186521,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0.0171749657032087,0,0,0,0,0.143705998407671,0,0,0,0,0.0269328981891284,-0.0262543589324099,0,0,0,-0.131397995085102,0,0,0.110542932550573,0.0816051843217064,0,0,0,-0.00573033002192098,-0.16740350699508,0,0,0,0,0,0,0,0,0,0,0,0,-0.00257026231328497,0.0116314272479121,0,0,0,0,0,0
MKreturn,0,0,0,-0.0271692247740459,0,0,-0.0200929294066625,0,0,-0.0263920028452114,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0,-0.028269502354394,0,0.0762250101847626,0,0,0,0,0,0,0,0,0,0,0,-0.07253928325929,0,-0.0340029788139452,0,0,0.101827139435871,0,0,-0.0239214275350789,-0.0957975170155086,0,0,-0.0407974020772035,0.0525304586093015,0.120564681899975,0.02052909197255,0.0152509630357931,0.288753765475103,0,0,0,0,0
MKvol,0,0,0,0,0,0,-0.00105914626261983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00115522095789517,0,0.00528046772663703,0,0,0,0.000961439830604215,0,0,0,0,0,0,0,0,0,0.000884266790322822,0,0,0.00129926807473379,0,0,0,0.0003261277762831,0.00059388851435457,0,0.00120489609493297,-0.00292772794706067,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,-0.0734252302710556,0,0,0,0,-0.143738595284001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0425355518288688,0,0,0,0,0,-0.0380441671976271,-0.0243394458093387,-0.112917416172404,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00358964754687092,0.015637368420196,0,0,0,-0.00778399859747401,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103773680546369,0,0,0,0,0,0,0,0,0,0,0.00403617312957969,0,-0.000615373304424191,0.0113967976837296,0,0,0,-0.0488455459342733,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00651749453058636,0.00780235842771357,0,0,0,0,0.0018593790578558,0,0,0,0,0,-0.00209139549577961,0,-0.0028748488884904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0177843088686448,5.56689522358257e-05,0.00846521426183502,0,0,0,0,0,0
