,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600019.SH,X601898.SH,X600795.SH,X600585.SH,X600886.SH,X601600.SH,X601991.SH,X600688.SH,X600027.SH,X000709.SZ,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X600583.SH,X000539.SZ,X002075.SZ,X601158.SH,X600352.SH,X600309.SH,X600021.SH,X000898.SZ,X601992.SH,X000027.SZ,X000883.SZ,X002353.SZ,X002470.SZ,X000629.SZ,X600863.SH,X600808.SH,X600660.SH,X000792.SZ,X000878.SZ,X600098.SH,X000060.SZ,X600307.SH,X601918.SH,X600578.SH,X000825.SZ,X600489.SH,X300072.SZ,X600008.SH,X600022.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.757260472280394,0.157837505182656,0,0,0,0,0,0,0,-0.0940244263631535,0,0,0,0.0163780538802561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690785744340637,0,0,0,0,0,0,0,0.0636562098127427,0,0,0,0,0,-0.037407190625928,0,0,0,0.00625057401779885,-0.00282493739576282,0,0,0,0,0,0
X600028.SH,0.427221803894479,0,0,0,0,0.136608145126884,0,0,0,0,0,0,0.00976557314824716,0,0,0.0699011089050035,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0.108639182949428,0,0,0,0,0,0,0,-0.0105185610704745,0.00463343065796822,0.0379798365499186,0,0,0,0,0
X601088.SH,0.0492658712857198,0,0,0.12141199154109,0,0.170487500861691,0.141357643153859,0,0,0,0,0,0,0,0,0,0,0,0,0.0137353778468537,0,0,0,0.0345252921279272,0,0,0,0,0,0,0,0,0,0,0,0,0.0486107578236627,0,0,0,0,0,0,0,0,0,0,-0.00587772760765433,0,-0.0199688652011765,-0.00571139826288727,0,-0.0833922370440837,0,0,0,0
X600010.SH,0,0,0,0,0,0.116023590320081,0,0,0,0,0,0,0,0,0,0,0,0,0.197325630617378,0,0,0,0,0,0,0.0789685369949081,0,0,0,0,0,0.0271274182180035,0,0,0.263333086554307,0,0,0,0,0.156930148052513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600011.SH,0,0,0,0.0135534941887649,0,0.0527568121218978,0.17322269067128,0,0,0,0.0436107554436272,0.0546886574786611,0,0.0740669227153717,0,0,0,0,0.0384754155007442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.394002743628592,0,0,0,0,0,0,-0.0052944361450085,0,0,0,0,0,0,0
X600019.SH,0,0.0573345137221938,0.160305554980672,0,0.165481394146294,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0.0167282191766777,0,0,0,0,0,0,0.212094287130552,0,0,0,0,0,0,0.148834054699623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00326126486697638,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0.214512886727397,0,0.0254769953016639,0,0,0,0,0,0.162354207534065,0.0885089389671447,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0185434907545001,0,0,0.0666947485422396,0.0472181771737334,0,0,0,0.240760220264034,0.2439565043615,0,0,0,0,0,0,0,0.0233850578181639,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.0601423800905838,-2.16840434497101e-19,0.0117171500197026,0.084186643674672,0,0,0,0,0,0.0413402932546764,0,0,0,0,0,0.200833553702515,0,0,0,0,0,0,0,0.291544242596684,0,0,0,0,0,0,0,0,0.103155846641753,0,0,0,0,0,0,0.00182946624417226,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.0150905147942636,0.226256742835443,0,0,0,0,0.00611375631148457,0.058470059022643,0,0,0,0,0.115793282584507,0,0,0,0,0,0,0,0.0617309919128445,0,0,0,0,0,0,0,0,0,0,0.15619539180557,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120470944817042,-0.019825872649097,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0141204718054962,0,0,0,0,0,0,0,0,0.0882194510994279,0,0,0,0,0,0.0255354661692375,0,0,0,0,0.070428329404804,0,0,0,-0.0163466020615584,0,0,0,0,0,0,0,0,0,0.114335852543836,0,0,0.244293457389008,0,0,0,0,0,0,0.0059221206583142,-0.00927764825955821,0,0,0,0,0,0
X601600.SH,0,0,0,0,0.0760357143131958,0,0.124950835861011,0,0,0,0,0,0.0787977306018377,0,0,0,0.00877885926331608,0.0367790186866529,0,0,0,0,0,0,0,0,0.00369071121787155,0.119268348028162,0.0868342036908065,0,0,0,0,0,0.0497549416030082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118728342016192,-0.00135960743837025,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0.363952176406368,0.0523107295466323,0,0,0,0,0,0.020397404126225,0,0,0,0,0,0,0,0,0,0,0,0.131359555293723,0,0,0,0,0,0,0,0,0.0120136500179057,0,0,0,0,0,0,0,0.0877374721257014,0,0,0,0,0,0,0,-0.00599138935583615,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279294630932905,0,-0.0335572858908236,0,0,0,0,0,0,0,-0.0333922218402416,0,0,0,0,0,0,0,0,0,0,0,0.463913943824439,0,0,0,0,0,0,0,-0.0125382942066985,-0.0119365508854396,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356044256027421,0,0,0,0.0701047723552784,0.0188800074107727,0,0,0,0,0,0.0163058847397666,0,0,0,0,0,0,0,0.400067014035762,0,0,0,0,0,0,0,0.165432816287184,0.0919287394617512,0,0,0,0,0,0,-0.00409338347495592,0,0,0,0,0,0,0
X000709.SZ,0.307324695403629,0,0,0,0,0.110040773221374,0,0,0,0,0,0,0,0.165268124182025,0,0.276654762128495,0,0,0,0,0,0,0,0,0,0.0422971990911172,0,0,0,0,0,0,0,0,0,-0.0589591384562464,0,0,0.0882559346586727,0,0,0,0,0,-0.0834890222825094,0,0,0,0,0.00460755266901715,0,0,0.0195459248249681,0,0,0,0
X600157.SH,0.00206936043080853,0.0195098269002285,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0.100876194854627,0,0,0,0,0.00488612014339874,0,0.0797936022464698,0,0,0,0.000842599142029582,0,0,0.146701194315329,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0.130144708762487,0.067235134813969,0,0,0,0,0,0.2021549714666,0,-0.0182757883809385,0,0,0,0,0,0,0
X600111.SH,0,0,0,0.075710364223714,0.0232955952860738,0,0.0897772009326815,0,0,0,0.0653036138143735,0,0,0,0,0,0,0,0.0773256470302621,0,0,0,0,0,0,0,0,0,0.141562588143982,0,0,0,0,0,0,0.0895652163960587,0,0,0,0,0,0,0,0.171637901966613,0,0,0,0,0,-0.00784919528495922,-0.00784874188949119,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0950700503020981,0,0.0581395838045892,0,0,0,0,0.076402098457655,0,0,0,0,0,0.00845434491644796,0,0,0.0937360064364691,0,0.181494467833615,0,0,0,0,0,0,0.106656183210734,0.035594337588368,0,0.0437198888918502,0,0,0.169870906966506,0,-0.0287115638346763,-0.0105898399139431,0,0,0,0,0,0
X600188.SH,0,0,0,0.0017858354122701,0.024466110615638,0,0.124909570206926,0.0447422210752048,0,0,0,0,0,0,0,0,0.0502884117188086,0.060654150888423,0,0,0,0,0,0,0,0,0.0914996232565889,0,0,0,0,0,0,0,0.0751829396740422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0118646706204066,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0.0409582160214222,0,0,0,0.145511911430305,0,0,0.317938503951338,0,0,0,0,0,0,0,0,0,0,0.195380788911985,0,0,0,0,0,0,0,0,0.0135860928721329,0,0,0.0147837663044696,0,0,0.22526620875549,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.00462031388925239,-0.0316081756409499,0,0,0,0,0,0
X000539.SZ,0.234434121937228,0,0,0,0,0,0,-0.134813582400428,0,0.0280586831988333,0,0,0.156787433833784,0,0,0.168311077035153,0,0,0,-0.0506275887722289,0,0.187991717134003,0,0.00511597446727426,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112618591434451,0,0,0,0,0,0,0,0,0,0,0.2927218864933,0.021401442452209,0.0471880441869882,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,-0.0114677915632917,0,0.0224979033404776,0,0,0,0,0,-0.0188323790899077,0,0,0,0,0.0493272999299123,0,-0.480783930259191,0.285604894223385,0,0.135990423363396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0.300251050942358,0,0,0,0.0155344647444639,0.0121607941530594,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00996608154420909,0,0.182358914021717,0.125535946356147,0.00725551226142557,0.0994712808564984,0.0823968066468895,0,0,0.0146982980650185,0,0,0,0,0,0,0,0,0.0488039419060064,0,0,0.0327215975341485,0,0,0,0,-0.00323087738428544,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0.02390360672361,0,-3.46944695195361e-18,0,0,0,0,0.112545773820317,0,0.0447116683640514,0,0,0,0,0,0,0,0.206854407564033,0.0732151610087818,0,0,0,0,0,0.0683822479941499,0,0,0,0,0,0,0.0498119347600391,0,0,0.0445745601755842,0,0,0,0,-0.0161077950387245,0,0,0,0,0,0,0
X600309.SH,0,0,0,0.0580016677110472,0.241433898814271,0,-3.46944695195361e-18,0,0.0687830966754849,0,0,0,0,0,0,0,0,0,0.0310370710827485,0,0,0,0,0.239333127487329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0719233425981268,0.112572273374587,0,0,0,0,0.00917284440331294,0.00594643517061863,0,0,0,0,0,0
X600021.SH,0,0,0,0.0781117584712885,0,0,0,0,0,0,0,0.1219530809729,0,0,0,0.000405295617684032,0,0,0.0867180060358789,0,0,0,0,0.0487427789661222,0,0,0,0,0,0,0,0,0,0,0.12146635015295,0,0,0,0,0,0,0,0.0302420930448479,0,0,0,0.0831830310479531,0.11993748266391,0,0,-0.0242616991917403,0,0,0,0,0,0
X000898.SZ,0,0,0,0.00735752210152686,0,0.157469682115802,-8.67361737988404e-19,0,0,0,0.0237699546775874,0.040793635240189,0,0.283850463371451,0,0,0,0,0.0619151094501551,0,0,0,0,0,0,0,0,0.0892504662096947,0,0,0,0,0,0,0.061009162582666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0.0229262013406387,0,0.0443230132525824,0,0,0,0,0,0,0,0,0,0,0.101273475079913,0,0,0.154627102446517,0,0,0,0,0,0,0.0189677616536265,0.136204759798442,0,0,0,0,0,0,0,0.159855177477405,0.103638455760523,0.0596246426721947,0.0319519360197137,0.15087958952694,0,0,0,-0.0195851567766323,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652072025727169,0,0,0,0.154111547049128,0,0,0,0,0,0,0,0,0,0,0,0,0.0559000829184239,0,0,0,0.0122083610981784,0.19237827018705,0,-0.0297588136425169,0.0173739488060332,0,0,0,0,0,0
X000883.SZ,-0.0153696470893379,0,0,0,0,0,0,0,0,0,0,0,0.0276741364588657,0,0,0,0,0.0504447729872676,0,0,0,0,0,0,0,0.109415370627867,0,0,0,0,0,0,0,3.46944695195361e-18,0.0148848330280518,0,0,0,0,0,0,0.0382418408807891,0,0.0914037868501771,0,0,0.291206970560464,0,0,-0.0344371400117107,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0.0332939290578946,0,0,-0.00532962214401317,0,0,0,0,0,-0.051661960601487,0,0,0,0,0,0,0.026544626052944,0,0,0,0,0,-0.000545323477465978,0,0,0,0,0,0.015485219297245,0,0,0,0,0,0.0217809737413766,0,0,0,0,0,0,0,0,0,0,0,0.0327091439159161,-0.02241942891862,0,0,0,0,0,0
X002470.SZ,0.082228381797151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274572263450807,0,0,0,0,0,0.0155543518304995,0,0,0,0.0299414874492378,0,0,0.28777474422008,0.0592129515883616,0,0,0,0,0,0,0,0,0,0.0910649635173079,0,0,0,0,0,0,0,0,0,-0.0209051526732358,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0597363370022691,0.123096635917457,0,0,0,0.366663919952205,0.0589747862369401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00671694445824439,-0.0179780097769457,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.362096907322073,0,0,0,0,0,0.139677308472992,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0725766003473024,0,0.0563497711211088,0,0,0,0,0,0,0.000431827163106147,0,0,0,0,0.230814214412859,0.0505244798447246,0,0,-0.0179206120958584,0,0,0,0,0,0
X600808.SH,0,0,0,0.0147759678166567,0,0,0,0,0,0,0.0385926967259018,0,0,0,0,0,0,0,0,0,0,0,0,0.0574615130323196,0,0,0,0,0,0,0,0,0.10252205559601,0.0593230936343317,0,0,0,0,0,0,0,0.12102704393576,0,0,0,0,0,0.132725069261778,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0.0845896076487921,0,0,0,0,0,0,0,0,0,0,0.0417884955523991,0.0192079304153487,0,0,0,0,0,0,0.0481171146970927,0.150894034688987,0,0,0,0,0.107414617776493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154332127084514,0,0,0,0,-0.0194344167210538,-0.00646998089844534,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134796008210789,0,0,0,0,0,-0.021597539033212,0,0,0,0,0,0,0,0.318101482308342,0,0,0,0,0.0302562380387656,0.304853484758036,0.0169505525990063,-6.93889390390723e-18,0,0,0,0,0.0166410891412626,0,0,0,0,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0.0320499567733143,0,0,0,0,0.159232243284074,-0.0169087738834802,0.0630469405659174,0,0,0.0430409207303151,-0.0596917913870802,0,0,0,0,0,0,-0.0837572413517992,0,0,0,0,0,0,0,0,0,0,0,0.0280422797512187,0,0,0,0,0,0,-0.0595817036413423,0,0.237358696409775,0,0,0,0,0,0.0116780953312365,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120707335775255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146625411562771,0,0,0,0.106139381231862,0.290600804506477,0,0,0,0,0,0,0,-0.0396155564649247,-0.0932498893186328,0,0,0,0,0,0
