,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600011.SH,X600010.SH,X600188.SH,X002466.SZ,X601898.SH,X601600.SH,X600660.SH,X600688.SH,X601991.SH,X600362.SH,X600795.SH,X600516.SH,X002460.SZ,X600547.SH,X300072.SZ,X600886.SH,X600111.SH,X000898.SZ,X600176.SH,X601992.SH,X000786.SZ,X600352.SH,X000553.SZ,X600027.SH,X600299.SH,X000792.SZ,X000709.SZ,X002271.SZ,X000825.SZ,X000408.SZ,X601699.SH,X600426.SH,X601158.SH,X600489.SH,X002470.SZ,X600808.SH,X600219.SH,X000830.SZ,X000883.SZ,X600315.SH,X600157.SH,X000630.SZ,X002110.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600547.SH,0,0,0,0,0.21155705561479,0,0,0.0796823990730523,0,0,0,0,0,0,0.28670806775547,0,-0.0909432054866546,0,0,0,0,-0.0688507780947136,0,0,0,0,0,0,0,0,0,0,0,-0.00971156242383282,0,0,-0.098147481811361,0,1.07089697310504,0,0,0,0,0,0,0.00668277210230411,0,-0.0380431310031438,0,4.33680868994202e-19,0,0,0,0,0,0,0
X300072.SZ,0,0,0,-0.0536648417218468,0,0,0,0,0,0,-0.134478559504343,0,0,0,0,0,0,0.019933583241121,0,0,0,0,0,0.301246760025522,0,0.191749268367264,0,0,0,0,0,0,0,0,0,0,0.489827451099743,0,0,0,0,0,-0.155960365956052,0,0,0,0,0,0,-0.105839605405649,-0.0393952021137955,0.173067278947109,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.216996108377086,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114741865372473,0,0,0,0.0560277939901745,0,0,0.1174100291092,0,0,0,0,0,0,0.0128751163161224,0,0,0,0,0,0.0621152992493834,0.0383661825530105,0,0,0,0,0,0,0,0,-0.0203607174819182,-0.00893018520654389,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00456913772286023,0,0.336327823520125,0,0,0,0.162657995412636,0.036686958182674,0,0,0.044014624560681,0,0,0,0,0,0,0,0,0.0508500533749457,0,0,0,0.0487552468980221,0.181718635177456,3.46944695195361e-18,0,0,0.056555568673488,0,0,0,-0.0136045300465138,-0.0202958697341694,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,0.0447461787874365,0,0,0.01923156040272,-0.0384342859225646,0,0,0,0,0,0,0.00708698535282697,0,0,0.0303844465997895,0,0,0,0,0,0,0,0,0,0,-0.0964987051922442,0,0.0586897129779647,0,0,0,0,0,0.465984021020636,0.0633803262944814,0.221218989953336,0,0,0,0,0,0,0.0173485948360129,0.0160982861888405,0,0,0,0,0,0
X600176.SH,0,0.00413664247833392,0,0,0.0193435052495185,0,0,0.141009890032919,0.23730576156517,0,0,0.0584366847048608,0,0,0,0,0,0,0,0,0,0.0952835328276588,0,0,0,0.138504641766897,0,0,0,0,0.0153556106086487,0,0,0,0,0,0.154796432989266,0,0,0,0,0,0.152512363828317,0,0,0,0,0,0,0,-0.0350430588551631,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0911206601186735,0,0,0.149265755788562,0,0.158885725647509,0,0,0,0,0,0,0.389274976741925,0,0.0740194813904776,0,0.144032973890227,0,0,0,0,0,0,0.0554888784233282,0,0,0.0475252176459553,0,0.0727775482881479,0,0,0,0,0.0196052695759063,0.0822389969086617,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.0281623693693831,0,0,0,0,0,0,0,0,0,0,0,0,0.127704993433507,0.139362515018606,0.114511737864512,0,0,0,0.371871412168296,0,0,0,0,0,0,0.0409964635882676,0,0,0,0,0,0.166852240311049,0,0,0.0500907698574889,0,0,0.0683597208775084,0,0.0511835122061718,0.0773939286059284,0,0.0482289526606269,0,-0.000948011310611294,-0.00584904795289254,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0.293236378081452,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590436563108279,0.193400793237335,0,0,0,0,0,0.0371935261083498,0,0,0,0,0,0,0,0,0.170667206387895,0.0276830016952424,0,0.158251862979186,0,0,0,0,0,0,0.013459241451809,-0.0112676487683703,0,0,0,0,0,0
X000553.SZ,0,0,-0.034527832534354,0,0,0,0,0,0.10944220583748,0,0,0,0,0,0,0,0,0.107389938335017,0,0.193093316975814,0,0.189345681943969,0,0,0,0,-0.0980108917631924,0,0,0,0.0541048365620134,0,0,0,0,-0.0698873714012443,0,0,0,0.0232491052775633,0.148753983226169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.107713025741894,0,0,0,0,-0.00155523419116669,0,0,0.351167596109966,0,0,0,-0.0237401435020262,0.0093558373012379,0,0,0,0,0,0,0,0.0770173633131893,0,0,0,0,0,0.00512988442177825,0,0,0,0,0,0,0,0.174105986932829,0,0,0,0,0,0,0,0,-0.000139551654038763,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,-0.0718747562560287,0.0493450564226411,0,0,0,0,0,0,0,0.169263347690528,0,-0.0735687188970303,0,0,0.0457745557789928,0,0.199640955902435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688737723404553,0,0.0233872682669591,0,0,-0.0443110806067077,0,-0.0105247471738973,-0.00552449794007157,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,-0.223066324806865,0,0,0,0,-0.0343991364602914,0,0,0,0,0,0.0525044737618565,0.0258161652279461,0,0,0,0.11479064644486,0,0.272866719579792,0,0,0,0.00181599407225735,0,0,0,0,0,0,0.576415185390994,0,0.12878900644745,0,0,0,0,0,0,0,0,0,0,0,0,-0.0693623387566358,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.0369352509176669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.030489687178118,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221755853358799,0.163332282418069,0.0851474201497326,0,0,0,0,0.0682996140603358,0,0.000524176380760092,-0.0106840648560376,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0551590659455515,0,0,0,0,0,0,0.254390284652597,0,0,0,0.289736917354737,-0.0630193947260944,0,0,0,0,0,0,0.060490960988152,0,0,0,0,0,0.0828194704145729,0,0,0,0,0.0648602867497265,0,0.0224191857505373,0,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337122332957455,0.0357631772139165,0,0,0,0,0,0,0.0488582333724042,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.216100058688814,0,0,0,0,0.533171360946658,0,0.0183801363865638,0,0,0,0,0,0,0.0165037275922822,-0.0339133016915417,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.177031741841826,0.103366935458694,0,0,0,0,0,0,0,0.0644430596598656,0,0,0,0,0,0,0,0,0,0,0,0,0.0774298146951942,0.135617819487987,0,0,0,0,0,0,0,-0.0553033204482883,0,0.180151790803406,0,0.0237112781724772,0,0,0,0,-0.172275293035036,0,0.0023234734569945,0,0,0,0,0,0,0
X601699.SH,0,0,0.0881678892066282,0,0,0,0,0.351909837758879,0,0,0.0914602978835638,0,0,0,0.116690875743908,0,0,0,0,0,0,0.129650745369252,0,0,0,0,0,0,0,-0.210114036812245,0.00734485926243365,0,0,0.315055634707169,0,0,0,0,0,0,0,0,0,0,0,-0.0676165112506086,0,0,0,0.0127663149635105,-0.000409088819524316,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655030064883371,0,-4.33680868994202e-19,0,0,0,0.557440625015561,0.142866736797947,0,0,0.127202732870453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132729235600659,0,0,0.0019763539992216,0,0,0,0.0484474586324479,0.00181607000341754,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0797488944146344,0,0,0,0,0,0,0,0,0,0,0.00372464645339526,0.0205358936343044,0,0,0,0,0,0,0,0,0,0,-0.0190022911646237,0,0,0,0.0342310517212296,0,0.0406841480118625,0,0,0,0,0.0847476575732967,0.0543551429379779,0,0,0,0,0.0031439496008623,0,-0.0242992857868373,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,-0.0949169685785815,0,0,0,0,0,0,0,0,0,-0.010442460829345,0.68206955577234,0,0,0,0,0,0,0.0875234152681582,0,0,0,0.066187173970835,0,0,0,-0.0238669361309698,0,0,0,0,0,0,0,0.0737051911269421,0,0,0,0,0,0,-0.00878904914402068,0.00900154044200786,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0.137016002231348,-0.333113530460565,0,0,0,0,0,0,0,0.222950919142525,0,0,0,0,0,0,0.242557034975646,0,0,0,0.203587330299066,0.0139535166342289,0,0,0,0,0,0,0,0,0,0,0,-0.051910069107326,0,0,0,0,0,0,0.0350030274099474,0.0724237066868562,-0.842272230908645,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0.328783897227712,0,0,0,0,0,0,0,0,-0.0509503890769111,0,0,0,0.532693812145864,0,0,0,0,0.130847310449966,0,0,0.0428017591844299,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,-0.0368558590851706,0,0,0,0.0122786873673845,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0.0879573948153916,0,0,0,0,0.242581875414257,0.0945442266044119,0.0158411695830704,0,0,0,0,0,0,0,0.132138646787135,0,0,0,0.102126778381864,0,0,0.150289320797354,0,0,0,0,0,0,0,0,0.0795744531296955,0,-0.0287828932480902,0,0,0,0,0,0,0
X000830.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130085708181202,0,0,0,0,0,0,0,0,0.233335436856855,0.242559007166715,0,0,0,0,0,0,0.390356952415226,0,0,0.627433707185209,0,0,0,0,0,0,0,0.0693526060708947,0,0,0,0,0.0416949872391368,0.0146925018926524,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591475455524885,0.00826107294879143,0,0,0,0.00161726527606153,0.0362249641504744,0,0,0,0.136375084409205,0,0,0.0196958247432535,0,0,0,0,0,0,0,0,0,0.053409540336014,0.0732779333144512,0,0.0464482461798396,0,0,0,0,0,0,0.0089508659828494,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,-0.0373135263636585,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0.0877832303635055,0.205563303462085,0,0,0,0.130079636844848,0,0,0,0,0,0,0,0,0.0431374418057726,0.180828060746318,0,-0.206799164809339,0,0,0,0,0,0,0.136607792156022,-0.0451530805416411,-0.0654009975576697,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0.0725048218916077,0,0,0.0383122179040755,0,0,0,0,0,0,0,0,0,0,0,0,-0.462119190125794,0,0,0,0,0,0,0,0,0.355412376978625,0,-0.129717275309966,0,0,0,0.311057123711788,0,0,0.117609928658195,0,0,0,0,-0.200881959868785,0,0,0,0.959737388123777,-0.206269860038917,-0.0823678201908301,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.0674128224084562,0,0,0,0,0,0,0,0,0,0.00212792523569855,0,0,0,0,0,0,0.00691767397483577,0.0755785735712455,0.12385482125523,0,0,0.0604299849287648,0,0,0,0,0,0,0,0,0,0,0,0,0.0318218165096861,0,0.0940475745128117,0,0,0,0,0,0.0232031629086109,0,0.00641411525945286,0.0201388781841363,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232111319151562,0.0475434962307212,0,0,0,0.1083706402332,0,0.00640226922442235,0,0,0,0.115356055593677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304636894928686,0,0,0,0,0,0,-0.0040176915251103,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.0117664895772135,0,0,0,0,0,-0.0878255120362891,0,0,0,0,0,0,0.0347245435361313,0,-0.0941605131908342,0,0,0,3.46944695195361e-18,0,0.220107272198913,0,0,0,-0.0641757612656413,0,0,0,0,0,0,-0.191901419309363,0,0,0,-0.123184444500871,0,0,0,0.11861560065357,0.0611635890085711,0,0,0,-0.039439538939623,-0.0717361552787259,0.10345638552728,0,0,0,0,0
Slope,0,0.945599311683534,0,0.335966340420773,0,-0.174917202784743,0,0,0.110238719886088,0,0,0,-5.55111512312578e-17,0,0,0,0,0,-0.347619224735937,0,0,0,0,0,0,0.028095674870084,0,0.245963299195923,0,0,-0.0897923570761612,0,-0.744221938188484,0,0,0,0,0,0,0.0897512385880194,0,0,0,0,0,-1.93061920384448,0,0,0,0,0,0,0,0,0,0,0
TED,0,0.231862721765083,0,0,0,-0.464119501499868,0,0,0,0,0,0,0,0,0,0,0,0.0634287291882223,0,0,0,0,0,0,0.860405660993536,0,0,0,0,-1.11115443174462,0.382779106098253,0,0.228455960134454,-0.37639903747328,0,0,-0.232830025239144,0,0,0.140329961712881,0,0,0,0,0,0,0,0,-1.11586468414497,-0.47074639240869,0,0,-0.442172464082896,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.143963319986703,0,0,0,0,-0.0780029253239175,0,0,0,0,0,-0.0691550319378849,0,0.0400828842098411,0.108290507110851,0,0,0,0,0,-0.0551065080630517,0.00813670648571449,0.0196065629811166,0,0,0.00565621935146477,0,0,0,0.040653062401119,0,0.0831840615638552,0,0,-0.0376932621655592,0,0,0.0267022714013851,0,0,0,0,0,0,0.0106158330965776,0,0,0.066263796653443,0,0,0,0
MKreturn,0,0,0.0982703697529331,0,0,0,0,0,-0.146138638032259,0,-0.0086158332593556,0.03021990144171,0.130278688465422,0,0,0,0,0,0,0.0654473147526974,0,0,0,0,0,0,0,0.139226868378569,0,-0.0576116965085339,0,0,0,-0.0478014367126973,0,0,0,0,0,0.0179076531487785,0,-0.0941339497802735,0,0,0,0.00379993734200598,0,0,0,0.0158117029902744,-0.0142127865824366,0.391808555060163,0,0,0,0,0
MKvol,0,0,0,0,0.00900337830965595,0,0,0,0,-0.0108830318957626,-0.00999397196024006,0,0,0,0,0,0,0.0110860939464529,0,0.00305003008701425,0,0.00269316964481361,0,0.0127901753375991,0,0,0,0,0,0,0,0,0,0,0,0,-0.0016712535629218,0,0,-0.000641165101024747,0,0,-0.00805272302486819,0,0,0,0,0,0.0112714236957884,0.00959202296181109,0.00315794456948593,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.00410748250613234,0,0,0,0,0.00587025906503705,0,0,0,-0.0121165165800532,0.0379991816737304,0,0,0,0,0,0.0526751630205346,0,0,0,-0.0228877363802094,0,0,4.33680868994202e-19,0,0,0,-0.0214975840228775,0,0.0049810791850409,0,0,0,0,0,-0.0217796274572004,0,0,0.016721131506062,0,0,0,0,-0.0228879525080031,-0.00448080664216428,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,-0.0133695910848768,0,-2.16840434497101e-19,0,0,0,0,-0.0110173591279261,0,0,0,0.0156373273939509,0,0,0,-0.00815956255861996,0,0.00775215086914729,0.00251793821789403,0,-0.0118304428318731,0,0,0,0,0,0,0,0,-0.00323735149957579,0,0,-0.000384798131976723,0,0,0,0,-0.00376736384137623,0,0.00927471522069404,-0.000232450103106041,0.00439047449284245,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0107047166636247,-8.03499185627662e-05,0,0,0,0,0,0,0,0,0,0,0.0184046834447418,0,0,0,0,-0.00102204480901569,-0.0131115192381525,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00398307361470355,0.0242888481545357,0.0201659445662653,0,0.00383817574776539,0,0,0,0
