,X601857.SH,X600028.SH,X601088.SH,X600010.SH,X600011.SH,X600019.SH,X600795.SH,X600585.SH,X601600.SH,X601898.SH,X601991.SH,X600688.SH,X600362.SH,X600111.SH,X600157.SH,X600027.SH,X600886.SH,X600188.SH,X000883.SZ,X600021.SH,X600583.SH,X600309.SH,X601158.SH,X600352.SH,X601992.SH,X000709.SZ,X000027.SZ,X000539.SZ,X000898.SZ,X000792.SZ,X600808.SH,X000060.SZ,X002470.SZ,X000825.SZ,X600489.SH,X600660.SH,X002353.SZ,X000629.SZ,X600547.SH,X600307.SH,X002075.SZ,X600863.SH,X600098.SH,X600578.SH,X600008.SH,X000831.SZ,X600549.SH,X600219.SH,X000012.SZ,X600315.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600021.SH,0,0,0,0,0,0.0527177686096337,0.0645371533018204,0,0,0,0.188531154281214,0,0,0,0,0,0,0,0,0,0,0,0.0390509418124525,0,0,0,0,0.374386038707313,0,0,0,0,0,0,0,0,0,0.00457251666078815,0,0,0,-8.67361737988404e-19,0.101931500100084,0.143403583019532,0,0,0,0,0,0,0,0.00848164717999597,0.0275179098758643,0,0,0,0,0,0
X600583.SH,0,0,0,0.223088423942976,0,0,0,0,0,0,0,0,0,0,0.0763694973375175,0,0,0,0,0,0,0,0,0,0,0,0.0239994438104471,0,0,0,0,0.147808197209575,0,0,0,0,0,0,0,0,0,0.264721038781936,0.00905186022245865,0.0480139723375736,0,0,0,0.0963981093107456,0,0,0,0,0,0,0,0,0,0,0
X600309.SH,0.0218988384714735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0590872788222551,0,0,0,0,0,0.258302778793308,0,0,0,0,0.0981959230417179,0.137296423526215,-4.33680868994202e-19,0,0,0.185042020202821,0,0,0,0,0,0,0,0,-0.0102929878889839,0,0.00296589966126243,0,0,0,-0.00484336075821847,0,0,0,0,0,0,0
X601158.SH,0.016887305474049,0,0,0,0,0,0,0,0,0,0.0217095090792568,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0980896511683016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124758787254063,0,0,0,0.424638255133695,0,0,0,0,0,0,0,0.0152730745395544,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0.00254672906753184,0,0,0,0,0,0.229910884138231,0.0661850721660228,0,0.0241344977249442,0,0,0,0.14522990001119,0,0,0,0,0,0,0.163174485704158,0,0,0,0,0,0,0,0,0,0,0,0,0.16213845249523,0,0,0,0,0,0,0,-0.00177363319671229,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0.141802889462493,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304267246231277,0,0,0,0,0.169288741393033,0,0.0254923566960571,0.00398117980859575,0,0.0579844267763181,0,0,0,0,0,0,0,0,0,0.21880745591044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0.132379308454915,0,0,0,0,0,0,0,0,0.0262618559635493,0,0,0,0,0,0.0759560141517057,0,0,0,0,0,0,0,0.16348857068104,0,0.220043127957028,0,0,0,0,0,0,0.151152037423707,0,0,0.110020075262948,0,0,0.148566991172589,0,0,0,0,0,0,0,0,0.00634329686757099,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0.227978119406404,0,0,0,0,0,0,0,0.0293466397526494,0,0.137689886259921,0,0,0,0.140327942155649,0,0,0.0303243150055814,0,0,0,0.122247798630457,0.0955511784948037,0,0,0.0162547762588613,0,0,0,0,0.040104275175323,0,0,0,0,0,0,0,0,0,0,-0.00209369786090334,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0.204410085877442,0,0,0,0,0,0.105453894851894,0,0,0.0587917544481581,0.013177562464707,0,0.0151216649105597,0,0.0152260672738042,0,0.0711070012419958,0,0,0,0,0.0672971687577803,0.271046033678784,0,0,0,0,0,0,0,0.0143755031539238,0,0,0,0,0,0,0,0,0,0,-0.0129589788078038,-0.00309615329966948,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.105747346890191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378256558909569,0,0,0.142206649610874,0,0,0.044103870089126,0.0974720977724753,0,0.164278249658697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165634678130211,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0622303665752481,0,0,0.0426453189572277,0,0,0,-6.93889390390723e-18,0.142237606363034,0.00633185108967354,0,0,0,0,0.0554423576195358,0,0.0724749607316269,0,0,0,0.121564454830884,0,0,0,0,0.139195109232807,0,0,0,0,0,0,0,0,0.0219817632435501,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0.185029123641679,0,0,0,0,0.110496061637428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110841831701394,0,0,0,0,0,0,0,0,0,0,0,0.0285890620273926,0,0,0.0797634764840424,0,0,0.2388898136428,0,0,0,0,0,0,0,0,0.0146109650556271,0,0,0,0,0,0
X000060.SZ,0,0,0,0.0663541742292853,0,0,0,0,0.113107079000949,0,0,0,0,0,0,0,0,0,0,0.0197622784908867,0,0.00429847023274161,0,0,0,0,0,0.0644041001804606,0,0,0.0801694349280734,0,0.00555524740126979,0.219198426528787,0,0,0,0,0,0,0.0410269119564538,0.0694229091547586,0.0375894054842976,0.0198843235482675,0,0,0,0,0,0,0,-0.012010014789761,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,-0.0856348606452949,0,0,-0.0300950363452536,0,0,0,0,0,0,0,0,0,0.231302559442052,0.0473907539852775,-0.0615833948910842,0.230939745820379,0,0,0,0,0,0.115913145897521,0,0,0,0,0,0,0,0,0,0,0,0,0.157271916962899,0,0,0.0346017057668343,0.144572641891699,0,0,0,0,0,0,-0.00181813087029286,-2.16840434497101e-19,0,0,0,0,0,0
X000825.SZ,0,0,0,0.0123200124954322,0,0,0,0,0,0,0,0,0,0,0,0.11922053032643,0,0.187223467945681,0,0,0,0,0,0,0,0.177918805548564,0,0,0,0,0,0.0318235795252418,0.0215813495402788,0,0,0,0,0.15056991729209,0,0,0.0906207959529382,0,0,0,0,0,0,0.217719691515896,0,0,0,-0.000564222299421237,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0.164669417940545,0,0,0,0,0,0,0,0,0,0.0475147687969664,0,0,0,0,0,0,0,0,0,0,0.0467091900315993,0.0865974382085405,0,0.015269574531554,0,0,0,0,0.32037073796487,0,0,0,0,0,0,0,0,0.00702653997934055,0,0,0,-0.00054611175974494,0.0253252816870213,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00770665876166886,0,0,0.110756362238296,0,0,0.0942235372461538,0.11770800179298,0,0.0532862297077781,0.0663614174950636,0,0.180678077991925,0,0,0.104148611031944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127517011451258,0,0.00136840019785476,-0.0116083184628075,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0,-0.0524082271365196,0,0,0,0,-0.0114095010157226,0,0,0,0,0,0.192350343137626,0,0,0.155752930948704,0,-0.102701162993057,0,0,0,0.0129488427607749,0,0,0.150544116811626,0,0,0,0,0.218315037631797,0,0.0115111595527412,0,0,0,0,0,0,0,0,0,0,0,0.0122356797992888,0.00612379226818273,0,-0.120777884751081,0,0,0,0
X000629.SZ,0,0,0,0.115371109689418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231575126477767,0,0,0,0,0.212915663424649,0.17217472266443,0,0.14711384118451,0,0,0.00721549489364759,0,0,0,0,0.0887839155355339,0,0.0449325857640476,0,0,0,0,0,0,0,-0.0238408384098864,0.0160742308942429,0,0,0,0,0,0
X600547.SH,0,0,0.0140495887251677,0,0,0,-0.0712244613926044,0,0,0,0,0,0,0,0,0,0,0,0,-0.0476724258445813,0,0,0,-0.024360920812606,0,0,0,0,0,0,0,0,0,0,1.08466495003109,0,0,0,0,0,0,0,0.0702273524964653,0,0,0,0.0341020780779704,0,-0.0530855011588354,0.0253717516806118,0,0.00367721804732489,0.00773455154794262,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114890319516316,-0.0377862524682449,-0.0446907921647439,0.0112545301516897,0,0,0,0,0.351240458221783,0,0,0,0,0,0,0,0.0881659526408855,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123174902104013,0,0,0,0,0,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,-0.0708550618306321,0,0,-0.125655959222782,0,0,0,0,0,0,0.283627197403155,0,-0.179216388761306,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.045353966770376,0,0.122067088840353,0.047249902935272,0,0,0.00428854598236923,0,0,0,0,0,0,0,0.16931699193972,0,0,0,0,0,-0.137281276816055,-0.0240212019188035,0.0517501390582818,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0.323803535514049,0,0,0,0,0,0,0,0.0720249005687987,0.263185417380905,0,0,0,0,0.0958248595367644,0,0,0,0,0,0.0494743367592882,0.0152980234690634,0,0,0.0609922813776066,0.0320993198642995,0,0,0,0,0,0,0,0,0.0418846535993348,0,0,0.0507016983125658,0,0,0,0,0,0,0,0.00288656522833365,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0.0789491698232787,0,0,0,0.125836156771852,0,0,0,0,0,0.0623076877256486,0,0,0,0,0.160083512794635,0,0,0,0,1.73472347597681e-18,0,0,0.0507916185492644,0,0,0,0,0,0,0,0,0,0,0.0639951047368771,0,0,0.002891292646863,0,0,0,0,0,0,0,0.0116005086060434,0.0198415736644712,0,0,0,0,0,0
X600578.SH,0,0,0,0,0.140665981172485,0,0,0,0,0,0.0739567188561941,0,0,0,0,0.12186641676973,0,0,0,0.0762434941188279,0,0,0,0,0,0,0,0.199213985121385,0,0,0,0.0597613003913613,0,0,0,0,0,0.139258228095008,0,0,0,0.176060940189459,0,0,0.0641037303578579,0,0,0,0,0,0,0.0284359710274651,0.0341218371245588,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,0,0,0,-0.0554766127848577,0,0,0,0,0,0,0,0,0,0,0.109449292616796,0,0,0.196639468681952,0,0,0,0.236610213356989,0.0619923276884359,0,0,0,0.171279473557261,0,0,0,0.124455781113927,0,0,0,0,0.0176374265749998,0,-0.0320636693196087,0,0,0,0,0,0.0941116064451291,0,0,0,-9.72097512494732e-06,0,0,0,0,0,0
X000831.SZ,0,0,0,0,0,0,0.0890629136020328,0,0.0515451419062828,0,0,0,0,0.27520471275029,0.0690418281815731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425536510785724,0,0,0,0,0,0,0,0,0,0,0.0735818444507726,0,0,0,0.164769335559865,0.0824861109595841,0,0,0,-0.00535335507901125,0,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.340365593706654,0.0147453337964485,0,0,0,0,0,0.0590988007160297,0,0,0,0,0,0,0,0,0,0,0,0.14014147386375,0,0,0,0,0,0,0,0,0.100181734870618,0,0,0,0,0.17053591745309,0,0.0546106104507054,0,0,0,-0.00725365022979439,-0.002964732965839,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663358405864296,0,0,0,0,0.154900075499708,0,0,0,0,0,0,0.0508960939343065,0,0,0.162529597151193,0,0.0480132049675093,0,0,0,0.0594432194931912,0,0,0,0,0,0.0228357191848553,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0.110144818983693,0,0,0.0769912609489186,0,0,0,0,0.0695372369258577,0,0,0,0,0,0.0231111149233284,0.229859730737907,0,0,0,0.0464326617139989,0,0,0,0,0,0,0,0,0,0.0501678985334639,0,0,0,0,0,0,0,0,0,0,-0.0221349774827449,0,0,0,0,0,0,0
X600315.SH,0,0,0,0,0.0179079247172261,0.0339662738187175,0,0,0,0,0,0,0,0,0,0,0,0.0481152566193641,0,0,0.0633519992074161,0,0,0,0,0.0223483629229875,0.151744913539203,0.0361648557993087,0.0567615571170286,0,0,0,0,0,0,0,0,0,0.00882938777821527,0,0,0,0,0,0,0,0,0,0,0,0,-0.0210156742643379,-0.00759290991173421,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.0308796937128107,0,0,0,0,0,0,0,-0.0622073899842904,0,0,0.0563267647391162,0,0,0,-0.0531301254001407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0186869053138295,0,0.166938675256638,0,0,0,0,0,0,0,0,-0.0494372484890432,-0.0381537732595064,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0.353300106627577,0,0,1.1513903145248,0,0,0,0,0,0,0,0,0,0,-0.963161041938541,0,0,0,0.614262895886014,0.906766511241431,0.31067478090087,0,0,0,0,5.55111512312578e-17,0,0,0,-0.796019806345203,0,0,-0.411413594042375,0.241052704921294,0,0,0,0,0,-1.1429655678524,0,-0.976580393251593,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0.49924158085417,0,0,0,0,0,0,0,0,0,-0.0294628060156269,0,0.184180404095646,0,0,0,0,0,0,-0.969579896889274,0,0,0.476152179931793,0,0.759789404450097,0,0,0,0,0,0.769487606332539,0,0,0,0,0,0,0,0,0,0,0,-2.11126470669322,-0.762774405326586,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.0912344617606977,0.102204705546446,0,0.148715654048903,0,0,0,0,0,0,0,0,0,0,0,0,-0.0327972453637138,0,0,-0.0241061735061995,0,0,0.0156595438035797,0,0,0.0193331595391567,0,0.0188045544464935,0,0,0,-0.0935379829609532,0,0,0,0,0,0.0448924233420547,0,-0.230161356810561,0,0,0,0,0,0,-0.0666705816932905,0,0.0252510340835227,0,0,0,0,0,0,0
MKreturn,0,0,0,-0.0182862431304945,0,0,0,0,0,0,0,0,0,0,0,0.16680480421379,0,0,0,0.030676036653115,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.136489545520998,0.218588157115136,0,0,-0.0560779871752133,0,0,0,0,0,-0.103740552005949,0,0,0,0,0,0,0,0,0,0.0402526343770191,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0.000915088374076384,0,0,-0.00290175109589379,0,0,-0.00156527408457836,0,0,0,0,-0.00869541143631412,0,0,0.00829337468225201,0,0,0,0,0,0,0,0.00496975267007846,0,0,0.00746017901627917,-0.00374342129986777,0,0,0,0,0,0.0021783062376116,0,0,0,0,0,0,0,0,-0.00259988368556373,0,0,0.0076627989646014,0,0,0,0,0,0
CarbonVol_Shenzhen,0,-2.71050543121376e-20,0,4.33680868994202e-19,-0.0063409543532064,0,0,0,0,0,0,-0.00159634240452262,0,0,0.0245180994770373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00288094179432045,0,0,0,-0.00172051222102448,-0.0237495957895609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.0348950622110793,0,0,0.00408639167079379,0,0,0,0,0,0,0,-0.0104434177448087,-0.0170347235052708,0,0,-0.000566757903861824,0,0,0,0,0,-0.0025219110208263,-0.007511401394852,0,0,0,0,-0.00281781057992473,0,0,0,0,0,0,0,0,-0.00439298651404384,0.00386877301235143,0,0,0,0,0,0.00956467087918969,-0.00783688001409455,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,-0.00809456954247922,0,0,0.0105813737877597,0.0017108832112688,0,0,0,0,0,0,0,0,0,0.0160405207048169,0,0,0,0.0114549804665925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147346876104623,0.00638828110080647,0,-0.00231645243908906,0,-0.00846453408539734,0,0,0,0,-0.0118694167084375,-0.0199793242763843,0,-0.00763030181484646,0.000699619678456193,-0.00524260551167853,-0.00590046089272749,0,0,0,0,0
