,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600111.SH,X600019.SH,X600188.SH,X002466.SZ,X000877.SZ,X002271.SZ,X600011.SH,X000708.SZ,X600660.SH,X600010.SH,X000301.SZ,X601600.SH,X601898.SH,X600547.SH,X600362.SH,X600886.SH,X600426.SH,X600176.SH,X000723.SZ,X000408.SZ,X000786.SZ,X600219.SH,X600803.SH,X601991.SH,X002080.SZ,X600795.SH,X000807.SZ,X600801.SH,X600688.SH,X000825.SZ,X002353.SZ,X000932.SZ,X000983.SZ,X600352.SH,X000630.SZ,X600027.SH,X300073.SZ,X000959.SZ,X601699.SH,X600489.SH,X600157.SH,X000960.SZ,X600096.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0,0.00826413764221786,0,0,0,0.0465042356958594,0,0,0,0,0.0897212093449543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23611966517383,0,0.1556254285631,0,0,0.0188230467745358,0,0,0.0582502655421382,0,0,0,0,0,0.00757458945439655,0,0,0,-0.0241334313267696,0,0,0,0,0,0
X600028.SH,0.119663769278266,0,0,0,0,0,0,-0.0218018281292724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0627658829413631,0.0346492677506896,0,0,0,0.0644141253264534,0,0.0386412471511179,0,-0.0445379675782264,0,0.0262438485795561,0,0,0,0,0,-0.00658185014284962,0,0,0,0,0,0,0
X601088.SH,0.164764880401849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0525090389206428,0,0,0,0,0,0,0,0.00233905103145145,0,0,0,0,0,0,0,0,0,0.219881313526488,0,0,0,0.385239832806603,0,-0.106473089302456,-0.0314097835525716,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00100801154771207,0,0
X600309.SH,0.049504734213202,0,0,0,0,0.0434032758427065,0,0,0,0.00432510882291715,0,0,0.148916080974818,0,0,0,0,0.0811042248120672,0,0,0,0,-0.0693744596988585,0,0,0,0.0433970055036288,0,0,0.177228545506344,0,0,0,0,0,0,0.042670870971486,0,0,0.0105394815577735,0,0,0,0,0,0,0,0,0,0,0,0,-0.0141157962993346,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0442779964535813,0,0,0,0,0,0,0,0,0,0,0.0743449314530577,0,0,0,0,0,0,0.44544907700541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358755739848742,0,-0.00652806253464273,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0.185292653139017,0,0,0.344981642328237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.200910922224186,0,0,0.0332547113768825,0,0,0.296005637834555,0,0,0,0,0,0,0,0,0,0,0,0.291034614258035,0,0,0,0,0,0.017388476559347,0.0272167152070599,0,0,0,0,0,-0.0027165624832022,0,0
X000792.SZ,0,0,0,0,0,0,0,0.259540097063621,0,-0.133556108795308,0.390210588902302,0,0,-0.0102383429117563,0,0,0,0.215771015939013,0,0,0,0,0,0,0,0.134820022246547,0,-0.0841349436440825,0.0138106936401548,0,0,0,0,0,0,0,-0.336608535985097,0,0,0,0,0,0.112424564503926,-0.0449538379459181,0,-0.131274135682122,0,0,-0.0526476072779776,0,0,0.00527746491701155,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.142972982602553,0.0487208676379406,0,0,0,0.225770669228422,0,0,0,0.153323393748071,0,0.285874289899037,0.0626973848665901,0,0,0,0,0,0,0,0.0256628584528,0,0,0,0,0,0,0,0.0803626826150558,0,0,0,0,0,0.0629077377272619,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.0473146014388476,0,0.00235293989424529,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.0761715021559483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208990129018378,0,0.0167822348772837,0,0.0935922712590183,0,0,0,0.0778729072447169,0,0.151761424036421,0,0,0,0.136390729354865,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105322138243139,0,0,-0.102277267091178,0,0,0.0738291252302406,0,0,0.187637535618688,0,0,0,0,0,0,0.256658724874211,0,0.191992621567322,0,0,0,0,0,0,0,0.32775407003015,0,0,0,0,0.0115975212749985,0.27397337702652,0,0,0,0,0,0.0242500353743796,0,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0.304982149028125,0,0,0,0,0,-0.260144373269602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.277598391911163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0476876358747245,0.32694290794376,0,0,0,0,0.0488138402884328,0,0,0,0,0,0,0,0,0,0
X000877.SZ,0,0,0,0,0.0759131173730342,0,0,0,0.00775830988748202,0.0790959074265219,0,0,0.142984937035279,0,0,0,0.20145978399355,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176334771832663,0,0,0,0.201181250333539,0,0,0,0,0,0,0,0,0,0,0.0656923233292129,0,0,-0.155573421987262,0.0138205971068647,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0.0414491135794244,0,0,0,-1.0842021724855e-19,0,0,0,0.0326991423913278,0,0,-0.0161707983113781,0,0,0,0,0,0.0118947142404239,0,0.363906681252196,0,0,0.448758492534465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.202264589636475,0,0,0,-0.048391590360765,0,0,0,0,0,0,-0.0201570079427296,0,0
X600011.SH,0,0,0.247542669367604,0,0,0,0,0.110413221612415,0,0,0,0,0,0,0,0,0,0.145113207029023,0,0,0,0,0.20797207530763,0,0,0.0689631900076364,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00958784788879136,0,0,0.365836297094409,0,0.0116715342670337,0,0,0.118517280628711,0,0,0,-0.0127132771418311,0,0,0,0,0,0,0
