,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X601600.SH,X600688.SH,X600547.SH,X600362.SH,X600795.SH,X601991.SH,X600309.SH,X300072.SZ,X600188.SH,X600157.SH,X600027.SH,X601992.SH,X600660.SH,X600886.SH,X600111.SH,X000898.SZ,X600489.SH,X000709.SZ,X600339.SH,X601158.SH,X600299.SH,X000959.SZ,X002466.SZ,X600583.SH,X000630.SZ,X000792.SZ,X000408.SZ,X600352.SH,X000883.SZ,X600219.SH,X600098.SH,X000539.SZ,X000983.SZ,X000825.SZ,X002092.SZ,X000027.SZ,X000723.SZ,X600021.SH,X600808.SH,X601699.SH,X600623.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.32608161105565,0,0.0692984710278675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221004166755739,3.46944695195361e-18,0,0,0.0364286602726322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465940802663829,0,0,0.0687450899775375,-0.0508321545107517,0,0,0,0,0,0.0742148767784487,0,-0.00834603596581027,-0.000973531124123306,0,0,0,0,0,0
X600028.SH,0.717587839313867,0,0,0,0,0,0,0,0,0,0.0202399214759797,0,0,0,0.154514708277263,0,0,0,0,-0.0270050037058136,0,0,0,0,0,0,0,0,0,0,0,0,0.0458914874229009,0,0,0,0,0,0,0,0,-0.0357384228488332,0,0,0.0358841315838645,0.0856359144916286,0,0,0,-0.0354450468589423,0,0.00476599257777469,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0155670196496343,0.0345878398905259,0,0,0.110271535008608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00703214872191244,0,0,0,0.0537901915285727,0,0.237844254376911,0,-0.0438138485485038,-0.029267384544885,0.0109109920437281,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,-0.104450673554651,-0.0965354716779995,0,0,0.037412075137335,-0.058966767435945,0,0,0,0,0,0,0,0.207317651168814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152516012240047,0,-0.0212799855076004,0.015270201929364,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,-0.0609840955020976,0,0.255689668117415,0,0.0116410637846599,0,0,0,0.314404230421529,0.0562096764549011,0,0,0,-0.116424655493355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446944863394257,0,0,0.08030839097839,0,0,0,0,-0.0139854825503964,0.00705106733054768,0.0661076713139646,0,0,0,0,0
X600585.SH,0,0.251460903217055,0,0,0,0,0,0,0.127223598274569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0781274658345777,0,0,0,0,0,0,0,0,0.0711258497769162,0,-0.621600237846667,0,0,0,0,0,0,0,0,0,0,0.0342977081844472,0,0,0,-0.113404580512561,-0.00173381196240573,0,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0.0761439512796435,0,0,0.0122866843371787,0,0.0585814549590134,0,0,0,0,0,0,0,0,0,0.208337456497045,0,0,0,0,0,0.0233020082102862,0,0.0579433895629252,0,0,0,0,0,0,0.217455722560987,0,0.0190083733404213,0,0.00843781038308583,0,0,0,0,0.0555042169326168,0.036086095178569,0.00323066323956512,-0.0175253143134801,0.00428131237183584,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0.0193835185016219,0,0,0.0866331822559671,0,0,0,0,0.181902819640755,0,0,0,0.027641033845118,0,0,0,0,0,0,0,0,0,0,0,0.0307992600314921,0,0,0,0,0,0,0,0.134520758261929,0,0,0,0,0,0,0.156504083265083,0,0,-0.0164481337875944,0.00543427369258385,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0,0,0,0,0,0,0.296323423604563,0,0,0,0,0,0,0,0,0.064482522902726,0,0,0,0,0,-0.151275786477976,0,0,0,0,0,0,0,0,0,0,0.243448469426029,0,0,0,0,0,0,-0.00406225985515298,0.197627226234811,0,0.108124711690885,0,-0.134272811849469,-0.00741048009337087,-0.000287213837782233,0,0,0,0,0,0
X600688.SH,0,0.40445623090668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0494688942916768,0,0,0,0,0,0,0.172384339154007,0,0,0,0,0,0,0,0,0,-0.054675067579415,0.161316551006746,0,0.0132912057882389,0.0562430567315289,0,0.0942435177846989,0,-0.00704646897566249,0.000807399030720156,-0.000228897936661993,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0.0478012682177247,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00483232217908777,0,0,0,0,0.760524765537541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0180065610880379,0,0,0,0.050414891950972,0,0,0,-0.111003774993874,-0.0212143292583844,0.0115149452707181,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0.224799623673121,0,0,0,0,-0.035536114756591,0,0.0295274556999939,0,0,0,0,0,0,0,0,0,0,-0.220694099730404,0,0,0,0,0,0.415894729553957,0,0,0,0,0.15706913786652,0,0,0.300264158942217,0.00929449372754879,0,0,0,-0.212806584104528,0,0,0,0.0183308597367362,0,0.000907732959370894,0,0,0,0,0,0
