,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X601898.SH,X600547.SH,X601991.SH,X600660.SH,X601600.SH,X600688.SH,X600886.SH,X600795.SH,X600188.SH,X600027.SH,X600362.SH,X000898.SZ,X601992.SH,X002466.SZ,X600176.SH,X600111.SH,X002460.SZ,X600516.SH,X000709.SZ,X600299.SH,X600352.SH,X000629.SZ,X600808.SH,X600219.SH,X600489.SH,X600801.SH,X000786.SZ,X601158.SH,X000825.SZ,X300072.SZ,X000553.SZ,X600583.SH,X000883.SZ,X000792.SZ,X600339.SH,X002110.SZ,X601699.SH,X000408.SZ,X000301.SZ,X002271.SZ,X000630.SZ,X000539.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.173747912840013,0,0,0,0,-0.0193974447564592,0,0.208376034949761,0,0,0,0,0.04813621101928,0,0,0,0,0,0,0,0,-0.072930666765536,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.0835178083918844,0,0,0,0,0.28068195124245,0,0,0,0.264139253562127,0,0,0,0,-0.0158936746699738,0.0738584292043568,0,0,0,0,0,0
X600028.SH,0.294978562975916,0,0,0.0577166285768028,0.181893937421945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085584001731338,0,0,0,0,0.101220817473793,0,0,0,0,0,0,0,0,0,0,0,0,0.177839104386449,0,0,0,0,0.18379994263055,0,0,-0.062965462283809,-0.00435472087058342,0.106317164380053,0,0,0,0,0,0
X601088.SH,0.389137493697353,0,0,0,0,-0.126845373352771,0,0,0,0,0,0,0,0,0,0,0.0472103876537894,0,0,0,0,0,0,0,0,0,0,0,0,0.0801676242234896,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168221442286102,0,0.0574102428669846,0,-0.0111708795675596,0,0,0,0.00220419798730158,-0.00541188542637208,-0.0644694177994433,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.0234930358193152,0.119214295937686,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0189967750537223,0.0237840885261754,0,0,0,0,0,0,0,0.029351556289985,0.0704514429917765,0,0,0.532641536088639,0,0,0,0,0,0,0,0.20114883068329,0,0,0,0,0,0,0,0,0,0.0168164699020638,-0.00434846760264014,0,0,0,0,0,0
X600019.SH,0,0.0797640466081759,0.0288265209701547,0,0,0,0.0125178462613613,0,0,0,0,0,0,0,0,0,0.160232911182844,0.0308274415832862,0,0.533880726150378,0,0.00148520321991953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804823382796396,0,0,0,-2.86640117093655e-06,0.00199998137632826,0,0,0,0.0814831364388567,0,0
X600011.SH,0,0.0883194649644863,0,0.043750661427547,0,0,0.0275249260797623,0.0227463105426838,0,0,0,0,0,0,0,0,0,0.707784418200929,0,0,0,0,0,0,0.0246288462810553,0,0,0,0,0,0,0,-0.20251075104322,0,0,0,0.0197562906356867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168467270319931,0.057118696904457,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257541760363108,0,0,0,0,0.1200919320186,0,0.0237818494824299,0,0,0,0,0,0,-0.326354178081176,0,-0.32143446844207,0,0.346820316068139,0,0,0,0,0,0,0,0,0.233713039653245,0,0.285858281541668,0,0,0,0,-0.457831204446061,-0.0737255088928859,0.195298581206504,0,0.16326428685496,0,-0.161046181836092,0,0
X600010.SH,0.17943253276073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291451956704785,0,0,0,0,0,0,0,0,0.118653308211216,0,0.0354600608503081,0,0,0,0,0,-0.00985487848734131,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00240260808443123,-0.0222273824011408,0,0,0,0,0,0
X601898.SH,0.157112359875097,0,0,0,0,0,0,0,0,0,0.0357168145573036,0,0,0,0,0,0,0,0,0,0,0.0781895540634878,0,-0.00981291199409273,0,0,0,0,0,0,0,0,0.21532333459092,0,0,0,0,0,0.0381577354023105,0,0,0,0.0728876343810761,0.149519382447893,0,0,0.141683050001678,0,0,0,0,-0.0158902144184588,0,0,0,0,-0.0614030564649485,0,0
X600547.SH,0,0,0,0,0,-0.0387184259889385,0.0525602746893716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0538206242893695,0,0,0,0,0,0,0,0.476667294520556,-2.16840434497101e-19,0,0,0.260389023975289,0,0,0,0,-0.00434575099285413,0,0,0,0,0,0,0,0,0,0.0180590809607725,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.06853869146151,0,0,0,0,0,0,0,0,0,0,0,0,0.0998183995382756,0,0,0,0,0,0,0,0,0,0,0.0499314551836123,0,0,0,0,0,0.056531821263955,0,0,0,0,0,0,0,0.0657434448541841,0,0,0,0,-0.0277297860655287,0,0,0,0,0,0,0
X600660.SH,0,-0.133462716529639,0,0,0,0.202031233459347,0,0,0,0,-0.0667969204626776,0,0,0.208194329523555,0,0,0.238192110130071,0,0,0,0,0.0254426965083735,0,0,0,0,0,0.10610558431459,0,0.0882037576568797,0,0,0,0,0,0,0,0,0,0.206419380430723,0,0,0,0,0,0,0,0.0407302471059499,0,0,0.0269507386578113,0.00295262802871867,0.109844174355576,0,0.162062840791305,0,0,0,0
X601600.SH,0,0,0,0.100938053543561,0,0.0457920000353003,0.0747017974897524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145912127266635,0,0.117633622283639,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448384328042322,0,0,0,0,0.146515646328401,0,0,0,0,0,0,0,0,-0.0092485043598378,-0.0465931545883677,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,0,0,0,0,0,0.394613098656944,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0100179352411725,0,0,-0.0369489745527659,0,0.0164163056820496,0,0,0.359134170989209,0,0.018828204964398,0,0,0,0,0,0,0.0268438859806076,0,0,0,0,0,0,0,0,0,0,0.0820718289784983,-0.0096941525401154,0.0387331188444566,0,0,0,0,-0.0668252102307695,0
X600886.SH,0,4.33680868994202e-19,0,0,0,0.18753096870585,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502836474464799,0,0,0.000100699653765707,0,0.0508889687248554,0,0,-0.0156401774306881,0.179155586583768,0,0,0,0,0,0,0,0.021256582580193,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0010843630918966,0.0293277192944956,0,0,0,0,0,0
X600795.SH,0,0,0,0,0.0434459914570106,0,0,0,0,0,0,0,0,0,0,0,0,0.0125071985368133,0.149091623129282,0,0,0,0,0,0,0.126909484846921,0.0432959144088456,0,0.0641029407586517,0.0170903187622371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0054105725038406,0.0274598820932381,0,0,0,0,-0.00911337543278656,-0.0391267273154864,0,0,0,0,0,0
X600188.SH,0,0,0.593222321110938,0,0,0,0.105585580543288,0,0,0,0,0.276922374958676,0,0.387748422523339,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0560598545854089,0,0.00947441519782679,0,0,0,0,0,0,0,0,0.094765173293006,0,0,0,0,0,0,0,0,0,0,0,0,-0.0119233567970519,0.00259240928231137,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.432705553193945,0.235571805847192,0.0451670551844458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.183915888261248,0,0,0,0,0.129250021491221,0,0,0,0,0.284188240987808,0,0,0,0.158372334578313,0,0,-0.000863046680221243,-0.00625731020000325,-0.0617153748859727,0,-0.112857288732807,8.67361737988404e-19,0,0,0,0,-0.0148925737188359,0,-0.10809294379425,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0358729891610947,0.0411796621032401,0.275334021260099,0,0,0,0.0876441474586818,0,0,0,0,0,0,0,0,0,0,0,0,0.000622023913827863,0,0,0,0.0515866161078837,0,0,0,0,-0.0116441335674678,-0.04627473474929,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0.399951309610215,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,-0.102347206685297,0,0,0.403270982379472,0,0,0,0.13137033228589,0,0,0.0504931357903546,0,0,0,-0.0769026865314587,0,0,0,0,0.0377471300470662,0.0652359824195626,0,0,-0.162924670408871,-0.000956229121279266,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.00562990326518767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143506751120846,0.138436539937402,0.00195497871266231,0.396873265078001,0,0,0,0,0,0,-0.0162899755385679,0,0,0,0,0,0,0,0,0,0,0,0,0.0295672514356018,0,0.0621369452856411,0,0.0313871248735321,0,0.00349517900433605,-0.0320776834960792,0,0,0,0,0,0
X002466.SZ,0,0.0678951809534417,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.552376408223641,0.0240412405133344,0,0,0,0,0,0,0,0,0,0,0,0.229025335952086,0,0,0,0,0,0,0,0,0,0.0113741541358614,0,0,0,-0.0399429329017156,0.0297859814190021,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,-0.0362438520573748,0,0,0,0,0,0,0,0,0,0,0.061164934164472,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.41537008456573,0.0580891969394001,0,0,0.218793815661861,0.146912308311987,0,0,0,-0.0307792162893928,0.0198820755867533,0,0,0,0,0,0,0,-0.0064352422232578,-0.0668262416991773,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.327452649941103,0,0,0,0,0,0,0,0.124243820167368,0,0,0,0,0,0,0,0,0.00719056855806405,0,0,0,0.151105538787406,0,0,0,0.144371070496534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,-0.109622040484317,0,0,0,0,0.0427166601106367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.803254234578648,0,0,0,0,0,0,0,0.120481303698993,0,0,0,0,0.110372158579191,0,0,0.0212936331690503,0,0,0,0,0,-0.086674220911205,-0.197672237222246,0.279412726204052,0,0,0,0,0,-0.000187338689191157,-0.0409853241204703,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0.0292103964106922,0,0,0,0,0,0.189744373991722,0,0,0,0,0,0,0,0,0.100882715709717,0,0,0.22491453925432,0,0.233529027724818,0.0674558595301922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00674723559922568,0,0,0,0,0.242840370983846,0,0,0,0.00150355326852981,0,0,0,0,0,0,0
