,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X601898.SH,X600795.SH,X600688.SH,X601600.SH,X601991.SH,X600027.SH,X600886.SH,X600157.SH,X600111.SH,X600362.SH,X600188.SH,X600583.SH,X601158.SH,X601992.SH,X000027.SZ,X000539.SZ,X600309.SH,X000898.SZ,X000709.SZ,X000883.SZ,X600021.SH,X600352.SH,X600660.SH,X000792.SZ,X002470.SZ,X600022.SH,X600098.SH,X601918.SH,X000629.SZ,X600489.SH,X600808.SH,X600863.SH,X600307.SH,X600623.SH,X600578.SH,X600160.SH,X600612.SH,X600547.SH,X300072.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601600.SH,0,0,0,0,0,0,0,0.130640037767958,0,0,0,0,0,0,0,0,0,0,0.0494376483477762,0,0,0.0847090068668917,0,0,0,0,0,0,0.00375029315329862,0,0,0,0,0,0.0370528250193438,0,0.00774826344456285,0.0160061121982645,0,0,0,0.152866281388802,0,0.0144382244895835,0.0146396372825728,0,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0.407273378905793,0.00527274796119874,0,0,0.0474017691133824,0,0,0,0,0.0310111180828671,0,0,0.00671764428542159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.246342639967027,0,0,0,0,0,-0.00299223288381207,0,0,0,0,0,0,0
X600027.SH,0,0,0,0.164804633389232,0,0,0,0,0,0.0625754205722433,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.109427199156175,-6.93889390390723e-18,0,0,0.0206519550224457,0,0,0,0,0,0,0,0.263758314442451,0,0,0.109546629521621,0,0,0,0,0,0,-0.00849909370417775,0,0,0,0,0,0
X600886.SH,0,0,0.0615628684968419,0,0,0.0348312024128123,0,0,0,0.0298559975459293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0520175746563477,0,0,0,0,0.11333400965363,0,-0.00282814387167034,-0.0414463483632932,0,0,0,0,0,0,0,0,-0.0235462521896535,0,0,-0.0935677584215079,0,0.437082448984112,-0.384998381088145,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0.0103176223612597,0,1.6940658945086e-21,0.0356397040885955,0,0,0,0,0,0,0,0,0.0540705018515436,0.0186749721365719,0.239955315188457,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0.0598614724014764,0,0.046626237592762,0,0,0.120793538837595,0,0,0.0301807444035513,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.0158279782459149,0,0,0.0557751209888142,0,0,0,0.00706753180675398,0,0,0,0,0,0,0.00558723357485604,0.121040258911682,0,0,0,0,0,0,0,0.231609814212022,0.068465507307319,0,0,0,0,0,0,0,0,0,0,0,0.247850676729247,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0189975417815014,0.166438041171241,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.00608740009642682,0,0.20670475017988,0,0,0,0.00711038948428137,0,0,-0.00257330190569616,0,0,0,0,0,0,0
X600188.SH,0,0,0,0.0128627200115364,0.0223678901607693,0,0,0.24905758406291,0,0.0249640256335273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132534573318605,0,0,0.171119610840167,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0.0400006004086908,0,0.0478695893215123,0.135814855153782,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0.0861517362707913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0.258368442282917,0,0,0,0,-2.16840434497101e-19,0,-0.00778155920168638,-0.017087373967258,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0548590481176599,0,0,0,0,0,0,0.0493871703782873,0,0,0,0,0,0,0.120200934743188,-0.0817783392371865,0,0,0,0,0.195248772163708,0,0,0,0.0546401689746785,0,0,0,0.150753676527563,0.134791240656785,0.100603371698354,0,0,0,0.0904692697449214,0,0,0,0,0,0.0237782629505154,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.124118105669023,0,0,0,0.0723176454644417,0,0.212040199017981,0,0,0.268861452639286,0,0,0.0913277500188651,0,0.0255251844246407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0368300196189613,0,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.166503437578326,0,0,0,0,0.0612188707381304,0,0.0212907812269788,0,0,0,0,0.0244029927943301,0.031135507396863,0,0.0110239451896136,0,0.0143528579379905,0,0,0,-0.000111620050601097,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0.483714835674009,0,0,0,0,0.0194056793586285,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102659123526441,0,0,0,0,0,0,0,0.0989224299840276,-0.0685243961624857,0,0,0.0772063624203646,0,0,0,0,0.0218601779297558,-0.103200215511243,0,0,0,0,0
X600309.SH,0,0,0,0.241146860908636,0,0,0,0.0865747554917216,0,0,0,0,0,0,0,0,0.0505389077276815,0,0,0,0,0,0,0,0.101348728390062,0,0,0,0.244748390657948,0,0,0,0,0,0,0,0,0.0105914518996235,0,0,0,0,0,0,0,0,0,-0.000483898490654581,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0.282042079669504,0,0,0,0,0,0.040939983739162,0,0,0,0,0,0.107355384497126,0.12790273651786,0,0.0491962969581982,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0.283357569934687,0,0.0891170309831992,0,0,0,0,0,0,0,0,0,0,0.0407172657353418,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00477779550487664,0,0,0,0,0,-0.111646712398307,0,0,0,0,0,0.542439895642212,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0.181141177310172,0,-0.113571390172458,0,0,0.0284574325544991,0.0486369790186971,0.206847325751512,0,0,0,0,0
X000883.SZ,0,0,0,0,0.0241003852699937,0,0,0,0,0.00716926771072722,0,0,0,0,0,0,0,0,0,0,0,0.516012583554901,0,0,0,0,0,0.00428461733438505,0,0,0,0,0,0,0,0,0,0.00443687067262449,0,0,0,0,0,0,0,0.0234318671958611,0,0,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416506658945385,0,0.123377845227262,0,0,0,0,0,0,0,0,0,0,0,0.182924298127784,0.145679789460098,0,0,0,0,0,0.280668902070453,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428140292077376,0,0.000642677159579537,0,0.178298426234434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401914783753969,0,0,0,0,0.0186172040720461,0,0,0,-0.00579287990290866,0,0,0,0,0,0,0
X600660.SH,0,0,0,0.0699584024255962,0,0,0.117479936123106,0,0,0,0,0.325258651328421,0,0,0.00487568064791922,0.0745404395625676,0,0.0528950931649413,0,0,0,0,0,0.148036339421087,0,0,0,0,0.039957096215313,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206368552761342,0,0,0,0,0,0.00206627508756792,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0.0583730208633856,0,0,0.0485473233174531,0,0,0,0,0,0.162361349604956,0,0.00957241340859748,0,0,0,0,0,0,0,0,0,0,0.0881020922703298,0,0.026100108059909,0,0,0,0,0.172391520837924,0.0327142928677674,0,0,0,0,0,0.00336731976065271,0,-0.0399180431231939,0,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081176376163885,0,0.297027135489732,0,0,0,0,0.126345147751146,0,0,0,0,0,0.166283323187562,0,0,0,-0.0491424739394354,0,0,0,0,0,0,0,0,0,0,0,0,-0.0239194166110672,0,0,0,0,0,0,0
X600022.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352898193604046,0,0,0,0,0,0.0571761806609013,0.0910647834669016,0,0,0,0,0.0723439887156388,0,0.148928407434028,0,0.0558743930461762,0,0,0.209990836093458,0,0.0328194440898268,0,0,0,0,-0.0103224937807903,0,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490329391010658,0,0,-3.46944695195361e-18,0,0.13450968577083,0,0,0.0422504769889939,0,0,0,0.20981978270245,0.0407245174190671,0,0,0,0,0.22801561163506,0,0.013775986189706,0,0,0,0,-0.080625659781393,0,-0.0727869535592595,0,0,0,0,0
X601918.SH,0,0,0,0,0,0,0,0.0334622951076126,0,0.0353191478511986,0,0,0,0,0,0,0,0,0,0,0,0.109535800498051,0,0,-0.155837412335269,0,0,0,0,0,0,0,-0.0293756658911817,0.0301231686771273,0,0,0,0,0,1.73472347597681e-18,0.445127812295395,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000629.SZ,0,0,0,0,0,0,0,0,0,0.0353516227503471,0.0189134397194704,0,0,0,0,0,0,0,0,0,0,0.0196991282110049,0,0,0.0631677175003122,0,0,0,0,0,0,0,0.192419761719141,0.103778702992756,0,0,0,0.0780902966722913,0,0,0.130849863196193,0.133536383156766,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0
X600489.SH,0,0,0,6.93889390390723e-18,0,0,0,0.192710944422805,0,0,0,0,0,0,0,0,0,0.0336477396807678,0,0.014559574366706,0.0587612049237535,0.0519903283634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0466907508288798,5.22085516730483e-05,0,0.303880291395549,0,0,-0.0136469253802919,0,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0.00325500145962778,0,0,0,0,0,0,0,0,0,0.0152226657519818,0.0238292150820787,0,0,0,0,0,0.00903085204033763,0.0364662128310548,0,0,0,0.117294770553941,0,0.0728010428348469,0,0,0,0,0,0.213889541939906,0,0,0,0,0.00578526243376418,0,-2.71050543121376e-20,0,0,0,0,0,0,0
X600863.SH,0,0,0,0,0,0,0,0,0,0.0479458756531122,0.0489157313068257,0,0.0914676099911673,0,0,0,0,0,0,0,0,0.28761510288709,0,0,0,0,0,0,0,0,0,0,0.120433247769522,0,0,0,0,0,0,0,0.0819134055988244,0,0,0.0296437403025251,0,0,0,-0.0234519598314001,0,0,0,0,0,0,0
X600307.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0847580500102808,0,0,0,0,0,0.0114309932266576,0,0,0,0,0,0.0987048945871129,0.0426052355586777,0,0,0,0,0,0.289110698930515,0,0.0786978351249482,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0.0834748286469554,0,0,0.117976271026683,0.0812627637370801,0,0,0,0,0,0,0,0.0891694878827123,0,0.130607949506749,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130027706162101,0,0.0715285299420239,0,0.0120704611009407,0.0649866554558774,0,0,0,0,0,0,-0.0138442085345397,0,0,0,0,0,0,0
X600160.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0763804258269125,-0.165852675085728,0,0,0.212698951500733,0,0,0,0,0,0,0.442795599732455,0,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0.0135601578354734,0,0.050663460461315,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0.0912425344374451,0,0,0,0,0,0,0,0,0,0,0.0383000064846953,0,0,0,0,0.175522361185883,0,0.165775409234173,0,0,0,0.134372033410643,0,0,0,0,0,0.014049379694975,0,0,0,0.0323969116787808,0,0.0440374473706938,0.00463091645024694,0,-0.0100054481910212,0,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0274134022945478,0,0,0,0,0,0.0288758138374852,0,0,0,0,0.160986516013795,0,0,0,0.316710558224748,0.0312281979670607,0,0,0.147669269068978,0,0,0,0,0,0,-0.00879010937248538,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572919641840906,0.0461718103396221,0,0,0,0.259815958779724,0.240576993927449,0,0,0,0,0,0.0245968094900345,0.0483524940209166,0,0,0,0.184271094562946,0.0760635268044375,8.67361737988404e-19,0,0,0.0287471667984564,0,0,-0.306223735895821,0,0,0,0
Change_TY3M,0,0,0,-0.096459028658432,0,0,0,0.0402664152399988,0,0,0,-0.0745786750911039,0,0,0,0,0,0,0,0,0,0,0.131863789626836,0,0,0.180403539671494,0,3.46944695195361e-18,0.154339439078133,0,0,-0.0416752461748735,0,0.0278446745421123,-0.0352299149368614,0,0,0,0,0,-0.229099201600326,0,0,0,0,0,0,-0.0395010538791657,-0.0127130580341974,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.344503071719423,0,0,0,0,0,0.0620935766645532,0,0,0,0,0,0,0,0,0,0,-0.0694650567307245,0,0,0,0,0,0,-0.288675749534596,0,0,0,0,0,0.113413087574582,0,0,0,0,1.14588869963258,0.0216410530920031,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183341521166328,0.122763233485642,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.25526058286463,-0.186718097439719,-0.0394210745312694,-0.0152947615234424,-0.110847888630468,0,0,0,0,0,0,-0.105390796019829,0,0,0,0,0.830963036036889,0,-0.0903828593756234,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.19012773561,0,0,0,0,0,0,0,0,0,0.0337788077995408,0,0,0,0,0,0.463439269610404,0,0,0,0,0.0304399101281626,-0.158255096213937,0,0,0,0,-0.000278679512119719,0,0,0,0,0,-0.151005347419329,0,0,0,-0.0293860331403639,0.236802763106482,0,0,-0.165222649566638,0.252805462773471,-0.0257017396157018,0,0,0,0,0,0,0
MKreturn,0.158168964701706,0.0448320658363593,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.189531626520111,0,0,0.0100033999542119,0,0,0,0,0,0,0,0,0,0.0610192193785982,0,0.0910629815288116,0,0,0,0,0,0,0,0,0.0609530193388964,0,0,-0.436117948007251,0,-0.0719616100651116,0,0.137153134865311,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,-0.00391824555171221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00391930325271792,0,0,0,-0.00543725508356366,0,0,0,0,0,-0.00837682373235844,-0.0041118887023474,0,0,0.0122843785176339,0,0,0,-0.0217975091612463,0.00774560966999118,-0.00182941881229164,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0.0238748346761698,0,0,0,0,-0.0918336185395456,0,0,0,0,0,0,0,0,0.0810878481388888,0,0,-0.0421842082640827,0,0,0,0,0,0,-0.0604221633679415,0.00805526225997373,0,0,0,0,0,0,0,0.0653565693947511,0,0,-0.0773987170546638,-0.0366046827575483,-0.0655517423144879,-0.00844429852753265,0,-0.0135809868862389,0,0,0,0
CarbonVol_Guangdong,0.00417190810284578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00525279810554897,0,0.00502894868378087,0,0,0,0,-0.00163084786866489,0,0.00266639779180167,0,0,-0.0040078424988644,0,0,0,0,0,0,0,0,0,0.0376322854584791,0,0,0.0105385318977216,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0.000305906128890059,0,0,0,0,0,0,0,0,0,0,-0.00162164125717563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00587265105347964,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000998788481326423,-0.014455572001371,-0.0092719131952145,0,0,0,0,0,0,0
