,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600188.SH,X601898.SH,X600019.SH,X600011.SH,X600547.SH,X601600.SH,X600585.SH,X600660.SH,X600886.SH,X000792.SZ,X600795.SH,X002466.SZ,X600362.SH,X002460.SZ,X000708.SZ,X600010.SH,X600111.SH,X600027.SH,X000301.SZ,X600489.SH,X600160.SH,X601699.SH,X000877.SZ,X600803.SH,X000983.SZ,X600426.SH,X601991.SH,X000630.SZ,X000408.SZ,X000786.SZ,X000807.SZ,X000933.SZ,X601168.SH,X600176.SH,X600985.SH,X600612.SH,X002271.SZ,X600219.SH,X002128.SZ,X000932.SZ,X600096.SH,X000883.SZ,X000027.SZ,X600348.SH,X002353.SZ,X600378.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.167401608726249,0.257659118459641,0.0063302142698462,0,0,0,0,0,0.0408228760018414,0,0,0,0,0,0,0,0,0,0,-0.053954960564075,0,0,0,0,0,0,0,0.120310918670228,0,0,0,0.112638436428252,0,0,0,0,0,0.00051408128838459,0,-0.0189955602127196,0,0,0,0,0,0,0,0,0,0,0,0,0.0748113893455434,0,0,0,0,0
X600028.SH,0,0,0,0,0,0.0530354255184545,0,0,0,0,0,0,0,0,0,-0.097501787933194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173771273796341,0,0,0,0,0,0.115204106049222,0,0.0128076626182964,0,-0.0894523291246633,0,0,0.131244819727053,0,0,0,0,0,0,0,0.00232352452968486,0,0,0,0,0,0,0
X601088.SH,0.0204512206414025,0,0,0,0.162100137513701,0,0,0.278548631475688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011146094976383,0,0,0,0,0,0,0,0.0141278957526359,-0.0692696038250759,0.162895993966484,0,0,0,0,0,0,0,0,0,0.0978866902167135,-0.0256866928807873,0,0,-0.024172992757939,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0025387865454936,0,0,0,0.0748406556355534,0,0,0,0,0.222359807509032,0,0,0,0,0.143788087481385,0,0,0,0.0645131110339401,0.0801439521318907,0,0,0,0,-0.0909049594434358,0,0,0,0,0,0,0,0,0.0258972647084271,0.102686857246344,0,0,-0.0593110868577787,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0.156938414363987,0,0,0.0129580435235788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0851170268880477,0,0.349768497134792,0,0,0.135827926779259,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149553605883525,0.0348983357389866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601898.SH,0,0,0,0,0.240830404388186,0,0,0.641094916623798,0,0,0.0960479124731124,0,0,0,0,0,0,-0.0277064857898569,0,0.178463178460301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0595631073502928,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,-0.113225112883955,0,-1.73472347597681e-18,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0.0881701402811859,0,0,0,0,0,0,0,0.0622778947587947,0,0.0350731786488509,0,0,0,0,0,0,0,0,0.0129624767033789,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.0898722910551959,0,0,-0.0125169735059289,0,0,0,0.11385711408055,0,0,0,0,-0.0594592770624205,0.0145663512356577,0,0,-0.0133893774119796,0,0,0,0,0,0
X600011.SH,0.0139383967497006,0,0,0,0,0.144784705402074,0,0,0,0,0,0,0,0,0.124993740087702,0,0,0,0,0,0,0.226947408289305,0,0,0.00474751288242228,0,0,0,0,0,0.152083963799181,0,0,0,0,0,0,0,0,0,-0.00740616983433825,0,0,0,0,0,0,0,0,0,0,0,-0.00782273396642348,0,0,0,0,0,0
X600547.SH,0,0,0,0,-0.245987950216514,0,0,0,0,0,0,0,0,0,0,-0.0501800233851349,0,0,0,0,0,0,-0.00911176230716407,0.833990267650214,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0504591097645852,0,0,-0.00857268769588919,0,0,0,0,0,0,0,0,0.0811304893182427,-0.0246394291966495,0.0229582590745385,0,-0.105742847906641,0,0,0,0,0
X601600.SH,0.202358264308184,0,0,0.0267814939816472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170556216241157,0,0.0301286017364018,0.11377933079964,0,0,0.226237974405333,0,0,0,0.119875417592669,0,0,0.134861389302779,0,0.0743729185980974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00838261864946423,0.0926249477418462,0,0,0,0,0
X600585.SH,0,0,0,0,0,0.110080433690566,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725081253885575,0,0,0,0,0,0,0,0,-0.0769764657654404,0,1.73472347597681e-18,0,0,0,0,0,-0.0589359453397364,0.285124495169583,0,0,0,0,0,0.0734978204030617,0,0,0,-0.00653777817673339,0,0,0,-0.0281220436832911,0.0254539159614371,-0.124655874731991,0,0,0,0,0
X600660.SH,0.206398722339659,0,0,0,0,0,0,0,0,0,0,0,0.0245838116785309,0,0,0,0,0,0,-0.0333248024534602,0,0,0,0,0.0733778801718303,-0.0244359667722499,0,0,0,0.0737468145101797,0,0,0,0,-0.0705969482589269,0,0,0,0,-0.0152891723149059,-0.0142836054488034,0,0,0,0,0,0,-0.0792610349707172,0,0,0,0,0.0484731475587431,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.0256285526236395,0,0,0,0,0,0,0.0944423368334319,0,0,0.353733964487861,-0.0604320351041029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00884070404155332,0,0,0.063899069923842,0,0,0,-0.0231433696360574,0,0,0,0,0,0,0.0990485282540897,0,0.0176972385756219,0.0784614302374738,0,-0.0141028717087028,0,0,0,0,0,0
