,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600011.SH,X600309.SH,X600010.SH,X600547.SH,X601898.SH,X601991.SH,X600688.SH,X600660.SH,X601600.SH,X600886.SH,X600795.SH,X600362.SH,X600027.SH,X600188.SH,X000898.SZ,X601992.SH,X002466.SZ,X600176.SH,X600111.SH,X600516.SH,X000709.SZ,X600299.SH,X600489.SH,X002460.SZ,X600352.SH,X000629.SZ,X601158.SH,X600808.SH,X600219.SH,X000825.SZ,X600801.SH,X000883.SZ,X000539.SZ,X000786.SZ,X000553.SZ,X600612.SH,X000408.SZ,X300072.SZ,X600583.SH,X000301.SZ,X600021.SH,X002470.SZ,X000630.SZ,X002110.SZ,X000027.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601991.SH,0,0,0,0,0,0,0,0,0,0.138316363509561,0,0,0,0,0,0,0,0,0,0,0,0.151143784656723,0,0,0,0,0.0302854225497238,0,0,0,0,0,0,0,0,0.139194194502519,0,0,0,0,-0.00826603205429476,0,-0.021362122821781,0,0.0482258699300753,0,0,0,0,0,0.0388100903332324,-0.0182054351810054,0.0184424374944194,0,0,0,0,0,0
X600688.SH,0,0.00294938983954483,0,0,0,0,0,0,0,0,0,0,0.397090481861639,0,0,0,0,0,0,0,0,0,0,0,-0.101169632434104,0,0,0,0,0,0,0,0.247700944454647,0,0,0.0372787624787298,0,0,0.0104353380764115,0,0,0,0,0,0,0,0.0703970543671199,0,0,0.121986752996903,0.0823594087897273,-0.0129454742394734,0.0474257145229202,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,-0.0956192674371232,-0.211092352206917,0.033817046767806,0,0,0,0,0,0,0.234391782952909,0,0,0,0,0,0,0,0,0.112892635230262,0,0.467566425363603,0.0350828351569212,0,0,0,0,0.0268353627080229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100427478292278,-0.0206035454803079,0.0745768910046978,-0.0384153720908857,0,0,0,0,0
X601600.SH,0.0196048193737238,0,0.079674571356305,0.0203440439067028,0,0,0.034278657828589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0430715155928171,0,0.131812572553129,0.15811170481645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193814775296908,0.0168629474939942,0,0,0,0,0,0,0,0,-0.00514086038760672,-0.0443068100463999,0,0,0,0,0,0
X600886.SH,0,0,0,0.0822172077840333,0,0.0655936956829091,-0.0422881058186915,0,0,0,0,0,0,0,0,0,0,0,0,0.104592802471927,0.0994399787318398,0.156607935945352,0,0,0,0,-0.0117156343385717,0,0,0.113391492920531,0,0,0,0,0,0,0,0,0,0,0.137577881704091,0,0,0.0397376966712493,0,0,0,0,0,0,0,0.0127988498331375,0.00136068383311267,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0913073636592825,0,0,0,0,0,0,0,0.0264154280052122,0,0,0.122852780394504,0,0,0,0,0,0,0,0,0,0.0207354107765409,0,0,0,0,0,0,0.00278596881389374,0,0.206780912789408,0,0,8.67361737988404e-19,0,0,0,0,-0.00017403794742749,-0.0065975805513144,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10829753023954,0,0,0,0,0,0,0.0894309310955859,0,0,0,0.177695002223405,0,0,0,0.0594778637930832,0.0113346249978541,0,0,0,0,0,0,0.124336396988567,0,0,0,0,0,0,0.0199680608142292,0.0281956642706406,0,0,0,0,0,0,-0.00385695048927543,-0.0176479233071352,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.481339178308401,2.16840434497101e-19,0.000332252794648748,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129279549287127,0,0.243648648877508,0,0,0,0,0,0,0,0.228301845744445,0,0,0,0,0,0.0212503107563298,-0.0454734406926361,0,0,0,0,0,0
X600188.SH,0,0,0.310166039928262,0,0,0,0.175618988208313,0,0,0,0,0,0.25755887746007,0,0,0,0,0,0,0,0,0,0.071001306515692,0,0,0,0,0,0,0,0.00322899403147797,0,0,0,0,0,0,0,0,0,0,0,0.0435366792863267,0,0,0,0,0,0.119569052505811,0,0,-0.0194911966577392,0,0,0,0,0,0,0
X000898.SZ,0,0,0.0672635127369227,0,0.414589512702957,0,0,0,0,0,0,0,0,0,0,0,0,0.0477416178849643,0,0,0.0565021338644798,0.00846952795482014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180799849241981,0,0,0,0,0,0,0,0,0,0,0,0,0.120951501844052,0,-0.0655351134823426,0,0,0,0,0,0.043899456508296,0,0
X601992.SH,0,0,0,0.0584640051988355,0,0.139548551919482,0,0.0294849199178067,0,0,0,0,0,0.0712109670390358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0785071472297836,0,0,0,0.283056314371527,0,0,0.334187593665565,0,0,0,0,0,0,0,0,0.0321711592127406,0.028280805472795,-0.0839504383299022,0,0,0,0,0,0
X002466.SZ,0,0,0.0543353740880937,0.0332764252305442,0,0,0.00506905150372192,0,0,0,0.185728114212733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84919888408637,0,0,0,0,0,0,0,0,0,0,0.0312668521333734,0,0,0.125874401975318,0,0,0,0,0,0,0,0,0.00182948950790835,0.0639255610025567,-0.113477843426431,0,0,0.0445438022949583,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.203043837835999,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125506904025201,0,0,0,0,0,0,0,0,0.176382485239027,0,0,0.0776540925091896,0.39277729630773,0,0,0.198264231912355,0.105866237149451,0,0,0,0,0,0,0.0519000812600905,0,0.0159391361103362,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0.176913465416791,0.121327783491182,0,0,0,0.385899505612646,0,0,0,0,0,0,0,0,0,0,0.191333288537246,0,0,0,0,0,0.0069671868253703,0,0,0,0,0,0,0.102259281883417,0,0,0,0,0,0,0,0,0.0266443784920159,0,0.0187087638841421,0,0,0,0,-0.0371283520913998,0,0,0.00743421993758909,0,0
X600516.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29697299304703,0,0,0,0,0,0,0.112406147427153,0.285905276935911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138761313874,0.0382327663850896,0,0,0.0636580249690067,0.12134217574719,0,0,0,0,0.0618881805726727,0,0,-0.000817223393881922,0.0193543681198652,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.166601309116217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0260557273953799,0,0.010879865882834,0,0.119887647340703,0,0,0,0,0,0.0822773789356054,0,0,0.0340003909351117,0.0806041862574362,0,0,0,0.0913979360501455,0,0,0,0,0.0117850963903481,0,0,0,0,0,0,0,-0.0175885758460611,0,0,0,0,0,0,0
X600299.SH,0,-0.0881046540850886,0,0,0,0.0678610220567518,0.0915653225438545,0.102296235417165,0,0,0,0,0,0,0,0,0,0.25510096301278,0,0,0,0,0.104595968411071,0.0456104498130613,0.123060242155342,0,0,0,0,0.0310076554892426,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0.112154174839957,0,0,0,0,0,0,0,0,-0.0229180478751174,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0.728738356018756,0,0,0,0,0,0,0,0,0.124687122326318,0,0,0,0,0,0,0,0,-0.0239835512798411,0,-0.0636746514863158,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0461802231949723,0,0.026205725004144,0,-4.33680868994202e-19,0,0.0521836639818678,0,0,0,0,0,-0.0261504703036929,-0.00484914748772095,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,-0.287743927698129,0,-0.0613052587177854,0,0,0,0,0,0,0,0,0.620795471751629,0,0,0,0,0,0,0,0,0.189372798746504,0,0,0,0,0,0,0,0,0,0,0.240722893270649,0.00937889456585618,0,0,0.206910077389855,0,0,-0.0148663855392054,0,0.0590401933079271,-0.0302226392742316,0,0,0,0,-0.0701803822180158,0,0
X600352.SH,0,0,0,0,0,0.113831361216556,0,0,0,0,0,0,0.276992531840741,0,0,0,0,0,0,0,0,0,0,0,0.369992085208252,0,0,0,0,0,0,0,0,0,0,0.182487836993527,0,0,0.136489877167608,0,0,0,0,0,0,0,0,0,0,0,0,0.0184456836368778,-0.0747992511855443,0,0,0,0,0,0
X000629.SZ,0,0,0,0.0467054272107164,0,0.0428898787526296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.454623735908686,0,0.314371040007063,0,-0.0493508794529461,0,0,0,-0.0343593740043338,-0.0390076964828457,0.0368446165146156,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14788417403746,0.0213854903427028,0,0,0.0691776902449537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193206041620372,0.040662403485764,0,0,0,0,0,0,-0.013930578779199,0,0,0,0,0,0,0
X600808.SH,-2.16840434497101e-19,0,0,0,0,0,0.00153092450500347,0,0,0,0,0.0926479841267353,0.138756878761786,0,0,0,0,0,0,0.0826497422315608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143502097026436,0,0,0,0,0,0,0.49537345809226,0,0,0,0,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0.0724757056692503,0.321985241465116,0,0,0,0,0,0,0,0,0,-0.0231393457728866,0,0,0.109768171188365,-0.0399965362648573,0,0,0,0.109082124488581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0629277189676638,0,0,0.0346881912204289,-0.067092066875479,0,-0.0222794060674152,0,0,0,0.0157348768986852,0,0
X000825.SZ,0,0,0.121825143758815,0.0147157057694781,0,0,0,0,0,0,0,0,0,0.0396404048085615,0,0,0,0,0,0,0.111827315388316,-3.46944695195361e-18,0.113360771173913,0,0,0,0.0467434413884785,0,0.13269269418209,0,0.169452535611659,0,0,0,0,0,0,0,0,0,0,0,0.0227542191077571,0.066039239851411,0,0,0,0,0,0,0,-0.0123736147752595,0.00991968989966253,0,0,0,0,0,0
X600801.SH,0,0,0,0.300972207193228,0,0,0.0872387982017865,0,0,0,0,0,0.106934715834071,0,0,0,0,0.164693670503118,0,0,0,0,0.11196929339798,0,0,0,0,0,0,0,-0.0263741760874941,0,0,0,0,0,0,0.0687296002225749,0,0.198696515993885,0,0,0,0,0.0751462053112615,0,0,0,0,0,0,0.00754098097728428,-0.083673303041292,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0947551170392993,0,0,0,0,0,0,0,0,0,0,0.063580435864352,0,0.0703132124352952,0,0.0125355574541795,0,0,0.0273859505111383,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842289182278888,0.0834492320610916,0.209697408655321,0.00701346874601965,0,0,0,0,-0.00548121259919029,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0.00769818255556009,0.0760213755145425,0,0,0,0,0,0,0,0,0,0.0279679585716663,0,0,0.17970652936356,0,0.0613308901168452,0,0.104569653828368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184418732158891,0,0,0.124784709269838,0,0,0,0,0,0,0.0699676950133867,-0.0127083446959407,0.00496661029626752,0,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0.0795267431274289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.204243069086761,0,0.0754899975630202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50393948303503,0,0,0,0,0,0,0,0,0,0,0,-0.00342925278469081,0.0115307222877788,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0.146933015722506,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948125071564744,0,0,0,0,0.0447962511579386,0.0213417225503888,0,0,0,0,0,0,0.142326542335004,0,0,0.166190415349427,0,0,0,0.167648777639738,0,0.0406536705410179,0,0,0,0,0,0,-0.0479985726438729,-0.00085970102693758,0,0,0,-0.0619629585555565,0,0
X600612.SH,0,0,0,0,0.146956956965944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0.0916525268887292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579506576705087,0.0655069050637475,0,0.160174625567549,0,0,0,0,0,-0.0301019420870859,-0.0554698209326648,0,0,0,-0.293634579111143,0,0
X000408.SZ,0,0,0,0,0,0.124563380422559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144694804368399,0,0,0,0,0,0,0,0.0481749952373696,0.265051019622793,0.0013316484156605,0,0,0,0,0,0,0,0,0,-0.0470844178316854,0,0.00308127328822258,0,0.182802743408433,0,0,0,0.112249052549087,0,0,-0.0127000700653341,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0322168017818883,0,0,0.215074713396795,0,0.200406004203865,0,0,0,0.0139431922386813,0,0.30117856026941,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.234969310787151,0,0,0,0,0,0,0,0,0,0,-0.0425482006301738,-0.0269183845994072,0.0664791812209839,0,0,-0.0997118858831643,0,0
X600583.SH,0.809778389960179,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108415371048309,0,0,0,0,0,0.00289756674057067,0,0,0,0.0683000641530476,0,-0.117304058399539,0,0,0.0340122109441269,0,0,0,0,0,0,0,0,0,0,0.0291992491779458,0,0.133363000959636,0,0,0,0,0,0.0257484341878926,0.132496065888429,0,-0.0398716338187781,0.0456078413254274,0,0,0,0,0,0
X000301.SZ,0.249575858356072,0.0373592253183422,0,0,0,0,0,0,0,0.282662774478029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0591042189425991,0.0514333666723768,0,0,0,0,0.0774292369701466,0,0,0.128425334447333,0,0,0,0.17226317190397,0,0,0,0,0,0.118402680491631,0,0,0.161128717120795,0,0,-0.00400853108266577,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,-0.128977318159945,0.0425062019901662,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124560394253955,0,0,0.104766047328661,0.235503151947999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0569882500156107,0.0167015205955073,-0.0227163318377194,0,0,0,0.147724016141132,0,0
X002470.SZ,0,0,0,0,0,0.142652013276645,0,-0.122011376632003,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0548929184372028,0,0.168703983425762,0,0,0,-0.0490438491446806,0,0,0.134773781956892,0,0,0,0,-0.0560824405998934,0,0,0,0,0,0,0,-0.122208130330363,0,0,0,0,0.401557117736773,0,0,0.019628516925491,-0.0732842089364731,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0.111704858672982,0,0.107580688513096,0,0,0,0.16575909061142,0,0,0,0,0,0,0,0.0405219791883781,0,0,0.0817259437376665,0,0,0,0,0,0,0,0,0,0.0211971442565327,0,0,0,0,0,0,0,0.0965244214465309,0,0,0,0,0,0.125379414705526,0,0,0.00278137626440324,0,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227255670428009,0,0,0.061901910940386,0.12580136779784,0,0,0,0,0,0,0,0,0,0.368319640662743,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237395214102155,0,0,0,0,-4.33680868994202e-19,0.0293882968418328,0,0,0,0,0,0
X000027.SZ,0,0.00932052945300932,0.0690241470032144,0,0,0,0,0.288630829244483,0,0,0,0,0,0,0,0,0,0,0,0,0.103068804679151,0,0,0,0,0.118284383805581,0,-0.113883022746363,0,0,0,0,0,0.0687512944520827,0,0,0,0,0,0,0,0,0,0.181355522232063,0,0,0,0,0,0,0,0.00437251945757291,-0.0064593327246614,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,-0.365771995892853,0,0,0,0,0,0,0,0,0.0495899144932381,0,0,0.119309447032905,0,0,0,-0.179420420856478,0,0,0,0.027011251509405,0,0.0793294829225004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143653898679941,0,0,0,-0.0880307735637335,0.855150810969626,0
Slope,0,0,0,0,0,0,-0.200846712864544,0,-0.187396890764456,0,0,0,0,0,0,0,0,0,0,0,0.722305897236176,-0.910865755082566,0,0,0,0,0,-1.05742354829654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.661415743102465,0,0,0,-2.85637876523977,0,0
TED,0,0,0,0,0.695637414952617,0.0869290521681379,0,0,0,-1.20736076759187,0,0,0,0,0,0,0,0,0,0.701400447800767,0,0,0,0,0,0,-0.336555543415592,-0.41923428500151,0,0,-0.00838727866728977,0,0,0,0,0,0,0,0,0,-0.3491424977212,0,0,1.38777878078145e-17,0,0,0,0,0,0,-0.495581232032068,0.293481980992358,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,-0.132554005673359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0802922189140841,0,0,0,0,0,0,0,0,0.030884740603561,0,-0.000551505569994204,0,0,0,0,0,0.0958225513862801,0,0,0,0.143395531066294,0,0,-0.126724784762901,0,0,0,0,0,-0.010803302527627,0.0144709810900466,0,0.0819825958474044,0,0.0123674439369074,0,0
MKreturn,-0.031110254631977,0,-0.047805610663054,0,0,0,0,-0.0554192015294441,0,0,0,0,0,0,0,0,0,0,0,-0.104573259763384,0,0,0,0,0,-0.18586673499432,0,-0.0673271218092447,0,0,0,0,0,0,0,-0.0279073560284745,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0.117701899621294,0,0,0,0,-0.0162122874742737,0.00650629829945163,0.109663715791783,0,0,0,0,0
MKvol,0,0.00995202324930088,0,0.00212416123170187,0,0.00213585799158719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00606706698051736,0,0,0,0,0,0,0,0,0,0.000220342849222626,0,0.00238058792279016,0,0,0,0,0,0,0,0,-0.00173550155168756,2.71050543121376e-20,0,0,0,0,0.0415645398652647,0
CarbonVol_Shenzhen,0,0,0,0,0.609277201928252,0,-0.0141986111702733,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.154469577959771,0,0,-0.230634652022572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0611954648645081,0,0,-0.254133073627663,0,0.241755522368239,0,0,0,0,-0.265804110783673,-0.0992128667323043,-0.156986618503174,0,0,0,0,0,0
CarbonVol_Guangdong,0,0.0986594120331249,0,0,0.156074871090499,0.0993386073169791,0,0,0,0,0,0,0,0,0.00413714449172233,0,0,0,-0.184783989225954,0,0,0.093277629994559,0,-0.118431613032008,0,0,0,-0.0431392344451056,0,0,0,0,-0.0361702610187177,0,0,0,0,0,0,0,0,0,0,0,0,0.0769822146619354,0,0,0,0,0.0679056195168151,-0.0107266551766725,0.00852372931279475,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0.0116694825755538,-0.0110490144681669,0,0,0,0,0,0,-0.00336715453550187,0,0,0,0,0,0,0,0,0,0.00325932895638758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00360937563405709,0.00739030885527313,0,0,0,0.0412513379838338,0,0
