,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X000792.SZ,X600111.SH,X600019.SH,X600188.SH,X002466.SZ,X600011.SH,X000877.SZ,X002271.SZ,X600660.SH,X000708.SZ,X600010.SH,X000301.SZ,X601600.SH,X600547.SH,X601898.SH,X600362.SH,X600886.SH,X600426.SH,X600176.SH,X000723.SZ,X000786.SZ,X000408.SZ,X600219.SH,X600803.SH,X601991.SH,X002080.SZ,X600795.SH,X000807.SZ,X600801.SH,X002353.SZ,X600688.SH,X600352.SH,X000825.SZ,X600027.SH,X000932.SZ,X000630.SZ,X300073.SZ,X600489.SH,X600157.SH,X000959.SZ,X000960.SZ,X600516.SH,X600486.SH,X600141.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002080.SZ,0,0,0,0,0,0.310920922853839,1.73472347597681e-18,0,0,0,-6.93889390390723e-18,0.0563864878405008,0,0,0,0,-0.0655914776085165,0,0,0,0.320888475563282,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0615851163268354,0,0,0,0,0.0125911997577567,0,0.0938661178645147,0,0,0,0,0,0,0,0.0885864414406704,0,-0.00404520365429445,4.33680868994202e-19,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0.0311288075908516,0,0.0836466831420694,0,0,0,0,0,0,-0.0255414578349851,0,0,0,0,-0.0235413333465405,0,0,0,0,0,0,0.246156146880249,0,0,0,0.0445726380129124,0,0,0,0,0.296949558799898,0,0.09144438974529,0,0,0,0.0490487217757143,0.0954097973777372,0.0631721242612874,-0.0507263291962532,0.0381563472613422,0,0.0619013256572036,-0.0521664890776218,0,0,0,0,0,0
X000807.SZ,0,0,0,0,0,0,0.0270739500386395,0.0660613802465728,0,0.157924839182373,0,0.00495090052031991,0,-0.154418211547653,0,0,0,0,0.365273601575996,0,0,0,0,0,0,0.073391754741297,0,0,0,0,0,0,0,0,0,0.265521991351824,-0.0360613138360446,0,0,0,0,0.163908263644136,0,0,0,0,0.00689278540953765,0,0,0,0,1.73472347597681e-18,-0.0421559267637991,0,0,0,0,0,0
X600801.SH,0,0,0,0,0.765422763997395,0,0,0,0,0.159111358071541,0,0.094493817941273,0.143210072606437,0,0,0,0,0,-0.0338286940014133,0,0,0,0.0671336399865919,0,0.0696572215375458,0,0,0,0,0,0,0,0,0,0,0.0247197625921922,0,0,0,-0.207323721062586,0,0,-0.0417412973914973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002353.SZ,0,0,0,0,0,0,0,0,0.0312159760128543,0.00386677262739597,-0.30365974490535,0,0,-0.169316280576763,0,0.0425526563148962,-0.0804832491755432,0,0,0,0,0,0,0,0,0,0,-0.0350316130730527,0,0,0,0,0,0.161431053313555,0,0,0.04562776026248,0,0,-0.000718605861626019,0,0,0.14822521976408,0,0,0,0.106594821953902,0.0834549947215633,0.143804531074923,0,0,-0.0651622624792319,0.072510703229288,0,0,0,0,0,0
X600688.SH,0.120362569406961,0,0,0,0,0,0,0,0,0,0,0.0456744787644186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585553075591848,0,0,0,0,0,0.013568127483037,0,0,0,0,0.210167007699632,0,0,0.012619172415663,0,0,0,0,0.130031045533672,0.128345978322747,0,0,0,0.0520674729632675,0,0,0,0,0.0578097782761738,0,0
X600352.SH,0,0,0,0,0,0,0,-0.0236001162400531,0,0,0,0,0.0574418514405525,0,0,0,0,0,0.0455650361379171,0,0,0,0,0,0,0,0,-0.015217519883176,0,0,0,0,0.0437150362964337,0,0.0490315257983033,0,0.0183935716536784,0,0,0,0,0,-0.04708424797904,0,0,0,0.15225675536956,0,0,0,0,0,-0.00887263031710305,0,0,0,0,0,0
X000825.SZ,0.18365490057027,0,0,0,0.112545935631303,0,0,0,0,0,0,0,0,0,0,0,0.0225403449593967,0,0,0,0,0,0,0,0,0,0.0823470309527777,0,0,0,0,0,0,0,0,0,0.0988928037927871,0,0,0,0.200287931454786,0,0,0,0,0.0219023289495194,0,0,0,0,0,0,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,-0.0133951248857576,0,0,-0.0104211456544898,0.422110552586155,0,0,0,0,0,0,0,0,-0.0165898594391501,0,0,-0.106003028000883,0,0,0,-0.039610605122988,0,0,0,0,0.320423540136671,0,0,-0.0136929573865475,0,0,0,0,0,0,-0.117347267586271,0,0,0,0.0549195617841397,0,0,-0.0745260971913602,0.29436926032127,0.0140292997792706,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0.34060040156438,0,0,0,0,0,0,0,0,0,0.0767348708481819,0,0.0679523345514453,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22846310147527,0,0,0,0.0242052776058749,0,0,0,0,0,0,0.0414389537811503,0,0,0,0,0,-1.2789982833794e-05,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0803035642940417,0,0,0,0,0.00475286107369098,0,0,0,0.242590549232454,0,0,0,0,0,0,0,0,0,0,0,0,0.248132812177462,0.106900514914,0,0.143987827237246,0,0,0,0,0,0,0,0,0,0.00204891309649182,0.0634787881076528,0,0,0,0,0,0,0,0,0.0339456821557263,0,0
X300073.SZ,0,0,0,0,-0.369907285128396,0.311757042404034,0,0,0,0,0,0,0,0,0,-0.000338873363061007,0.0723603834426553,0,0,0,0,0,0,-0.00743067803710862,0,0,0,0,0,0,0,0,0,0,0,0.043025338021885,0.318550818185107,0,0,-0.115016500930111,0,0,0,0,0,0,-0.0259456151013315,0.0874210690882008,0,0,0,-0.0763327224256755,0,0,0,0,-0.050958207540225,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,-0.0347631566763194,0.0242970933245549,0,0,0,0.0590342416396419,0.0369191265501218,0,0,0.601358550704292,0,0,0,0.0379637030530291,0,0.0269815754315873,0,0,0,0,0,0,0,0,0.04131363774502,0,0,0,0,0,0,0.0247183921624612,0,0,0,0,0,0,0,-0.0222569143818257,0,0,-0.00404590435355419,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0.0583061252150845,-0.0294018701358049,0.0858987436529282,0,0,0,0,0.0658923443232869,0,0.0829130979326763,0,0,0,0.132239229397143,0,0,0,0,-0.0511563735842754,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00166346646507455,0,0,0,0.143933824053198,0,0,0.019486486006156,0,0,0.0412942753697365,0,0,0,0,0.0302388965373053,0,0
X000959.SZ,0,0,0,0,0,0,0,0.0751980073576132,0.644018204304756,0,0,0,0,0,0,0,0,0.0471784819965127,0,0,0,0,0,-0.0293621371272856,-0.127619603941296,-0.0202788909953585,2.16840434497101e-19,0.0291130953108774,0,0,0,0,0,0,0,0,0,0,0.213586184399864,0.049394516409914,0,0,0,0,0,0,-0.0816448839365738,0,0,0,0,0,8.67361737988404e-19,0,0,0,-0.0254129727499523,0,0
X000960.SZ,0,0,0,0,0,0,0,0,0,0,0.194401652748994,0,0,0,0,0,0,0.0210538424447325,0,0,0.0232914269990604,0,0,0,0,0,0,0,0.0593267227508182,0,0,0.0312886114621912,0.0350070946613468,0,0,0,0.142527218338642,0,0.137735899906898,0,0,0.391626772493334,0,0,0,0,0,0,0,0.0131064515357678,0,0,-0.0228586687906267,0,0,0,0,0,0
X600516.SH,-0.171052902688247,0,0,0,0,0,0.014019556575953,0.272327699504443,0,0,0,-0.0176964245201559,0.167625868486869,0.0609067118429071,0,0,0,0,0,0,0,0,0,0,0,-0.07100759549243,0,0,0,0,-0.159909016036453,0,0,0,0,0,0.0566788934169095,0,0,0,0,0.209657558060867,0,0,0,0.0303015767597154,0.214216834091795,0,0,0,0,0.014289577472122,-0.016368744094829,0,0,0,0,0,0
X600486.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434245255190934,0,0,-0.0527872661086103,-1.73472347597681e-18,0,0,0,0,0.00787788235873385,0.192703042993234,0,-0.135658148663428,0,0,0,-0.168354113925094,-0.0795916856359232,0,0,0,0,0.0801951769230025,0,0,0,0,0,0,0,0,0,0,0.0941998760444625,0.182859406952377,0,0,0.136423432777562,0,-0.0039831974210491,0,0,0,0,0,0
X600141.SH,0,0,0,0,0,0.137873349056013,0,0.285776108932045,0,0.0449661570378554,0.38036413078593,0,0,0,0,0,0.135812796297527,0,0.0472492423559747,0,0,0,0,0,0,0,0,0.00152132461294188,0,0,0,0.0730555446926386,0,0,0,0,0,0,0,0,0,0,0.0723659134994489,0,0,0,0,0,0,0,0,-0.00610854610015179,0,0,0,0,-0.0805555716742379,0,0
Change_TY3M,0,0,0,0,0,0.108635535561614,0,0,0,0,0,0,0,0,0,-0.0112865580774638,0,0,0,0,0,0,0,0,0,0,0,0.00556025031127774,0,-0.653999450615507,0,0,0,0,0,0,0,0,0,0.0834279719588607,0,0,-0.108299669202512,0,0,0,0,0,0.310189256095807,0,0,0.0844075607040498,-0.130716979914602,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113885861322256,0,4.33680868994202e-19,0.0471638809911323,0,0,0,-0.0218681543969222,0,0,0.0770003915376512,0,-0.0933172477739556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117098953947824,0,0,0.193866970063302,0,1.0057369986057,0,0,0,0.410883329262448,0,0
TED,0,0,0,0,0,0,-0.296048442557192,0,0,0,0,0,0,-0.0482313588004438,0,0,0,0.0917194219739358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0908769796323166,0,-0.0407036974101065,0,0,0,0,0,0,0,0,0,0,0,0,0.00670723933332004,0,0.610854523608343,0,0,0,0,-0.866942997712553,0,0
RealEstate_excess,0,0,0,0,0.100540127467139,0,0,2.71050543121376e-20,0,0.000857528848865382,0.0136621077177449,0,0,0,0,0,0.0127595859119059,0,0,0,0,0,0,0,0,-0.0687400899716222,0,0,0,0,0,0,0,0,0,0,0,0,0.0862079817200332,0,0,-0.00603437516404241,0,0,0,0,0.0387720515352758,0,0,0.0489845615919258,0,0,-0.00539564307009997,0,0,0,0.0267321831702831,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0.0573839523679878,0,0,0,0,0,0,0,0.00773421397091693,0,0,0,0,0,0,0,-0.00952593269124477,-0.0431984496199993,-0.00733769497179905,0,0,-0.161937135009014,0,0,0,0,0,0,0,0,0,0,-0.03568497564135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405660807968108,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0011550642398338,0,0,0,-0.000138467645521425,0,0,0,0,0,0.0008366001270117,0,0,0,0.00043958672525931,0,0,0,0,0,-0.000368632944559788,0,0,0,0,-0.000261433141166113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00287486493762859,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0694963313343276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0750358156134984,0,0.380747226681311,-0.0442112096562863,0,0,0,0,0,0,0,0,0.313181966242846,-0.832866075487782,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,-0.0174349498576645,0,0,-0.00878549592589714,0,0,0.00150911649580897,0,0,0,0,0,0.00753129365976966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00347017380181151,0,0.00659587422770297,0,0,0,0,0,0,0.000702313561023887,0.00373088746508308,0.00541438788038063,-0.00430895179773463,0.00154340773404967,0,0,0,0,0,0.022533698183842,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,-0.000893754373050575,0,0,0,0,0,0,0,0,-0.0192237665319124,0,0,0,0,0,0,0,0,0,0,0,-0.00184017055682661,0,0,0,0,0,0,0,0.0125573086637212,0.00274970765903377,0,0,0,0,0.0095272736121466,0,0,0,0,0,0,0,0,0,-0.0528669615124779,0.0314857821371214,0,0,0,-0.0308309601532353,0,0
