,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600886.SH,X600010.SH,X600660.SH,X601600.SH,X600362.SH,X600188.SH,X600801.SH,X601991.SH,X600795.SH,X600352.SH,X600688.SH,X000786.SZ,X600111.SH,X002460.SZ,X600027.SH,X002271.SZ,X601992.SH,X600176.SH,X000723.SZ,X002466.SZ,X002353.SZ,X600516.SH,X000898.SZ,X600583.SH,X600426.SH,X600299.SH,X600489.SH,X000883.SZ,X000709.SZ,X601158.SH,X600219.SH,X000629.SZ,X600612.SH,X000027.SZ,X000553.SZ,X000630.SZ,X000825.SZ,X000792.SZ,X600808.SH,X002110.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,0,0,0,0,0,0.0179800781409277,0.151686430646217,0,0,0,0.0117326218034539,0,0,0.0200908299868232,0,0,0.177874481380911,0,0,0,0,1.73472347597681e-18,0,0.00782118644089115,0,8.67361737988404e-19,-0.0165187370856521,0,0.0690185682798487,0,0,0,0,0.0647477409625798,0,0,0,0,0,0,0,0,0,0,-0.0299774188464862,0,0.000662125232292219,0,0,0.00599353458513513,0,0,0,-0.0258409677148443,0,0
X600028.SH,0,0,0,0,0,0,0,0,0.0081010736768597,0.132701643653969,-0.0217170288334557,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0.00440835305809408,0,0.0899058112841843,0,0,0.014622098633557,0,0.0618103599638335,0,0,0,0.015507961289436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140184295572953,0.0317203623527278,0,0,0,0,0,0
X601088.SH,0,0,0,0,0,0.507361762308868,-0.00676893497366352,0.0320920327602745,0.00429135543751149,0.0447627272524828,0.053986732722744,0,0,0,0,0,0.0811115146919144,0,0,0,0,0,0,0,0,0,0,0,0,0.0319616272560521,-0.0986590941272009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0195693173781013,-0.0130318280624023,0,0,0,0,0,0
X600585.SH,0,0,0,0,0.108205335071313,0,0,0,0,0,0.0723208239951921,0,0,0,0,0,0.213280471622724,0,0,0,0,0.114781599329731,0,0,0,-8.67361737988404e-19,0,0.0274772804969287,0.00842436572581007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135064697227049,0,0,-0.046262265668595,0,0,0,0,0,0
X600309.SH,0,0,0,0.202173081876457,0,0,0.0405800222808776,0.030812786955842,-0.0492404706523193,0,0,-0.153267646470277,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855955221434811,0,0.0970531008367188,0,0,0,0.128562199882068,0,0,0,0,0,0,0,0,0,0,0,-0.0780845062102301,0,0,0,-0.104278695488307,0,0,0,-0.0238608817520636,0.0127682477788869,0,0,0,0,0,0
X600019.SH,0,0,0.254170929795451,0,0,0,0,0,0.0228083323442642,0,0,0.0273311466866068,-0.0421891628686995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.015427949449938,0,0,0,0,0.0518458921387049,0,0,0,0,0.16951806116817,0,0,0,0,0,0,0,0,0,0,0.00557333062436135,0,0.0101763245201637,0,0.0149046562384282,0,0,0.0166142208593032,0,0
X600547.SH,0,0,0,0,0.0601169633582191,0,0,0,0,0,0,0,0,0,0,0,-0.0325309115991578,0,0,0,0,0,0,0.0221939045198539,0,0,0,0,-0.102623599245892,-0.0541486649982595,0,0,0,0,0.0754458221848358,0,1.40925598306491,0,0,0,0,0,0,-0.0312891044286105,0,0,0,0.161329829624968,0,0,0,-0.0105756813447749,0,0,0,0,-0.015714592319329,0,0
X600011.SH,0,0,0,0,0,0,-0.104116912410578,0,-0.143366352752827,0,0.0288402875836918,0,0,0,0,0,0.0565976629063534,0,0,0,0,0,-0.067662411612224,0,0.220555257167517,0.169212224251368,0,0.0427518777951703,0,0,0,0,0,0.0169370299394444,0.00221555184188508,0,0,0,0,0,0,0,0,0,0.0455269738084788,0,0,0.125230508228661,0,0,-0.147973482465464,-0.0425642196233303,0.0150610391545654,0,0,0,0,0,0
X000708.SZ,0,0,0,0,0.270641583213225,0,0,0,0,0,0,0.41815602481019,0,0,0,0,0,0,0,0.417326317102781,0,0,0,0,0,0,0,0,0.0513324781158006,0,0.153264786335965,0,0,-0.149435260195332,0,0,0.498503240088038,0,0,0,0,0,0,0,0,0,0,-0.0945842222002387,0,0,0,-0.088563924888506,-0.0301445347337807,0,0,0,0,0,0
X601898.SH,0.203826427929216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619798598262047,0,0,0,0,0,0,-0.0967888744695596,0,0,0,0,0,0,0.081107721949762,0,0,0,0,-0.215943906325561,0,0,0,0,0,0,0,0,0,0.118101130680771,0,0,0,0,0,0,-0.0700657727399772,0.0651452046423401,0,0,0,0.00593102884623613,0,0
X600886.SH,0,0,0,0,0,0.057503030738649,-0.0823023817730156,0,0.152137869373054,0,0,0,0,0,0,0.205819166723366,-3.46944695195361e-18,0,0,0,0,0,-0.210381359869163,0,0,0,0,0.119460498101429,0,0.122238795166554,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0463996222619142,0,0,0,0.0097094398626783,0,0.103533416178715,0,-0.0288861655239075,-0.0119599632236235,0,0,0,-0.0317498236659585,0,0
X600010.SH,0,0,0,0,0,0.0742211990036805,0,0,0.16534004278772,0.048299381053243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153422233564991,0,-0.0115685231912114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.321644607434114,0,0,0,0.0483056696186241,0,0,0,0.0790479418679726,0,0
