,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600585.SH,X600010.SH,X600309.SH,X600011.SH,X600188.SH,X601898.SH,X002466.SZ,X600660.SH,X600362.SH,X600688.SH,X600795.SH,X300072.SZ,X000898.SZ,X600516.SH,X601992.SH,X600547.SH,X601991.SH,X002460.SZ,X600886.SH,X600176.SH,X600111.SH,X600157.SH,X000709.SZ,X000786.SZ,X600352.SH,X000825.SZ,X601699.SH,X002271.SZ,X000792.SZ,X600027.SH,X000553.SZ,X600808.SH,X600299.SH,X000408.SZ,X000830.SZ,X600219.SH,X601158.SH,X002110.SZ,X600489.SH,X000883.SZ,X000959.SZ,X000983.SZ,X000630.SZ,X000932.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002466.SZ,0,0,0,0,0.187299670863793,0,0,0,0,0,0,0,0,0,0,0,0,0.245962599777598,-0.215187547739343,0,0,0.527821317426113,0,0,0,0,0,0,0,-0.0718761448541767,0,0,0,0,0,0,0.0986229886390894,0,0,0,0,-0.0771763503761382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0921510083155852,-0.0541601899312679,0,0,0,0.0648145365295149,-0.0551257949012065,0,0,0,0,0.186069832474592,0,0,0,0,0,-0.00035088154273743,0,0.304260339504399,0,0,0.124356652501954,0,0.118836677422953,0,0,0,0,0.0401731912127138,0,0,0,0,0,0,0,-0.0126652556488358,0,-0.0161402723241357,0,0,0,0,0
X600362.SH,0,0,0,0.293382209221854,0,0,0,0,0.0717547465514704,0,0,0,0,0,0,0,0,0.00443314559103326,0,0,0,0,0,0,0,0,0,0,0,0.282519444510699,0,0,0.0630847039816216,0,0,0,0.0393888999412391,0,0.0280948483303864,0.0642644208953108,0,0,0.155525622597679,0,0,0,0.252509297086524,0,0,0,-0.0517788471656007,0,0,0,0,0,0
X600688.SH,0,0.382083731861858,0,0,0,0,0,0,0,0,-0.0277055088649323,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0.0342187108088858,0,-0.021327838645001,0,0,0,0,0,0.0824822566896025,0,0,0,0,0,0,0,0,0,0,-0.0300997638955957,0.0133315658247621,0,0,0,0,0,0
X600795.SH,0,0.0985679004824778,0,0,0.102960511249214,0.0328566435088031,0,0,-1.73472347597681e-18,0,0,0,0.0170874631702694,0,0,0,0,0,0,0,0,0.0498264678744124,0,0,0.0377896927116386,0,0,0,0.0139265939668321,0,0,0,0.0919028544537674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759207551213194,0,0.0025202308983735,0.00728633332757765,0,0,0,0,0,0
X300072.SZ,0.0594913508582972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.338156966405727,0,0,0,0,0.129669915763724,0,0,0,-2.16840434497101e-19,0.0109534903239643,0.155893471560224,0,0,0,0,0,0,0,0,0.130909593654035,0,0,0.168578796037996,0,0,0,0,0,0,0,0.00661614319838988,-0.0147924068322946,0,0,0,0,0,0
X000898.SZ,0,0,0,0.0719589290002976,0.0702884550653201,0,0,0,0.039049501022716,0,0,0,0.0794069345484832,0,0,0,0,0,0,0.023045815733787,0,0,0,0,0,0,0,0.039335641138068,0,0.000323504774087784,0,0,0,0,0,0.511271033441198,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0,0
X600516.SH,0,0,0,0,0,0,0,0.337908847846124,0,0,0,0,-0.028324365930089,0,0,0,0,0,0,0,0,0,0,0,0.483002793271974,0,0,-0.155419441156542,0,0,0,0.2132007107351,0.0626371372495785,0,0.130365307481835,0,0,0,0,0,0,0.140379397975771,0,0,0.131552692733988,0,0,0,0,-0.0461018075207589,0.00962798727087079,0.125866966085017,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0.111262875215176,0,0,0,0,0,0.21206627236118,0,0,0,0,0,0,0,0,0,0,0,0.0207413328080434,0,0.150037250952336,0,0,0.204516654268387,0,0,0.0224198453359328,0,0,0,0,0,0.0148471807616858,0,0,0,0,0,0,0,0,-0.00359815960499591,0,0,0,0,0,0
X600547.SH,0,0.416757746925032,0,0.0117843592603574,0,0,0,0,0.0642096694518632,0,0,0,0.000893252205660399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014465727119047,0,0,0,0,0,0,0,0,0,0,-0.0295312820771497,0,0,-0.126466778119216,0.682272989842774,0,0,0,0,0,0,0,-0.0141353381063232,0,0,0,0,0,0
X601991.SH,0,0,0,0,0.019690638480785,0,0,0.0798092434828706,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0572970728876359,0.111993384626113,0,0,0.0330094603690241,0,0,0,0,0,0,0,0,0,0.0675038880868311,0,0,0,0,0,0,0.0209316425234716,0,0,0.0550530238133107,0,0,0,0,0,0,0,-0.0282386314674789,0.0193278902853892,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0.0398620583186699,0,0,0,0,0.889291499159398,0,0.0726440621487646,0,0,0,0,-0.158979002095989,0,-0.294743614982403,0,0,0,-0.0831752459156549,0,0,0,0,0,0.122109416060348,0,0,0,0,0,0,0,0,0.0478718673148346,0,0,0.134378416060984,0,0,0,0,0,0,0,-0.022773998528013,0,0,0,0,0,0,0
X600886.SH,0,0.138981537785488,0,0.0285655588385317,0,0,0,0.137343417806513,0,0,0,0,0,0,0,0.0954349136673038,0.0143600038045028,-0.0136529181519812,0.0889428970914239,0,0,0,0,0.000774558081716115,-0.101819547991069,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131256281439777,0,0,0.0295353869849415,0.0528683057593325,0,0,0,0,0,0,-0.0309685763139066,0.0333993331177337,-0.197599871562221,0,0,0,0,0
X600176.SH,0,0,0,0.0671765901447381,0,0,0,0,0,0,0,0.306993741443174,0.503442449931618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.315297439375505,0,0,-0.00995759357006869,0,0,0,0,0,0,0.270602509710042,0.186386442822478,0,0,-0.207539497624865,0,0,0,0,0,0,0,-0.0267291210571161,0,-0.140538180113992,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.0424285822257311,0,0.00588723650455066,0,0,0,0,0.0324517849388953,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0.0831574547905076,0,0,0.196602934936491,0,0.0947320346278763,0.443700457915217,0,0,0,0,0,0.0160475811923282,0,0,0,0,0,0,0,-0.0152344905621923,0,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000709.SZ,0,-0.0643256110272464,0,0,0,0,0,0,0.07437341132227,0,0,0,0,0,0,0,0.0531143234174646,-0.0140435007087526,0,0,0,0,0,0,0,0,0,0,0,0.0381302988256327,0,0,0.0315294920056492,0,0,0.148854013478445,0,0,0,0,0,0,0.0301028235944095,0,0.226490440113066,0,0,0,0,-0.00736561723186197,0.0016126736416395,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0.150432677421502,0,0,0,0.164038319212346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279730241126017,0,0,0,0,0,0,0,0.420003870006944,-0.0199276302560702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0793958798909517,0.106459637077509,0,0,0,0,0,0
X600352.SH,0,0,-0.130380125905433,0,0,0,0,0,0.122665613141238,0,0.0613531355290406,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0732036003780558,0,0,0,0,0,0,0,0,0,0,0,0.219799974479677,0,0.585463123150137,0,0,0.0225924781385713,0,0,0,0,0,0,0,-0.0195068838775352,0.0180403259984783,-0.174541372160459,0,0,0,0,0
X000825.SZ,0,0,0,-0.0420706769586414,0,0,0.25761594928096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217102053825028,0,0,0.0612210644115284,0.124001167409542,0,0,0,0,0,0,0.460339435207957,0,0,0.0094723222943399,0,0,0,0,0,0,0,0,0.118113026672022,0,-0.0090501466195779,0.00895509721669044,0,0,0,0,0,0
X601699.SH,0,0,0,0,0,0,0,0,0.311825817932239,0,0,0,0.104777369454406,0,0,0,0,0,0,0,0,0.0987675718057208,0,0,0,0,0,0,0,0,0,0,-0.0464406902284518,0,0,0,0,0,0,0,0,0.0645617811085093,0,0,0,0.48761357180901,0,0,0,-0.00931741434292114,0.0183386215148996,0,0,0,0,0,0
X002271.SZ,0,0,0,0,0,0,0,0,0,0,0,0.123253184142308,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.158408310154741,0,0,0.0285480502583745,0,-0.0338033312666824,0,0,0,0,0.0819828534776629,0.0858107488061296,0,0,0.0489671888452447,0,0,0,0,0,0,0,-0.0638649100243275,0.053164764927391,0,0,0,0,0,0
X000792.SZ,-0.151507465049535,0,0,-0.211963953553798,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40277340179623,0,0,0,0,0,0,0.154921066282068,0,0,0,0,0,-0.0798127217389923,0.120989556722851,0,0,0.42794961759862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.99610514438915e-06,-0.009898529808451,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0.0750711270629812,0,0.0129771349318681,0,0,0,0,0,0.00868322723476766,0,0,0,-0.0272601318653337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563661170378749,0,0,0,0.0640357737545601,0,0,0,0,0,0.024487725955195,0.185030149511025,0,0,0,0,-0.000386792872052635,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0.0445958112507055,0,0,0,0,0,0,0,0,0,0,0,0.171359276360943,0,0,0,0,0,0,0.138666774623711,0,0,0.0534637323988084,0,0,0,0,0.28581092050999,0,0,0,0,0,0.147970612915414,0,0,0.0805342480316546,0,0,0,0,0,0,0,0.0447886853143454,-0.0595193142867679,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0297555437324024,0,0,0,0.376149420143951,0,0.011120717799257,0,0,0,0,0,0.145656129329797,0,0,0,0.0806416267699589,0.040072057576514,0.0356864612804398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0724175669672394,0,0.153129857968638,0,-0.0083208825334031,0,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,-0.258740754220193,0,0,0.330111954887674,0.134992384978687,0,0,0,0,0,0,0.0329791494479664,0,0,0,0,0,0,0,0,0,-0.0465189829083778,-0.0104552221050624,0,0,0,0,0,0.280882076123059,-0.190108685919818,0,0,0,0,0,0,0,0,0,0,0,0.0663193190990334,-0.118974026338665,-0.0170275576656784,0.0222143152888217,0,0,0,0,0,0
X000408.SZ,0,0,0.0492167269303837,0,0,0,0,0,0,0,0.0423761077297147,0.0887474292126111,0,0,0,0,0,0.0120018705630162,0,0,0,0.133034857402722,0,0.0981309687747892,0,0,0,0,0,-0.0414556130308319,0,0.0627097756851326,0.178944010234413,0,0,0,0,0,0,0,0,0.116593990666867,0,0,0,0,0,0,0,-0.00616584663896846,0.0222325790154807,0,0,0,0,0,0
X000830.SZ,0,0,0,0,-0.172714697200723,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.12446988402578,0,0,0,0.601180536120188,0.163313298949499,0,0,0.207896338893504,0.196256784048153,0,0,0,0,0,0,0,0,0.269868843625135,0,0,0,-0.0933028353298026,0,0,0,0.0946646349493701,-0.053530536692866,0,0.776330838404232,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0988292859816755,0,0,0,0.130442695145797,0.0502987785525363,0.124616214104519,0,0,-0.0149410823547219,0,0,0,0,0,0,0,0,0.0491530102367236,0,0.109232982329177,0,0,0,0,0,-0.0436481499564074,0,0,0.0247862220135502,0,0.0560534077512099,0.125007875755556,0,0,0,0,0.0180487101174263,-0.0277819463672704,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.019782409699744,0,0,0,0,0,0.0653951884293015,0,0,0,0,0,0,0,0,-0.00867584381431613,0,0.0958668954259037,0,0,0.00745635212499653,0,0.0617542437059603,0,0.0096454148429063,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00390157129261927,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0576622849115612,-0.00708069069429715,0,0,0,0,0.248334058439784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00405729071841558,0,0,4.33680868994202e-19,0,0,0.174042132708311,0,0,0,0,0,0,0,0,0.658363700185208,0,-0.00194886835396062,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.179716748685071,0,0,0,0,0.0324462222318857,0,0.288885788787266,0,0,0,0,0,0,0,0,0,0,0,0,0.0605571110402136,0,0,0,0.000124684972629038,0,0,0,0,0.0162425784735244,0,0,0,0,0,0,0,-0.0169501380512994,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.0195818320528241,0,0.0322418833429936,0,0,0,0,0,0,0,0.118343015722626,0,0,0.021677391445661,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.00369546562343651,0,0,0.0160504849397344,0.179055831346559,0,0.0425611249349918,0,-0.000168738261071493,0,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.530011106233454,0,0,0,0,0,0,0,0,0,0.16082185786627,0,0,0,0,0,0,0,0,0.131996819016844,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0429022339450878,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0.407073479652233,-0.0268778556525134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121171002053035,1.38777878078145e-17,0.338190913186046,0,0,0,0,0,0,0,0.00960351138193723,0,0,0,0,0,0,0,0,0,0,0.0537281937702296,-0.0673471298560122,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0.0119777999045985,0,0.137502307483905,0,0,0,0,0.0206101847110954,0.0314366068951888,0,0,0,0,0,0.0213230334635792,0,0,0,0,0.0233904927048691,0.0739930881330088,0,0.0769539771540557,0,0.01185761245988,0,-0.00605528981118447,0,0.0243938763797876,0,0,0,0,0,0,0,0,0,0,-0.00765145525354911,0,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0.04155698138373,0,0,0,0.102198761363999,0,0,0,0,0,0,0.0922962921119204,0,0,0,0,0,0,0,0,0,0,0,0.0289668435629135,-0.0326994282902588,0,0,0,0,0,0,0.557239468533368,0.0449628376922409,0,-0.150876952785981,0,0,0.238772750597031,0,0,0,0,0,0,0,0,0.00976421524645133,0,0,0,0,0,0
Change_TY3M,0,-0.267823784870492,-0.106637830145352,0.0147169833372591,0,0,0,0,0,-0.0678705168261499,0,0,-0.0158109884515427,0,0,0,0,-0.0455893023947886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.166782778163342,-0.176552248155426,0.0574906215443823,0,0,0,0.0504843274122797,0,0,0,0,0,0,-0.0229128230714362,-0.00503373612155567,-0.0750738293450486,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.549778466187849,0,0,0,0.0925437193222239,0,0,0,0,0,0,0,0,0,0,0,1.36653945808909,0,0,0,0,0,0
TED,0,0,0,0,-0.702779186435601,0,0,0,0,0,0.188530768973163,0,-0.33527483763417,0,0,0,0,0,-0.549040748492274,0,0,0,0,0,0,0,0,0.453722190473285,0,0.30650853265609,0,0.851600842790033,-0.541988373139304,0,0,0,0.0928017233021572,0,0,0,0,-0.424336379346521,0,0,0,0,0,0,0,0.7438903057587,0,0,0,0,-3.7920596486151,0,0
RealEstate_excess,0,0,0,0.198052722168993,0,0,0,0,0,0,-0.120827715235576,0,-0.0168218035542452,0,0,0,0,0.245643339183241,0.133061478272512,0,0,-0.00651044670752987,0,0,0,0,0,0,0,0,-0.080151665384932,0,0,0,-0.127897145856336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00887940172807983,-0.0102006701313393,0,0,0,0,0,0
MKreturn,0,0.055049520531169,0,0,0,0,0,0,0,0,-0.104100898242801,-0.177536102969896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118698832040331,0,0,0,0,0,0.0689305575112547,-0.0500083042577058,0,-0.0150604015785748,0,0,0,0,0,0,0,0,-0.0168066179068204,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000963912683293335,0,0,0,0,0,0.00168295626426055,0,0,0,0.00052953302920273,0,0,0,0,0,0,0,0,-0.000579394808925902,0,0,0,0,0,0,0,0,0,0,0,0,-0.00307458834539124,0.00657075425792577,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,-0.00189276243108374,0,0,0,0,0,0.0363371664341363,0,0,0,0,-0.03603268448194,0.00559366243206502,0,0.0412024593731887,0.0395986394782449,0,0,0,0,0,0,0,-0.041356770649594,0.0200336156464379,0,0,0,0,0,-0.000211818275861963,0,-0.0303104680234968,0,0,0,0,0.0177841640050609,0,0,0,0,0,0,0,0.0226965881831498,-0.039873029880564,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0.00283916654204396,0,0,0,0,0,0,-0.00706646909929215,0.00573538262539296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00422830266020996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000689326091166655,0,-0.0196352736154751,0.0359468136526385,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117161649316413,-0.00574107198824223,0,0,0,0,0,0
