,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600585.SH,X002460.SZ,X600188.SH,X000792.SZ,X600111.SH,X600019.SH,X002466.SZ,X600011.SH,X000877.SZ,X002271.SZ,X601600.SH,X600010.SH,X601898.SH,X000708.SZ,X600660.SH,X000301.SZ,X600547.SH,X600886.SH,X600426.SH,X600362.SH,X600176.SH,X000723.SZ,X000408.SZ,X600219.SH,X000786.SZ,X601699.SH,X000807.SZ,X000983.SZ,X601991.SH,X600803.SH,X600795.SH,X600096.SH,X002353.SZ,X300073.SZ,X002080.SZ,X600688.SH,X600141.SH,X600157.SH,X000630.SZ,X000825.SZ,X600801.SH,X600489.SH,X600160.SH,X000932.SZ,X600027.SH,X000960.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0870972651237637,0,0,0,0,0,0,0,0,0,0,0,0,0.0236689693580163,0,0.036543570281856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.120297753045361,0.0144511439094363,0,0,0,0.233435167508941,0,0,0,0,0.167097459929745,-0.00444696709912421,0,-0.0227557887525741,0,0,0,0.0328010608894512,0,0
X601088.SH,0,0,0,0,0,0,0.118106974179614,0,0,0,0,0,0,0,0,0,0,0,0,-0.148911272808548,0,0,0,0,0,0,0,0,0,0.236071022664877,0,0.215625646013497,0,0,0,0,0,0,0,0.0854216968666684,0,0,-0.105326669228985,0,0,0,0,0,0,0.114306153482305,0,-0.0838853125413261,0.109663856473062,0,0,0,0.0353221177228459,0,0
X600028.SH,0.121739768924114,0,0,0,0,0,0.0634719316058742,0,-0.0461777512371632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00657998059928041,0,0,0,0,0,0,0,0.257540126270733,0,0,0,0,0,0,0.00391853535612503,0,0,0.0166329671420276,0,-0.00704091911354873,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0174251003684524,0,0,0,0.109033063986803,0.0491472628985005,0.228088815481321,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132112414258266,0,0,0.144235284101195,0,0,0.0349435737202323,0,0,0,0,0,0,0.0457516968302845,0,0,0,0,-0.00764415474259376,0.00630337519399949,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107754509376819,0,0,0,0,0,0,0,0,0,0,0.00524543954953761,0,0,0,0.00984948688464743,0.455757808649969,0,0,0,0,-1.35525271560688e-20,0,-0.00184005507591184,-0.00425115683798498,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.113241931967191,0,0,0,0.366292553707066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129023187379108,0.0543817311335304,0,0,0,0,0,0,0,0,0,0,0.251495314545396,0.215372078295906,0,0.199080982704542,-0.0554396879377337,0,-0.0191057293558957,0,0,0,0,-0.0125881173169762,0,0,-0.0341404925853998,-0.00761937437357638,0,0,0,0,0,0
X600188.SH,0,0.0926771627242717,0,0,0,0.0861052799275194,0,0,0,0,0,0,0,0,0,0,0,0.0700293923148464,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0162573875768585,0.0764986274961125,0.474196190251105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0454413637618064,0.0914333903628524,0,0,0,-0.026097195411051,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0.338416219344054,0,0.230451088789852,-0.00467329772100074,0,0,0,0,-0.0633110339747906,0,0,0,0,0,0,0,0,0.328981157271205,0,0.0599489163897706,0,0,0,0,0,0,0,0.0415347908732812,0.0340295476204527,0,0,0,0,0,0,-0.192054991758998,0,0,0.116903741773047,0,0,0,0.0261806785248737,0.0218340846371522,0,0,0,0,0,0,0
X600111.SH,0,0.0381715065210626,0,0,0,0.287813535513217,0,0,0,0,0.034217571003934,0,0,0,0,0.125083187514162,0,0,0,0.132148381912277,0,0,0,0,0,0.0236132825998554,0,0,0,0,0.0937970143167039,0,0,0,0,0,0,0,0,0,0.145498947947872,0,0,0,0,0,0.0570125644206182,0,0,0,0,0.0215942294705125,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.0724106478379084,-0.0211647279639305,0,0,0,0.114120761720153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.244608519623182,0,0,0.284059318518955,0.0599644898248237,0,0,0,0,0,0,0,-0.00306479890842298,0,0
