,X601857.SH,X600028.SH,X601088.SH,X600011.SH,X600010.SH,X600019.SH,X600585.SH,X600688.SH,X601898.SH,X601600.SH,X600795.SH,X601991.SH,X002466.SZ,X600027.SH,X600111.SH,X600623.SH,X600188.SH,X600362.SH,X600547.SH,X600157.SH,X600886.SH,X601992.SH,X600299.SH,X600660.SH,X000792.SZ,X600309.SH,X601158.SH,X600489.SH,X600583.SH,X000883.SZ,X000709.SZ,X300072.SZ,X600352.SH,X000898.SZ,X000539.SZ,X002460.SZ,X000723.SZ,X002407.SZ,X000027.SZ,X600549.SH,X000630.SZ,X002470.SZ,X002075.SZ,X600021.SH,X000012.SZ,X000983.SZ,X600098.SH,X600176.SH,X000629.SZ,X600612.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600795.SH,0,0,0,0,0,0,0.131769886650402,0,0,0,0,0,0,0,0,0.0031928760485595,0,0,0,0,0,0,0.0358763737133131,0,0.0962400820000293,0,0,0,0.10972653462389,0,0,0,0,0,0,0,0.0351303339344063,0,0,0,0,0,0,0,0,0,0,0,0.0406401629347234,0.0630410542130832,0,0,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.057667120801347,0,0,0,0,0,0,0,0,0,0.118005041028054,0,0.0604484305918292,0,0,0,0.113438986040907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0556600413207649,0.120931992087941,0.0427917464499156,0,0,0,-0.0192485904080019,-0.0209922249690003,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0.0584443853974192,0.222700658000942,0,0,0,0,0,0,0.00251626287746615,0.0210486209846559,0,0,-0.0301331675706402,0,0,0,0,0,0,0.0260692148213867,0,0,0,0,0,0,0,0,0,0.448574168037208,0,0.256897995759314,0.0658741907796206,0,0,0,0,0,0,-0.197582099140849,0,0,0,0,0,0,-0.050809380326919,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00198492201465696,0,0,0,0,0,0,0.00103807595096294,0,0,0.0786712346229596,0,0.0980768096020017,0,0,0,0.144385343269378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0138354769487023,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0.489912324683651,0,0.0889058769730641,0,0,0,0,0,0,0,0,0.067232975167585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0379037959037503,0,0.122357510634959,0.202139740178389,0,0,0.0174320460480506,0,0,0.109562844082463,0,0,-0.0139175447537235,0,0,-0.0136729119986593,0,0,0,0,0,0,0
X600623.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.168059682820252,0,0,0,0,0,0,0,0,0,0,0,0.509889407617364,0,0,0,0,0.0961208302657714,0.0545622615923687,0,0.176220153628916,0,0,0,0.0335952373847025,0.156399821662017,0,0,0,0,0,0,0,-0.00371884740005052,0.154168261897053,0.170189187561814,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.0625723957711995,0,0.0731849210137503,0,0,0,0,0.055343675675043,0,0,-1.38777878078145e-17,0.0682300523230701,0,0,0,0.125115775238986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119819968396765,0,0.170920541908597,0,0,0,0,0,0.416413413486231,0,0,0,0,0,-0.0137586462630539,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.104011171052995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122853874433666,0,0.122909680730553,0,0,0,0,0,0,0,0,0.117409036146798,-0.05377988828108,0,0,0,0,0.119655853728259,0,0.206897279265578,0,0,0,0,0,0,-0.0164378942355145,-0.00239162457849319,0,0.262888971465268,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.029244428403087,0,-0.0440790539010242,-0.0285857573493441,0,0,0,0,0,0,0,0,0,0,0,0.927735954856364,0,0,0,0,0.0966139958791153,0,0,0.0378411997177526,0,0,0,0.0412749395159813,0,0,0.0798602901383846,0,-0.17202231526469,0,0,0,0,0,0,-0.0107230439959974,0.0861080783677163,-0.0919434016846745,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.118465435750357,0,0,0,0.00184707490579373,0,0.00321649710796276,0,0,0,0,0,0,0,0.00485547851549079,0,0.17733214639082,0,0,0,0,0.07131690388937,0.0188902480164679,0.026955051214597,0.115013204883679,0,0,3.46944695195361e-18,0.00395939738387184,0,0,0,0,0,0.0247112498089099,0,0.135612199657548,0.0506563749647651,0,0,0,0,0,0.0248410651234115,0,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.266273420880203,0,0,0,0.0808110559797855,0,0,0.00335578188998553,0,0.0163363660301752,0,0,0,0,0,0,0,0,0.0431975169519442,0.128601856725309,0,0.135088608622073,0,0.0144000094306993,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0.146029675708633,0,0,0,0,0,0.0219660741848788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472321166916694,0,0,0,0,0,0,0.0343736997399516,-0.00746785964712294,0.00363777426800191,0,0,0,0,0,0,0,0.0786824433562233,0,0,0,0,0,0,0.00842651927986863,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0.320108254474087,0,0,0,0,0,0,0,-0.0220660954170171,0.101129723947348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861993168358727,0.0473907197552222,0,0,0.0554553559053255,0,0.0873925491679777,0,0.0508268287081389,0,0.274962708317363,0,0.0626985831797462,0,0,-0.0762348713055461,0,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0273031915972931,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12996459269618,0,0,0,0.0259254690729482,0,0,0.0122142665993567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103853479744251,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.112305674854902,0,0.132568170799157,0.0688283295815741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114254089907372,0,0,0,0.0701809185171757,0,0,0,0,3.46944695195361e-18,0.0601641066401282,0,0.260752422956741,0,0,0,6.93889390390723e-18,0,0,0,-0.00689786740861748,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111895230029325,0.0739930532001709,0,0,0,0,0,0,0,0,0.161916227509545,0,0,0,0.193154530690429,0,0,0,0,0,0,0,0.0598753632343853,0,0,-4.33680868994202e-19,0,0,0,0,0.0379210077839231,0,0,0,0.0528196726178589,0,0,0,0,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0.0340640752617361,0,0,0,0,0,0,0.056295327555817,0.0188335565804027,0.0383263780104249,0,0,-0.00438875544682165,0,0,0,0,0.0592051073408522,0,0,0,0,0,0,0,0.062473614706519,0,0,0.0150654618938353,0,0.0719911468870661,0,0,0,0.130325869265154,0.136629251437793,0,0,0,0.120919155674532,0.199413063551874,-0.021420025831856,0,0,0,0,-0.0607948318235191,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0575266779849709,0,0,0,0.0606899683435071,0,0.548112010624982,0.137802316477195,0,0,0,0,0,0,0,0,0,0,0.0265965529722441,0,0,0,0,0,0,0,0,0,0.0771969321644921,0.086517334992959,0,0,0,0.0338095084094435,0,0,0,0.0141582638882523,0,0,0.0392338663549155,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.172726237031791,0,0,0,0,0,0.0338296025256676,0,0.042597347893152,0,0,0,0,0,0.0124740633342905,0,0,0.424477374444967,0,0.0224738805319639,0,0.0190915068157504,0,0,0,0,0,0,0,0,0,0.0156249464400337,0,0.0649358865320165,0,0,0.143469144225321,0,0,0,0,0.0523066464663028,0,0,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0.0269212168147479,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00383477859002961,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.053786629286301,0,0,0,0,0.0897647043469355,0,0.362689189350767,0.12833996605171,0,0.0168582174076331,0,0,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138748607205167,0.00551648219518883,0,0,0,0,0,0,0.0573793916292362,0,0,0,0,0,0,0,0,0,0.0544732706713339,0.064658632214057,0,0,0.083821407670515,0,0,0.112624415451397,0,0,0,0,0.0373228682420188,0,0,0,0.10442181375929,0,0,0,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.119408786821896,0,0,0.00741760065327494,0,0,0,0.132262131361443,0,0,0.0470229430497919,0,0,0,0.285855563178718,0,0,0,0,0,0,0,0,0,0.093828473174431,0,0,0,0,0,-1.38777878078145e-17,0.0978477193596151,0,0,0,0,0,0,0,0,0.00825759619539878,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0.0363477754967102,0.0857631512747241,0.0323454399865335,0,0,0,0.0054283055138638,0,0.265704583738952,0.0832078810733303,0,0,0,0,0,0,0.0133789509406758,0,0,0,0,0,0,0,0,0,0,0,0,0.0423210858714031,0,0,0,0,0,0,0,0,0,0,0,0.233905499228547,0,0.0127002651345299,0,0,0,0,0,0,0,0,0
X000898.SZ,0,0,0,0,0,0,0,5.75291758063468e-05,0,0,0,0,0,0,0,0.0351427377552022,0,0,0,0,0,0,0.104149958673749,0,0.199528659494908,0,0,0,0,0,0,0,0.0668594071692312,0,0,0,0.177144865485298,0,0,0,0,0,0,0,0.0268613702512619,0,0,0,0.152862119644984,0,0,0,0,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0.00300394528773301,0,0,0,0,0.0252642627163113,0,0,0,0,0,0,4.7823149031363e-05,0,0,0.0873552447759827,0,0.135595836601114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0176024590830849,0,0,0,0.236952916304972,0.0388722641982682,0,0,0,0,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.455592351383814,0,0.119865666266391,-0.0117335679647211,0,0,0,-0.0609595191378096,0,0,0,0,0,0,0,0.219198936073064,0,0,0,0,0,0,0,0,0,0.521190475703032,0,0,0,0,0,0,0,0,0,0,-0.0965388073735103,0,0,0.0236510903792617,0,0,0,0,0,0,0
X000723.SZ,0,0,0,0,0,0,0,0,0.155673878504919,0,0,0,0.0476550201244777,0,0,0,0,0,0,0.00617360170859789,0,0,0.0638398400336844,0,0.278138715781431,0,0,0,0,0,0.31953624004468,0,-4.33680868994202e-19,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0228663291568962,0,0,0,0,0,0
X002407.SZ,0,0,0,0,0,-0.13850890591682,-0.0169570363288891,0.0460385927356347,0,0,0,0,0.273266198528463,0,0,0,0,0,-0.115054852446471,0,0,0,0.0626808188128002,0,0,0,0,0,0,0,0,0,-0.00890022361118975,0,0,0.55748537010112,0,0,0,0,0,0,0,0,0,0,0.294065945170758,0,0,0,0,-6.93889390390723e-18,0.105499443834167,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.056675365724926,0,0,0,0,0,0,0.0324095608327463,0,0.0318738820695066,8.67361737988404e-19,0,0,0,0,0,0,0.146096223992857,0,0,0.0916772445375812,0,0,0,0,0,0,0,0,0,0,0,0.1375431689283,0.10209691395879,0.16029052577453,0,0,0,0,0,-0.00161924175332868,0,0,0,0,0,0
X600549.SH,0,0,0,0,0,0,-0.143037095849166,0,0,0,0,0,0,0,0.38290560609128,0,0.32544395050198,0,-0.00510737547724182,0,0,0,0,0,0,0,0,0,0,0,0,0.26055538637522,-0.0366521214721991,0,0,0,0,0,0,0,0,0.0741630344320097,0.149685605423517,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.0145229962325539,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0.436776104435473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.156031788698484,0,0,0,0,0.0893750018112433,0,0,0,0,0.0596402328172322,0.0465183017574939,0,0,0.0245250165459505,0,0,0,0,0,0,0,0.0173494503793796,0,0,0,0,0.00432405226174714,0,-0.0104406278330731,0.0359036452506599,0,0,0,0,0,0
X002470.SZ,0,0,0,0,0,0,-0.0770099643096066,0,0,0,0,0,0,0,0,0,0,-0.0727811104689461,0,0,0,0,0.0633802638863286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124332242291349,0,0.16121046671345,0.234392219128547,0,0.0777151133274413,-0.0928914054942378,0.249814807528495,0,0,0.0133330165356518,0,0.126769474770226,0,0.0942420939415135,-0.0012724774533076,0,0,0,0,0,0
X002075.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0308334188695081,0,0.148772427343639,0.174699204872944,0,0,0,0.0131421922472873,0,0,0,0,0,0,0.0721201789857219,0,0.398795519862035,0,0,0,0,0,0.290099476977123,0,0,0,0,0,0,0.188514401708206,0.0574783575665119,0,0,0,0,0,-0.0320525793418736,0,0,0,0,0,0,0
X600021.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355077897627522,0,0,0,0,0,0,0,0,0.0497891094146668,0,0.130535075533643,0,0,0,0,0.105363555023797,0.261210037922542,0,0,0.16567821055426,0,0,0,0,0,0,0.0613140597702291,0,0,0,0,0.15134715167886,-0.108387780401126,0,0,-0.0225667406719936,-0.0346770778653651,0,0,0,0,0,0
X000012.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0369068987637681,0.147477674065413,0,0.0492866969930866,0,0.0829648019279318,0,0,0,0,0,0,0,0,0,0,0,0,0.0904432839121378,0,0,0.0664024302135036,0.038779561299231,0,0.0947249771197811,0,0,0,0.117849434413231,0,0,0,0,0.295225509232858,0,0,0,0,-0.0184958201687014,0,0,0,0,0,0
X000983.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0653044125459697,0,0,0.078792726229878,-0.022435768560092,0.113213053110574,0,0,0,0,0.341359590475381,0,0,0.0381163741334499,0,0,0,0,0,0.543713427980324,0,0,0,0,0,0,4.33680868994202e-19,0,0.0792297739308877,0,0,0.0406925016294932,0,0,0,0,0,0,0,0,0,-0.00976960868986445,0,0,0,0,0,0
X600098.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0540167609116584,0,3.46944695195361e-18,0.00154397518284851,0,0,0,0,0,0,0.167011282807196,0,0,0,0,0,0.0899791093186422,0.00780054684892228,0,0,0.0443870133290082,0,0,0,0,0.0627671391315043,0,0.127442002026215,0,-1.73472347597681e-18,0,0,0.15088931149534,0,0,0.171019899561728,0,0,0,0,0,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0.283366355930705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113057133674204,0,0.128764489053732,0.0616036730754454,0,0,0,0,0,0,0,0,0.0628394791139368,0,0,0.21117610121522,0,0.0799255928889159,0,0,0,0,0.0450113232154575,0,0,0,0,0,0,0
X000629.SZ,0,0,0.301651889723804,0,0,0,0,0.136344017244366,0.266099655115656,0,0,0,0,0,0,-0.0608717528656929,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0113356134435375,0,-0.197797283028101,0,0,0,0,0.112699983833665,0,0,0.207839566536904,0,0,0,0,0,0.0330752896114076,0,0,0,0,0,0,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167546159034592,0,0.125117807939276,0.0575721268923688,0,0,0,0,0,0,0.0701004005796113,0,0,0,0.0629849364252065,0,0,0,0,0,0,0.110746813076254,0,0,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.0331548125659556,0,0,0.0498330495838353,0.0268491941472301,0.0425391539418873,-0.0498530016567078,-0.00867741443599389,0,0,0,0,0,0.00561576018956004,0,0,0,0,-0.0507216523239686,0,0,0,0,0,0,-0.0206562741617831,0,0,0,0,-0.0222978859502173,0,0,0.0628802270507334,0,0,0,0,0,0.0685160163594024,-0.224956759490338,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0.35730857820209,0,0,-1.16622802812284,0,0,0,0,0,0.514738948075932,0,0,-0.248466905103376,0.0394573451785549,0,-0.575748361815425,-0.291546384337399,0,0,0,0,0,0,0,0,1.06141627721728,0,0,0,0,0.683138511094545,0,0,0,0,0.272110365698425,-0.15328110820524,0,-1.12984950977766,0.0416900014538485,0,0,0.0874368886958626,0,0,0,0.858490841031055,-0.392613125861241,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0.322048918971282,0,0,0,0,0,0,-0.193983509865528,0,0,0.0666954842932212,-0.141599530993953,0,0,0,0,0,0,0,0,-0.123747137810301,0,0,-0.149451718320854,0,0,0,0,0.0303568546671503,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.267133029874801,0.638957223207695,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,-0.0290144025345636,0,0.00759001380811139,0,0,0,0,0,0,0,0,-0.0625345143360139,0,-0.06493879303604,0,0,0,0.0726475826801216,-0.147579174551944,0,0,0.0829911217155061,0,-0.14865695833356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102611618279075,0,0,0.0353501271230185,0,-0.0820071677013539,0,0,0,-0.0627710044222892,0,0,0.168972880115769,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0319109857732966,0,0,0,0,0,0,-0.0326119494425142,0,0,0,-0.0764824456618506,0,0,0,0,0,0.0195546418446115,0,0,0.0407454568323752,0,0,0,0,0,-0.0754589422416291,0.171754923049381,0,0,0.00895031422074373,0,0,-0.131889136010656,-0.0560186816202995,0,0.053969663380643,0,0.684741922537618,0,0,0,0,0
MKvol,0,0,0,0,0,0,0.0110638010585422,0,0,0,0,0,-0.0138379982955325,0,-0.0117788094578216,0,0,0,0,0.000456352531309237,0,0,0,0,0,0,0,0,0,0,0,0.0301262864380468,0.016661505122003,0,0,0,0,0.00994983167518051,0,0,0,0,-0.0130808457272899,0,0,0,0.00189083367620543,0,0,0,0,0.0100019585635142,0.0412992125415796,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0.0101698868722945,0,0.028225785697363,0.00473379650733718,0,0,0.0656771806877589,0,0,0,0,-0.0158538644779198,-0.0365096914948091,0,0,0,0,0,0,0,0,0,0,0.00716406309468157,0,0,0,0,0,0,0.000633552598873217,0,0,0,0,0,0,0,0,-0.0293458661232065,-0.0890188191843366,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00144119746191006,0,0,0.00632519249401414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00173732912436162,0,0.0100617127619358,0,0,0,0,-0.00420368055268857,-0.0112323554575469,0,0,0,0,0,-0.00995448103149622,-0.0318773620180666,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.0140354350365366,0,0,0,0,0,0,0,0,0,0,0,-0.0146432342904161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00157499165570972,-0.00930734974531647,0,-0.026490802680498,0,0,0.00858926349448873,0,0,0,0,0,0,0,0,-0.0313341838299853,0.049398211118215,0,0,0,0,0,0
