,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X002466.SZ,X600585.SH,X002460.SZ,X601898.SH,X000792.SZ,X600011.SH,X600019.SH,X000301.SZ,X600111.SH,X600660.SH,X000708.SZ,X600010.SH,X600886.SH,X000877.SZ,X600547.SH,X600795.SH,X601600.SH,X002271.SZ,X600426.SH,X601991.SH,X000983.SZ,X600027.SH,X600803.SH,X600362.SH,X600176.SH,X601699.SH,X000408.SZ,X600348.SH,X600096.SH,X600985.SH,X000723.SZ,X000786.SZ,X000629.SZ,X600995.SH,X000933.SZ,X600160.SH,X600141.SH,X600219.SH,X600489.SH,X600378.SH,X600801.SH,X600157.SH,X002353.SZ,X300073.SZ,X002080.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.840918339001111,0,0,0,0,0,0.0384562106358391,0,0,0,0,0,-0.0307059739324617,0,0,0,0,0,0,0.113345689093798,0,0,0,0,0,0,0,0,0.117235098174751,0,0,0,0,0,0,0,-0.0653760386955145,0.00419242632997153,0,0,0,0,0,0,0,0.0439460370724324,0,0,0,0,0.00522231834406386,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.42167485799115,0.100831709440419,0,0,0.111471647767996,0,0,0,0,-0.11892459325604,0,0,0,0,0,0,0,0,0,0,0,0.289898714610296,0,0,0,0,0,0,0,0,0,0,0,-0.0994547130396743,-0.0950078310974595,0,0.0473643222029896,0,0,0,0,0,0,0,0,0,0,0,-0.0132551193906395,0,0,0,0,0,0
X600028.SH,0.260985859618982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0936045424405203,0,0,0,0,0,0,0,0,0,0.0372732935388354,0,0,0,0,0,0.0097168133453431,0,0,0,0,0,0.0701908903954709,0,0,0,0,0,0,0,0.0137472259504966,0.00389938982990442,0,0,0,0,0,0
X600309.SH,0,0.0779720654593863,0,0,0,0,0,-0.0811142699399804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0570097314144863,0,0,0,0.0521236854551251,0,0,0.0700101516347422,0,0,-0.0441267913583509,0,0.120315573241489,0,0.0283597270208512,-0.0205630302643172,0.0106030687266246,0,0.103985109171996,0,0,0,0,0,0,0,0,0,0.0134155208123649,0,0,0,0,0,0,0,0
X600188.SH,0,0.704517826954038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0661725723001073,0,0,0,0,0.00710065719680295,0,0.00874829799344703,0,0,0,0,0.0030971277758153,0,0.0963860056267599,0,0,0,0,0,0,0,0,0,0,0,-0.0822545691776526,-0.00582095382430982,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0.711382051314062,0,0,0,0,0.0104737770451281,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0182038177659689,0,0,0,0,0.305714287570286,0,-4.33680868994202e-19,0,0,0,-0.143053040992587,0,-0.10252370751669,-4.33680868994202e-19,0.222639928976758,0,0,0,0,0,0.13241137438882,0,0,0,0.00785594150987749,0,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,-0.0448254529320112,0,0,0,0,0.0884668171302643,0,-0.00783793233076599,0,0,0.0381760700680571,0,0,0,0,0.0761137390005714,0,0.0203012389705398,0,0,0,0,0,0,0,0,0,0,0.075511580093178,0,0,0.0155418035108442,0,0,0.0263925724670703,0,0,0,0,0,0.440486401618786,0,0,0,0,0,0.0391362446786559,0.0208546638602336,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0.356479455571813,0,0,0,0,0,0,0.0042931849241536,0,0,0,0,0,0,0,0,0,0.0231802340279162,0,0,0,0,-0.117022376272398,0,0,0,0,0,-0.00856887664004058,0,0,0,0.116173684826101,0,0.030555608954746,0,0,0,0,0,0,0,0.232842798735525,0.0296867579373624,0,0,0.0977468067064158,-0.0273192021638057,0,0,0,-0.164151777659401,0,0
X601898.SH,0.0926769718945843,0.0802794077301514,0,0,0.0350665014121187,0,0,0,0,0,0.0175157023464455,0,0,0,0,0,0,0,0,0,0,0.005539640699373,-0.0705543750803228,0,0,0.252956454192002,0,0,0,0,0.0847484704312046,0,0,0.0851463896288068,0.0628995566953157,0,0,0,0,0,0,0,0.113238313090423,0,0,0,0.0980875240397348,0.122806157285415,0,0,0,0,-0.0323028139532385,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0.27471343873241,0,0.016723182552103,0,0,0.0677028424978716,0,0,0.0534100769733922,0,0,0,0,0,0,0,0,0,0,0,0,0.0567785935352686,0,0,0,0,0,0,0,0,0,0.118852888965006,0.0359838099141945,0,0.0247011443402106,0,0.0506371773869963,0.155353236656193,0,0,0,0,0,0,0,0,0.0259558044954782,0.016713514332076,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,-0.0626400637001018,0,0,0,0,0,0,0,0.198644784426266,0,0,0,0,0,0.531661573807495,0.131346801410144,0,0,-0.0353724552475679,0,-0.000273533490794075,0,0,-0.123236299159005,0,0,-0.154723144397468,0,0,0,0,0,0,0,0.223694067389921,0,-0.265299841992342,0,0,0,-0.0300650904393579,0,0,0,0,0,0
X600019.SH,0.048881707113793,0,0,0,0,0,0,0,0,0,0.199942347641644,0,0,0,0,0.0678663641143556,0,0,0.0350593390676432,0,0,0,0,0.010865284399426,0,0,0,0,0,0,0,0,0,0,0,0,0.291736836034425,0,0,0,0,0,0.216291282308037,0,0,0,0,0,0,0,0,-0.074303787856354,-0.0154005486799801,0,0,0,0.155298688830058,0,0
X000301.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.205287332402949,0,0.330314556398844,0,0,-0.351912419681621,0,0,-0.315544757955212,0,0,0,0,0.250450267969226,0,0,0,0,0,0.0838904041055137,0,0,0,-0.0785320197390521,0,0,0,0,0,0.297862868588836,0,0,0,0,0,0,0,0,-0.000676439066276784,0.0122658718657384,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0.119955916317258,0,0,0,0,0,0,0,0,0.0998803718310157,0,0,0,0,0,0,0.0660487737841567,0.0145756251672276,0,0.0948236605921137,0,0,0,0,0,0,0.264555363120057,0,0,0,0.0242471653809653,0,-0.127306586872047,0,-0.0206479046847419,0.072185701054099,0,0.151475989763075,0,0,0,0,0,0,0.0437237964826718,0,0,-0.0256877706400377,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,-0.11548960346542,0,0.155276633565883,0,0,0,0,0,0.0692658715030018,0,0,0,0,0,0,0,0,0,0.045012564520096,0.0208768269592443,0,0,0,0,0,0,0,0,-0.0272872638685686,0,0,0,0,0,0,0,0,0,0,-0.00400311104860709,0.109526909980961,0,0,0.0718473465939365,8.67361737988404e-19,0,-0.0150225599003249,0.0158420356018139,0.0708213504717452,0,0,0,0,0
X000708.SZ,0.0795072402639284,0,0,0,0,0,0,0,0,0,-0.191118697107693,0,0.0683696761589657,0,-0.00430164586748502,0,0,0,0,0,0,0,0,0.227891360940585,0.0648869719404342,0,0,0,0,0,0,0,0,0,0,0,0,-0.051430657522259,0,0,0,0,0,0,0.0863160801825461,0,0,0,0.195363430718405,0.0936908108605754,0,0,0.0190113382343169,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0.0383958676840357,0,0,0,0,0.0745878145182096,0,0,0.129244801078513,0,0,0,0,0,0,0,0.0126780666861741,0,0,0,0,0,0,0,0.334228901932729,0,0,-0.0322112418558116,0,0,0,0.0881621772365836,0.00839911171325283,0,0,0,0,0,0,0,0,0.197297863537403,0.0542052271946939,0,0,0,0,-0.00710906659228165,0,0,0,0,0,0
X600886.SH,0,0,0,0,0,0.0250657849755404,0,0.0650979504981301,0,0,0.0944854143628398,0,0,0,0,0,0,0,0,0.109264267649576,0.0816497113291973,0,0,0,0,0,0,0,0,0,0,0,0,-0.0667035604712179,0,0.0576018743125998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00713575678908985,0.0148734171339075,0,0,0,0,0,0
