,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600019.SH,X600309.SH,X600011.SH,X600010.SH,X600660.SH,X601898.SH,X600188.SH,X600688.SH,X601600.SH,X002466.SZ,X601991.SH,X600362.SH,X600795.SH,X600886.SH,X600547.SH,X600516.SH,X002460.SZ,X300072.SZ,X000898.SZ,X600111.SH,X600027.SH,X000553.SZ,X600352.SH,X600176.SH,X000825.SZ,X601992.SH,X000709.SZ,X600299.SH,X000786.SZ,X000792.SZ,X000408.SZ,X600426.SH,X601699.SH,X600808.SH,X000883.SZ,X601158.SH,X002271.SZ,X002110.SZ,X600315.SH,X000932.SZ,X600219.SH,X600339.SH,X000830.SZ,X000983.SZ,X600489.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0249154343505486,0.0447771210211342,0,0,0,0,0,0,0.119535843523204,0,0,0,0,0,0,0,0,0,0.192159310404447,0,0,0,0.144679297092146,0,0.103972059937806,0,0,0.024383872593364,0,0,0,0.0116818291156962,0.012237376673555,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271441530698264,0,0,0,0,0.0718917258902679,0,0,0,0,0,0.0795307924062999,0,0.0645600580569609,0,0,0,0,0.107108202076651,0.034820720138594,0,0,0,0,0,0,0,0.121482024716534,0,0,0,0,0,0.126186564095144,0.11470584634506,0,0,-0.0285229864929367,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0,-0.115193244385267,0.414941221418738,0.0514664640715931,0,0,0,0,0,0,0,0,0,0.433968436246065,0,0,0,0,0,0,0,0,0,0.051902882515733,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0904494672212,0,0,0,0.000223296328667656,0,0,0,0,0,0.00169989798954877,0,0,0,0,0,0
X000553.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0959812422121089,0.0690140407955405,0.0850807448993067,0.0436265696124251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106402985942642,-0.0807856489234134,0,0,0,0,0.117406312915168,0,0.0559479952840496,0,0.122812654683462,-3.46944695195361e-18,0,0.12156416414892,0,-0.00488045176427757,-0.0203459271400337,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.173452601450606,0,0,0,0,0,0.0349247333541497,0.0690643699377972,0,0,0,0,0,0,0,0.098847016564378,0,0,0,0.308014788504173,0,0,0,0.0211901184820725,-0.00757989189516719,0,0,0,0,0,0
X600176.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0294666470635165,0,0,0,0,0,0.395988223129559,0,0,0,0,0,0.13096317724567,0,0,0.210146781112888,0,0,0,0,0.07461765921576,0,0,0,0,0.0540935705850747,0,0,0,0,-0.00940918767029259,3.46944695195361e-18,0,0,0,0,0,0
X000825.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0351672505136541,0.0325657293009041,0,0,0,0,0,0,0.00543238138934026,0,0,0,0,0,0,0.0167473234950667,0,0,0,0.0244273451604702,0,-0.220732999326765,0,0,0.0751284901191338,0,0,0,0,0.0655870747847124,0,0,0,0,0.0650297856769485,0,0,0,0.00744189038112706,-0.032488702164464,0,0,0,0.0322952296109577,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325957002023545,0,0,0,0.184142068718996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.206882558923488,0,0.0944439611264487,0,0,0.13933674306765,0.139359111104998,0,0,0,-0.0289246089636474,0.0438709499071664,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0.183464439112328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985244043722117,0.00143750517560163,0,0.109388716780825,0,0,0,0,0,0,0,0.171280825029563,0,0,0,0.142071544295428,0,0,0,0,0.0873318868187587,0.0247901632303052,0,0,0.00829299746001675,-0.00692943430667394,0,0,0,0,0,0
X600299.SH,0.117396877391185,0,0,0,0,-0.119096265610892,0,0.0100358562115905,0,0,0,0,0,-0.0547098516040587,0,0,0,0,0,0.315078975192152,0,-0.184395788664909,0,0,0,-0.054057393750249,0,0.125187748254495,0,0,0,0,0,0.0162156787753593,0,0,0,0,0,0,0,0,0,0,0,0,0.0593881076711694,0,0,0,0.0214087971768021,-0.0123964897370369,0,0,0,0,0,0
X000786.SZ,0,0,0.0235563425307119,3.46944695195361e-18,0.264517334818199,0,0,-0.0232889324625107,0,0,0,0,0,0.0188767193242786,0,0,0,0,0,0,0.0348758733530947,0.133513823581415,0,0,0,0,0,0.530457509883781,0,0,0,0,0,0,-0.476040382184469,0,0,0,0,0,0.0202479013671413,0.0155671922806562,0,0.0839628219762256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.265939837885636,0.307507342762439,0.00315958976034695,0,0,0,0,0,0.0630699916146977,0,0,0,0,0,0,0,0.0345640663357961,0,0,0,0,0,0,0,0,0.110906265190234,0,0.0795028391610538,0.0790869252943779,0,0.104623931244667,0,-0.0423763809547361,0.0122314288644428,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0.146085472331366,0,0,0.0391947435401611,0,0,0,0,0,0,0,0,0,0.0373436446417022,0,0,0,0,0.207778730074255,0,0.147280162404137,0,0.0324293483856974,0,0,-0.0516207669262987,0,0,0,0,0,0,0,0,0,0.047798965208407,0,0,0,0,0,0.272504275109699,0,0.0332672145737216,-1.0842021724855e-19,0,0,0,0,0,0
X600426.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0198046929297224,0,0,0,-0.20433644091826,-0.0541645495926979,0.0543360431412187,0,0,0,0.0978675363793191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649513073769381,0,0,0,0,0,0.776609807668309,0,0,0,0.0178669250479946,-0.0676292433416998,0,0,0,-0.0565487328314715,0,0
X601699.SH,0,0,0,0,0,0,0,0,0,0,0.408041250574951,0,0.238497606626988,0,0,0,0,0,-0.187188301926812,0,0.163391477693725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0739183126003346,0,0,0,0,0,0,0,0,0.0125511651724945,-0.0012539502926959,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0.177827077995701,0,0,0,0,0,0,0,0,0,0,0,0,0.00808139198723667,0,0.0408565211716733,0,0,0,0,0,0,0,0.230734886195442,0,0,0,0.0553551531936252,0.0165776387723798,0,0,0,0,0.0811293913041393,0.0385382423980821,0,0.267570913033533,0,0,0,0,0,0,0.0144425926827119,0,0,0,0,0,0,0
X000883.SZ,0,0,0,0,0,-0.0487990179283232,0,0,0,0,0,0,0,0.028440146869936,0,0,0,0,0,0.0850348027594525,0,0,0,0,0,0,0.251278110393627,0,0,0.00758373971685404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020773701257869,0,0,0,0.00289965002813175,0.00349392326596075,0,0,0,0,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0.00686787981616895,0,0.0864954268017872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169312812906709,0,0.0146101162938353,5.42101086242752e-20,0,0,0,0.0294286265370486,0,0,0,0,0,0,0,0,0,0,0.0999530946409505,0.0306637701667282,0.0825703608464899,0.00643250542468617,0,0,0,0,0,0,0,0,0
X002271.SZ,0,0,0,0.157644355603149,0,0,0,0,0,0,0,0,0,0.104036618198899,0,0,0,0,0,0,0,0,0,0,0,0,0.0391555177709766,0,0,0.175362703319057,0,0,0.132462328468656,0.0318669193486241,0,0,0,0,0,0,0,0.214315827653098,0,0.0101716433202729,0,0,0,0,0,0,0.0321965100131316,0.095547159805034,0,0,0,0,0,0
X002110.SZ,0,0,0,0,0,0,0,0,0,0,0.0188047006731832,0,0,0,0,0,0,0,0,0.355576703299996,0,0,0.0991443891405811,0,0,0,0,0,0,0,0,0,0.340112453356441,-2.16840434497101e-19,-0.0986465542664712,0,0,0,0,0,0,0,0,0.0817241112611939,0.130243225011823,0,0,0,0,0,-0.0116627987675902,-0.0443894722597018,0,0,0,0,0,0
X600315.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.324108264685119,0,0,0,0,0,0,0,0.163706340780031,0,0,0,0,0,0.11128278670235,0,0,0,0,0.126371486971169,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203516409284925,0,0.415161974413354,0,0.0217858147463317,-0.0356906819536219,0,0,0,0,0,0
X000932.SZ,0,0,0,0,0,0,0,0,0,0,0.266456651336641,0,0.0584919294257927,0,0,0,0,0,-0.081882304693907,0.0098974122271892,0,0,0.174890029268121,0,0,0,0,0,0,0,0,0,0,0.205292553154579,0,0,0,0,0,0,0,0.399927443690028,-0.11896458992906,0,0,0,0,0,0,0,-0.0271495332879997,0.073733924286574,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0.00850924236181918,0,0,0,0,0.221572641414045,0,0,0,0,0,0,0.0186522818124754,0,0,0,0.143430403599586,0,0,0,0,0,0,0.025665899596823,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.075583584056404,0,0,0,0,0.15176856272726,0,0.0318921788997374,0,-0.00461199191666318,0,0,0,0,0,0,0
X600339.SH,0,0,0,0,0.0866824462935279,0,0,0.18029452142719,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0.126941999768247,0,0,0,0,0,0,0,0,0,0,0,0,0.150089567091327,0,0.0567255624961628,0,0,0,0,0.0791097086157765,0,0,0.0298582938073152,0,0.0136828871166063,0,0,0,-0.0192357673500468,0,0,0,0,-0.299598452892244,0,0
X000830.SZ,0,0,0,0.203211352373863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0469958615945427,0.245372595854877,0.0447505686692585,0,0,0,0,0,0,0,0,0,0.0915553338774882,0,0,0,0,0.474497632797521,0.139777240848569,0,0,0,0,0,0.0729151498930309,0,0,0.0442888580220678,0,0,0,0,-0.0173352202802657,0,0,0,0,0,0,0
X000983.SZ,0,0,0,0.0518892188315081,0,0,0,0,0,0.352938407779357,0.189812580579499,0,0,0,0,0,0,0,0,0,0.0115083779342574,0,0,0.0130038874589593,0,0,0,0,0,0,0,0,0,0,0,0,0.119440019617496,0,0,0,0,0,0,0,0,0,0.157216047869563,0,0,0,0,0,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0.200192152735115,0,0,0,0,0,0,0,0,0,0,0.717300703968178,0.00698803583508327,0,0,0,0,0,0,0,0,0,0,0,0.00863292151945151,0,0.0159020081215432,0.0573807414912834,0,0,0,0,0,0,0,0.033152545470002,0,0,0.0140102856290834,0.0104210934693425,0,0,0,0.0194804193632873,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0.148082426153977,0,0,-0.0482279191517305,0,0.170879692752301,0,-0.317595233767325,0,0,0,0,0,0,0,0,-0.130879063216429,0,0,0,0,0,-0.149264974065933,0,0,0,0,0.000343789096727385,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0590890975795611,0,0,0,0,0.00269900514412659,-0.0861666410807127,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.575087207804483,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0.0461045189080228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263776215200928,0,-0.189496031949376,1.38777878078145e-17,0.622700907063056,-1.08892798894983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142238884858441,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28474136450027,0,0,0,0,0.0242249872958947,0,-0.0388481628658313,0,0,0,0,0,0,-0.0801145127070043,0,0,0,0,0,0,0,0,0,0,0,0,0.0189728317482058,3.46944695195361e-18,-0.0290020336257264,0,0,0,0,0,0,0,-0.00971782155523752,0.0207216104036445,0,0,0,0,0,0
MKreturn,0,-0.0917888463963028,0,0,0,0.00746170279809086,0,0,0,0,-0.0276157151938962,0,0,0.0225746460225909,0,0,0,0,0,0,0,0.0261935197860649,0,0,0,0,0,0,0,0,-0.0572342294285629,0,0.00812073030776598,0,0,0,0,0,0,0,0.166013881735002,0,-8.67361737988404e-19,-0.110564391174161,0,0,0,0,0,0,0.0113122927946518,-0.0282132374450516,0.255982475287321,0,0,0,0,0
MKvol,0,0,0,0.00139237529210295,0,-0.000257816201981713,-0.00331840099144264,0.000923693332891432,0,0,0,0,0,0,0,0,0,0,-0.00134343088246876,0,0.00106189725591553,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00436575009657284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00208891662346736,-0.00370048597559667,0,0,0,-0.0287093216383221,0,0
CarbonVol_Shenzhen,0,0,0,-0.0437094998033593,0,0,0,0,0,0,0,0,0.0103560511278089,0,0,0,0,0,0,0,0.139252559417067,0,0,-0.0294083472312369,0,0,0,0,0,0,0,0,0,-6.7762635780344e-21,-0.165780017602464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0583557540909597,-0.0689170592000482,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0.0124222708856464,0,0,0.00527237197780039,0,0,0,0,0,0.000977741292854485,0,0,0,0,0,0,0,-0.00837782298607964,0,0,0,-0.00104448572079307,0,0,0,-0.00451208525289001,0,0,0,0,0,0,0,0,0,-0.0122992423456652,0,0,0,0,0.0173542483098059,0,0,0,0,-0.0132249112409307,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00435074184693468,0,0,0,0,0,0,0,0,0.00934934935204067,0,-0.0143599076157621,0,0,0.00960443004170301,0,-0.00473987811383353,0,0,0,0,-0.0032707462988577,0,0,0,0,0,0,0,0,0.0142171857048048,0,0,0,0,-0.174337828035353,0,0
