,X601857.SH,X601088.SH,X600028.SH,X600309.SH,X600188.SH,X601898.SH,X600011.SH,X600019.SH,X600585.SH,X600660.SH,X600886.SH,X002466.SZ,X600547.SH,X601600.SH,X002460.SZ,X000792.SZ,X600795.SH,X601699.SH,X000708.SZ,X000301.SZ,X600010.SH,X600111.SH,X600362.SH,X000983.SZ,X600027.SH,X000877.SZ,X600803.SH,X600426.SH,X000786.SZ,X600489.SH,X601991.SH,X002271.SZ,X600985.SH,X000408.SZ,X600160.SH,X000630.SZ,X600176.SH,X000807.SZ,X000932.SZ,X000933.SZ,X600612.SH,X600348.SH,X600219.SH,X601168.SH,X300037.SZ,X002128.SZ,X600157.SH,X000027.SZ,X600688.SH,X002353.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0.484829112018933,0.182616555261568,0,0,0.101503168021453,-0.366541737453609,0,0,0,-0.299069568521285,0.090126069011454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633600436531429,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0.155050801252109,0,-0.028835176584072,0.018270345096106,0,0,0,0,0,0
X601088.SH,0.0320080630708936,0,0.0642345003592011,0,0.249728089361668,0,0.0192929381641903,0,0,0,0,0,0,0,-0.00691720876667557,0,0.0591517178593875,0.1539808823943,0,0,0,0,0,0,0.141667287222981,-0.105542584323442,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0151441731784251,0,0,0,0,0,0,0,0,0,0,0,0.00993223002975396,0.0120392340599558,0,0,0,0,0,0
X600028.SH,0.527490735563025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0641185427038395,-0.0481357046537889,0.194142547888118,0,0.00979448365422938,0,0,0,0,0,-0.0315001045059494,0,0,0.0758412657845993,0,0.0325122228306855,0,0,-0.173692268674418,0,0,0,0.0716918111699944,0,0,-0.0572334823385363,0,0,0,0,0,0,0,0,0,-0.00691169977242232,0,0,0,0,0,0,0
X600309.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0560580940556827,0,0,0,0,0,0,0.317717586716778,0.0246759887428258,0,0,0,0,0,0.112648749225526,0.200196787508647,0,0,0,0,0,0,0.299936465165655,0,0,0,0,0,0,0,0,0,0.168667115859491,0,0,0,0,-0.289566176238094,0,-0.00791004012852444,0.00775302447998883,0,0,0,0,0,0
X600188.SH,0,0.143582979957561,0,0,0,0.00885798991336646,0,0,0,0,0,0,0.0993666641870321,0,0,0,0,0.226691704258578,0,0,0,0,0,0.0884219441390157,0,0,0,0,0,0.039293633610626,0,0.0680301254281661,0.165361045281109,0,0,0,0,0,0,0.0250533449967907,0,0.0603036690558535,0,0,-0.0567755317448528,0,0,0,0,0,0,0,-0.0123428447401137,0,0,0,0,0,0
X601898.SH,0,0.255881208079977,0.022109840793144,0,0.0715900034473039,0,0,0,0,0,0,0,0,0,-0.0858104334190267,0,0.0594918240779359,0,0,0,0,0,0,0.178117025574773,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0371209982979062,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.0566410007653842,0.028846185872113,-0.018497503606373,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,0,0,0,0.114457612472355,-0.031860832672921,0,0,0,0,0,0,0,0,0,0,0,0,0.376347224150672,0,0,0,0,0,0,0.0100388024973568,0,0,0,0,0,0,-0.0110230205911085,0,0,0,0,0,0,0,0,0,0,0,0,0.0102732892395429,-0.00758232865963017,-0.0256531143341548,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0,0,0,0,0,0.0429905831000237,0,0,0,0,0,0,0,0,0,-0.0378092582660187,0,0,0,0,0,0,0,0,0,-0.153051452003593,0,0,0,0,-0.0374544313532477,0,0.270191632694566,0,0,0,0,0.270452105362501,0,0,0,0,0.0502880986246199,0,0,0,0.00464383964840213,0.0917603163871802,0,0,0,0,0
X600585.SH,0,0,0,0.0943103711121574,0,0,0,0,0,0,0,0,0,0,0.066458367218741,0,0,0,0,0,0,0,0,0.0293699267776611,0,0.189422434796805,0,0.0171272085204709,0,-0.0641447002731368,0,0.0714837827051917,0,0,0,0,0.0579203726835918,0,0,0.185817345844887,0,0,0,0,0,0,0,0,0,0,0,0,0.0105707904905903,0,0,0,0.0382916733155286,0,0
X600660.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.17360964076482,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0943681000412377,0,-6.93889390390723e-18,0,0,0,0,0,-0.0933732385518854,0,0.0398092055288732,0,0,-0.0678511724280027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00998290523514822,-0.00520222627801455,0,0,0,0.0167276050208073,0,0
