,X601857.SH,X600028.SH,X601088.SH,X600585.SH,X600309.SH,X600019.SH,X600547.SH,X600011.SH,X000708.SZ,X601898.SH,X600886.SH,X601600.SH,X600660.SH,X600010.SH,X600362.SH,X600801.SH,X600188.SH,X600352.SH,X600795.SH,X601991.SH,X002460.SZ,X002466.SZ,X000786.SZ,X600688.SH,X601992.SH,X600111.SH,X002271.SZ,X000723.SZ,X600176.SH,X600027.SH,X002353.SZ,X600516.SH,X600583.SH,X600426.SH,X000898.SZ,X600299.SH,X600489.SH,X000709.SZ,X000883.SZ,X601158.SH,X600219.SH,X000629.SZ,X600612.SH,X000027.SZ,X000630.SZ,X000792.SZ,X000553.SZ,X600808.SH,X000825.SZ,X000878.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600362.SH,0,0,0,0,0,0,0,0,0.107489900218948,0,0,0,0,0,0,0,0.0469273329338814,0,0,0,0,0,0,0,0,0,0,0.0359290479082253,0,0,0,0.0595513242116652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.319114443153286,0,-0.00978052346049704,-0.00553009160655603,0,0,0,0,0,0
X600801.SH,0,0,0,0.333453965419879,0,0,0,0,0,0,0,0,0,-0.0571199773969564,0,0,0,0,0,0,0,0.00131928415178333,0,0,0,-0.0792397451089012,0,0.036754809797271,0,0,0.0181761862187366,0,0,0,0,0.0821113223008176,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185254500770227,0,0.0700778545445716,0.0289438056951433,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,-0.0621775106938892,0.148047155734162,0,0,0,0.141396080937192,0,0,0,0,0,0,0,-0.0215869886587575,-0.0103102320230012,0,0.0535751329412992,0,0.102416475360319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110416584931389,0,0,0.197410497036971,0,0,0.0703252331041076,0.143226382426239,0,0,0.0289165504951173,0.0212867913725829,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0.0288158209379605,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.00346852610211231,0,0,0,0,0,0.203346043465614,0,0.0469584162560047,0.0125617574699397,0.0123554598308903,0,0,0,0,0.225937319113602,0,0.0441704362287802,0,0,0.031369927298274,0,0,0,0,0,0.149614388582842,0,0.0596038203167544,0,0.0312254333913111,-0.00210050515690497,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,-0.0197208545222203,0,0,0,0.0608513348765551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0490134292730418,0,0.0551738509327489,0,0,0,0.126283360294704,0.0703569114111526,0,0,-0.0120422782729904,0,0,0,0,0,0,0,0,0,0,0,0.201603003390803,0,0,0,0.022184859462454,-0.00961303578209738,0,0,0,-0.0251002799417979,0,0
X601991.SH,0,0,0,0,0,0,0,0,0.0305937744647367,0,-0.0307328717748577,0.130030640918418,0,0.130778301538576,0,0,0,0,0,0,0.0194572462181598,0,0,0.0472502567540992,0,0,0,0.0143734268359316,0,0.127097152286704,0,0.0104583732437125,0,0,0,0.0792276202391713,0.0420204690596332,0,0,0,0,0.0597210570167985,0,0,0,0.0286835280608697,0,0,0.149074832649702,0,0,-0.0135438224372183,0.0206490098707601,0,0,0,0.0198054122332589,0,0
X002460.SZ,0,0,0,0,0,0,0,0,-0.00722826943434455,0,0,0,0,0,0,0,0,0,0,0,0,0.3699791659778,0,0,0,0,0.146860228614972,0,0,0,0,0.0436099477949667,0.32008774905663,0,0,0.0466379292579705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0797323393152609,-0.0419939578728951,0,0,0,0.0649312096379011,0,0
X002466.SZ,0,0,0,0,0,-0.166161409522837,0.0102159410884382,0,0,0,0.387215017129548,0,0,0,0,0,0,0,0,0,0.763589718833129,0,0,0,0,0,0,0.0464945831237113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.23157474670992,0,0,0,-0.254703603950079,0,0,0,0,0,0,-1.0842021724855e-19,0,0
X000786.SZ,0,0,0.104552266802598,0.610029350613481,0,0,0,-0.0800200825339442,-0.167785714109288,0.108874899712575,0,0.0239671748233742,0,0,0,0,0,0,0,0,0,0.172588863058821,0,-0.210642330069166,0,0,0,0,0,0,0.0819691120701607,-0.0740442258728374,0,0,0,0,0.0473940565177717,0,0,0,0,0,0,0,0,0.0475689334451678,0,0,0,0,0,-0.0696731373967702,-0.0213312413680232,0,0,0,0,0,0
X600688.SH,0,0,0,0,0,0,-0.0376515300162621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0757955319597152,0.0545840767761901,0.066667689256991,0.0123597012838152,0,0,0,0.14525423592116,0,0,0,0,0,0,0.00630190811839242,0,0,0,0,0.0190065648200972,0.0322602305126162,0,0.0146949522551616,0,0,0.0249253181480987,0,0,0,0.0756491524498025,0,0
X601992.SH,0,0,0,0,0,0,0.0649871408730177,0,0,0,0,0,0,0.0151489910490482,0,0.0307259525982027,0.139307358583317,0,0,0,0,-0.0771884693985175,0,0,0,0,0.0616487291316146,0.246400306193643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097754652456188,0,0,0,0,0,0.0644739066566831,0,0,0.0209746999348274,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0.0761421623506419,0,0.0284990550954695,0,0,0,0,0,0.0969107792285765,0,0,0,0,0,0.26365568345168,0,0,0,0,0,0,0.0525964411437816,0,0,0.0446358612027202,0,0,0,0,-0.0162940659813268,0,0,0,0,0,0,0,0,0,-0.141011768879668,0,0,0,0.0374866994269134,0,0.0246704068679458,0,0,0,0,-0.0228708640507994,0,0
X002271.SZ,0,0,0,0,0.274074810237622,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.160977956350922,0,0,0,0.0382470304294138,0,0,0,0,0.250285092126467,0,0,0.119909022201986,0,0,0.161273804501376,0,0,0,0,0,0,0,0,0,-0.43156927958353,0,0,0,0,0,0,0,0.111430757185759,0,0.0404818016161932,0,0,0,0,0.0207804280158103,0,0
X000723.SZ,0,0,0,0.00689262395802338,0,0,0,0,-0.016840689421261,0,0,0,0,0,0,0,0,0,0,0,0.167570698049525,0.107664328626842,0,0,0.132451767445709,0,0,0,0,0,0.0986675150463884,0.514418459504832,0,0,0.121484194764637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106491679471758,0,0,0,0,0.0210014389076442,0,0
X600176.SH,0,0,0,0,0,0,0,0,-0.00493881134405159,0.119078622715263,0,0.0919313279248719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183899671563632,0,0,0,0,0.104969280709429,0,0.109107632982636,0.065466036844617,0,0,0,0,0,0,0,-0.130988527109547,0,0,0.103990382470742,0,0,0,0,0,0.0152275455483853,0,0,0,0,-0.00270464806872339,0,0
X600027.SH,0,0,0,0,0,0,0,0.39575854616332,0,0,0,0,0,0,0,0.0654031014855423,0,0.111309625736597,0,0,0,0,0,0,0,0,0,0.0499826656027089,-0.0307096543231058,0,0.0336093328975763,0,0,0.0270721962073037,0,0,0,0,0,0,0,0,0.132962043162098,0,0,0.00175630267096683,0,0,0,-3.46944695195361e-18,0,0.0320450409479465,0,0,0,0,-0.0252226679801988,0,0
X002353.SZ,0,0,0,0,0,0,0,0,-0.148278136634926,0,0,0,0,0,0,0.0263151978656403,0.149219914521288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118907563479811,0,0,0,0,0,0,0,0,0.119350728255469,0,0,0,0,0.336640895077768,0,0,0,-0.0192688070650617,0,0,0,0,-0.077420460715239,0,0
X600516.SH,0,0,0,0,0,0,0,0,0.00331884587207194,0,0,0.418064126730115,0,0,-2.71050543121376e-20,0,0.216701124996957,0,0,0,0.0457695600014435,0,0,0,0,0.00891099823239175,0.0245719975996903,0,0,0,0.0120541322343023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0261331851921945,-2.71050543121376e-20,0,0,0,-0.00650497312872452,0,0
X600583.SH,0,0,0,0,0,-0.336597594394675,0.0701093218794668,0,-0.0565839144370674,0,0,0,0,0,0,0,0,0,0,0,0.0593493631943495,0.125041321244275,0,0,0,0,0.134468743001972,0,0,0,0,0,0,-0.0825095630355469,0,0,0,0,0,0,0,-0.0138104638607834,0,0,0,0.0496874197522292,0.113976129481343,0,0,0.107846382335772,0,0.00945797068490343,-0.0151647303019991,0,0,0,0.0107130713673663,0,0
X600426.SH,0,0,0,0,0,0,-0.0104381559260702,0,0,0,0,0,0,0,0,0.0896488740999088,0,0,0,0,0,0,0,0,0,0,0,0.163159269055843,0.0281142122684786,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.144542065284732,0,0,0,0,0,0,0,0,-0.0332414681313148,0.0333677668053162,0,0,0,0.0359792465942536,0,0
X000898.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18786267197418,0,0,0,0,0,-0.0728099380755211,0,0,0,0,0.0285683710445953,0.0280079671623823,0.0592255248456862,0,0,0.108409435156069,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,-0.0453037176974482,0,0,0,0,0,0.364503754027636,0,0,0.0608539176323105,0,0,0,0,0.00479850312957661,0,0
X600299.SH,0,0,0,0,0,-0.128521199327925,0,0,0,0,0,0,0,-0.14367948519209,0,0,0,0,0,0,0.0578150716945721,0,0,0,0.0439594507076347,0,0,0,1.0842021724855e-19,0,0,0.366375970773289,-0.231385939735421,0,0,0,0,0,0,0,0,0,0,0.0391265156212823,0,0,0.240365465076116,0,0,0,-0.108736990508532,0.0400847081346742,-0.0166555944362953,0,0,0,0,0,0
X600489.SH,0,0,0,0,0.0452954462535604,0,0.0423039190684583,0,0,0,0,0,0,0.0332569726450633,0,0,0,0,0,0.211742289913364,0.04380252198231,0,0.0111722478450058,0,0,0,0,0.156900688362337,0,0,0.0236196080113416,0,0,0.152861640429098,0,0,0,0,0,0,0,0,0.301015932688355,0,0,0.0268068995477715,0,0,0,0,0,0,0.00575426604482261,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130779475663007,0,0,0.059542822005715,0.130390662327611,0,0,0,0.0224739412759019,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.0423882813429963,0,0,0.1730779840695,0,0,0,0,0,0,0,0,0,0,-0.00588037754380432,0,0.0129122831318518,0,0.0416082456269286,0,0,0,0,0,0,0.0516797372206931,0,0
X000883.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0290686793997816,0,0,0.160506569936984,0,0,0,0,-0.0761869334926735,0,0,0,-0.0271380829670026,0,0,0.0921918162797214,0,0.0189013155338038,0.100825923203497,0,0.0220048493723826,-0.159889208257942,0,0,0,0,0,0,0,0,0,-0.092198091688312,0,0.0327962125055379,0,0,0,0.00766557314300614,0,0,0,0,-0.0231168618573304,0,0
X601158.SH,0,0,0,0.0321346391862219,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,-0.0806194802200628,0,0,0.0633740281228283,0,0,0,0,0,0.0480469293131282,0,0,0,0,0,0,0,0,0,0,0,0,0.112449741257236,0,0,0,0,0,0,0,0.0120297070105845,0.00982692006608656,0,0,0,-0.00547175627961871,0,0
X600219.SH,0,0,0.0151769087795204,0,0,0,0,0,0,0,0,0.189567442753896,0,0,0.111707414820712,0,0.0607565788764656,0,0,0.034767725768765,0.025183468424092,0.00260431517455153,0,0,0.0795533578393368,0,0,0,0.0469062355104038,0,0,0,0,0,0,0,0,0,0,0,0,0.0153484543803408,0,0,0,0,0.0177174194221874,0,0,0,0,-0.00619499336790953,0,0,0,0,-0.00944691180482703,0,0
X000629.SZ,0,0,0,0,0,0,0,0,-0.0287031556487446,0,-0.00795414900956548,0,0,0,0,-0.00285508231501781,0,0.0966995680194273,0,2.16840434497101e-19,0,0.0775106636788936,0,0,0,0,-0.0627139874469935,0,0,0,-0.0532206841976309,3.46944695195361e-18,-0.0143520163493618,0,0,0.15771455912934,0,0,0,0,0,0,0,0,0,0.103733642424183,0,0.448139421742021,0,0,0,-0.0240058049815458,0,0,0,0,0,0,0
X600612.SH,0,0,0,0,0,0,0.402498883118832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216226306473732,0.11499491731389,0,0,0,0,-0.0386466394517154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00672256852517043,0.031030189329612,0,0,0,0.0364342851877599,0,0
X000027.SZ,0,0,0.0371048147388611,0,0,0,0.0227518095729181,0,0,0,0,0.170908489636686,0,0,0,0.0242188633780539,0,0,0,0,-0.0254097688124937,0,0,0,0.0753503995281753,-0.0266345884666005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.366873048405669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0323263938956623,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0.0446066614173186,0,0,0.0856650501885606,0,0,0.0743945539327243,0,0.0949929649412431,0,0,0,0,-0.020671200114377,0,0,0.0918547978342241,0,0.0141130562818602,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.00113718674389018,0,0,0,0,0,0,0,0.0692539039864921,0,-0.0201549217689719,0,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0,-0.110994844275105,0,0,0,0,0,-0.169479681715731,0,0,0,0,0,0.082791442545385,0.0689870961754733,0,0,0,0,0,-0.126930634467812,0,0,0,0,0.279833043458067,0,0,0,0,0,0,0,0,0.375065958547959,0,0,0,0,0,0,0,0,-0.134740474476845,-0.0346235875353585,0.0989109920684152,0,0,0,0.102373201118598,0,0
X000553.SZ,0,0,0,0,0,0,-0.120633101489867,0,0,0.0285284243584229,0,0,0,0,0,0.0955840055183916,0,0,0,0,0,0,0,0,0,-0.0403506080919083,0,0,0,0,0.048979422886789,0,0,0,0,0.303290146780135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00987855257337091,-0.0022272496445353,0,0,0,0.00585004566201543,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270387549951226,0,0,0.0450420098824307,0,0,0,0,0,0,0,0,0.00778010816364162,0,0.025667535097829,0,0,0,0.0686932135344439,0,0,0,-0.0564548364260006,0,0,0,0,0,0.0448814620991134,0,0,0,-0.0357319516143262,0,0,0,0,0,0,-0.0270939334168941,0,0,0,0.0415124529997593,0,0
X000825.SZ,0,0,0,0,0,0,0,0,-0.00763368304040051,0,0,0,0,0.0699360464359427,0,0,0.0502089221538075,0.127598570615395,0,0,0,0,-0.000626888986880855,0,0,0,0,0.0483115917852109,0,0,0,0,0,0,0.33238472104176,0,0,0,0,0,0,0,0,0,0,-0.0308176494220035,0,0,0,0,0,0.0190756369118826,-0.00030935108580404,0,0,0,0,0,0
X000878.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.562054424387252,0,0.122423113469874,0,0,0,0,0,0.101084798689499,0,0,0,0.0994333478935705,0,0.0770667672284684,0,0.0660777515257455,0,0.213205107918686,0,0,0,0,0,0,0,0,0,0,0,0,0.0187719803988454,0,0,0,0,0,-0.0305832409913583,0.00827379855490713,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.149652843297294,0,0,0,-0.0341711971436279,0,0,0,0,0.0587151878315542,0,0,0,0,0,0,0,-0.00355495427381784,0,0,0,0,0,0,0,0,0.0529390238958038,0,0.027898082561994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0654838755818196,-0.0756423536517892,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00482263850209636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.356007497300796,0,0,0,0,0,0,0.0557674953768475,0,0,0,-0.0235167287459573,0,0
TED,0,0,0,0,0,0,0,0,-0.126570550034418,0,0,0,0,0.502307086306829,0,0,0,0,0,0,0.121452989061813,0,-0.00508585217181392,0,0,0,-0.118480749290598,0.381116988669272,0,0,0,0,-0.113299441523239,0,0,0,0.359250135150813,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.332884772379278,0.151620752157909,0,0,0,0,-1.50968145196891,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0.0458348041536718,0,0.00528338832441981,0,0,0,0,0,0,0,0,0,0,0.0335653342358141,0.143013626253155,0,0,0,0,-0.0360771657856919,0,0,0,0,-0.0491628721022799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0586272177539859,-0.0234303399751882,0,0,0,0,0,-0.0414678726092259,0,0
MKreturn,0,0,0,0,0,0,0,0,0.0136775045167949,0,-0.0622401412032936,0,0,0,-0.132270616441572,0,-0.0401189444512099,0.0813900885662057,0,0,0,0.0327440888231004,0,0,0,0,0,0,0,0,-0.0162360743490157,0,-0.00231568561568643,0,0,-0.101793127230444,0.050414063028751,0,0,0,0,0,0,0,0,0.0481023851098471,0,0,0,0,0,0,0,0,0,0,-0.034131118234134,0,0
MKvol,0,0,0,0,0,0,0.00208772261483176,0,0.001733882386599,0,0,0,0,0,0,0.00295803947489722,0,-0.00306940270626841,0,0,-0.000823755457702159,0,-0.00110848541594759,0,0,0,0,0.000748719845972969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000201222234972378,-0.00239843892541391,0,0,0,0,0.0017345449948657,2.71050543121376e-20,0,0,0,0.00656598894937179,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108072805305758,0,0,0.0558597582936227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191278597536017,0,0.169959118372549,-0.474489954648432,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00906665402426188,0.00696911529198478,0,0,0,0,0,0,0,0,0,0,0,0,0.00492147383250451,0.00106252908858445,0,0,0,0,0,0,0,0,0,0.00962110873967119,0,0,0,0,0,0,0,0,0,0.00715416973369229,0,0,0,0,0,0,0,0,-0.00905624531868577,-0.00160059141461418,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00817100796653094,0,0,0,0,0,0,0,0,0.00315874681159856,0,0,0,0,0,-0.00799857471901891,0,0.0012179228852989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00155574666426464,0,0,0,0.00450524327702782,0,-0.00164379792416939,0.00861472861746674,0,0,0,0,0,0
