,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601898.SH,X601992.SH,X600309.SH,X600795.SH,X600688.SH,X601600.SH,X300072.SZ,X600660.SH,X601991.SH,X600188.SH,X600362.SH,X600547.SH,X600886.SH,X002466.SZ,X600027.SH,X000709.SZ,X600157.SH,X600111.SH,X600339.SH,X000898.SZ,X000959.SZ,X600489.SH,X600008.SH,X601158.SH,X002460.SZ,X000723.SZ,X600299.SH,X000883.SZ,X002271.SZ,X600176.SH,X600219.SH,X600352.SH,X000630.SZ,X600578.SH,X000539.SZ,X000408.SZ,X000792.SZ,X600583.SH,X000027.SZ,X600021.SH,X000786.SZ,X600808.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600688.SH,0,0.302186033983616,0,0,0,0.0130779245950639,0,0,0,0.0543659311956736,-0.0414702975808859,0,0,-0.0293160662550757,0.0515199188157074,-0.015630044199071,-0.0260463218657176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.085979643381483,0,0,0.067800977102087,0,0,0,-0.0133177090082804,0,0,0,0,0,0,0
X601600.SH,0.399624643584135,0,0,0.13664907478745,0,0,0,0,0.0116600260927959,0,0,0,0,-0.020333142276834,0,0.0212894226145701,0,0.289984871043569,0,0,0,0.24121701069953,0,0,0,0.0491183593657311,0.0542871684488212,0.0302702322207149,0.0824521175570677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0194161646130033,0,0,0,0,0,0,0
X300072.SZ,0,0,0,0,-0.0557284101005962,-0.57424040419674,0,0,0,0.742539542826683,0,0,0,0,0,0.105703421200806,0,0,-0.455321114624992,0,0,0,0,0,0,0,0,-0.0125690732528893,-0.547105857493465,0.301803454003981,0,-0.0509021010547587,0,0,0,0,0,0,0,0,0,0,-0.146584825396568,0,-0.175870338510123,0,0,-0.0832274304648356,0,0,-0.0566687800780979,0.0484686904037859,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0.284411495063517,0,0,0,0,0,0,0,0.0677126139933519,0,-0.0241169735210103,0,0,0,0.0327194255155745,0,0,-0.0681066400361204,0,0,0.0284089051044653,0,0,0,0,0,-0.046240088159978,0,0,0,0.141490840297154,0,0,0,0,0,0,0.149269197480605,0,0,0,0,0,0,0,0.00486152222155987,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.129942954561012,0.0901959200413812,-0.182976217721694,0,0.0685100423718859,0,0,0,0,0,0,0,0.164697571303717,-0.0649718143280347,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0997179213376884,0,0.067653477603776,0,0.266893755158957,0,0,0.0608677313302203,-0.215188302372875,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0.54726604758659,0,0,0,0,-0.0303051520623808,0.0326260967649778,0,0.0306290819918443,0,0,0,0,0,0,0.0118721901539736,0,0,-0.33534723402425,0,0,0,0.1681471717082,0,0,0,0,0,0,0,0,0,0.0181049606362777,0,0,0,0,0,0.0387641770255143,0,0.0609525920770123,0,0,-0.0428635468133096,0,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0762785010329742,0,-3.46944695195361e-18,0,0,0,0,0,-0.164211347923356,0.0327247841798214,0,0,0,0.17903453039146,0,0,0,0,0,0.336157167415761,0,0.040183785160529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00599164821879564,0,0.0115796167816203,-1.73472347597681e-18,0,0,0,0,0,0
X600547.SH,0,0,0,0,0.32491219933065,0,0,0,0,-0.100397287783786,0,0,0,0,0,0,0,0,0,0,0,0,-0.0704868866067511,0,0,0.0562785138105964,0,0,0,0.217751201040742,0,0,0,0.425558428807805,0,0,0,0,0,0,0,0,0.120055518701093,0,-0.691868156576079,0,0,0.109873274304121,0,0,-0.0670053219759412,0.0704670872293092,0,0,0,0,0,0
X600886.SH,0,0,0,0,0.176296358796495,0.102365556331728,0,0,-0.107582623442985,0,0,0,-0.0514709581825602,0,0.146193507351205,0,-0.0274688487940128,0,-0.0548950330922145,0,0,0,0.105228515102401,0,0,-0.0652710739866107,0,0,-0.0763587702233652,0.0831517249908209,0,0,0,0,0,0,0,0,0,0,0.0615978825587295,0,0.0956192763010333,0,0,0,0,-0.13253968600668,0,0,0.0105557514507394,-0.0254669925611882,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0.0153826656604129,0.0610890962891153,0,0,0,0,0,0.00661410910918267,0,0.148478780287704,0,0,0,0,0,0,0,-0.0723157368621654,0,-0.0561187854425997,0.186856626065574,0,0,0.699373782982646,0,0,0,0,0,0,0,0,-0.0718217783588841,0,0,0,0,0,0,0.114552792806784,0,0,-0.0141428034004663,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.0224304788875144,0,0,0,0,0,0,0,0.090212254047972,0,0,0,0,0,0,0,0,0,0.078863018278057,0,0,0,0,0,0,0,0,-0.0582546388308494,0,0,0,0,0,0,0,0,0,0,0,0,0.022411821973064,0,0.320319112565087,0,0,0,-0.0184012729743261,0.0363690705147396,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.297082035414935,0,0,0,0,0.0290726025754447,0,0,0,0,0,0,0.0830154022035686,0,0,0.0774659997819016,0,0,0,0,0,0,0,0.50356667880632,0,0.234453529688607,0,0,0,0,0,0,0,0,0,0,0.107551949778706,0.204465798043546,0,0.270247373302864,0,0,0,0.179377590317318,0,0,-0.0196450249633103,-0.028458938586975,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0.0305109899940016,-0.0588871360350991,0,0.0206862814977738,0,-0.0268051051348928,0,0.0132748312488838,0,0,0,0,0,0,0.0271131908162713,0,0.146864197514514,0,0,0.0227294228050647,0.0961750355295428,-0.0469340628308434,0,0,0,0,0,0,0,0,0,0.0584889393881318,0,0.0922464902206153,0,0,0.0317193753340105,0,0,0,0,0,-0.0132532212083144,0.0206199447583499,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00960603742161392,0.0282083549533523,0,0.0194016973472595,0,0,0,0,0,0,0,0,0,0,0.0903896514405706,0,0.384899613073712,0,0,0.166508055982215,0,0,0,0,0.0461831462393707,0,0,0,0,0,0,0,0,0.107748433493931,0,0,0,0,0,0,0,0,0,0,0,0
X600339.SH,0,-0.439808940195383,0,0,0,0,0,0,0,0.148073025416194,0,0,0,0,0,-0.0527263155527589,0,0,0,0,0.0974838758584147,0,0,0,0,0,0,-0.0833405808684866,0,0.212930500993522,0,0,0,0,0,0,0,0,0,0,0,0,0.245971188022112,0,0.522342158297705,0,0,0,0,0,-0.0195594836878496,0.0387229548228543,0,0,0,0.48134077961315,0,0
X000898.SZ,0,0,0,0.725869860550677,0.00860223401799672,0,0,0,0.0208990962825221,-0.0444633424530833,0,0,0,0,-0.0127454596356528,0,0,0.00611203583740495,0,0,0.0196180979369219,0,0,0,0,0.0677349635469748,0,0.0189080373168335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165886969077938,0,0.103801331784506,0,-0.0186208050892362,0.0832231528000627,0,-0.00148427434410348,-0.0321270240096319,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,0,-0.0133449204438541,0,0,0,0,0,0,0.298755830126687,0,0,0,0,0.0112820052763949,0,-0.108170535041447,0,0,0,0,0,-0.167548833663747,0,0,0,0,0,0,0,0.228587466450831,0,0,0,0,0,0,0,0,0,0,0.374441370527988,0.218744513940146,0,-0.0369336644925215,-0.0788622356412829,0,0,0,0,0,0
X600489.SH,0,0,0,0,0,0,0,0,-0.0466207073842232,0,0,0,0,0,0,0.0102673247099314,0,0,0,0,0.0925256243813792,0,0.100592430826243,0,0.20176311911003,0,0,0,0,0,0,0.05469652400952,0,0.0162634228315832,0,0,0,0,0,0,0.00229812534537784,0,0,0.150092633841362,0,0,0,0,0,0,-0.0241536838044492,0,0,0,0,0,0,0
X600008.SH,0,0,0,0,-0.209965135543385,0,0,0,0.776118476791941,0,0,0,0,0,0,0,-0.131936886294128,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0.144469275295552,0,0,0,0.0981043785268415,0,0,0,0,0.595966321595481,0.130600301815806,0.42125237052153,0,0.00414149582017072,0,0,0,0,0,-0.0157787726996821,0.0205574742923648,0.252851427761593,0,0,-0.0253818637763952,0,0
X601158.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066749989495662,0,-0.0111947295861954,0,0,0,0.0737316660737024,0,0,0,0,0.0706408143895827,0,0,0,0.0336394227763086,0,0,0,0,0.0384586706916226,0,0,0,0,0.0608745683630782,0,0,0,0.0166349564387532,0,0,0,0,-0.0137652819962274,0.00453105278243774,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0.0214816530961478,0,0,0,-0.0648947800756715,0,0,0,0,-0.0144354370079303,-0.251559623071724,0,0,0,0,0,0.747688439710491,0,0,0,0,0.220101651023181,0,-0.061448231236635,0,0,0,0,0,0,0,0,0,0,0,0,0.0605624505242492,0,0,0,-0.102584626920672,0,0,-0.102807229361974,0,0,-0.0284091844402407,0.0730321569643111,0,0,0,0,0,0
X000723.SZ,0,0,-0.00650717664596462,0,0,0.0232029544768191,0,0,0.00283847800380667,0.0177250415759949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00705953556051594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108525368362873,0.00364085246973627,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,0,-0.0373840288146383,0,0,0,0,0,0,0,0,0,0.0560598862808854,0,0,0,0,0,0,0,0,0,0.220905492488139,0,0,-0.0112887001536003,0,0,0,0,0,0,0,0,0,0,0.242477653225,0,0,0,0,-0.0245240663096888,0,0,-0.0193199683471182,-0.00216312657062744,0.105253946011117,0,0,0,0,0
X000883.SZ,0,0,0,0,0.00594509415276968,0,0,0,0,0,0,0,0,0,0,0.067780009048438,0,0,0,0,0.0670903507075591,0,0.0321136889184279,0,0,0.101427443976006,0,0,0.0107270631197814,0,0,0.0370370866931426,0,0,0,0,0,0,0,0,0.0690769369727731,0,0,0,0,0,0,0.041407114838251,0,0,-0.0128393960412632,-0.0139987538698114,0,0,0,0,0,0
X002271.SZ,0,0,0,0,-0.16142068183783,0.216144746710354,0,0,-0.00886813159893142,0,0,0,0,0,0.398654481780479,0,0,0,0,0,-0.148814487453701,0,0,0,0,0,0,0,-0.0310542174365631,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,-0.100351260445912,0,0,-0.0279075630222918,0,0,0.247034469250831,0,0,0.0179940860340971,-0.0610846814959754,0,0,0,0,0,0
X600176.SH,0,0,0,0,0.131570344750463,0,0,0,-6.93889390390723e-18,0.164485302152383,0,0,0,0.0361422726873455,0,0,0,0,0,0,0,0,0,0,0.0362449134382722,0,0,0.0659924160496875,0,0.0420681007032219,0,0.0120039872820177,0,0,0,0,0,0,0,0,0.0587717947870399,0,0,0,0,0,0,0.128142034839227,0,0,0,0.00744757599157117,0,0,0,0,0,0
X600219.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.213328500730293,0,0,0,0,0,0,0,0,0,-0.0165726374231339,0,0.0287147775883618,-8.67361737988404e-19,0,0,0.0357399862918646,0.0160514956145975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0180459574728953,0.0237898364059329,0,0,0,0,0,0
X600352.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429748472777587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114251811886762,0,0,0,0,0,0,0
X000630.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0666855686593245,0.0303021358317812,0,0,0,0,0,0,0,0,0.0746401471716906,0,0,0.0859864742624928,0,0,0.169622398785981,0,0,0,0,0,0,0,0,0,0,0.0195618544934943,0,0.0454626578059285,0.0484659970260236,0,0,0.00725148770911108,0,-0.0130328965245395,0,0,0,0,0,0,0
X600578.SH,0,0,0,0,0,0,0,0,-0.137544080144165,0.0636670874006605,0,0,0,0,0,0,0,0,0,0,-0.0562594312305944,0,0.240617348971847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423810970513549,0,0,0,6.93889390390723e-18,0,0,-0.0350882939546831,0.0411623812240072,0,0,0,0,0,0
X000539.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107299877310596,0.0947421219401763,0,0.192348956489167,0,0,0,0.0457808955745366,0,0.274969172274111,0,0,0,0,0,0,-0.120448996501937,0,0,0,0,0,0,0,0,0,0,-0.232730667439498,0,0.0335604986217789,0,0,0.0946933619612652,0,0,0,0,-0.0365239983626387,0.0353852754774466,0,0,0,0,0,0
X000408.SZ,0,0,0,0,0,0,0,0,0,-0.000677859050201697,0,-0.172714621046431,0,0,0,0.0364320545055355,0,0,0,0,0,0,0,0,0,0.256305698002952,0.00885296000080626,-0.128288546625351,0,0.153313751146455,0,0,0,0.181764447185736,0,0,0,0,0,0,0,0,0,0,0.232935385660328,0.140381280058118,0,0,0,0,-0.0574031104835981,0.0409339303195511,0,0,0,0,0,0
X000792.SZ,0,0,0,0,0,0,0,0.158606963276649,-0.111789350698732,0.0827609231296416,0,0,0,-0.0163351298100577,0,0.0173415041831453,0.116862790318742,0,0,0,-0.0826748316499099,0,-2.16840434497101e-19,0,0,0,0.136836050265194,0.192640140543865,0.207168217190351,0,0,0,0,0,0,0,0,0,0,0,0.0663353572571486,0,0,0,0,0.132103801683628,0,0,0,0,-0.0152597164863045,0.015014660171419,0,0,0,0,0,0
X600583.SH,0,0,0,0,0,0,0,0,0.0109338366951026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131008643099905,0,0,0,0.0653326372323423,0,0,0,0,0,0,0,0,0,0,0,0,0.190922093577659,0,0,0.184222513672306,0,0.0531106509131615,0,0,-0.0527046500129278,0.0926162927949215,0,0,0,0,0,0
X000027.SZ,0,0,0,0,0,0,0,0,0,-0.153134401682825,0,0,0,0,0,0,0.0984329043644142,0,0,0,0,0,0.0131542690315676,0,0,0,0,0,0,0,0,0.0278551574258111,0,0,0,0,0,0,0,0,-0.105305099170216,0.0994192117314853,0.144668033053277,0,0.269667939933001,0,0,0,0,0,-0.00930508073765327,0.0121418277847391,0,0,0,0,0,0
X600021.SH,0,0,0,0,0.186328894933886,0,0,0,0,0,0,0.0570842186463172,0,0,0.0138244491298212,0,-0.086357973467913,0,0,0,0,0.36178063552265,0.0457296330763068,0,0,0,0,0,0,0,0,-0.0144733914022423,0,0,0,0,0,0,0,0,0,0,0.0235120850001248,0,0,0,0,-0.17932858948649,0,0,0.0137389709365187,0.00862544154300455,0,0,0,0,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0745873576262532,0.253748950866433,0.121468642197956,0,0.0975269345677059,0,0.0327437203939532,0,0.237153345278692,0,0,0,0,0.45068611692754,0,0,0,0.0640777071645302,0,0,0,0.331482878393043,0,0,0,0,0.229044295881737,-0.149395711046052,0.075977922753347,0,0.0481444864957059,0,0,0,0,0,-0.0156365207849112,-0.0124320912448912,0,0,0,0,0,0
X600808.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0416960742078681,0,0,0,0,0,0,0,0,0.0536117064149879,0,0,0,0,0,0.239840635083416,0,0,0,0.0762779270991755,0,0,0,0.0148711854565154,0.029358490303146,0,0,0,0,0,0,0.0413998423827096,0,0,-0.013834659681018,-0.0041607700746886,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.133563013394225,0,0,0,0,0,0.0747514405678292,-0.00921821756918845,0.0419659907985338,0,0,0,0,0.0512246605560179,0,0.020323711758124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0316682418581131,0,-0.000561958539785972,-0.00434954623619757,0,0,0,0,0,0
Slope,0,0,0.44363224500503,0,0.41735965558582,0,0,0,0,0,0,0,0,1.38777878078145e-17,-0.13985198706267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.295639077263686,0,0,0,0.5148215070915,0,0,0,0,-0.828199111242808,0,0,-1.01529075944237,0,0,0,0.458917129395923,0,0,0,1.10557488280958,0,0,0,-11.5057110636174,0,0
TED,0,0,0,-0.178688320302967,0,0,0,0,0,-0.0847109990248918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0384369617967534,0,0,0,0,0,0,0,0,0,0,-0.0943830169445124,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279958302187777,0,0,0,0,1.57950406114334,0,0
RealEstate_excess,0,0,0,0,-0.0995874976788501,0,0,0,-0.0249393504132891,-0.0867604540826489,0,0,0,-0.0151089187705868,0,0.0314519314524108,0,0,0,0,0,0,-0.00263954883295594,0,0,0,0,-0.0204499833008567,0,0,0,-0.0822792744406079,0,0.0586525089955635,0,0.147534540787452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0432327169881495,0.0424310984787429,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.00656506830578202,0.0128935633222029,0,0,0,0,0,-0.0790512706086142,0,0,0,0,0.0100823737387536,0,0.0340334232864582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0353376485624032,0,0,0,0,0,0,0,0,0,0.00532342564603876,0,0,-0.000738131632993928,0.00113459771194077,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,-0.000642659809988717,-0.000500998098818496,0,0,0,-0.00152538870443843,0,0,-0.00119550714906178,0,0,0,0,0,0,0.000713388057907555,0,0,0,0,0.000387629149596096,-0.000784038182801877,-0.000536692837239707,0,0,0,0,0,0,0,0,0,0,-0.000740594170767125,0,0,0,0,0,0,0,0,0,-0.000295456948899288,-0.00189679108299033,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0.0286053755221677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00652140154917107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.036528126250402,0,-0.0144935738786224,-0.0112218287143414,0,0,0,0,-0.0687742427027053,0.0677627790905943,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.00647584703981832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000376229917116139,0,0,0,0,0,-0.00676799409766372,0,-0.0156118828560039,0,0,0,0,0,0,0,0,0,0,-0.0138321708436779,0,0,0,0,0,-0.00277975796327361,0,0,0,0,-0.0140137932182917,0.0227064681955517,0,0,0,0.0725130992545222,0,0
CarbonVol_Hubei,0,0,0,0,-0.0135030477436982,0,0,0,0,0,0,0,0,0,0,0,-0.00816841076664745,0,0,0,0.0398542487074065,0,0,0,0,0.0103461043556965,0,0,0,0,0,0,0,0,0,-0.0332871103720279,0,0,0,0,0,0,-0.0227090640100908,0,0,0,0,0,0,0,0.0300955429471162,0.0233120846867128,0,0,0,0,0,0
