,X601857.SH,X600028.SH,X601088.SH,X600019.SH,X600011.SH,X600585.SH,X600010.SH,X601992.SH,X601898.SH,X600688.SH,X300072.SZ,X600547.SH,X601600.SH,X600795.SH,X600309.SH,X601991.SH,X600188.SH,X600660.SH,X600362.SH,X000709.SZ,X600886.SH,X600027.SH,X002466.SZ,X600157.SH,X600339.SH,X600111.SH,X000959.SZ,X000898.SZ,X600489.SH,X600008.SH,X601158.SH,X600299.SH,X002460.SZ,X600219.SH,X000883.SZ,X600352.SH,X000408.SZ,X600578.SH,X600160.SH,X000630.SZ,X000792.SZ,X600583.SH,X600176.SH,X000401.SZ,X000723.SZ,X000539.SZ,X000027.SZ,X000786.SZ,X002271.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0.0610743951235602,0,0.066467375964905,0,0,-0.031970769070363,0.0487967528266761,0,0,0,0,0.114587400489733,0,-0.0270041277533133,0,0,0,0,-0.0264331550251802,0,0,0,0,0,0,0,0,0,0.0184709650467662,0,0,-0.0536912843615415,0,0,0,0,0,5.42101086242752e-20,0,0,0.110477504462934,0,0,0,0,0,-0.00831799801258318,0,0,-0.0140832089310997,0.00454270266773505,0,0,0,0,0,0
X600028.SH,0.0997456211123413,0,0,0,0,0,0,0.0186610922737678,0,0.0701161986496106,0.0488680639843306,0,0,0,0.0412389141531472,0,0,0,0,0,0,0,0,0,0,0,0,0.0715270028937582,-0.108352798612916,0,0,0,-0.0375919819025155,0,0,0,-0.00169869678642314,0,0,0,0,1.35525271560688e-20,0,-0.00713146985983391,0,0,0,0,0,0,-0.0045355779392516,0.00157351548671934,0,0,0,0,0,0
X601088.SH,0,0,0,0,0.09671506900008,0,0,0,0,0,0,0,0,0,0.012650468004143,0,0.0141576914958829,0,0.0957181204504015,-8.67361737988404e-19,0,0,0,0,0,0,-0.0248835993281447,0.167223965437052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0382943275928566,0,0,0,0,0,0,-0.00973526762521816,0,0,0,0,0,0,0
X600019.SH,0,0,0,0,0,0,0.0643358514162336,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,-0.0426606000047156,0.466016021526467,0.0541890525388556,0,0,0.0361021115223848,0.0101683048041418,0,0,0,0,0.0669559149970074,0,-0.018006470822295,0,-0.00892935006698205,0,-0.0569377498789343,0,0,0,0,-0.0550969498007569,0,0,-0.0278167911791935,0,0,0,0,0,0
X600011.SH,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.069023829346194,0,0,0,0,0,0,0,0.0850501694846198,-1.73472347597681e-18,0.112459985674085,0,0,0.0711750825785324,0,0,0,0,0.0887515541232335,0,0,-0.00751387352836783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0348528887571175,0,0.0660791042422568,-0.0189582045086724,0,0,0,0,0,0
X600585.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.194238317514548,0,0,-0.0461843169057883,0,0,0.0750591213992473,0,0,0,0.162469502624709,0,0,0,0,0,-0.18831072984842,-0.0672724495657762,0,0,0,0,0,0,-0.0362540931760818,0,-0.0515594297462496,0,0,0,0,0.14476034166445,0,0,0,0,0.0857456981486473,0,-0.00792078146705793,0.00546297037356487,0,0,0,0,0,0
X600010.SH,0,0,0,0,0,0,0,0,0,0,0.0136173656963637,0,0.0711643636699522,0,0,0.0196066973663533,0,0,0,0,0,0,0,0,0,0.017791110142525,0,0.279712139099088,0.0106273486638055,0.0398836978464604,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0659175482407825,0.158508551375246,0,0,0,0,0,0.0123384362878428,0,0,0,0,0,0,0
X601992.SH,0,0,0,0,0,0,0,0,0,0,-0.1073845233005,0,0,0,0,0,0,0,0.140583992648442,0.519598233283718,0,0,-0.155438525013569,0,0.0162803277124935,0,0.0090762029166436,0.0345665670789555,0,0.242983500114736,0,0,0,0,0,0,0,0.0710493785117075,0,0,0,0,0,0.43109932704233,0,0,0,0,0,0,0.00389640024038112,0.061815819664147,0,0,0,0,0,0
X601898.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0338950341355554,0,0.0163773727423597,0,0.238911994490238,0,0,0,0.054181955313039,0,0.0704684964510679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156213386784311,0.246959321056473,0,0,0,0,0,0,0,0,-0.00480367122190087,0,0,0,0,0,0,0
X600688.SH,0,0.541999343073465,0,0.0332435115165338,0.155084282333712,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305632910215417,0,0,0,0,0.173398830177509,0,0,0,0,0,0,0,0,-0.103436008430284,0,0.00534393474925678,0,0,0,0,0,-0.0379952191851124,0,0,0,0,0,0,-0.0098572800684477,0,0,-0.0102010477177439,0.00787801442871768,0,0,0,0,0,0
X300072.SZ,0,0,0,0,-0.754635110079966,0,0,-0.119945903638923,0,0,0,0,0,0,0.150809961928047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139426069382341,0,0,-0.293501767002097,0,0,-0.150720350745376,0,0,-0.0908284596003575,0,0,-0.126172242354614,0,0,0,0.270238776155093,0,0,0.453263471549697,0,0.0799909949752759,0.0496407148946207,0,0,0,0,0,0
X600547.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122537689862128,-0.10449141736034,0,0,0,0.0231208488801734,0,0,0,0,0,0,-0.0175135231014466,0,0.0807467970271484,0,0,0,-0.0946661335732577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0264628310612985,0,0,0,0,0,0
X601600.SH,0,0,0,0,0,0.0691890431356612,0,0.126275237107538,0,0,0,0,0,0,0,0.0406907203088448,1.73472347597681e-18,0,0.492810454981176,0,0,0.267895700389588,0,0,0.136387789580164,0,0,0,0,-0.0300680586185147,0,0,-0.0338317902807827,0,0,0,-0.0776779660097529,0,-0.00152743876810657,0,0,0,0,0,0,0,0,-0.0499580406222762,0,0,0.00532904258381284,0.0154782778627547,0,0,0,0,0,0
X600795.SH,0,0,0,0,0,0,0,0,0,0,0.034721071603365,0,0.0502215880331223,0,0.0172463108926317,0.0458327869267421,0.0152378191204891,0.00360246596488511,0,0.0486065377372059,0,0,-0.0398869042803654,0,0,0,0,0,0,0,0,0,-0.00736901836676517,0,0,0,0,0.02551262364599,0,0,0,0,0,0.00714073567768317,0,0.124777334394795,0,0,0,0,0.00686177516049465,0,0,0,0,0,0,0
X600309.SH,0,0,0,-0.175736724988458,0,0,0,-0.161032113059561,0,0,0.0336099994160415,0,0,0,0,0,0.190949325180164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.161963605067623,0,0,0,0,0,0,0,0,0,0.196152301796775,0.286661660833687,0,0,0,0,0,0,-0.00315027936700465,0,0,0,0,0,0,0
X601991.SH,0,0,0,0,0,-0.102372456947134,0,0,0,0,-0.193371486510379,0,0,0,0,0,0.336616176225511,0,0,-0.0623465059519191,0,0,0,0,0.146510932604787,0,0,-0.0838683210009497,0,0.12230494469924,0,0,-0.013094381003386,0,0,0,0,0,0.180358711952404,0,0,0,0,0,0,0,0,2.77555756156289e-17,0.313020832394344,0,0.0943347849435945,0,0,0,0,0,0,0
X600188.SH,0,0,0,0,0,0,0,0,0.176664739585536,0,-0.0554318630734381,0,0,0,0,0.0375079059736401,0,0,0.120384627640625,0.125789424892795,0,0,0,0,-3.46944695195361e-18,0,0,0.0209331221856975,0,0,0,0,0,0,0,0,0,0,0,0,0.0928545171973428,0,0,0,0.0127785213320204,0,0,0,0,0,0.0211349916467518,-0.0156719419242251,0,0,0,0,0,0
X600660.SH,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.160214649689073,0,0,0,0.0658252844312555,0,0,0.236113821955419,0.0358877852334154,0,0.05181521764803,0,0,0,0,0.0257977897676502,0,0,0,0,0,0,-0.162695599639792,0,0.0338257739164027,0,0,0,0,0,0,0,0,0,0.125607262490196,0,0.0268198162254786,0.00685389738371074,0,0,0,0,0,0
X600362.SH,0,0,0,0,0,0,0,0.0365240475030263,0,0,0,0,0.312844539978113,0,0,-0.172839011309282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0503056942376611,0,0,0,0,0,0,0.380630522905185,0,0,0,0.0193218268972765,0,0,0,0,0,0,-0.00239667941673864,0,0,0,0,0,0,0
X000709.SZ,0,0,0,0,0.148598664643041,0,0,0,0,0,0,0,0,0,0,0.115775083769575,0.256327622719444,0,0,0,0,0,0,0,0.118573585583953,0,0.357287562105213,0.204986653876395,0,0,0,0,0,0,0,0,0,0.0523254656375901,-0.0528596364883792,0,0,0,0,0.461544634331841,0,0,0,0,0,0,0.0320170987716732,0.0235524309473329,0,0,0,0,0,0
X600886.SH,0,0,0.0968200911122448,-0.038587195105088,0.0519909097060095,-0.100959387512896,0,0,0,0,0.0011568556104373,0,0,0,0,0,0,0,0,0.0522451028647429,0,0,0,0,0,0,0,0,-0.0885200205168756,0.0612245471182965,0,0,0,0,0,0,0,0.129141204601282,-0.0624892111889054,0,0,0,0,0,0,0,0,0,-0.0163445280254282,0,0.0309700716839936,0,0,0,0,0,0,0
X600027.SH,0,0,0,0,0.194847821679513,0,0,0.108880148603142,0,0,0,0,0.102382404814997,0,0,0.0310453493370528,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220912084372016,0,0,-0.0173490221189177,0,0,0,0,0,-0.168930957179896,0,0,0.303641901672482,0,0,0,0,0,0,-0.00462842442699127,0,0,0.0177140665055436,0,0,0,0,0,0
X002466.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.23430217698671,0,0,-0.0413273885313254,-0.000687769628907563,0,0,0.00568865621481271,0,0,0,0,0.167128560906136,0,0,0,0,-0.0250171814939879,0,-0.0855078479626541,0.595345786798714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0902292181901708,0,-0.0189191112421129,0.017486476664768,0,0,0,0,0,0
X600157.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.00250707705396595,0,0,0.0528151410405171,0,0,0.034769565360014,0.0337706877563008,0,0,0.0777921967138955,0,0,0,0,0,0.115708570782798,0.00338256973317247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0713015592767035,0.05024434646361,0,0,0,0,-0.00514243335603116,0.0216001991789966,0,0,0,0,0,0
X600339.SH,0,0,0,0,0,0,0,0,0.0776953344245863,0,0,0,0.0882872734802584,0,0,0.0159308521613411,0,0.0863934224815345,0,0.101101627223164,0,0,0,0,0,0.309511533346555,0,0,0,0.0736962681063611,0,0,0,0,0,0,0,0,0,0,0,0.12103786932259,0,0,0.18373248602758,0.053391938999694,0,0,0,0,0.0116150550029096,0,0,0,0,0,0,0
X600111.SH,0,0,0,0,0,0,0,0,0,0,0.00929275267070079,0,0,0,0,0.0307078723875369,0,0,0,0,0,0,0.208489575603146,0,0.0375954832104161,0,0,0,0.359769088346759,0,0,0,0,0,0,0,0.0479595326290733,0,0.0264354595128014,0,0,0,0,0,0,0,0,0.0168754433140604,0,0,0.0101317518232331,0.0176618007740956,0,0,0,0,0,0
X000959.SZ,0,0,0,0,0,0,0,-0.0403989466150431,0,0,0,0,0,0,0,0,0.116864791057699,0,0,0.0838188922205979,-0.293817120929319,0,0,0,0.0146489375942623,0,0,0.114701928087041,-0.246901191112379,-0.109648736307564,0,0,0.0476245694927241,0,0,0,0,0,0,0.157854171635503,0,0,0,0,0,0,0,0.418126234228046,0.0933656019944255,0,0.0605496400082287,0.0400252409865337,0,0,0,0,0,0
X000898.SZ,0,0,0.0865049771021674,0.100422279930815,0.13632611681648,0.116518667637172,0.0262775824534708,0,0,0,0,0,0,0,0,0,0.273538008146084,0,0.313406337402345,0,0,0,0,0,0,0,0,0,0,0.0365108168537396,0,0,-0.0014978901457816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199829272792957,0.00962276274656247,0,0,0,0,0,0
X600489.SH,0,0,0,0.124077626316174,0,0,0,-0.027475119302395,0,0,0,0.051829985246102,0,0,0,0,0,0,0.00318969659451549,0.100005783549883,0,0,0.0381998496870738,0,0,0.301462368912995,0,0,0,0,0,0,0,0,0.351020690976754,0,0.0608865259081604,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000344233277050475,0.0420934411328693,0,0,0,0,0,0
X600008.SH,0,0,0,0,0,-0.141485726964899,0,0.297137658644756,0,0,0.191827524487003,0,0,0,0,0.0753847529477301,0,0,0,-0.110809859358421,0,0,0,0,0,0,0,-0.0227765147302471,0,0,0,0,0,0,0,0,0.287260988862452,0,-0.149205042671969,0,0,0,0,0.730742219760771,0,0,0,0,0.114306093984782,0,-0.0793417366143218,0,0,0,0,0,0,0
X601158.SH,0,0,0,0.076325053977777,0,0,0,0,0,0,0,0,0,0,0,0,0.0640616074750717,0,0,0.00458303321316831,0,0,0.0460424210166772,0,0,0,0.108165703197653,0,0,-0.0221351305329222,0,0,0,0,0,0,0,0,0.0494970217639293,0,0,0,0,0,0,0.146244314881652,0,0,0.04475985269614,0,0.00661832191548857,-0.0146411027561116,0,0,0,0,0,0
X600299.SH,0,0,0,0,0,0,0,-0.0210739945508559,0,0,0,0,0,0,0.00612291493902935,0,0,0,0,0,0,0,0.13382594392184,0,0.0280854152681515,0.0402124428075825,0,0,0.19197652831659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0385877222006498,0,0,0,0,0.00314720528270861,-0.0116028428901095,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,-0.0911649608579749,0,-0.00977129416894128,0.0564156759583832,0,0,0,0,0,0,0,0,0,0,0,0,0,0.627277760920772,0,0,0,-0.0888704228210205,0,0,0,0,0,0,0.0435115015639022,0,0,0.163059980693108,0.0286111403716041,0,0.169237491851934,0.0382028070051906,0,0,0,0,0,0,0,0,0,0.0240166963886573,0,0,0,0,0,0,0
X600219.SH,0,0,0,-0.0105367751197892,0,0,0,0,0,0,0,0,0.132063247029283,0,0,0,0,0,0.269423603194198,-0.0566418041209091,0,0,0,0,0,0,0,0,0,0.0167581256805263,0,0,0.0289137786466065,0,0,0,0,0,0.00874563861703427,0,0,0,0,0,0.0713789088187808,0,0,0,0.126224263477204,0,-0.00917239447461853,0.00822407774429777,0,0,0,0,0,0
