,X601857.SH,X600028.SH,X601088.SH,X600309.SH,X600585.SH,X002460.SZ,X600019.SH,X600660.SH,X000708.SZ,X600547.SH,X002271.SZ,X600362.SH,X000786.SZ,X600176.SH,X600011.SH,X600426.SH,X601600.SH,X002466.SZ,X600886.SH,X601898.SH,X600010.SH,X600111.SH,X600188.SH,X000301.SZ,X600352.SH,X300037.SZ,X600489.SH,X600801.SH,X601991.SH,X600795.SH,X600219.SH,X002080.SZ,X600486.SH,X600688.SH,X600803.SH,X601168.SH,X600027.SH,X600399.SH,X002353.SZ,X601992.SH,X600299.SH,X600157.SH,X300073.SZ,X002409.SZ,X000932.SZ,X000027.SZ,X000898.SZ,X000630.SZ,X600529.SH,X600516.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X601857.SH,0,0,0,-0.00396468426371399,0,0.00886924725429893,0,-0.00120280891892875,0,0,0,0.117973928020567,0,0,0,0,0.0203277207225582,0,0,0,0,0,0.0638493217434377,0,0,0,0,0,0,0,0,0.00267519638996429,0,0,0,0,0,0,0,0,0,-0.0192440032838893,0,0.0120149485201628,0,0,0,0,0,0,0,0,0,0,0,0,-0.00104380150769649,0,0
X600028.SH,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.0178381196327893,0,0,0,0.0734277310123357,0,0.0318201693683565,0,0,0,0,0,0,0,0.0498763634817566,0,0,0,0,0.0631715118721453,0.00696725943800141,0,0,0,0,-0.0232040590717783,0,0,0,0.134809425717378,0,-0.0174308142553946,0,0,0.00993699035673551,0,0,0,0,-0.00382377971530129,0,0
X601088.SH,0,0,0,0,0,0,0,0,0,0,0.0240939185137694,0,0.0202578352197738,0,0,0,0,0,0,0.555119887691308,0,0,0.14946727303658,0,0,0,0,0,0,0,0.101462951046092,0,0,0,0,0,0,-0.0447010866104037,0,0,0,0,-0.0109849814309338,-0.0599796264881397,0,0,0,0,0,0,0,0,0,0,0,0,-0.00936952152433647,0,0
X600309.SH,0,0,0,0,0,0,0,0,0.0716294652227803,0,-0.0363062976314173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312973878683443,0,-0.112706805697822,0,0,0,0,0,0,0,0,0.0925701512623507,0.151495692795799,0,0,0,-0.0937310951527335,0,0,0.00806257628233593,0,0,0,0,0.00636074072980023,0,0
X600585.SH,0,0,0,0.0730530262446751,0,0,0.0662096231061723,0,0,0,-0.0518852067606993,0,0,0,0,0,0,0,0,0.0856519363590515,0,0,0,0,0,0,0.125879157993165,0,0,0,0,0,0,0,0,0.0198608917413047,0,0,-0.0112524807029375,0,0,0,0,0,0,0,0.0559865028216244,0,0,0,0,0.0244804308407785,0,0,0,0,0,0,0
X002460.SZ,0,0,0,0,0,0,0.303627001490377,0.469561834644388,0,0,0.0733306757745014,0,0,0,0,0,0,0.4127553226508,0,0,0,0.0252779478747592,0,0,0,0.130594550703859,0,0,0,0,-0.250219816397474,0,0,0,0,0.186892575074421,0,0,0,0,0,0,0.101608270450948,-0.132844615877559,0,0.142190424173547,0,0,0.124783478930981,0,0,0.0120423643118393,-0.121596625116622,0,0,0,-0.00874780406033063,0,0
X600019.SH,0,0,0,0,0,0,0,-0.132923431954417,0,0,0,0.228512870111893,0,0,0,-0.170084807264613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0559162639113431,0.0268637543346426,0,0,0,0,0,0.101697045265456,0,0,0,0,0.0233175301163275,0,0,1.0842021724855e-19,0.194388001068637,0,0,0,0,0.0303581412299058,0,0,0,0,-0.0100009137631309,0,0
X600660.SH,0,0,0,0,0,1.0842021724855e-19,-0.165706626456665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0748857719580061,0,0,0,0.21584360127136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.033168562712259,0,0,0,0,0,0,0,0.0013905935958864,0.0361167468441271,0,0,0,0.0105662990011,0,0
X000708.SZ,0,0,0.101014192390256,0,0,0,0,0,0,0,0,0.140248016854612,0,0,0,0,0,0,0,0,0,0.107211781584362,0,0,0,-0.0427169759993192,0,0,0,0,0,0,0,0,0.058138672827559,-1.0842021724855e-19,0,0,0,0,0,0.169207086246521,0,0.0461370593771692,0,0,0,0.135485483136419,0,0,0,-0.015941957159077,0.0921227428203973,0,0,0,-0.000959782325367871,0,0
X600547.SH,0,0,0,0,0,0.0457235231780265,0,-0.053542354366373,0.0281617406046996,0,0,0,0.0110528399715473,-0.0672667185513283,0,0.0158565304360535,0,-0.0302637890970684,0,0,0,0,0,0,0,0.0225556641593063,0.608306660493461,0,0,0,0,0,0,0,0,0.0297803718446627,0,0.0431590551558818,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0.00238623549116139,0,0,0.0144853682217452,0,0,0,0,0.00505737164475091,0,0
X002271.SZ,0,0,0.181762186605502,0,0,0,0,0,0,0,0,0,0,0.164690918565571,0,0,0,0,0,0,0,0,0,0,0,0.109187801098387,0,0,0,0,3.46944695195361e-18,0.0413003003454209,0,0,0,0,0,0,0,0,0,0.0487580868112471,0.0349856171761509,0.121862101252048,0,0,0,0,0,0,0,-0.0697485818073454,0.15765488430484,0,0,0,0.0210106716465749,0,0
X600362.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179623791693198,0.0350035951611892,0.163303161995838,0,0,0.174966130981689,0,0.420760772698335,0,0,0.156712856826166,0,0,0,0,0,0.0414772332842584,0,0,0,0,0.0362390574942163,0,0.180979721631284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0039701981370427,0,0,0,-0.0306576156181991,0,0
X000786.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0966781986588132,0,-0.0924285964266827,0,0,0,0,0,0,0,0,0,0,0,0,-0.0563526072605555,0,0,0,0.204703085041567,-0.094679315070542,0,0,0.276221726403743,0,0,0,-0.0948290845575379,0,0.19549047336755,0,0,0,0.0395014374392405,0,0.113149515047302,0.0403460084503267,3.46944695195361e-18,0,0,0,0.017945257356439,0,0
X600176.SH,0,0,0,0,-4.33680868994202e-19,0,0,0,0.15798058872223,0,0,0,0,0,-0.0577731779827713,0,0,-0.0920504912601022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241073914523347,0.446978363193469,0,0,0,0,0,0.0969520548392047,0,0,0.0335681192477565,0,0,0,0,0.00660565911550835,0,0
X600011.SH,0,0,0,0,0,0,0,-0.0248729585144823,-0.0604791835115695,0,0,0.129596512139958,0,0,0,0,0,0,0.0852891318624586,0,0,0.0106904851003154,0,0,0,0,0,0,0,0.0710018177242855,0.106822284224361,0,0,0,0,0,0,0,0,0,0,0.095044299339152,0,0.0531564799582141,0,0,0,0,0.128832093302659,0.177433783320603,0,0.0086192673829266,-0.0116187656160933,0,0,0,0.00926668721653789,0,0
X600426.SH,0,0,0,0.380486133827272,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0488186461606397,0,0,0,0.0380028110726879,0,0,0,0,0,0,0,0,0,0.04681770653097,0.085000658729474,0,0,0.0901951510812222,0,0.136390051961453,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0087200706046526,0,0,0,0,-0.0104060235613383,0,0
X601600.SH,0,0,0,0,0,0.0139812693430496,0.177491601748429,0,0,0,0,0.135192924736949,0,0,0,0,0,0,0,0,0,0.0692178085203134,0.0693417285404828,0.0339912323281527,0,0,0,0,0,0,0.267490548750266,0,0,0,0,0.0574795271492341,0,0,0,0,0,0,0.0149527343554326,0,0,0,0,0,0,0,0,0.00577081405450971,0,0,0,0,-0.0148495308360257,0,0
X002466.SZ,0,0,0,0,0,0.188944377059129,-0.192560624587841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284127577067672,0,0,0,0.330098898084241,0,0,0,0,0,0,0,0,0,0,0,0,-0.689060086336053,0,0.130094961451345,0,-6.93889390390723e-18,-3.46944695195361e-18,0,0,-0.23480822786988,-0.159503957590261,-0.428717640328141,0,0,0.016683265747871,-0.126558167871797,0.0541721279659196,0,0,0.0371066922700723,0,0
X600886.SH,0,0,0,0,0,0,0,0.0558302009294565,0,0,0,0,0.0959132485129865,0,0.213647717772587,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0.210370081792923,0,0,0,0,0,0.0467468160141745,0,0,0,0,0,0,0,0,0.0305125107845721,-0.0270407535985404,0,0,0,0,0,0,0,0,0.0564013215770063,-0.0443198235344167,0,0,0,-0.000721201867988833,0,0
